"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "edinburgh" "51" 1 "60120" "16:25" 985 "VM35-39" 80.81 "M" 1 "PB stays at 00:15:53" 5
"2" "edinburgh" "51" 2 "98667" "17:16" 1036 "VM40-44" 80.21 "M" 2 "First Timer!" 5
"3" "edinburgh" "51" 3 "102572" "17:19" 1039 "VM35-39" 76.61 "M" 3 "First Timer!" 1
"4" "edinburgh" "51" 4 "48368" "17:30" 1050 "VM50-54" 85.62 "M" 4 "PB stays at 00:17:02" 91
"5" "edinburgh" "51" 5 NA NA NA NA NA NA NA NA NA
"6" "edinburgh" "51" 6 "77621" "17:53" 1073 "SM20-24" 72.13 "M" 6 "PB stays at 00:16:04" 114
"7" "edinburgh" "51" 7 "50165" "17:55" 1075 "SM30-34" 72.84 "M" 7 "PB stays at 00:17:24" 19
"8" "edinburgh" "51" 8 "47430" "18:19" 1099 "SM30-34" 71.61 "M" 8 "PB stays at 00:17:37" 82
"9" "edinburgh" "51" 9 "47058" "18:24" 1104 "VM35-39" 73.64 "M" 9 "PB stays at 00:16:35" 126
"10" "edinburgh" "51" 10 "52703" "18:24" 1104 "VM45-49" 78.89 "M" 10 "PB stays at 00:18:01" 73
"11" "edinburgh" "51" 11 "57839" "18:25" 1105 "VM40-44" 76.38 "M" 11 "PB stays at 00:17:52" 24
"12" "edinburgh" "51" 12 "45226" "18:43" 1123 "VM40-44" 73.46 "M" 12 "PB stays at 00:18:00" 31
"13" "edinburgh" "51" 13 "90731" "18:52" 1132 "SM30-34" 69.52 "M" 13 "PB stays at 00:17:31" 6
"14" "edinburgh" "51" 14 "44516" "18:54" 1134 "VM35-39" 70.19 "M" 14 "PB stays at 00:18:19" 28
"15" "edinburgh" "51" 15 "45816" "18:56" 1136 "SM25-29" 68.13 "M" 15 "PB stays at 00:17:30" 238
"16" "edinburgh" "51" 16 "26911" "18:57" 1137 "VM35-39" 70.98 "M" 16 "PB stays at 00:17:52" 65
"17" "edinburgh" "51" 17 "51098" "19:03" 1143 "VM55-59" 83.46 "M" 17 "PB stays at 00:17:50" 346
"18" "edinburgh" "51" 18 "37710" "19:07" 1147 "VM60-64" 85.35 "M" 18 "PB stays at 00:18:31" 121
"19" "edinburgh" "51" 19 "102700" "19:14" 1154 "VM45-49" 73.74 "M" 19 "First Timer!" 103
"20" "edinburgh" "51" 20 "64820" "19:17" 1157 "VM50-54" 76.49 "M" 20 "PB stays at 00:18:49" 297
"21" "edinburgh" "51" 21 "37693" "19:19" 1159 "VW35-39" 77.74 "F" 1 "PB stays at 00:18:39" 14
"22" "edinburgh" "51" 22 "52077" "19:23" 1163 "SM25-29" 66.55 "M" 21 "New PB!" 4
"23" "edinburgh" "51" 23 "44953" "19:29" 1169 "VM40-44" 70.06 "M" 22 "PB stays at 00:18:59" 38
"24" "edinburgh" "51" 24 "40664" "19:32" 1172 "VM40-44" 72.01 "M" 23 "PB stays at 00:18:46" 90
"25" "edinburgh" "51" 25 "89716" "19:34" 1174 "VM40-44" 70.27 "M" 24 "PB stays at 00:18:57" 296
"26" "edinburgh" "51" 26 "46005" "19:36" 1176 "VW40-44" 78.23 "F" 2 "PB stays at 00:19:15" 23
"27" "edinburgh" "51" 27 "16588" "19:37" 1177 "VM50-54" 77.06 "M" 25 "PB stays at 00:18:59" 335
"28" "edinburgh" "51" 28 "100332" "19:40" 1180 "SM25-29" 65.59 "M" 26 "First Timer!" 4
"29" "edinburgh" "51" 29 "43712" "19:40" 1180 "VM45-49" 73.22 "M" 27 "PB stays at 00:18:17" 226
"30" "edinburgh" "51" 30 "52272" "19:55" 1195 "VM40-44" 70.63 "M" 28 "PB stays at 00:19:20" 55
"31" "edinburgh" "51" 31 "102740" "19:59" 1199 "VM45-49" 72.64 "M" 29 "First Timer!" 53
"32" "edinburgh" "51" 32 "44027" "20:06" 1206 "VM35-39" 65.59 "M" 30 "PB stays at 00:18:46" 21
"33" "edinburgh" "51" 33 "100663" "20:26" 1226 "SM30-34" 63.87 "M" 31 "First Timer!" 13
"34" "edinburgh" "51" 34 "47442" "20:35" 1235 "VM55-59" 75.3 "M" 32 "PB stays at 00:19:45" 67
"35" "edinburgh" "51" 35 "101235" "20:37" 1237 "SM25-29" 62.57 "M" 33 "New PB!" 4
"36" "edinburgh" "51" 36 "101672" "20:44" 1244 "VM40-44" 65.84 "M" 34 "First Timer!" 3
"37" "edinburgh" "51" 37 "46165" "20:50" 1250 "VM45-49" 68.56 "M" 35 "PB stays at 00:19:32" 65
"38" "edinburgh" "51" 38 "49562" "20:53" 1253 "VM50-54" 72.39 "M" 36 "PB stays at 00:19:28" 307
"39" "edinburgh" "51" 39 "47026" "20:58" 1258 "VM45-49" 68.12 "M" 37 "PB stays at 00:19:49" 321
"40" "edinburgh" "51" 40 "90426" "21:02" 1262 "VM35-39" 63.07 "M" 38 "PB stays at 00:20:30" 61
"41" "edinburgh" "51" 41 "86140" "21:03" 1263 "JM11-14" 72.68 "M" 39 "PB stays at 00:19:49" 101
"42" "edinburgh" "51" 42 "76737" "21:05" 1265 "SM30-34" 61.9 "M" 40 "PB stays at 00:19:32" 133
"43" "edinburgh" "51" 43 "48285" "21:10" 1270 "VW35-39" 71.26 "F" 3 "PB stays at 00:19:35" 113
"44" "edinburgh" "51" 44 "101154" "21:16" 1276 "VW35-39" 71.63 "F" 4 "PB stays at 00:20:19" 209
"45" "edinburgh" "51" 45 "90404" "21:17" 1277 "VM50-54" 71.57 "M" 41 "PB stays at 00:21:04" 63
"46" "edinburgh" "51" 46 "45342" "21:23" 1283 "SM30-34" 61.34 "M" 42 "New PB!" 76
"47" "edinburgh" "51" 47 "47801" "21:28" 1288 "SM30-34" 60.4 "M" 43 "PB stays at 00:20:34" 14
"48" "edinburgh" "51" 48 "55134" "21:30" 1290 "VM45-49" 65.97 "M" 44 "PB stays at 00:21:09" 44
"49" "edinburgh" "51" 49 "54576" "21:35" 1295 "VM55-59" 72.43 "M" 45 "PB stays at 00:20:44" 202
"50" "edinburgh" "51" 50 "45684" "21:37" 1297 "VM45-49" 66.62 "M" 46 "PB stays at 00:20:47" 176
"51" "edinburgh" "51" 51 "51644" "21:37" 1297 "VM50-54" 68.77 "M" 47 "PB stays at 00:21:28" 12
"52" "edinburgh" "51" 52 "30205" "21:42" 1302 "SW30-34" 68.2 "F" 5 "PB stays at 00:20:45" 93
"53" "edinburgh" "51" 53 "45883" "21:51" 1311 "VM45-49" 66.97 "M" 48 "PB stays at 00:20:52" 83
"54" "edinburgh" "51" 54 "102499" "21:54" 1314 "SW25-29" 67.58 "F" 6 "First Timer!" 3
"55" "edinburgh" "51" 55 "44865" "21:58" 1318 "VM50-54" 67.15 "M" 49 "PB stays at 00:20:46" 20
"56" "edinburgh" "51" 56 "45627" "22:00" 1320 "VM55-59" 71.67 "M" 50 "PB stays at 00:20:35" 471
"57" "edinburgh" "51" 57 "99264" "22:00" 1320 "VM45-49" 64.47 "M" 51 "PB stays at 00:21:56" 9
"58" "edinburgh" "51" 58 "45772" "22:01" 1321 "VM45-49" 64.88 "M" 52 "PB stays at 00:21:33" 372
"59" "edinburgh" "51" 59 "50057" "22:04" 1324 "VW45-49" 75.76 "F" 7 "PB stays at 00:21:08" 38
