"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "albert" "406" 1 "448919" "15:43" 943 "JM15-17" 85.9 "M" 1 "New PB!" 40
"2" "albert" "406" 2 "131593" "15:45" 945 "JM11-14" 90.05 "M" 2 "New PB!" 39
"3" "albert" "406" 3 "285383" "16:42" 1002 "JM11-14" 86.83 "M" 3 "New PB!" 69
"4" "albert" "406" 4 "768786" "16:57" 1017 "JM15-17" 79.65 "M" 4 "New PB!" 71
"5" "albert" "406" 5 "183480" "16:59" 1019 "VM40-44" 80.96 "M" 5 "New PB!" 184
"6" "albert" "406" 6 "179916" "17:10" 1030 "VM40-44" 80.68 "M" 6 "New PB!" 6
"7" "albert" "406" 7 "361098" "17:19" 1039 "SM25-29" 74.49 "M" 7 "PB stays at 00:16:58" 94
"8" "albert" "406" 8 "190495" "17:52" 1072 "JM15-17" 76.68 "M" 8 "PB stays at 00:16:16" 48
"9" "albert" "406" 9 "2033221" "17:53" 1073 "SM20-24" 72.13 "M" 9 "First Timer!" 28
"10" "albert" "406" 10 "166159" "18:07" 1087 "JW15-17" 83.44 "F" 1 "PB stays at 00:17:27" 35
"11" "albert" "406" 11 NA NA NA NA NA NA NA NA NA
"12" "albert" "406" 12 "82667" "18:24" 1104 "SM18-19" 72.46 "M" 11 "PB stays at 00:17:41" 202
"13" "albert" "406" 13 "1633501" "18:41" 1121 "SM30-34" 69.22 "M" 12 "PB stays at 00:16:54" 88
"14" "albert" "406" 14 "943211" "18:42" 1122 "SM30-34" 69.16 "M" 13 "New PB!" 50
"15" "albert" "406" 15 "346932" "18:54" 1134 "VM40-44" 72.75 "M" 14 "PB stays at 00:17:43" 220
"16" "albert" "406" 16 "953028" "19:07" 1147 "VM35-39" 70.88 "M" 15 "New PB!" 146
"17" "albert" "406" 17 "19748" "19:09" 1149 "VM50-54" 78.94 "M" 16 "PB stays at 00:18:04" 98
"18" "albert" "406" 18 "195345" "19:09" 1149 "SM18-19" 68.84 "M" 17 "PB stays at 00:17:03" 170
"19" "albert" "406" 19 "955646" "19:10" 1150 "VM35-39" 69.65 "M" 18 "PB stays at 00:18:33" 118
"20" "albert" "406" 20 "207998" "19:17" 1157 "JM15-17" 70.01 "M" 19 "New PB!" 111
"21" "albert" "406" 21 "64353" "19:38" 1178 "VM40-44" 71.14 "M" 20 "PB stays at 00:18:19" 136
"22" "albert" "406" 22 "62372" "19:43" 1183 "VM35-39" 66.86 "M" 21 "PB stays at 00:17:06" 186
"23" "albert" "406" 23 "80753" "19:48" 1188 "SM30-34" 66.25 "M" 22 "PB stays at 00:18:23" 188
"24" "albert" "406" 24 "1688125" "19:49" 1189 "VM35-39" 66.95 "M" 23 "PB stays at 00:18:29" 142
"25" "albert" "406" 25 "387825" "19:49" 1189 "VM60-64" 83.85 "M" 24 "PB stays at 00:19:26" 301
"26" "albert" "406" 26 "287515" "19:50" 1190 "VM40-44" 68.82 "M" 25 "PB stays at 00:18:40" 193
"27" "albert" "406" 27 "1526249" "20:01" 1201 "VM35-39" 65.86 "M" 26 "New PB!" 3
"28" "albert" "406" 28 "253638" "20:03" 1203 "VM60-64" 80.71 "M" 27 "PB stays at 00:18:54" 135
"29" "albert" "406" 29 "1188011" "20:04" 1204 "VM40-44" 69.6 "M" 28 "PB stays at 00:19:35" 50
"30" "albert" "406" 30 "314892" "20:08" 1208 "VM50-54" 73.84 "M" 29 "PB stays at 00:18:13" 126
"31" "albert" "406" 31 "228390" "20:11" 1211 "JW15-17" 76.8 "F" 2 "PB stays at 00:19:32" 21
