"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "ashton-court" "329" 1 "149912" "17:22" 1042 "SM30-34" 75.14 "M" 1 "PB stays at 00:16:41" 85
"2" "ashton-court" "329" 2 "413821" "17:48" 1068 "SM30-34" 73.69 "M" 2 "PB stays at 00:17:34" 106
"3" "ashton-court" "329" 3 "136869" "17:50" 1070 "SM25-29" 72.34 "M" 3 "PB stays at 00:17:19" 50
"4" "ashton-court" "329" 4 "2082623" "18:10" 1090 "SM25-29" 71.01 "M" 4 "New PB!" 47
"5" "ashton-court" "329" 5 "180136" "18:59" 1139 "VM45-49" 74.71 "M" 5 "PB stays at 00:17:57" 88
"6" "ashton-court" "329" 6 "118391" "19:01" 1141 "SM25-29" 67.84 "M" 6 "First Timer!" 16
"7" "ashton-court" "329" 7 "4014169" "19:06" 1146 "SM25-29" 67.54 "M" 7 "First Timer!" 4
"8" "ashton-court" "329" 8 "941288" "19:08" 1148 "VM35-39" 70.3 "M" 8 "New PB!" 8
"9" "ashton-court" "329" 9 "3784826" "19:14" 1154 "SM30-34" 67.42 "M" 9 "PB stays at 00:18:28" 38
"10" "ashton-court" "329" 10 "387030" "19:38" 1178 "SM25-29" 65.7 "M" 10 "PB stays at 00:18:54" 11
"11" "ashton-court" "329" 11 "653155" "19:41" 1181 "SM25-29" 65.62 "M" 11 "First Timer!" 33
"12" "ashton-court" "329" 12 "1722989" "19:42" 1182 "VM45-49" 73.69 "M" 12 "New PB!" 75
"13" "ashton-court" "329" 13 "391414" "19:48" 1188 "VM40-44" 68.94 "M" 13 "PB stays at 00:18:27" 74
"14" "ashton-court" "329" 14 "4019641" "19:55" 1195 "SM30-34" 65.1 "M" 14 "First Timer!" 1
"15" "ashton-court" "329" 15 "3928241" "19:55" 1195 "SM30-34" 65.27 "M" 15 "PB stays at 00:18:58" 20
"16" "ashton-court" "329" 16 "347341" "20:00" 1200 "SM30-34" 64.83 "M" 16 "PB stays at 00:18:05" 154
"17" "ashton-court" "329" 17 "1500295" "20:14" 1214 "SM30-34" 64.25 "M" 17 "PB stays at 00:17:53" 73
"18" "ashton-court" "329" 18 "160396" "20:14" 1214 "SM30-34" 63.92 "M" 18 "PB stays at 00:18:21" 99
"19" "ashton-court" "329" 19 "1079950" "20:15" 1215 "VM35-39" 65.1 "M" 19 "New PB!" 10
"20" "ashton-court" "329" 20 NA NA NA NA NA NA NA NA NA
"21" "ashton-court" "329" 21 NA NA NA NA NA NA NA NA NA
"22" "ashton-court" "329" 22 "1667522" "20:40" 1240 "SM25-29" 62.42 "M" 22 "PB stays at 00:19:01" 36
