"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"252" "2016-04-23" NA NA NA NA NA NA NA NA
"251" "2016-04-16" NA NA NA NA NA NA NA NA
"250" "2016-04-09" NA NA NA NA NA NA NA NA
"249" "2016-04-02" NA NA NA NA NA NA NA NA
"248" "2016-03-26" NA NA NA NA NA NA NA NA
"247" "2016-03-19" NA NA NA NA NA NA NA NA
"246" "2016-03-12" NA NA NA NA NA NA NA NA
"245" "2016-03-05" NA NA NA NA NA NA NA NA
"244" "2016-02-27" NA NA NA NA NA NA NA NA
"243" "2016-02-20" NA NA NA NA NA NA NA NA
"242" "2016-02-13" NA NA NA NA NA NA NA NA
"241" "2016-02-06" NA NA NA NA NA NA NA NA
"240" "2016-01-30" NA NA NA NA NA NA NA NA
"239" "2016-01-23" NA NA NA NA NA NA NA NA
"238" "2016-01-16" NA NA NA NA NA NA NA NA
"237" "2016-01-09" NA NA NA NA NA NA NA NA
"236" "2016-01-02" NA NA NA NA NA NA NA NA
"235" "2016-01-01" NA NA NA NA NA NA NA NA
"234" "2015-12-26" NA NA NA NA NA NA NA NA
"233" "2015-12-19" NA NA NA NA NA NA NA NA
"232" "2015-12-12" NA NA NA NA NA NA NA NA
"231" "2015-12-05" NA NA NA NA NA NA NA NA
"230" "2015-11-28" NA NA NA NA NA NA NA NA
"229" "2015-11-21" NA NA NA NA NA NA NA NA
"228" "2015-11-14" NA NA NA NA NA NA NA NA
"227" "2015-11-07" NA NA NA NA NA NA NA NA
"226" "2015-10-31" NA NA NA NA NA NA NA NA
"225" "2015-10-24" NA NA NA NA NA NA NA NA
"224" "2015-10-17" NA NA NA NA NA NA NA NA
"223" "2015-10-10" NA NA NA NA NA NA NA NA
"222" "2015-10-03" NA NA NA NA NA NA NA NA
"221" "2015-09-26" NA NA NA NA NA NA NA NA
"220" "2015-09-19" NA NA NA NA NA NA NA NA
"219" "2015-09-12" NA NA NA NA NA NA NA NA
"218" "2015-09-05" NA NA NA NA NA NA NA NA
"217" "2015-08-29" NA NA NA NA NA NA NA NA
"216" "2015-08-22" NA NA NA NA NA NA NA NA
"215" "2015-08-15" NA NA NA NA NA NA NA NA
"214" "2015-08-01" NA NA NA NA NA NA NA NA
"213" "2015-07-25" NA NA NA NA NA NA NA NA
"212" "2015-07-18" NA NA NA NA NA NA NA NA
"211" "2015-07-11" NA NA NA NA NA NA NA NA
"210" "2015-07-04" NA NA NA NA NA NA NA NA
"209" "2015-06-27" NA NA NA NA NA NA NA NA
"208" "2015-06-20" NA NA NA NA NA NA NA NA
"207" "2015-06-13" NA NA NA NA NA NA NA NA
"206" "2015-05-30" NA NA NA NA NA NA NA NA
"205" "2015-05-23" NA NA NA NA NA NA NA NA
"204" "2015-05-16" NA NA NA NA NA NA NA NA
"203" "2015-05-09" NA NA NA NA NA NA NA NA
"202" "2015-05-02" NA NA NA NA NA NA NA NA
"201" "2015-04-25" NA NA NA NA NA NA NA NA
"200" "2015-04-18" NA NA NA NA NA NA NA NA
"199" "2015-04-11" NA NA NA NA NA NA NA NA
"198" "2015-04-04" NA NA NA NA NA NA NA NA
"197" "2015-03-28" NA NA NA NA NA NA NA NA
"196" "2015-03-21" NA NA NA NA NA NA NA NA
"195" "2015-03-14" NA NA NA NA NA NA NA NA
"194" "2015-03-07" NA NA NA NA NA NA NA NA
"193" "2015-02-28" NA NA NA NA NA NA NA NA
"192" "2015-02-21" NA NA NA NA NA NA NA NA
"191" "2015-02-14" NA NA NA NA NA NA NA NA
"190" "2015-02-07" NA NA NA NA NA NA NA NA
"189" "2015-01-31" NA NA NA NA NA NA NA NA
"188" "2015-01-24" NA NA NA NA NA NA NA NA
"187" "2015-01-10" NA NA NA NA NA NA NA NA
"186" "2015-01-03" NA NA NA NA NA NA NA NA
"185" "2014-12-27" NA NA NA NA NA NA NA NA
"184" "2014-12-20" NA NA NA NA NA NA NA NA
"183" "2014-12-13" NA NA NA NA NA NA NA NA
"182" "2014-12-06" NA NA NA NA NA NA NA NA
"181" "2014-11-29" NA NA NA NA NA NA NA NA
"180" "2014-11-22" NA NA NA NA NA NA NA NA
"179" "2014-11-15" NA NA NA NA NA NA NA NA
"178" "2014-11-08" NA NA NA NA NA NA NA NA
"177" "2014-11-01" NA NA NA NA NA NA NA NA
"176" "2014-10-25" NA NA NA NA NA NA NA NA
"175" "2014-10-18" NA NA NA NA NA NA NA NA
"174" "2014-10-11" NA NA NA NA NA NA NA NA
"173" "2014-10-04" NA NA NA NA NA NA NA NA
"172" "2014-09-27" NA NA NA NA NA NA NA NA
"171" "2014-09-20" NA NA NA NA NA NA NA NA
"170" "2014-09-13" NA NA NA NA NA NA NA NA
"169" "2014-09-06" NA NA NA NA NA NA NA NA
"168" "2014-08-30" NA NA NA NA NA NA NA NA
"167" "2014-08-23" NA NA NA NA NA NA NA NA
"166" "2014-08-16" NA NA NA NA NA NA NA NA
"165" "2014-08-02" NA NA NA NA NA NA NA NA
"164" "2014-07-26" NA NA NA NA NA NA NA NA
"163" "2014-07-19" NA NA NA NA NA NA NA NA
"162" "2014-07-12" NA NA NA NA NA NA NA NA
"161" "2014-07-05" NA NA NA NA NA NA NA NA
"160" "2014-06-28" NA NA NA NA NA NA NA NA
"159" "2014-06-21" NA NA NA NA NA NA NA NA
"158" "2014-06-14" NA NA NA NA NA NA NA NA
"157" "2014-05-31" NA NA NA NA NA NA NA NA
"156" "2014-05-24" NA NA NA NA NA NA NA NA
"155" "2014-05-17" NA NA NA NA NA NA NA NA
"154" "2014-05-10" NA NA NA NA NA NA NA NA
"153" "2014-05-03" NA NA NA NA NA NA NA NA
"152" "2014-04-26" NA NA NA NA NA NA NA NA
"151" "2014-04-19" NA NA NA NA NA NA NA NA
"150" "2014-04-12" NA NA NA NA NA NA NA NA
"149" "2014-04-05" NA NA NA NA NA NA NA NA
"148" "2014-03-29" NA NA NA NA NA NA NA NA
"147" "2014-03-22" NA NA NA NA NA NA NA NA
"146" "2014-03-15" NA NA NA NA NA NA NA NA
"145" "2014-03-08" NA NA NA NA NA NA NA NA
"144" "2014-03-01" NA NA NA NA NA NA NA NA
"143" "2014-02-22" NA NA NA NA NA NA NA NA
"142" "2014-02-15" NA NA NA NA NA NA NA NA
"141" "2014-02-08" NA NA NA NA NA NA NA NA
"140" "2014-02-01" NA NA NA NA NA NA NA NA
"139" "2014-01-25" NA NA NA NA NA NA NA NA
"138" "2014-01-18" NA NA NA NA NA NA NA NA
"137" "2014-01-11" NA NA NA NA NA NA NA NA
"136" "2014-01-04" NA NA NA NA NA NA NA NA
"135" "2014-01-01" NA NA NA NA NA NA NA NA
"134" "2013-12-28" NA NA NA NA NA NA NA NA
"133" "2013-12-21" NA NA NA NA NA NA NA NA
"132" "2013-12-14" NA NA NA NA NA NA NA NA
"131" "2013-12-07" NA NA NA NA NA NA NA NA
"130" "2013-11-30" NA NA NA NA NA NA NA NA
"129" "2013-11-23" NA NA NA NA NA NA NA NA
"128" "2013-11-16" NA NA NA NA NA NA NA NA
"127" "2013-11-09" NA NA NA NA NA NA NA NA
"126" "2013-11-02" NA NA NA NA NA NA NA NA
"125" "2013-10-26" NA NA NA NA NA NA NA NA
"124" "2013-10-19" NA NA NA NA NA NA NA NA
"123" "2013-10-12" NA NA NA NA NA NA NA NA
"122" "2013-10-05" NA NA NA NA NA NA NA NA
"121" "2013-09-28" NA NA NA NA NA NA NA NA
"120" "2013-09-14" NA NA NA NA NA NA NA NA
"119" "2013-09-07" NA NA NA NA NA NA NA NA
"118" "2013-08-31" NA NA NA NA NA NA NA NA
"117" "2013-08-24" NA NA NA NA NA NA NA NA
"116" "2013-08-17" NA NA NA NA NA NA NA NA
"115" "2013-08-03" NA NA NA NA NA NA NA NA
"114" "2013-07-27" NA NA NA NA NA NA NA NA
"113" "2013-07-20" NA NA NA NA NA NA NA NA
"112" "2013-07-13" NA NA NA NA NA NA NA NA
"111" "2013-07-06" NA NA NA NA NA NA NA NA
"110" "2013-06-29" NA NA NA NA NA NA NA NA
"109" "2013-06-22" NA NA NA NA NA NA NA NA
"108" "2013-06-15" NA NA NA NA NA NA NA NA
"107" "2013-06-08" NA NA NA NA NA NA NA NA
"106" "2013-06-01" NA NA NA NA NA NA NA NA
"105" "2013-05-25" NA NA NA NA NA NA NA NA
"104" "2013-05-18" NA NA NA NA NA NA NA NA
"103" "2013-05-11" NA NA NA NA NA NA NA NA
"102" "2013-05-04" NA NA NA NA NA NA NA NA
"101" "2013-04-27" NA NA NA NA NA NA NA NA
"100" "2013-04-20" NA NA NA NA NA NA NA NA
"99" "2013-04-13" NA NA NA NA NA NA NA NA
"98" "2013-04-06" NA NA NA NA NA NA NA NA
"97" "2013-03-30" NA NA NA NA NA NA NA NA
"96" "2013-03-23" NA NA NA NA NA NA NA NA
"95" "2013-03-16" NA NA NA NA NA NA NA NA
"94" "2013-03-09" NA NA NA NA NA NA NA NA
"93" "2013-03-02" NA NA NA NA NA NA NA NA
"92" "2013-02-23" NA NA NA NA NA NA NA NA
"91" "2013-02-16" NA NA NA NA NA NA NA NA
