"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "ashton-court" "331" 1 "473018" "17:45" 1065 "SM30-34" 73.24 "M" 1 "New PB!" 13
"2" "ashton-court" "331" 2 "322691" "18:31" 1111 "VM40-44" 73.72 "M" 2 "PB stays at 00:18:15" 131
"3" "ashton-court" "331" 3 "640234" "18:50" 1130 "SM25-29" 68.58 "M" 3 "PB stays at 00:17:42" 115
"4" "ashton-court" "331" 4 "750533" "18:59" 1139 "SM25-29" 67.95 "M" 4 "PB stays at 00:18:15" 43
"5" "ashton-court" "331" 5 "160396" "19:17" 1157 "SM30-34" 67.07 "M" 5 "PB stays at 00:18:21" 99
"6" "ashton-court" "331" 6 "1722989" "19:35" 1175 "VM45-49" 74.13 "M" 6 "New PB!" 75
"7" "ashton-court" "331" 7 NA NA NA NA NA NA NA NA NA
"8" "ashton-court" "331" 8 "769742" "19:53" 1193 "SM30-34" 65.38 "M" 8 "PB stays at 00:18:41" 25
"9" "ashton-court" "331" 9 "996299" "19:54" 1194 "SM18-19" 67 "M" 9 "First Timer!" 29
"10" "ashton-court" "331" 10 "3876244" "20:03" 1203 "SM25-29" 64.34 "M" 10 "First Timer!" 37
"11" "ashton-court" "331" 11 "1917802" "20:08" 1208 "VM35-39" 65.48 "M" 11 "PB stays at 00:18:51" 86
"12" "ashton-court" "331" 12 "243846" "20:18" 1218 "SM30-34" 64.29 "M" 12 "PB stays at 00:17:31" 94
"13" "ashton-court" "331" 13 "172716" "20:20" 1220 "VM40-44" 68.69 "M" 13 "PB stays at 00:19:38" 131
"14" "ashton-court" "331" 14 "956430" "20:23" 1223 "SM30-34" 64.02 "M" 14 "First Timer!" 11
"15" "ashton-court" "331" 15 "3422369" "20:30" 1230 "JM15-17" 67.89 "M" 15 "PB stays at 00:19:52" 11
"16" "ashton-court" "331" 16 "229848" "20:33" 1233 "VM40-44" 68.45 "M" 16 "PB stays at 00:18:49" 267
"17" "ashton-court" "331" 17 "149912" "20:39" 1239 "SM30-34" 63.2 "M" 17 "PB stays at 00:16:41" 85
"18" "ashton-court" "331" 18 "226231" "20:40" 1240 "VM45-49" 70.81 "M" 18 "New PB!" 150
"19" "ashton-court" "331" 19 "450246" "20:44" 1244 "VM40-44" 66.32 "M" 19 "PB stays at 00:20:28" 68
"20" "ashton-court" "331" 20 "584653" "20:44" 1244 "VM40-44" 65.84 "M" 20 "PB stays at 00:19:31" 185
"21" "ashton-court" "331" 21 NA NA NA NA NA NA NA NA NA
"22" "ashton-court" "331" 22 "1949530" "20:46" 1246 "SW20-24" 71.27 "F" 1 "New PB!" 43
"23" "ashton-court" "331" 23 "245318" "20:49" 1249 "SM25-29" 61.97 "M" 22 "PB stays at 00:18:50" 157
"24" "ashton-court" "331" 24 "1468023" "20:58" 1258 "VM40-44" 65.1 "M" 23 "PB stays at 00:19:05" 164
"25" "ashton-court" "331" 25 "205883" "20:59" 1259 "VM45-49" 68.07 "M" 24 "PB stays at 00:19:43" 223
"26" "ashton-court" "331" 26 "858425" "21:02" 1262 "SW25-29" 70.36 "F" 2 "PB stays at 00:19:50" 115
"27" "ashton-court" "331" 27 "4054787" "21:04" 1264 "SM25-29" 61.23 "M" 25 "First Timer!" 1
"28" "ashton-court" "331" 28 NA NA NA NA NA NA NA NA NA
"29" "ashton-court" "331" 29 "2072711" "21:09" 1269 "SW25-29" 69.98 "F" 3 "First Timer!" 31
"30" "ashton-court" "331" 30 "2830719" "21:12" 1272 "SW30-34" 69.89 "F" 4 "PB stays at 00:20:23" 25
"31" "ashton-court" "331" 31 "202155" "21:16" 1276 "VM45-49" 66.69 "M" 27 "PB stays at 00:19:43" 44
"32" "ashton-court" "331" 32 "1483080" "21:18" 1278 "VM35-39" 62.68 "M" 28 "PB stays at 00:19:19" 28
"33" "ashton-court" "331" 33 "164546" "21:20" 1280 "VM60-64" 75.16 "M" 29 "PB stays at 00:19:58" 167
"34" "ashton-court" "331" 34 "957716" "21:26" 1286 "SM25-29" 60.19 "M" 30 "New PB!" 53
"35" "ashton-court" "331" 35 NA NA NA NA NA NA NA NA NA
"36" "ashton-court" "331" 36 "4016672" "21:36" 1296 "SM20-24" 59.72 "M" 32 "New PB!" 4
"37" "ashton-court" "331" 37 "217611" "21:41" 1301 "VM45-49" 66.41 "M" 33 "PB stays at 00:21:01" 134
"38" "ashton-court" "331" 38 "159510" "21:46" 1306 "VM45-49" 66.69 "M" 34 "PB stays at 00:20:34" 111
"39" "ashton-court" "331" 39 "1724747" "21:48" 1308 "VM35-39" 61.24 "M" 35 "New PB!" 137
"40" "ashton-court" "331" 40 "2984788" "21:51" 1311 "VM35-39" 61.1 "M" 36 "PB stays at 00:21:00" 11
"41" "ashton-court" "331" 41 "381486" "21:52" 1312 "VM55-59" 71.49 "M" 37 "PB stays at 00:20:58" 13
"42" "ashton-court" "331" 42 "171237" "21:54" 1314 "VM40-44" 63.77 "M" 38 "PB stays at 00:20:53" 15
"43" "ashton-court" "331" 43 "843134" "21:55" 1315 "VM35-39" 61.37 "M" 39 "PB stays at 00:19:59" 160
"44" "ashton-court" "331" 44 "2230763" "21:55" 1315 "VM35-39" 60.91 "M" 40 "PB stays at 00:20:56" 88
"45" "ashton-court" "331" 45 "153959" "21:56" 1316 "SM25-29" 58.81 "M" 41 "PB stays at 00:20:14" 364
"46" "ashton-court" "331" 46 "3505208" "22:00" 1320 "SM30-34" 58.94 "M" 42 "First Timer!" 20
"47" "ashton-court" "331" 47 "2890657" "22:00" 1320 "VM45-49" 64.47 "M" 43 "First Timer!" 26
"48" "ashton-court" "331" 48 "140123" "22:03" 1323 "VM55-59" 71.5 "M" 44 "PB stays at 00:19:04" 296
"49" "ashton-court" "331" 49 "3072611" "22:04" 1324 "SM30-34" 58.76 "M" 45 "New PB!" 29
"50" "ashton-court" "331" 50 "3680042" "22:06" 1326 "VM40-44" 62.67 "M" 46 "PB stays at 00:21:10" 25
"51" "ashton-court" "331" 51 "598997" "22:07" 1327 "VM45-49" 64.13 "M" 47 "PB stays at 00:20:46" 30
"52" "ashton-court" "331" 52 "271369" "22:08" 1328 "SM25-29" 58.36 "M" 48 "PB stays at 00:20:29" 50
"53" "ashton-court" "331" 53 "2778747" "22:16" 1336 "SW25-29" 66.47 "F" 5 "First Timer!" 21
"54" "ashton-court" "331" 54 "3112865" "22:17" 1337 "SM30-34" 58.56 "M" 49 "PB stays at 00:21:22" 14
"55" "ashton-court" "331" 55 "379470" "22:20" 1340 "VM60-64" 71.79 "M" 50 "PB stays at 00:21:42" 84
"56" "ashton-court" "331" 56 "292926" "22:24" 1344 "VM45-49" 63.76 "M" 51 "PB stays at 00:19:58" 208
"57" "ashton-court" "331" 57 "2403176" "22:33" 1353 "VM50-54" 67.55 "M" 52 "First Timer!" 74
"58" "ashton-court" "331" 58 "635987" "22:36" 1356 "VM55-59" 69.17 "M" 53 "PB stays at 00:21:15" 26
"59" "ashton-court" "331" 59 "518992" "22:37" 1357 "VM35-39" 58.29 "M" 54 "PB stays at 00:21:08" 22
"60" "ashton-court" "331" 60 "13874" "22:46" 1366 "SM25-29" 56.66 "M" 55 "PB stays at 00:18:18" 21
"61" "ashton-court" "331" 61 "3406951" "22:47" 1367 "VM40-44" 61.74 "M" 56 "PB stays at 00:20:34" 17
"62" "ashton-court" "331" 62 "2421180" "22:48" 1368 "SW25-29" 64.91 "F" 6 "PB stays at 00:22:41" 9
"63" "ashton-court" "331" 63 "1154015" "22:48" 1368 "SW20-24" 64.91 "F" 7 "PB stays at 00:22:05" 109
"64" "ashton-court" "331" 64 "502961" "22:55" 1375 "SM30-34" 57.24 "M" 57 "PB stays at 00:19:45" 16
"65" "ashton-court" "331" 65 "1503177" "22:56" 1376 "SM30-34" 56.9 "M" 58 "New PB!" 26
"66" "ashton-court" "331" 66 "1949719" "22:57" 1377 "VM45-49" 61.8 "M" 59 "PB stays at 00:21:38" 32
"67" "ashton-court" "331" 67 "2831269" "22:59" 1379 "SM30-34" 56.27 "M" 60 "PB stays at 00:22:36" 46
"68" "ashton-court" "331" 68 "305077" "23:03" 1383 "SW30-34" 64.64 "F" 8 "PB stays at 00:19:53" 301
"69" "ashton-court" "331" 69 "1045156" "23:04" 1384 "SM20-24" 55.92 "M" 61 "PB stays at 00:21:43" 57
"70" "ashton-court" "331" 70 "3533825" "23:06" 1386 "JM11-14" 64.36 "M" 62 "PB stays at 00:21:05" 28
"71" "ashton-court" "331" 71 "134663" "23:06" 1386 "SM30-34" 56.78 "M" 63 "PB stays at 00:19:58" 271
"72" "ashton-court" "331" 72 "2087048" "23:10" 1390 "VM55-59" 68.63 "M" 64 "PB stays at 00:22:10" 5
"73" "ashton-court" "331" 73 "2696254" "23:12" 1392 "VM65-69" 75.14 "M" 65 "PB stays at 00:21:52" 68
"74" "ashton-court" "331" 74 "3798179" "23:17" 1397 "SM30-34" 56.34 "M" 66 "PB stays at 00:21:34" 37
"75" "ashton-court" "331" 75 "343419" "23:19" 1399 "VM50-54" 64.83 "M" 67 "PB stays at 00:22:19" 43
"76" "ashton-court" "331" 76 "3559767" "23:22" 1402 "VM35-39" 57.13 "M" 68 "New PB!" 24
"77" "ashton-court" "331" 77 "2273020" "23:24" 1404 "SW30-34" 63.25 "F" 9 "PB stays at 00:22:49" 72
"78" "ashton-court" "331" 78 "519868" "23:27" 1407 "VW40-44" 65.6 "F" 10 "PB stays at 00:21:19" 209
"79" "ashton-court" "331" 79 "366007" "23:29" 1409 "VM55-59" 66 "M" 69 "PB stays at 00:22:05" 122
"80" "ashton-court" "331" 80 "635636" "23:36" 1416 "SW25-29" 62.71 "F" 11 "PB stays at 00:19:37" 65
"81" "ashton-court" "331" 81 "2080569" "23:39" 1419 "VM40-44" 59.48 "M" 70 "New PB!" 41
"82" "ashton-court" "331" 82 "2420729" "23:42" 1422 "SM20-24" 54.43 "M" 71 "First Timer!" 18
"83" "ashton-court" "331" 83 "131621" "23:43" 1423 "VW55-59" 79.55 "F" 12 "PB stays at 00:22:25" 326
