"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "worcesterpitchcroft" "76" 1 "429451" "16:57" 1017 "VM45-49" 83.68 "M" 1 "First Timer!" 19
"2" "worcesterpitchcroft" "76" 2 "400187" "17:46" 1066 "JM15-17" 77.11 "M" 2 "PB stays at 00:17:25" 126
"3" "worcesterpitchcroft" "76" 3 "346574" "18:11" 1091 "SM30-34" 71.31 "M" 3 "First Timer!" 106
"4" "worcesterpitchcroft" "76" 4 "255144" "18:17" 1097 "VM45-49" 79.4 "M" 4 "PB stays at 00:17:57" 104
"5" "worcesterpitchcroft" "76" 5 "1387631" "18:25" 1105 "VM45-49" 77.56 "M" 5 "PB stays at 00:17:50" 74
"6" "worcesterpitchcroft" "76" 6 "2265160" "18:40" 1120 "SW20-24" 79.29 "F" 1 "New PB!" 21
"7" "worcesterpitchcroft" "76" 7 "368948" "18:47" 1127 "VM40-44" 73.74 "M" 6 "PB stays at 00:18:20" 31
"8" "worcesterpitchcroft" "76" 8 "121140" "18:49" 1129 "VM35-39" 71.48 "M" 7 "New PB!" 195
"9" "worcesterpitchcroft" "76" 9 "1953185" "19:00" 1140 "SM20-24" 67.89 "M" 8 "First Timer!" 34
"10" "worcesterpitchcroft" "76" 10 "66634" "19:01" 1141 "SW30-34" 78 "F" 2 "First Timer!" 116
"11" "worcesterpitchcroft" "76" 11 "4581061" "19:05" 1145 "SM30-34" 68.12 "M" 9 "PB stays at 00:18:13" 5
"12" "worcesterpitchcroft" "76" 12 "400470" "19:09" 1149 "JM15-17" 72.67 "M" 10 "PB stays at 00:17:48" 115
"13" "worcesterpitchcroft" "76" 13 "4802572" "19:16" 1156 "SM30-34" 67.3 "M" 11 "PB stays at 00:18:23" 13
"14" "worcesterpitchcroft" "76" 14 "4120185" "19:24" 1164 "VM35-39" 69.33 "M" 12 "New PB!" 4
"15" "worcesterpitchcroft" "76" 15 "198114" "19:27" 1167 "VM50-54" 77.04 "M" 13 "PB stays at 00:18:35" 130
"16" "worcesterpitchcroft" "76" 16 "4760376" "19:28" 1168 "SM20-24" 66.27 "M" 14 "PB stays at 00:19:06" 12
"17" "worcesterpitchcroft" "76" 17 "1890106" "19:30" 1170 "VM50-54" 76.84 "M" 15 "PB stays at 00:19:29" 133
"18" "worcesterpitchcroft" "76" 18 "4932462" "19:30" 1170 "SM25-29" 66.15 "M" 16 "First Timer!" 12
"19" "worcesterpitchcroft" "76" 19 "3018137" "19:32" 1172 "SM25-29" 66.04 "M" 17 "PB stays at 00:18:57" 44
"20" "worcesterpitchcroft" "76" 20 "2784102" "19:36" 1176 "SM20-24" 65.82 "M" 18 "PB stays at 00:19:28" 37
"21" "worcesterpitchcroft" "76" 21 "2237004" "19:39" 1179 "JM11-14" 72.18 "M" 19 "PB stays at 00:17:51" 55
"22" "worcesterpitchcroft" "76" 22 "1877539" "19:43" 1183 "VM45-49" 71.94 "M" 20 "New PB!" 30
"23" "worcesterpitchcroft" "76" 23 "199263" "19:43" 1183 "VW35-39" 77.09 "F" 3 "PB stays at 00:19:17" 242
"24" "worcesterpitchcroft" "76" 24 "8913" "19:47" 1187 "VM35-39" 68.49 "M" 21 "First Timer!" 13
"25" "worcesterpitchcroft" "76" 25 "2247054" "19:52" 1192 "VM45-49" 72.48 "M" 22 "PB stays at 00:19:34" 79
"26" "worcesterpitchcroft" "76" 26 "5241084" "20:00" 1200 "VM35-39" 65.92 "M" 23 "First Timer!" 3
"27" "worcesterpitchcroft" "76" 27 "216944" "20:04" 1204 "VM40-44" 68.02 "M" 24 "First Timer!" 60
"28" "worcesterpitchcroft" "76" 28 "1160606" "20:06" 1206 "VW35-39" 75.62 "F" 4 "PB stays at 00:20:02" 47
"29" "worcesterpitchcroft" "76" 29 "1541937" "20:12" 1212 "SM30-34" 64.36 "M" 25 "PB stays at 00:19:06" 91
"30" "worcesterpitchcroft" "76" 30 "2374589" "20:23" 1223 "VM40-44" 67.46 "M" 26 "New PB!" 10
"31" "worcesterpitchcroft" "76" 31 "199718" "20:25" 1225 "VM40-44" 67.84 "M" 27 "PB stays at 00:18:04" 256
"32" "worcesterpitchcroft" "76" 32 "4803458" "20:31" 1231 "VM45-49" 71.32 "M" 28 "New PB!" 16
"33" "worcesterpitchcroft" "76" 33 "1263624" "20:37" 1237 "VM35-39" 63.95 "M" 29 "New PB!" 34
"34" "worcesterpitchcroft" "76" 34 "650858" "20:44" 1244 "VM35-39" 64.87 "M" 30 "PB stays at 00:19:22" 90
"35" "worcesterpitchcroft" "76" 35 "2046269" "20:51" 1251 "VM40-44" 65.47 "M" 31 "First Timer!" 8
"36" "worcesterpitchcroft" "76" 36 "4980287" "20:53" 1253 "SM25-29" 61.77 "M" 32 "First Timer!" 1
"37" "worcesterpitchcroft" "76" 37 "1808280" "20:56" 1256 "SM30-34" 61.94 "M" 33 "PB stays at 00:17:46" 83
"38" "worcesterpitchcroft" "76" 38 "1203378" "20:58" 1258 "VM40-44" 65.1 "M" 34 "PB stays at 00:20:27" 108
"39" "worcesterpitchcroft" "76" 39 "307940" "21:03" 1263 "VM35-39" 62.63 "M" 35 "PB stays at 00:20:29" 37
"40" "worcesterpitchcroft" "76" 40 "1905123" "21:08" 1268 "SM25-29" 61.12 "M" 36 "PB stays at 00:19:17" 89
"41" "worcesterpitchcroft" "76" 41 "3700650" "21:17" 1277 "VM45-49" 67.66 "M" 37 "New PB!" 11
"42" "worcesterpitchcroft" "76" 42 "5017646" "21:25" 1285 "SM30-34" 60.54 "M" 38 "First Timer!" 14
"43" "worcesterpitchcroft" "76" 43 "1657768" "21:28" 1288 "VM55-59" 72.83 "M" 39 "PB stays at 00:20:19" 63
"44" "worcesterpitchcroft" "76" 44 "2980291" "21:33" 1293 "VM60-64" 75.72 "M" 40 "PB stays at 00:21:15" 46
"45" "worcesterpitchcroft" "76" 45 "1923992" "21:35" 1295 "VM50-54" 70.58 "M" 41 "New PB!" 130
"46" "worcesterpitchcroft" "76" 46 "4119834" "21:40" 1300 "VM45-49" 67 "M" 42 "PB stays at 00:20:59" 40
"47" "worcesterpitchcroft" "76" 47 "228835" "21:43" 1303 "JM11-14" 66.77 "M" 43 "PB stays at 00:20:34" 82
"48" "worcesterpitchcroft" "76" 48 "1609610" "21:44" 1304 "VM35-39" 61.89 "M" 44 "New PB!" 11
"49" "worcesterpitchcroft" "76" 49 "4963379" "21:58" 1318 "SM25-29" 58.73 "M" 45 "New PB!" 5
"50" "worcesterpitchcroft" "76" 50 "3808465" "22:06" 1326 "SM30-34" 58.82 "M" 46 "PB stays at 00:20:52" 12
"51" "worcesterpitchcroft" "76" 51 "1801213" "22:08" 1328 "VM45-49" 65.59 "M" 47 "PB stays at 00:19:43" 30
"52" "worcesterpitchcroft" "76" 52 "991705" "22:14" 1334 "VM40-44" 63.27 "M" 48 "First Timer!" 77
"53" "worcesterpitchcroft" "76" 53 "3529658" "22:17" 1337 "VM60-64" 72.63 "M" 49 "First Timer!" 85
"54" "worcesterpitchcroft" "76" 54 "546781" "22:18" 1338 "VM50-54" 67.79 "M" 50 "PB stays at 00:20:45" 79
"55" "worcesterpitchcroft" "76" 55 "4073853" "22:19" 1339 "VM55-59" 69.45 "M" 51 "New PB!" 7
"56" "worcesterpitchcroft" "76" 56 "4888424" "22:23" 1343 "JW11-14" 70.22 "F" 5 "New PB!" 6
"57" "worcesterpitchcroft" "76" 57 "1313697" "22:24" 1344 "VM35-39" 60.04 "M" 52 "First Timer!" 133
"58" "worcesterpitchcroft" "76" 58 "2375656" "22:28" 1348 "VM60-64" 71.36 "M" 53 "PB stays at 00:21:33" 86
"59" "worcesterpitchcroft" "76" 59 "4925269" "22:29" 1349 "JM15-17" 60.93 "M" 54 "New PB!" 15
"60" "worcesterpitchcroft" "76" 60 "5238177" "22:30" 1350 "VM40-44" 62.52 "M" 55 "First Timer!" 1
"61" "worcesterpitchcroft" "76" 61 "628314" "22:33" 1353 "JM11-14" 67.85 "M" 56 "First Timer!" 24
"62" "worcesterpitchcroft" "76" 62 NA NA NA NA NA NA NA NA NA
"63" "worcesterpitchcroft" "76" 63 "1347653" "22:34" 1354 "VM45-49" 62.85 "M" 58 "PB stays at 00:21:27" 71
"64" "worcesterpitchcroft" "76" 64 "4632647" "22:35" 1355 "VM50-54" 65.31 "M" 59 "PB stays at 00:21:57" 28
"65" "worcesterpitchcroft" "76" 65 "4596724" "22:36" 1356 "SM30-34" 57.37 "M" 60 "First Timer!" 12
"66" "worcesterpitchcroft" "76" 66 "4956492" "22:47" 1367 "VM35-39" 58.6 "M" 61 "New PB!" 12
"67" "worcesterpitchcroft" "76" 67 "2436648" "22:47" 1367 "VM45-49" 63.2 "M" 62 "PB stays at 00:22:02" 109
"68" "worcesterpitchcroft" "76" 68 "3858123" "22:51" 1371 "VM40-44" 61.12 "M" 63 "PB stays at 00:21:38" 15
"69" "worcesterpitchcroft" "76" 69 "1807081" "22:59" 1379 "JM11-14" 66.57 "M" 64 "PB stays at 00:21:30" 132
"70" "worcesterpitchcroft" "76" 70 "5239714" "23:05" 1385 "SM20-24" 56.1 "M" 65 "First Timer!" 1
"71" "worcesterpitchcroft" "76" 71 "8098" "23:10" 1390 "VM60-64" 69.86 "M" 66 "PB stays at 00:21:58" 294
"72" "worcesterpitchcroft" "76" 72 "4272296" "23:12" 1392 "VM35-39" 58.41 "M" 67 "PB stays at 00:22:06" 7
"73" "worcesterpitchcroft" "76" 73 "4512179" "23:14" 1394 "SM25-29" 55.52 "M" 68 "New PB!" 13
"74" "worcesterpitchcroft" "76" 74 "1753688" "23:17" 1397 "VM35-39" 57.77 "M" 69 "PB stays at 00:19:25" 147
"75" "worcesterpitchcroft" "76" 75 "1745530" "23:19" 1399 "SW20-24" 63.47 "F" 6 "New PB!" 31
"76" "worcesterpitchcroft" "76" 76 "2792243" "23:21" 1401 "VM55-59" 66.95 "M" 70 "New PB!" 10
"77" "worcesterpitchcroft" "76" 77 "1637554" "23:31" 1411 "VM35-39" 57.62 "M" 71 "PB stays at 00:22:35" 16
"78" "worcesterpitchcroft" "76" 78 "5044900" "23:33" 1413 "JM10" 69.43 "M" 72 "New PB!" 10
"79" "worcesterpitchcroft" "76" 79 "1865892" "23:39" 1419 "VM40-44" 59.48 "M" 73 "PB stays at 00:23:08" 86
"80" "worcesterpitchcroft" "76" 80 "1798345" "23:42" 1422 "VM50-54" 63.78 "M" 74 "New PB!" 7
"81" "worcesterpitchcroft" "76" 81 "3578174" "23:44" 1424 "VM55-59" 66.43 "M" 75 "PB stays at 00:22:41" 81
"82" "worcesterpitchcroft" "76" 82 "3706585" "23:47" 1427 "VM50-54" 62.02 "M" 76 "PB stays at 00:23:12" 30
"83" "worcesterpitchcroft" "76" 83 "4506209" "24:03" 1443 "SW30-34" 61.54 "F" 7 "First Timer!" 29
"84" "worcesterpitchcroft" "76" 84 "5155501" "24:05" 1445 "VM45-49" 58.89 "M" 77 "New PB!" 8
"85" "worcesterpitchcroft" "76" 85 "3620415" "24:07" 1447 "SW18-19" 61.58 "F" 8 "PB stays at 00:23:28" 63
"86" "worcesterpitchcroft" "76" 86 "4252265" "24:08" 1448 "VW35-39" 61.95 "F" 9 "PB stays at 00:23:11" 10
"87" "worcesterpitchcroft" "76" 87 "1891200" "24:11" 1451 "VW45-49" 66.99 "F" 10 "PB stays at 00:23:14" 94
"88" "worcesterpitchcroft" "76" 88 "3737666" "24:19" 1459 "JM11-14" 58.33 "M" 78 "PB stays at 00:20:50" 32
"89" "worcesterpitchcroft" "76" 89 "258499" "24:21" 1461 "VM50-54" 62.08 "M" 79 "PB stays at 00:23:05" 53
"90" "worcesterpitchcroft" "76" 90 "4595818" "24:24" 1464 "VM50-54" 60.93 "M" 80 "New PB!" 20
"91" "worcesterpitchcroft" "76" 91 "4969453" "24:27" 1467 "SW20-24" 60.53 "F" 11 "New PB!" 7
"92" "worcesterpitchcroft" "76" 92 "3648545" "24:29" 1469 "SM25-29" 52.69 "M" 81 "PB stays at 00:23:20" 38
"93" "worcesterpitchcroft" "76" 93 "3184702" "24:38" 1478 "VM60-64" 66.24 "M" 82 "PB stays at 00:23:28" 72
