"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "worcesterpitchcroft" "92" 1 "136108" "17:05" 1025 "VM35-39" 77.66 "M" 1 "First Timer!" 308
"2" "worcesterpitchcroft" "92" 2 "1203318" "17:13" 1033 "VM40-44" 80.45 "M" 2 "New PB!" 91
"3" "worcesterpitchcroft" "92" 3 "400187" "17:44" 1064 "JM15-17" 77.26 "M" 3 "PB stays at 00:17:25" 133
"4" "worcesterpitchcroft" "92" 4 "400470" "17:50" 1070 "JM15-17" 78.04 "M" 4 "PB stays at 00:17:48" 121
"5" "worcesterpitchcroft" "92" 5 "253137" "17:51" 1071 "VM35-39" 73.86 "M" 5 "PB stays at 00:17:43" 135
"6" "worcesterpitchcroft" "92" 6 "1387631" "17:55" 1075 "VM45-49" 80.37 "M" 6 "PB stays at 00:17:50" 81
"7" "worcesterpitchcroft" "92" 7 "1897331" "17:59" 1079 "SM30-34" 72.57 "M" 7 "First Timer!" 10
"8" "worcesterpitchcroft" "92" 8 "245010" "18:02" 1082 "VM35-39" 73.11 "M" 8 "First Timer!" 184
"9" "worcesterpitchcroft" "92" 9 "2480074" "18:03" 1083 "SM30-34" 71.65 "M" 9 "First Timer!" 32
"10" "worcesterpitchcroft" "92" 10 "2391836" "18:10" 1090 "VM40-44" 76.24 "M" 10 "New PB!" 79
"11" "worcesterpitchcroft" "92" 11 "4044057" "18:23" 1103 "SM25-29" 70.26 "M" 11 "First Timer!" 1
"12" "worcesterpitchcroft" "92" 12 "3269187" "18:24" 1104 "VM40-44" 75.91 "M" 12 "PB stays at 00:18:12" 19
"13" "worcesterpitchcroft" "92" 13 "1054866" "19:07" 1147 "SM30-34" 68.61 "M" 13 "PB stays at 00:17:20" 26
"14" "worcesterpitchcroft" "92" 14 "1742151" "19:12" 1152 "VW50-54" 88.37 "F" 1 "PB stays at 00:18:55" 112
"15" "worcesterpitchcroft" "92" 15 "93295" "19:26" 1166 "VM50-54" 78.39 "M" 14 "First Timer!" 225
"16" "worcesterpitchcroft" "92" 16 "2702139" "19:40" 1180 "VM35-39" 67.46 "M" 15 "PB stays at 00:18:57" 68
"17" "worcesterpitchcroft" "92" 17 "650858" "19:47" 1187 "VM35-39" 67.99 "M" 16 "PB stays at 00:19:22" 99
"18" "worcesterpitchcroft" "92" 18 "3510752" "19:49" 1189 "SM20-24" 65.1 "M" 17 "PB stays at 00:17:49" 45
"19" "worcesterpitchcroft" "92" 19 "1890106" "19:51" 1191 "VM50-54" 75.48 "M" 18 "PB stays at 00:19:29" 146
"20" "worcesterpitchcroft" "92" 20 "199263" "19:54" 1194 "VW40-44" 76.88 "F" 2 "PB stays at 00:19:17" 250
"21" "worcesterpitchcroft" "92" 21 "766281" "20:13" 1213 "VM45-49" 72.38 "M" 19 "New PB!" 175
"22" "worcesterpitchcroft" "92" 22 "1160606" "20:19" 1219 "VW40-44" 75.31 "F" 3 "PB stays at 00:19:53" 51
"23" "worcesterpitchcroft" "92" 23 "1801213" "20:24" 1224 "VM45-49" 71.16 "M" 20 "PB stays at 00:19:43" 36
"24" "worcesterpitchcroft" "92" 24 "1094476" "20:34" 1234 "VM35-39" 64.51 "M" 21 "First Timer!" 32
"25" "worcesterpitchcroft" "92" 25 "5663731" "20:34" 1234 "JM15-17" 67.67 "M" 22 "First Timer!" 2
