"pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"26" 26 372610 "21:13" 1273 "VM45-49" 68.42 "M" 26 "PB stays at 00:20:53" 106
"27" 27 563897 "21:23" 1283 "VM45-49" 66.8 "M" 27 "New PB!" 184
"28" 28 4939460 "21:26" 1286 "SM25-29" 60.19 "M" 28 "PB stays at 00:21:19" 4
"29" 29 4451910 "21:31" 1291 "SM30-34" 60.96 "M" 29 "PB stays at 00:19:37" 21
"30" 30 NA NA NA NA NA NA NA NA NA
"31" 31 3530083 "21:38" 1298 "VM40-44" 65.02 "M" 31 "PB stays at 00:19:57" 32
"32" 32 NA NA NA NA NA NA NA NA NA
"33" 33 1818900 "21:52" 1312 "SM30-34" 59.98 "M" 33 "PB stays at 00:19:13" 86
"34" 34 1011938 "21:58" 1318 "SM25-29" 58.73 "M" 34 "PB stays at 00:20:27" 32
"35" 35 258607 "22:04" 1324 "VM35-39" 59.74 "M" 35 "PB stays at 00:20:44" 12
"36" 36 3852426 "22:11" 1331 "VM35-39" 61.08 "M" 36 "PB stays at 00:21:52" 24
"37" 37 526690 "22:14" 1334 "SM30-34" 58.32 "M" 37 "PB stays at 00:20:46" 125
"38" 38 2661233 "22:21" 1341 "VM35-39" 59.36 "M" 38 "New PB!" 18
"39" 39 1290408 "22:26" 1346 "VM50-54" 65.75 "M" 39 "PB stays at 00:21:19" 153
"40" 40 1550054 "22:37" 1357 "SM30-34" 57.48 "M" 40 "PB stays at 00:21:50" 81
"41" 41 1160402 "22:39" 1359 "SM25-29" 56.95 "M" 41 "New PB!" 14
"42" 42 309969 "22:41" 1361 "VW45-49" 70.68 "F" 1 "PB stays at 00:21:36" 80
"43" 43 308481 "22:44" 1364 "VM40-44" 60.04 "M" 42 "PB stays at 00:21:47" 261
"44" 44 2179481 "22:47" 1367 "VM35-39" 57.86 "M" 43 "PB stays at 00:20:45" 27
"45" 45 2871951 "22:49" 1369 "VM45-49" 64.13 "M" 44 "PB stays at 00:20:36" 92
"46" 46 404054 "22:52" 1372 "VM40-44" 60.57 "M" 45 "PB stays at 00:21:51" 122
"47" 47 25360 "23:02" 1382 "VM60-64" 71.49 "M" 46 "PB stays at 00:20:49" 187
"48" 48 3808182 "23:03" 1383 "SM25-29" 55.97 "M" 47 "PB stays at 00:22:40" 7
"49" 49 3290312 "23:04" 1384 "VM60-64" 70.74 "M" 48 "PB stays at 00:21:36" 64
"50" 50 1766921 "23:05" 1385 "VM50-54" 64.91 "M" 49 "PB stays at 00:20:38" 51
"51" 51 3839024 "23:09" 1389 "VM40-44" 60.76 "M" 50 "New PB!" 19
"52" 52 1211473 "23:12" 1392 "VW35-39" 65.23 "F" 2 "PB stays at 00:22:20" 22
"53" 53 3992111 "23:14" 1394 "VM50-54" 65.06 "M" 51 "PB stays at 00:22:33" 9
"54" 54 121208 "23:18" 1398 "VM45-49" 60.87 "M" 52 "PB stays at 00:21:09" 120
"55" 55 1665226 "23:19" 1399 "VM50-54" 63.76 "M" 53 "New PB!" 25
"56" 56 2936416 "23:20" 1400 "VM50-54" 64.79 "M" 54 "PB stays at 00:20:25" 52
"57" 57 304766 "23:21" 1401 "VM45-49" 62.17 "M" 55 "PB stays at 00:20:39" 106
"58" 58 443952 "23:21" 1401 "SM30-34" 55.67 "M" 56 "PB stays at 00:19:00" 22
"59" 59 3361088 "23:24" 1404 "VM35-39" 56.7 "M" 57 "New PB!" 25
"60" 60 387050 "23:30" 1410 "VM55-59" 65.96 "M" 58 "PB stays at 00:21:15" 196
"61" 61 5078409 "23:32" 1412 "SM25-29" 54.82 "M" 59 "First Timer!" 1
"62" 62 815753 "23:34" 1414 "VM45-49" 60.61 "M" 60 "PB stays at 00:20:37" 201
"63" 63 645796 "23:40" 1420 "VM40-44" 59.01 "M" 61 "PB stays at 00:22:25" 167
"64" 64 4932435 "23:42" 1422 "VM40-44" 58.44 "M" 62 "New PB!" 14
"65" 65 383892 "23:45" 1425 "SM30-34" 54.74 "M" 63 "PB stays at 00:19:12" 188
"66" 66 1139090 "23:47" 1427 "VW40-44" 65.17 "F" 3 "PB stays at 00:22:47" 190
"67" 67 1543565 "23:47" 1427 "VM45-49" 59.64 "M" 64 "PB stays at 00:20:18" 158
"68" 68 5005124 "23:52" 1432 "VM35-39" 55.59 "M" 65 "PB stays at 00:23:20" 7
"69" 69 598007 "23:52" 1432 "VW50-54" 72.97 "F" 4 "PB stays at 00:22:00" 127
"70" 70 3577745 "23:56" 1436 "VM35-39" 56.2 "M" 66 "New PB!" 61
"71" 71 1224728 "24:01" 1441 "VM35-39" 55.24 "M" 67 "PB stays at 00:21:39" 40
"72" 72 1280392 "24:06" 1446 "VM60-64" 66.53 "M" 68 "PB stays at 00:22:08" 42
"73" 73 60835 "24:06" 1446 "VM45-49" 59.75 "M" 69 "PB stays at 00:21:47" 47
"74" 74 485283 "24:10" 1450 "VM50-54" 63.03 "M" 70 "PB stays at 00:22:09" 39
"75" 75 3810770 "24:12" 1452 "VM50-54" 60.95 "M" 71 "PB stays at 00:23:08" 15
"76" 76 4756357 "24:15" 1455 "SM30-34" 54.09 "M" 72 "First Timer!" 3
"77" 77 578541 "24:23" 1463 "VM50-54" 61.45 "M" 73 "PB stays at 00:22:36" 157
"78" 78 1114869 "24:27" 1467 "VM70-74" 72.12 "M" 74 "PB stays at 00:22:01" 25
"79" 79 3525548 "24:27" 1467 "VM50-54" 60.33 "M" 75 "PB stays at 00:23:40" 43
"80" 80 NA NA NA NA NA NA NA NA NA
"81" 81 4998122 "24:43" 1483 "VM50-54" 61.16 "M" 77 "New PB!" 10
"82" 82 3560314 "24:47" 1487 "VM50-54" 59.52 "M" 78 "New PB!" 38
"83" 83 2854352 "24:51" 1491 "VM50-54" 60.3 "M" 79 "PB stays at 00:22:34" 88
"84" 84 4884292 "24:52" 1492 "VM55-59" 62.33 "M" 80 "PB stays at 00:23:16" 20
"85" 85 1467026 "25:01" 1501 "VM50-54" 60.43 "M" 81 "PB stays at 00:23:34" 31
"86" 86 1016709 "25:03" 1503 "VW45-49" 63.41 "F" 5 "PB stays at 00:23:40" 155
"87" 87 3335042 "25:07" 1507 "SM30-34" 51.63 "M" 82 "PB stays at 00:23:27" 55
"88" 88 2389183 "25:09" 1509 "VM60-64" 63.75 "M" 83 "PB stays at 00:23:22" 57
"89" 89 209159 "25:09" 1509 "VM45-49" 56.79 "M" 84 "PB stays at 00:19:57" 249
"90" 90 1349550 "25:11" 1511 "VW50-54" 70.02 "F" 6 "PB stays at 00:23:33" 51
"91" 91 1943144 "25:13" 1513 "SW20-24" 58.69 "F" 7 "PB stays at 00:23:23" 31
"92" 92 2909155 "25:15" 1515 "VM40-44" 55.31 "M" 85 "First Timer!" 24
"93" 93 2304233 "25:17" 1517 "VM55-59" 62.36 "M" 86 "PB stays at 00:24:51" 141
"94" 94 879004 "25:21" 1521 "VM45-49" 57.73 "M" 87 "First Timer!" 128
"95" 95 4343931 "25:21" 1521 "VM45-49" 55.95 "M" 88 "New PB!" 12
"96" 96 2340915 "25:24" 1524 "VM55-59" 62.6 "M" 89 "PB stays at 00:23:49" 87
"97" 97 2849104 "25:24" 1524 "VM55-59" 62.07 "M" 90 "PB stays at 00:25:14" 16
"98" 98 412797 "25:25" 1525 "VM50-54" 58.03 "M" 91 "PB stays at 00:22:31" 28
"99" 99 3538612 "25:29" 1529 "VM65-69" 65.79 "M" 92 "PB stays at 00:23:58" 76
"100" 100 636462 "25:30" 1530 "VM55-59" 62.35 "M" 93 "PB stays at 00:20:37" 92
"101" 101 1651224 "25:31" 1531 "VM50-54" 59.24 "M" 94 "PB stays at 00:23:56" 122
"102" 102 2646870 "25:33" 1533 "SW25-29" 57.93 "F" 8 "New PB!" 93
"103" 103 182149 "25:35" 1535 "VM70-74" 70.68 "M" 95 "PB stays at 00:21:13" 193
"104" 104 5078848 "25:39" 1539 "VM35-39" 52.44 "M" 96 "First Timer!" 1
"105" 105 3790146 "25:39" 1539 "VW45-49" 64.59 "F" 9 "PB stays at 00:24:40" 52
"106" 106 3854436 "25:44" 1544 "SW18-19" 58.16 "F" 10 "PB stays at 00:24:34" 30
"107" 107 4972223 "26:07" 1567 "SM25-29" 49.39 "M" 97 "New PB!" 11
"108" 108 891192 "26:11" 1571 "JM15-17" 52.32 "M" 98 "PB stays at 00:24:38" 16
"109" 109 889861 "26:14" 1574 "VM50-54" 57.62 "M" 99 "PB stays at 00:20:48" 201
"110" 110 1002024 "26:16" 1576 "VM50-54" 56.15 "M" 100 "PB stays at 00:23:23" 104
"111" 111 364520 "26:17" 1577 "VM35-39" 50.79 "M" 101 "PB stays at 00:24:11" 92
"112" 112 4702612 "26:29" 1589 "VM35-39" 51.16 "M" 102 "PB stays at 00:23:55" 31
"113" 113 531430 "26:36" 1596 "VM45-49" 54.14 "M" 103 "PB stays at 00:23:44" 66
"114" 114 3999030 "26:42" 1602 "JM11-14" 55.68 "M" 104 "PB stays at 00:23:46" 27
"115" 115 4871866 "26:56" 1616 "VM50-54" 55.2 "M" 105 "PB stays at 00:26:09" 23
"116" 116 611456 "26:57" 1617 "VW50-54" 64.63 "F" 11 "PB stays at 00:26:00" 68
"117" 117 3883647 "26:59" 1619 "VM45-49" 53.8 "M" 106 "PB stays at 00:25:26" 44
"118" 118 869302 "27:01" 1621 "VW50-54" 62.06 "F" 12 "PB stays at 00:26:04" 177
"119" 119 2451206 "27:05" 1625 "VM45-49" 52.37 "M" 107 "PB stays at 00:24:47" 24
"120" 120 3812849 "27:06" 1626 "VW40-44" 57.63 "F" 13 "New PB!" 5
"121" 121 3218839 "27:07" 1627 "SW30-34" 54.7 "F" 14 "New PB!" 2
"122" 122 5077244 "27:25" 1645 "VM45-49" 53.37 "M" 108 "First Timer!" 6
"123" 123 4256901 "27:29" 1649 "VM45-49" 52.82 "M" 109 "PB stays at 00:26:31" 19
"124" 124 989376 "27:31" 1651 "VM45-49" 51.54 "M" 110 "PB stays at 00:24:34" 18
"125" 125 1858026 "27:33" 1653 "SM25-29" 46.82 "M" 111 "PB stays at 00:21:33" 78
"126" 126 2980904 "27:37" 1657 "VM40-44" 50.15 "M" 112 "PB stays at 00:24:38" 56
"127" 127 936235 "27:40" 1660 "VW60-64" 69.16 "F" 15 "PB stays at 00:26:58" 200
"128" 128 2843448 "27:42" 1662 "SW30-34" 53.43 "F" 16 "PB stays at 00:26:18" 53
"129" 129 3140337 "27:49" 1669 "VW55-59" 65.07 "F" 17 "PB stays at 00:26:17" 43
"130" 130 3686606 "27:55" 1675 "VW35-39" 53.73 "F" 18 "New PB!" 33
"131" 131 5070006 "28:15" 1695 "SW25-29" 52.39 "F" 19 "First Timer!" 1
"132" 132 912726 "28:26" 1706 "VW35-39" 52.93 "F" 20 "PB stays at 00:25:10" 194
"133" 133 4764796 "28:32" 1712 "VM45-49" 50.47 "M" 113 "PB stays at 00:26:32" 14
"134" 134 773945 "28:34" 1714 "VW55-59" 62.54 "F" 21 "PB stays at 00:28:22" 15
"135" 135 173303 "28:37" 1717 "VW45-49" 56.03 "F" 22 "First Timer!" 12
"136" 136 2787640 "28:42" 1722 "VM40-44" 47.91 "M" 114 "PB stays at 00:26:40" 4
"137" 137 4737246 "28:46" 1726 "VW50-54" 59.73 "F" 23 "PB stays at 00:28:32" 15
"138" 138 475346 "28:46" 1726 "VM65-69" 58.29 "M" 115 "PB stays at 00:25:57" 188
"139" 139 3178528 "28:57" 1737 "VW55-59" 63.39 "F" 24 "PB stays at 00:27:26" 23
"140" 140 2247139 "28:59" 1739 "VW50-54" 60.09 "F" 25 "PB stays at 00:27:38" 13
"141" 141 2876819 "29:00" 1740 "VW55-59" 65.06 "F" 26 "First Timer!" 6
"142" 142 836745 "29:02" 1742 "VW40-44" 53.79 "F" 27 "PB stays at 00:27:24" 122
"143" 143 786994 "29:02" 1742 "VW55-59" 62.34 "F" 28 "PB stays at 00:26:55" 31
"144" 144 NA NA NA NA NA NA NA NA NA
"145" 145 2889234 "29:06" 1746 "VW45-49" 56.24 "F" 29 "PB stays at 00:28:06" 68
"146" 146 971007 "29:10" 1750 "VM55-59" 52.69 "M" 117 "PB stays at 00:27:16" 58
"147" 147 425371 "29:10" 1750 "VW60-64" 67.49 "F" 30 "PB stays at 00:24:30" 236
"148" 148 290646 "29:17" 1757 "VM50-54" 52.02 "M" 118 "PB stays at 00:20:43" 244
"149" 149 5080316 "29:19" 1759 "VW40-44" 52.19 "F" 31 "First Timer!" 2
"150" 150 2861327 "29:19" 1759 "VW50-54" 57.87 "F" 32 "New PB!" 58
"151" 151 1481558 "29:23" 1763 "VW45-49" 55.13 "F" 33 "New PB!" 61
"152" 152 4482514 "29:27" 1767 "SW30-34" 50.59 "F" 34 "PB stays at 00:27:58" 31
"153" 153 1203521 "29:45" 1785 "VW60-64" 68.12 "F" 35 "PB stays at 00:28:18" 91
"154" 154 171518 "29:47" 1787 "SM25-29" 43.31 "M" 119 "PB stays at 00:23:44" 67
"155" 155 3704459 "29:53" 1793 "VM65-69" 56.66 "M" 120 "First Timer!" 15
"156" 156 4390086 "29:59" 1799 "SW20-24" 49.36 "F" 36 "New PB!" 25
"157" 157 284635 "30:08" 1808 "VM35-39" 44.97 "M" 121 "PB stays at 00:24:36" 164
"158" 158 2805744 "30:15" 1815 "VW35-39" 49.59 "F" 37 "PB stays at 00:27:41" 48
"159" 159 113385 "30:23" 1823 "VW55-59" 58.8 "F" 38 "PB stays at 00:26:10" 157
"160" 160 3085208 "30:24" 1824 "VW40-44" 50.99 "F" 39 "PB stays at 00:28:30" 41
"161" 161 4868999 "30:28" 1828 "VM55-59" 50.44 "M" 122 "PB stays at 00:28:22" 9
"162" 162 214243 "30:39" 1839 "VW40-44" 50.19 "F" 40 "PB stays at 00:21:50" 172
"163" 163 386103 "31:10" 1870 "SW30-34" 47.7 "F" 41 "PB stays at 00:24:12" 122
"164" 164 4146790 "31:13" 1873 "VW40-44" 49.65 "F" 42 "PB stays at 00:26:33" 35
"165" 165 321803 "31:13" 1873 "SW18-19" 47.57 "F" 43 "PB stays at 00:30:03" 196
"166" 166 5051128 "31:15" 1875 "SW25-29" 47.36 "F" 44 "New PB!" 4
"167" 167 3458276 "31:18" 1878 "SM30-34" 41.69 "M" 123 "PB stays at 00:28:10" 34
"168" 168 3553947 "31:27" 1887 "VW35-39" 48.12 "F" 45 "First Timer!" 10
"169" 169 308382 "31:28" 1888 "VM70-74" 59.22 "M" 124 "PB stays at 00:25:02" 337
"170" 170 265396 "31:33" 1893 "VM45-49" 46.38 "M" 125 "PB stays at 00:22:41" 252
"171" 171 NA NA NA NA NA NA NA NA NA
"172" 172 5031034 "31:46" 1906 "VM55-59" 48.79 "M" 127 "New PB!" 7
"173" 173 414102 "31:52" 1912 "VW50-54" 53.92 "F" 46 "First Timer!" 7
"174" 174 NA NA NA NA NA NA NA NA NA
"175" 175 502348 "32:13" 1933 "VM65-69" 52.04 "M" 129 "PB stays at 00:22:19" 247
"176" 176 3709778 "32:19" 1939 "VM45-49" 45.28 "M" 130 "PB stays at 00:29:01" 29
"177" 177 113484 "32:40" 1960 "VM50-54" 45.87 "M" 131 "PB stays at 00:23:55" 155
"178" 178 5060075 "32:40" 1960 "VM55-59" 47.04 "M" 132 "First Timer!" 2
"179" 179 5001977 "32:41" 1961 "VM35-39" 41.46 "M" 133 "First Timer!" 1
"180" 180 519240 "32:42" 1962 "VW40-44" 47.4 "F" 47 "New PB!" 161
"181" 181 2656714 "32:58" 1978 "JM10" 51.62 "M" 134 "PB stays at 00:26:48" 60
"182" 182 5072121 "32:59" 1979 "VW55-59" 54.17 "F" 48 "First Timer!" 5
"183" 183 4531268 "33:06" 1986 "VM50-54" 45.67 "M" 135 "PB stays at 00:31:32" 5
"184" 184 2447628 "33:12" 1992 "SW25-29" 44.58 "F" 49 "PB stays at 00:32:17" 63
"185" 185 4531350 "33:13" 1993 "VW50-54" 51.73 "F" 50 "PB stays at 00:31:27" 4
"186" 186 2562692 "33:14" 1994 "VW45-49" 48.24 "F" 51 "PB stays at 00:29:30" 115
"187" 187 2404172 "33:15" 1995 "VM65-69" 50.43 "M" 136 "PB stays at 00:22:16" 75
"188" 188 1444665 "33:19" 1999 "VM60-64" 49.87 "M" 137 "PB stays at 00:26:29" 120
"189" 189 5003758 "33:21" 2001 "SW20-24" 44.38 "F" 52 "First Timer!" 2
"190" 190 1220984 "33:38" 2018 "VW45-49" 47.22 "F" 53 "PB stays at 00:29:52" 13
"191" 191 3188238 "33:40" 2020 "VW40-44" 46.39 "F" 54 "PB stays at 00:29:47" 66
"192" 192 4315587 "33:55" 2035 "VM45-49" 42.11 "M" 138 "PB stays at 00:23:29" 33
"193" 193 132969 "34:22" 2062 "VW60-64" 55.67 "F" 55 "PB stays at 00:30:40" 27
"194" 194 2028509 "34:26" 2066 "VW55-59" 53.29 "F" 56 "PB stays at 00:32:41" 95
"195" 195 2805751 "34:28" 2068 "JM10" 49.37 "M" 139 "PB stays at 00:26:38" 69
"196" 196 827455 "34:30" 2070 "VM60-64" 47.73 "M" 140 "PB stays at 00:24:14" 87
"197" 197 3675274 "34:32" 2072 "VW65-69" 59.6 "F" 57 "PB stays at 00:33:53" 21
"198" 198 4870712 "34:33" 2073 "VW45-49" 46.89 "F" 58 "PB stays at 00:31:55" 18
"199" 199 5000200 "35:08" 2108 "VM45-49" 40.99 "M" 141 "New PB!" 12
"200" 200 4411764 "35:19" 2119 "JM15-17" 38.79 "M" 142 "New PB!" 24
"201" 201 2844033 "35:29" 2129 "VW50-54" 49.08 "F" 59 "PB stays at 00:32:56" 69
"202" 202 620985 "35:32" 2132 "JM11-14" 43.06 "M" 143 "First Timer!" 4
"203" 203 205522 "35:33" 2133 "VM50-54" 41.82 "M" 144 "PB stays at 00:25:07" 28
"204" 204 4660008 "35:34" 2134 "JW15-17" 42.5 "F" 60 "PB stays at 00:35:06" 8
"205" 205 4959679 "35:42" 2142 "JM10" 52.38 "M" 145 "PB stays at 00:32:56" 5
"206" 206 4959695 "35:42" 2142 "VM35-39" 37.39 "M" 146 "PB stays at 00:27:48" 11
"207" 207 4805150 "35:43" 2143 "VW40-44" 42.84 "F" 61 "PB stays at 00:28:40" 20
"208" 208 5068146 "35:50" 2150 "VW35-39" 41.86 "F" 62 "First Timer!" 1
"209" 209 3780815 "35:52" 2152 "VW35-39" 41.96 "F" 63 "PB stays at 00:30:30" 13
"210" 210 4980289 "35:55" 2155 "VW55-59" 49.74 "F" 64 "PB stays at 00:32:50" 17
"211" 211 5078646 "36:21" 2181 "SM25-29" 35.53 "M" 147 "First Timer!" 1
"212" 212 264125 "36:29" 2189 "VW55-59" 51.71 "F" 65 "PB stays at 00:30:09" 36
"213" 213 445422 "36:29" 2189 "VW45-49" 45.41 "F" 66 "PB stays at 00:27:16" 42
"214" 214 4684021 "36:39" 2199 "VW40-44" 42.93 "F" 67 "PB stays at 00:34:46" 21
"215" 215 4917874 "37:08" 2228 "VW40-44" 41.43 "F" 68 "PB stays at 00:35:50" 20
"216" 216 1356146 "37:09" 2229 "VW40-44" 42.04 "F" 69 "PB stays at 00:25:20" 59
"217" 217 5058730 "37:18" 2238 "VW35-39" 40.75 "F" 70 "PB stays at 00:30:47" 10
"218" 218 4813182 "37:59" 2279 "VM65-69" 45.41 "M" 148 "PB stays at 00:33:07" 25
"219" 219 4348911 "38:04" 2284 "VW45-49" 42.12 "F" 71 "PB stays at 00:37:17" 20
"220" 220 3470034 "38:05" 2285 "SW30-34" 39.12 "F" 72 "PB stays at 00:35:34" 56
"221" 221 2976629 "38:54" 2334 "VW55-59" 47.17 "F" 73 "PB stays at 00:34:06" 11
"222" 222 2976593 "38:55" 2335 "VW40-44" 40.43 "F" 74 "PB stays at 00:35:40" 53
"223" 223 4931057 "38:56" 2336 "VW40-44" 40.41 "F" 75 "PB stays at 00:37:15" 10
"224" 224 3274629 "39:01" 2341 "SW25-29" 37.93 "F" 76 "PB stays at 00:37:01" 18
"225" 225 4912962 "39:03" 2343 "VW45-49" 40.67 "F" 77 "PB stays at 00:36:30" 9
"226" 226 757280 "39:04" 2344 "VW45-49" 41.04 "F" 78 "PB stays at 00:27:15" 88
"227" 227 3695705 "39:58" 2398 "VW45-49" 40.95 "F" 79 "PB stays at 00:34:57" 51
"228" 228 3852519 "40:00" 2400 "VW35-39" 37.38 "F" 80 "New PB!" 39
"229" 229 4804274 "40:34" 2434 "VW45-49" 40.84 "F" 81 "PB stays at 00:39:09" 16
"230" 230 29700 "40:35" 2435 "VM50-54" 37.54 "M" 149 "PB stays at 00:34:02" 20
"231" 231 4684041 "40:42" 2442 "JM10" 48.57 "M" 150 "PB stays at 00:34:40" 22
"232" 232 396440 "40:43" 2443 "VW45-49" 39.38 "F" 82 "PB stays at 00:27:21" 24
"233" 233 4801388 "40:56" 2456 "VW50-54" 42.55 "F" 83 "PB stays at 00:38:33" 12
"234" 234 4022498 "42:25" 2545 "VW40-44" 36.07 "F" 84 "PB stays at 00:40:20" 26
"235" 235 1485633 "42:53" 2573 "VW45-49" 37.39 "F" 85 "PB stays at 00:40:32" 61
"236" 236 2680526 "42:53" 2573 "VW40-44" 35.68 "F" 86 "PB stays at 00:29:36" 18
"237" 237 3907739 "44:57" 2697 "VW60-64" 43.16 "F" 87 "PB stays at 00:31:21" 57
"238" 238 4046194 "45:11" 2711 "VW40-44" 34.82 "F" 88 "PB stays at 00:38:56" 43
"239" 239 2851085 "45:17" 2717 "VM50-54" 33.64 "M" 151 "PB stays at 00:41:50" 10
"240" 240 3521989 "45:33" 2733 "VW70-74" 50.53 "F" 89 "PB stays at 00:40:21" 62
"241" 241 3522018 "45:37" 2737 "VM75-79" 42.27 "M" 152 "PB stays at 00:39:59" 37
"242" 242 2980664 "50:32" 3032 "VM50-54" 30.15 "M" 153 "PB stays at 00:41:25" 50
"243" 243 446554 "50:32" 3032 "VW35-39" 29.78 "F" 90 "PB stays at 00:28:01" 34
"244" 244 NA NA NA NA NA NA NA NA NA
"245" 245 209161 "53:05" 3185 "VW35-39" 28.35 "F" 91 "PB stays at 00:20:10" 175
"246" 246 NA NA NA NA NA NA NA NA NA
"247" 247 3473593 "53:18" 3198 "VW35-39" 28.24 "F" 92 "PB stays at 00:27:56" 16
"248" 248 302158 "53:19" 3199 "VW40-44" 29.51 "F" 93 "PB stays at 00:26:36" 222
"249" 249 NA NA NA NA NA NA NA NA NA
