"pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"30" 30 110191 "19:36" 1176 "VM50-54" 77.72 "M" 29 "PB stays at 00:19:18" 327
"31" 31 110998 "19:37" 1177 "VM35-39" 67.63 "M" 30 "PB stays at 00:17:25" 317
"32" 32 NA NA NA NA NA NA NA NA NA
"33" 33 1430843 "19:43" 1183 "VM40-44" 69.74 "M" 32 "PB stays at 00:19:19" 171
"34" 34 598006 "19:43" 1183 "VM55-59" 78.61 "M" 33 "PB stays at 00:18:37" 69
"35" 35 220264 "19:46" 1186 "VM45-49" 74.03 "M" 34 "PB stays at 00:18:41" 97
"36" 36 1954870 "19:47" 1187 "VM45-49" 73.38 "M" 35 "PB stays at 00:19:34" 103
"37" 37 715387 "19:54" 1194 "VM40-44" 69.1 "M" 36 "New PB!" 37
"38" 38 2575804 "19:59" 1199 "SM30-34" 64.72 "M" 37 "PB stays at 00:19:42" 17
"39" 39 2517347 "20:00" 1200 "VM60-64" 81.58 "M" 38 "New PB!" 25
"40" 40 1109855 "20:06" 1206 "SW30-34" 74.13 "F" 2 "New PB!" 94
"41" 41 1711040 "20:20" 1220 "VM45-49" 71.39 "M" 39 "PB stays at 00:19:41" 39
"42" 42 654524 "20:23" 1223 "SW30-34" 72.61 "F" 3 "New PB!" 181
"43" 43 3278638 "20:24" 1224 "SM25-29" 63.24 "M" 40 "First Timer!" 28
"44" 44 4139797 "20:25" 1225 "VM35-39" 64.57 "M" 41 "PB stays at 00:20:23" 9
"45" 45 4451910 "20:26" 1226 "SM30-34" 64.19 "M" 42 "New PB!" 21
"46" 46 355779 "20:28" 1228 "VM35-39" 65.23 "M" 43 "PB stays at 00:17:09" 131
"47" 47 209603 "20:29" 1229 "SW25-29" 72.25 "F" 4 "New PB!" 112
"48" 48 361914 "20:30" 1230 "VM50-54" 74.31 "M" 44 "PB stays at 00:20:20" 19
"49" 49 NA NA NA NA NA NA NA NA NA
"50" 50 2535413 "20:39" 1239 "VM40-44" 67.64 "M" 46 "New PB!" 8
"51" 51 1775759 "20:46" 1246 "VM40-44" 67.26 "M" 47 "First Timer!" 21
"52" 52 3689357 "20:51" 1251 "JW11-14" 76.58 "F" 5 "PB stays at 00:19:44" 13
"53" 53 290646 "21:01" 1261 "VM50-54" 72.48 "M" 48 "PB stays at 00:20:43" 244
"54" 54 4453389 "21:16" 1276 "VM35-39" 63.24 "M" 49 "PB stays at 00:19:52" 23
"55" 55 2871951 "21:23" 1283 "VM45-49" 68.43 "M" 50 "PB stays at 00:20:36" 92
"56" 56 755297 "21:28" 1288 "VM35-39" 61.8 "M" 51 "PB stays at 00:19:44" 97
"57" 57 NA NA NA NA NA NA NA NA NA
"58" 58 1268861 "21:30" 1290 "SM25-29" 60 "M" 53 "New PB!" 46
"59" 59 2372976 "21:32" 1292 "SM30-34" 60.6 "M" 54 "PB stays at 00:20:57" 2
"60" 60 856141 "21:35" 1295 "SM30-34" 60.77 "M" 55 "PB stays at 00:18:26" 48
"61" 61 922150 "21:38" 1298 "VM40-44" 64.56 "M" 56 "PB stays at 00:20:34" 80
"62" 62 177462 "21:44" 1304 "JM11-14" 68.4 "M" 57 "New PB!" 25
"63" 63 1405096 "21:45" 1305 "VM50-54" 68.89 "M" 58 "PB stays at 00:20:11" 162
"64" 64 190139 "21:45" 1305 "VM50-54" 70.04 "M" 59 "PB stays at 00:21:17" 126
"65" 65 308481 "21:47" 1307 "VM40-44" 62.66 "M" 60 "New PB!" 261
"66" 66 2936416 "21:49" 1309 "VM50-54" 69.29 "M" 61 "PB stays at 00:20:25" 52
"67" 67 3222112 "21:51" 1311 "SM25-29" 59.04 "M" 62 "New PB!" 18
"68" 68 1152648 "21:55" 1315 "VM45-49" 66.24 "M" 63 "New PB!" 101
"69" 69 2806408 "22:00" 1320 "SM30-34" 58.94 "M" 64 "PB stays at 00:21:29" 39
"70" 70 4936435 "22:06" 1326 "SM30-34" 58.52 "M" 65 "New PB!" 7
"71" 71 370368 "22:07" 1327 "VW40-44" 69.18 "F" 6 "New PB!" 39
"72" 72 2807085 "22:09" 1329 "VM35-39" 60.72 "M" 66 "PB stays at 00:21:41" 81
"73" 73 3597830 "22:11" 1331 "JW15-17" 68.97 "F" 7 "New PB!" 54
"74" 74 372610 "22:14" 1334 "VM45-49" 65.29 "M" 67 "PB stays at 00:20:53" 106
"75" 75 558094 "22:14" 1334 "VW40-44" 69.19 "F" 8 "PB stays at 00:21:15" 61
"76" 76 NA NA NA NA NA NA NA NA NA
"77" 77 533362 "22:16" 1336 "SM20-24" 58.16 "M" 69 "PB stays at 00:20:39" 76
"78" 78 1818900 "22:17" 1337 "SM30-34" 58.86 "M" 70 "PB stays at 00:19:13" 86
"79" 79 2921474 "22:21" 1341 "VM40-44" 62.94 "M" 71 "PB stays at 00:21:01" 44
"80" 80 1550054 "22:22" 1342 "SM30-34" 58.12 "M" 72 "PB stays at 00:21:50" 81
"81" 81 3730540 "22:25" 1345 "SM25-29" 57.55 "M" 73 "New PB!" 7
"82" 82 188218 "22:26" 1346 "VW40-44" 70.13 "F" 9 "New PB!" 115
"83" 83 1643802 "22:27" 1347 "VM55-59" 68.45 "M" 74 "PB stays at 00:20:44" 81
"84" 84 2660448 "22:28" 1348 "JM11-14" 66.17 "M" 75 "First Timer!" 71
"85" 85 4119137 "22:34" 1354 "VM40-44" 61.89 "M" 76 "PB stays at 00:22:27" 18
"86" 86 3400795 "22:37" 1357 "VM35-39" 58.29 "M" 77 "New PB!" 11
"87" 87 209322 "22:38" 1358 "VM50-54" 67.3 "M" 78 "PB stays at 00:21:45" 101
"88" 88 404054 "22:39" 1359 "VM40-44" 61.15 "M" 79 "PB stays at 00:21:51" 122
"89" 89 309969 "22:42" 1362 "VW45-49" 70.63 "F" 10 "PB stays at 00:21:36" 80
"90" 90 3531941 "22:43" 1363 "SW25-29" 65.15 "F" 11 "PB stays at 00:22:09" 10
"91" 91 653662 "22:44" 1364 "VM45-49" 62.83 "M" 80 "PB stays at 00:21:30" 161
"92" 92 1507015 "22:46" 1366 "VM45-49" 62.74 "M" 81 "PB stays at 00:21:59" 146
"93" 93 1282506 "22:47" 1367 "VM35-39" 58.23 "M" 82 "PB stays at 00:19:30" 57
"94" 94 594810 "22:48" 1368 "VW50-54" 75.37 "F" 12 "PB stays at 00:21:56" 69
"95" 95 2660453 "22:49" 1369 "VM55-59" 67.93 "M" 83 "First Timer!" 98
"96" 96 783539 "22:50" 1370 "VM50-54" 64.6 "M" 84 "New PB!" 194
"97" 97 3290312 "22:56" 1376 "VM60-64" 71.15 "M" 85 "PB stays at 00:21:36" 64
"98" 98 1330685 "23:01" 1381 "SW25-29" 64.3 "F" 13 "PB stays at 00:22:16" 50
"99" 99 2854352 "23:07" 1387 "VM50-54" 64.82 "M" 86 "PB stays at 00:22:34" 88
"100" 100 2090815 "23:07" 1387 "SW25-29" 64.02 "F" 14 "PB stays at 00:21:36" 16
"101" 101 1066478 "23:15" 1395 "VM35-39" 57.42 "M" 87 "PB stays at 00:22:48" 55
"102" 102 1084268 "23:17" 1397 "VW35-39" 65 "F" 15 "PB stays at 00:22:21" 126
"103" 103 3136535 "23:18" 1398 "VW40-44" 65.67 "F" 16 "First Timer!" 37
"104" 104 3402365 "23:27" 1407 "VM55-59" 66.1 "M" 88 "PB stays at 00:22:58" 7
"105" 105 1574265 "23:28" 1408 "VM35-39" 57.32 "M" 89 "New PB!" 99
"106" 106 4315587 "23:29" 1409 "VM45-49" 60.82 "M" 90 "New PB!" 33
"107" 107 598007 "23:32" 1412 "VW50-54" 74.01 "F" 17 "PB stays at 00:22:00" 127
"108" 108 5005124 "23:32" 1412 "VM35-39" 56.37 "M" 91 "New PB!" 7
"109" 109 4936973 "23:33" 1413 "SW30-34" 62.85 "F" 18 "New PB!" 5
"110" 110 4392111 "23:33" 1413 "VM40-44" 57.96 "M" 92 "PB stays at 00:21:59" 7
"111" 111 893721 "23:36" 1416 "SW30-34" 62.99 "F" 19 "PB stays at 00:23:35" 61
"112" 112 3904275 "23:37" 1417 "VM50-54" 62.95 "M" 93 "PB stays at 00:23:14" 37
"113" 113 762154 "23:37" 1417 "VM40-44" 58.22 "M" 94 "New PB!" 10
"114" 114 4884292 "23:39" 1419 "VM55-59" 65.54 "M" 95 "New PB!" 20
"115" 115 3423307 "23:40" 1420 "VM50-54" 62.82 "M" 96 "PB stays at 00:22:52" 58
"116" 116 3423400 "23:42" 1422 "VW40-44" 65.89 "F" 20 "PB stays at 00:22:27" 56
"117" 117 2905373 "23:44" 1424 "VM50-54" 64.19 "M" 97 "PB stays at 00:21:45" 38
"118" 118 2288880 "23:44" 1424 "SW20-24" 62.36 "F" 21 "First Timer!" 28
"119" 119 2789869 "23:50" 1430 "VM55-59" 65.59 "M" 98 "PB stays at 00:22:30" 57
"120" 120 2712603 "23:51" 1431 "SM30-34" 54.72 "M" 99 "New PB!" 11
"121" 121 357405 "23:52" 1432 "VM35-39" 55.94 "M" 100 "PB stays at 00:22:32" 152
"122" 122 3394964 "23:53" 1433 "VM50-54" 61.76 "M" 101 "PB stays at 00:23:44" 27
"123" 123 3935134 "23:56" 1436 "VW40-44" 63.93 "F" 22 "PB stays at 00:23:32" 11
"124" 124 209602 "23:56" 1436 "VW50-54" 73.68 "F" 23 "PB stays at 00:22:39" 58
"125" 125 1224728 "23:57" 1437 "VM35-39" 55.39 "M" 102 "PB stays at 00:21:39" 40
"126" 126 2179481 "23:58" 1438 "VM35-39" 55.01 "M" 103 "PB stays at 00:20:45" 27
"127" 127 2473505 "23:58" 1438 "VM60-64" 68.71 "M" 104 "First Timer!" 72
"128" 128 387050 "23:59" 1439 "VM55-59" 64.63 "M" 105 "PB stays at 00:21:15" 196
"129" 129 2331996 "24:00" 1440 "JM11-14" 63.75 "M" 106 "PB stays at 00:22:16" 6
"130" 130 3992111 "24:01" 1441 "VM50-54" 62.94 "M" 107 "PB stays at 00:22:33" 9
"131" 131 360166 "24:10" 1450 "VM50-54" 61.52 "M" 108 "PB stays at 00:22:58" 195
"132" 132 5046617 "24:12" 1452 "JM11-14" 58.61 "M" 109 "First Timer!" 1
"133" 133 820282 "24:12" 1452 "VW50-54" 71.01 "F" 24 "PB stays at 00:23:57" 147
"134" 134 889861 "24:13" 1453 "VM50-54" 62.42 "M" 110 "PB stays at 00:20:48" 201
"135" 135 3598083 "24:14" 1454 "VM40-44" 57.63 "M" 111 "PB stays at 00:23:04" 30
"136" 136 1651224 "24:14" 1454 "VM50-54" 62.38 "M" 112 "PB stays at 00:23:56" 122
"137" 137 375200 "24:15" 1455 "VM40-44" 58.01 "M" 113 "New PB!" 30
"138" 138 3114430 "24:19" 1459 "JW11-14" 68.4 "F" 25 "New PB!" 25
"139" 139 248256 "24:20" 1460 "VM65-69" 71.64 "M" 114 "PB stays at 00:21:13" 95
"140" 140 51662 "24:22" 1462 "VW60-64" 81.94 "F" 26 "PB stays at 00:22:06" 74
"141" 141 4932435 "24:23" 1463 "VM40-44" 56.8 "M" 115 "New PB!" 14
"142" 142 215874 "24:23" 1463 "VM60-64" 66.92 "M" 116 "PB stays at 00:22:59" 83
"143" 143 3365650 "24:26" 1466 "VM35-39" 53.96 "M" 117 "PB stays at 00:22:41" 20
"144" 144 1789949 "24:28" 1468 "VM35-39" 53.88 "M" 118 "PB stays at 00:21:28" 85
"145" 145 1114869 "24:29" 1469 "VM70-74" 72.02 "M" 119 "PB stays at 00:22:01" 25
"146" 146 957451 "24:30" 1470 "VM45-49" 58.78 "M" 120 "PB stays at 00:22:07" 82
"147" 147 3538612 "24:35" 1475 "VM65-69" 68.2 "M" 121 "New PB!" 76
"148" 148 264305 "24:37" 1477 "VW35-39" 61.48 "F" 27 "PB stays at 00:24:22" 159
"149" 149 3525548 "24:43" 1483 "VM50-54" 59.68 "M" 122 "PB stays at 00:23:40" 43
"150" 150 3817969 "24:46" 1486 "VM35-39" 53.9 "M" 123 "PB stays at 00:22:43" 22
"151" 151 1323123 "24:49" 1489 "VW45-49" 65.28 "F" 28 "PB stays at 00:24:08" 16
"152" 152 2414687 "24:50" 1490 "VM55-59" 64.03 "M" 124 "First Timer!" 76
"153" 153 3577745 "24:52" 1492 "VM35-39" 54.09 "M" 125 "PB stays at 00:23:56" 61
"154" 154 2389183 "24:53" 1493 "VM60-64" 64.43 "M" 126 "PB stays at 00:23:22" 57
"155" 155 2960460 "24:58" 1498 "VM50-54" 60.01 "M" 127 "PB stays at 00:23:19" 70
"156" 156 1806022 "25:05" 1505 "VW45-49" 65.25 "F" 29 "PB stays at 00:25:04" 103
"157" 157 3335042 "25:07" 1507 "SM30-34" 51.63 "M" 128 "PB stays at 00:23:27" 55
"158" 158 893730 "25:08" 1508 "VM35-39" 53.12 "M" 129 "PB stays at 00:22:58" 49
"159" 159 595795 "25:09" 1509 "SM30-34" 52.15 "M" 130 "PB stays at 00:20:27" 110
"160" 160 3203180 "25:09" 1509 "SM30-34" 51.56 "M" 131 "PB stays at 00:19:17" 54
"161" 161 176933 "25:10" 1510 "VM55-59" 62.65 "M" 132 "New PB!" 46
"162" 162 4001309 "25:11" 1511 "VM50-54" 59.03 "M" 133 "PB stays at 00:24:36" 21
"163" 163 2304233 "25:13" 1513 "VM55-59" 62.52 "M" 134 "PB stays at 00:24:51" 141
"164" 164 4099388 "25:14" 1514 "JW15-17" 59.91 "F" 30 "PB stays at 00:23:46" 29
"165" 165 446242 "25:15" 1515 "VW35-39" 59.41 "F" 31 "PB stays at 00:23:30" 46
"166" 166 79606 "25:16" 1516 "VW60-64" 76.78 "F" 32 "PB stays at 00:23:16" 24
"167" 167 4702612 "25:17" 1517 "VM35-39" 53.59 "M" 135 "PB stays at 00:23:55" 31
"168" 168 221943 "25:20" 1520 "VM50-54" 59.14 "M" 136 "PB stays at 00:23:23" 143
"169" 169 1921567 "25:22" 1522 "JM15-17" 54.01 "M" 137 "PB stays at 00:21:36" 40
"170" 170 472250 "25:22" 1522 "VM55-59" 60.58 "M" 138 "PB stays at 00:23:08" 200
"171" 171 2898530 "25:23" 1523 "VM40-44" 55.42 "M" 139 "New PB!" 46
"172" 172 3883647 "25:26" 1526 "VM45-49" 57.08 "M" 140 "New PB!" 44
"173" 173 1002024 "25:31" 1531 "VM50-54" 57.81 "M" 141 "PB stays at 00:23:23" 104
"174" 174 3496284 "25:37" 1537 "SW20-24" 57.77 "F" 33 "First Timer!" 10
"175" 175 531430 "25:38" 1538 "VM45-49" 56.18 "M" 142 "PB stays at 00:23:44" 66
"176" 176 1376909 "25:41" 1541 "VM45-49" 56.52 "M" 143 "New PB!" 82
"177" 177 4351024 "25:42" 1542 "VW50-54" 66.02 "F" 34 "New PB!" 23
"178" 178 NA NA NA NA NA NA NA NA NA
"179" 179 3790146 "25:43" 1543 "VW45-49" 64.42 "F" 35 "PB stays at 00:24:40" 52
"180" 180 3015836 "25:45" 1545 "VM70-74" 68.48 "M" 145 "PB stays at 00:24:53" 64
"181" 181 3114423 "25:52" 1552 "VW45-49" 61.4 "F" 36 "New PB!" 26
"182" 182 1184614 "25:57" 1557 "VM45-49" 55.49 "M" 146 "New PB!" 39
"183" 183 1906744 "25:59" 1559 "JM10" 60.74 "M" 147 "PB stays at 00:22:38" 120
"184" 184 464176 "26:00" 1560 "VM50-54" 56.73 "M" 148 "PB stays at 00:24:05" 107
"185" 185 5050609 "26:04" 1564 "VM55-59" 58.95 "M" 149 "First Timer!" 5
"186" 186 2448460 "26:05" 1565 "VM55-59" 59.94 "M" 150 "PB stays at 00:25:00" 83
"187" 187 4972223 "26:10" 1570 "SM25-29" 49.3 "M" 151 "First Timer!" 11
"188" 188 1906736 "26:10" 1570 "VW40-44" 58.79 "F" 37 "PB stays at 00:24:26" 124
"189" 189 336890 "26:11" 1571 "SW30-34" 56.91 "F" 38 "PB stays at 00:22:27" 54
"190" 190 790465 "26:12" 1572 "VM40-44" 53.31 "M" 152 "PB stays at 00:24:03" 97
"191" 191 3331958 "26:14" 1574 "SM25-29" 49.17 "M" 153 "PB stays at 00:25:08" 35
"192" 192 1665226 "26:16" 1576 "VM50-54" 56.6 "M" 154 "PB stays at 00:23:19" 25
"193" 193 4945235 "26:17" 1577 "JM11-14" 58.21 "M" 155 "PB stays at 00:23:57" 3
"194" 194 3000149 "26:17" 1577 "VM55-59" 58.47 "M" 156 "New PB!" 49
"195" 195 360164 "26:18" 1578 "VW45-49" 60.96 "F" 39 "PB stays at 00:22:46" 184
"196" 196 3458422 "26:18" 1578 "SM25-29" 49.11 "M" 157 "PB stays at 00:25:08" 17
"197" 197 2451206 "26:18" 1578 "VM45-49" 53.93 "M" 158 "New PB!" 24
"198" 198 317409 "26:22" 1582 "VM35-39" 50.32 "M" 159 "First Timer!" 1
"199" 199 2602244 "26:23" 1583 "VM45-49" 54.14 "M" 160 "PB stays at 00:25:51" 13
"200" 200 65199 "26:24" 1584 "VM35-39" 50.57 "M" 161 "PB stays at 00:25:10" 34
"201" 201 1954565 "26:25" 1585 "VW45-49" 61.32 "F" 40 "PB stays at 00:24:32" 105
"202" 202 3386166 "26:26" 1586 "SW30-34" 55.99 "F" 41 "New PB!" 4
"203" 203 2024839 "26:29" 1589 "SW20-24" 55.88 "F" 42 "New PB!" 11
"204" 204 3276192 "26:30" 1590 "SM25-29" 48.68 "M" 162 "PB stays at 00:20:12" 21
"205" 205 3140337 "26:32" 1592 "VW55-59" 68.22 "F" 43 "PB stays at 00:26:17" 43
"206" 206 524501 "26:33" 1593 "JW11-14" 62.65 "F" 44 "PB stays at 00:26:08" 8
"207" 207 4803589 "26:34" 1594 "SM20-24" 48.56 "M" 163 "First Timer!" 5
"208" 208 1684084 "26:34" 1594 "VM55-59" 57.84 "M" 164 "PB stays at 00:24:19" 98
"209" 209 3429806 "26:35" 1595 "JW10" 68.15 "F" 45 "New PB!" 12
"210" 210 930287 "26:35" 1595 "SW25-29" 55.67 "F" 46 "PB stays at 00:23:04" 62
"211" 211 3429793 "26:35" 1595 "VM50-54" 55.49 "M" 165 "PB stays at 00:21:37" 21
"212" 212 611456 "26:36" 1596 "VW50-54" 65.48 "F" 47 "PB stays at 00:26:00" 68
"213" 213 398041 "26:38" 1598 "SW25-29" 55.57 "F" 48 "PB stays at 00:21:11" 73
"214" 214 1366928 "26:40" 1600 "JM15-17" 51.38 "M" 166 "PB stays at 00:19:29" 27
"215" 215 1889862 "26:43" 1603 "VM50-54" 55.65 "M" 167 "PB stays at 00:20:32" 55
"216" 216 1029360 "26:46" 1606 "SM25-29" 48.26 "M" 168 "PB stays at 00:23:51" 96
"217" 217 317420 "26:47" 1607 "SW30-34" 55.63 "F" 49 "New PB!" 146
"218" 218 186218 "26:51" 1611 "VM60-64" 60.77 "M" 169 "PB stays at 00:26:00" 105
"219" 219 2487691 "26:51" 1611 "JM15-17" 51.83 "M" 170 "First Timer!" 75
"220" 220 677935 "26:52" 1612 "VM50-54" 56.7 "M" 171 "First Timer!" 4
"221" 221 3866329 "26:53" 1613 "VM35-39" 49.66 "M" 172 "PB stays at 00:19:15" 6
"222" 222 NA NA NA NA NA NA NA NA NA
"223" 223 2980904 "26:58" 1618 "VM40-44" 51.36 "M" 174 "PB stays at 00:24:38" 56
"224" 224 936235 "26:59" 1619 "VW60-64" 70.91 "F" 50 "New PB!" 200
"225" 225 2391782 "27:01" 1621 "VW55-59" 66.13 "F" 51 "First Timer!" 61
"226" 226 4652886 "27:03" 1623 "SM30-34" 48.24 "M" 175 "PB stays at 00:21:00" 25
"227" 227 76587 "27:08" 1628 "VW55-59" 69.53 "F" 52 "New PB!" 206
"228" 228 4615984 "27:08" 1628 "VM40-44" 51.84 "M" 176 "PB stays at 00:25:21" 12
"229" 229 NA NA NA NA NA NA NA NA NA
"230" 230 912726 "27:10" 1630 "VW35-39" 55.4 "F" 53 "PB stays at 00:25:10" 194
"231" 231 3686249 "27:15" 1635 "SW25-29" 54.31 "F" 54 "PB stays at 00:25:35" 23
"232" 232 463982 "27:18" 1638 "SW25-29" 54.21 "F" 55 "PB stays at 00:26:08" 95
"233" 233 2340915 "27:19" 1639 "VM55-59" 58.21 "M" 178 "PB stays at 00:23:49" 87
"234" 234 602301 "27:22" 1642 "VW55-59" 65.29 "F" 56 "PB stays at 00:26:20" 38
"235" 235 4655154 "27:24" 1644 "SW30-34" 54.38 "F" 57 "New PB!" 12
"236" 236 734428 "27:25" 1645 "VW40-44" 57.39 "F" 58 "PB stays at 00:26:31" 3
"237" 237 1797353 "27:27" 1647 "VM45-49" 52.88 "M" 179 "New PB!" 37
"238" 238 862002 "27:28" 1648 "VW45-49" 58.98 "F" 59 "PB stays at 00:26:13" 29
"239" 239 278518 "27:29" 1649 "VW60-64" 71.62 "F" 60 "PB stays at 00:26:20" 41
"240" 240 2805751 "27:31" 1651 "JM10" 61.84 "M" 180 "New PB!" 69
"241" 241 827455 "27:33" 1653 "VM60-64" 59.77 "M" 181 "PB stays at 00:24:14" 87
"242" 242 2662884 "27:33" 1653 "JM10" 57.29 "M" 182 "First Timer!" 10
"243" 243 475346 "27:34" 1654 "VM65-69" 60.82 "M" 183 "PB stays at 00:25:57" 188
"244" 244 2366670 "27:36" 1656 "VM50-54" 55.19 "M" 184 "PB stays at 00:26:55" 97
"245" 245 2646870 "27:37" 1657 "SW25-29" 53.59 "F" 61 "PB stays at 00:25:33" 93
"246" 246 2662875 "27:38" 1658 "JM10" 59.17 "M" 185 "First Timer!" 15
"247" 247 4788190 "27:40" 1660 "VM35-39" 48.25 "M" 186 "First Timer!" 13
"248" 248 2790213 "27:41" 1661 "VW60-64" 69.11 "F" 62 "New PB!" 95
"249" 249 205522 "27:42" 1662 "VM50-54" 53.67 "M" 187 "PB stays at 00:25:07" 28
"250" 250 989376 "27:46" 1666 "VM45-49" 51.08 "M" 188 "PB stays at 00:24:34" 18
"251" 251 1583853 "27:46" 1666 "VW45-49" 57.2 "F" 63 "PB stays at 00:26:30" 52
"252" 252 NA NA NA NA NA NA NA NA NA
"253" 253 3511500 "27:49" 1669 "VM55-59" 55.24 "M" 190 "PB stays at 00:25:18" 3
"254" 254 182149 "27:49" 1669 "VM70-74" 65.01 "M" 191 "PB stays at 00:21:13" 193
"255" 255 4063678 "27:52" 1672 "VM55-59" 56.1 "M" 192 "First Timer!" 20
"256" 256 858218 "27:53" 1673 "VM50-54" 54.21 "M" 193 "PB stays at 00:23:54" 124
"257" 257 4615953 "27:53" 1673 "VW40-44" 55.59 "F" 64 "PB stays at 00:24:50" 11
"258" 258 870491 "27:55" 1675 "VW45-49" 56.9 "F" 65 "PB stays at 00:26:28" 66
"259" 259 595833 "28:00" 1680 "VM50-54" 53.1 "M" 194 "PB stays at 00:25:22" 136
"260" 260 99469 "28:03" 1683 "SM30-34" 46.52 "M" 195 "New PB!" 32
"261" 261 3860465 "28:07" 1687 "SW30-34" 52.64 "F" 66 "First Timer!" 2
"262" 262 231704 "28:09" 1689 "VW50-54" 60.27 "F" 67 "PB stays at 00:25:43" 193
"263" 263 1594995 "28:09" 1689 "VM50-54" 54.11 "M" 196 "PB stays at 00:26:00" 22
"264" 264 4953485 "28:10" 1690 "SW25-29" 52.54 "F" 68 "PB stays at 00:28:06" 8
"265" 265 3643854 "28:11" 1691 "JM11-14" 54.29 "M" 197 "PB stays at 00:27:30" 6
"266" 266 4146790 "28:12" 1692 "VW40-44" 54.96 "F" 69 "PB stays at 00:26:33" 35
"267" 267 3639189 "28:16" 1696 "JW10" 64.09 "F" 70 "PB stays at 00:26:45" 18
"268" 268 2010991 "28:17" 1697 "VW40-44" 54.8 "F" 71 "PB stays at 00:25:33" 56
"269" 269 2305520 "28:18" 1698 "JM11-14" 52.53 "M" 198 "First Timer!" 51
"270" 270 2305467 "28:19" 1699 "VM40-44" 48.91 "M" 199 "First Timer!" 69
"271" 271 337229 "28:19" 1699 "VW50-54" 60.68 "F" 72 "PB stays at 00:27:41" 77
"272" 272 1007839 "28:21" 1701 "SW30-34" 52.2 "F" 73 "First Timer!" 36
"273" 273 345957 "28:22" 1702 "VW35-39" 53.06 "F" 74 "PB stays at 00:24:54" 10
"274" 274 1125502 "28:23" 1703 "VW40-44" 53.9 "F" 75 "PB stays at 00:23:27" 35
"275" 275 3178528 "28:25" 1705 "VW55-59" 64.57 "F" 76 "PB stays at 00:27:26" 23
"276" 276 NA NA NA NA NA NA NA NA NA
"277" 277 773945 "28:28" 1708 "VW55-59" 62.76 "F" 77 "PB stays at 00:28:22" 15
"278" 278 NA NA NA NA NA NA NA NA NA
"279" 279 1650923 "28:35" 1715 "VW50-54" 60.93 "F" 78 "PB stays at 00:27:58" 77
"280" 280 334656 "28:36" 1716 "VW40-44" 53.5 "F" 79 "PB stays at 00:27:51" 79
"281" 281 3883849 "28:38" 1718 "VW35-39" 52.56 "F" 80 "New PB!" 14
