"pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"99" 99 360166 "23:49" 1429 "VM50-54" 62.42 "M" 91 "PB stays at 00:22:58" 195
"100" 100 1981922 "23:53" 1433 "JW10" 73.48 "F" 9 "New PB!" 67
"101" 101 578541 "23:53" 1433 "VM50-54" 62.74 "M" 92 "PB stays at 00:22:36" 157
"102" 102 4701414 "23:53" 1433 "VM40-44" 57.15 "M" 93 "First Timer!" 1
"103" 103 3335042 "23:55" 1435 "SM30-34" 54.22 "M" 94 "New PB!" 55
"104" 104 360164 "23:56" 1436 "VW45-49" 66.99 "F" 10 "PB stays at 00:22:46" 184
"105" 105 820282 "23:57" 1437 "VW50-54" 71.75 "F" 11 "New PB!" 147
"106" 106 3951203 "23:57" 1437 "VM35-39" 55.39 "M" 95 "PB stays at 00:23:33" 13
"107" 107 583248 "23:59" 1439 "VM35-39" 55.32 "M" 96 "New PB!" 105
"108" 108 497026 "24:00" 1440 "VM50-54" 62.99 "M" 97 "New PB!" 223
"109" 109 4932435 "24:02" 1442 "VM40-44" 57.63 "M" 98 "PB stays at 00:23:42" 14
"110" 110 426378 "24:04" 1444 "VW60-64" 79.5 "F" 12 "New PB!" 123
"111" 111 4702612 "24:04" 1444 "VM35-39" 56.3 "M" 99 "New PB!" 31
"112" 112 3102351 "24:05" 1445 "VM45-49" 58.89 "M" 100 "PB stays at 00:23:49" 29
"113" 113 889861 "24:09" 1449 "VM50-54" 62.59 "M" 101 "PB stays at 00:20:48" 201
"114" 114 399561 "24:11" 1451 "VW35-39" 61.82 "F" 13 "PB stays at 00:21:56" 35
"115" 115 598007 "24:13" 1453 "VW50-54" 71.92 "F" 14 "PB stays at 00:22:00" 127
"116" 116 85261 "24:17" 1457 "VW50-54" 70.76 "F" 15 "PB stays at 00:23:21" 240
"117" 117 3423307 "24:21" 1461 "VM50-54" 61.05 "M" 102 "PB stays at 00:22:52" 58
"118" 118 51662 "24:23" 1463 "VW60-64" 81.89 "F" 16 "PB stays at 00:22:06" 74
"119" 119 2712603 "24:26" 1466 "SM30-34" 53.41 "M" 103 "PB stays at 00:23:36" 11
"120" 120 1906736 "24:26" 1466 "VW40-44" 62.96 "F" 17 "New PB!" 124
"121" 121 2789869 "24:27" 1467 "VM55-59" 63.94 "M" 104 "PB stays at 00:22:30" 57
"122" 122 2807085 "24:31" 1471 "VM35-39" 54.86 "M" 105 "PB stays at 00:21:41" 81
"123" 123 762154 "24:31" 1471 "VM40-44" 56.08 "M" 106 "PB stays at 00:23:26" 10
"124" 124 1651224 "24:36" 1476 "VM50-54" 61.45 "M" 107 "PB stays at 00:23:56" 122
"125" 125 4099388 "24:40" 1480 "JW15-17" 61.28 "F" 18 "PB stays at 00:23:46" 29
"126" 126 NA NA NA NA NA NA NA NA NA
"127" 127 121208 "24:46" 1486 "VM45-49" 57.27 "M" 109 "PB stays at 00:21:09" 120
"128" 128 1177033 "24:48" 1488 "SW25-29" 59.68 "F" 19 "PB stays at 00:22:11" 108
"129" 129 287151 "24:58" 1498 "VM65-69" 68.42 "M" 110 "First Timer!" 12
"130" 130 790465 "24:59" 1499 "VM40-44" 55.9 "M" 111 "PB stays at 00:24:03" 97
"131" 131 3538612 "25:00" 1500 "VM65-69" 67.07 "M" 112 "PB stays at 00:23:58" 76
"132" 132 NA NA NA NA NA NA NA NA NA
"133" 133 523088 "25:03" 1503 "VM50-54" 59.81 "M" 114 "PB stays at 00:20:35" 112
"134" 134 129978 "25:06" 1506 "VW35-39" 60.29 "F" 20 "New PB!" 58
"135" 135 242903 "25:08" 1508 "VM55-59" 61.14 "M" 115 "PB stays at 00:22:28" 35
"136" 136 272309 "25:09" 1509 "VM55-59" 61.1 "M" 116 "PB stays at 00:21:51" 132
"137" 137 1349550 "25:12" 1512 "VW50-54" 69.97 "F" 21 "PB stays at 00:23:33" 51
"138" 138 4409566 "25:17" 1517 "JM15-17" 53.39 "M" 117 "PB stays at 00:24:22" 18
"139" 139 4150353 "25:18" 1518 "JM10" 67.26 "M" 118 "PB stays at 00:24:56" 27
"140" 140 852364 "25:19" 1519 "JW11-14" 64.32 "F" 22 "PB stays at 00:24:14" 30
"141" 141 957451 "25:21" 1521 "VM45-49" 56.8 "M" 119 "PB stays at 00:22:07" 82
"142" 142 4315587 "25:22" 1522 "VM45-49" 56.31 "M" 120 "PB stays at 00:23:29" 33
"143" 143 4343931 "25:28" 1528 "VM45-49" 55.69 "M" 121 "PB stays at 00:24:09" 12
"144" 144 1832688 "25:33" 1533 "VM55-59" 60.67 "M" 122 "PB stays at 00:23:20" 111
"145" 145 5178216 "25:35" 1535 "SM20-24" 50.42 "M" 123 "First Timer!" 1
"146" 146 2666191 "25:37" 1537 "VM55-59" 60.51 "M" 124 "New PB!" 8
"147" 147 312554 "25:42" 1542 "VW35-39" 58.37 "F" 23 "PB stays at 00:24:23" 86
"148" 148 209159 "25:44" 1544 "VM45-49" 55.51 "M" 125 "PB stays at 00:19:57" 249
"149" 149 330937 "25:47" 1547 "VW50-54" 65.03 "F" 24 "PB stays at 00:24:09" 102
"150" 150 5181856 "25:52" 1552 "VM35-39" 51.61 "M" 126 "First Timer!" 1
"151" 151 387050 "25:52" 1552 "VM55-59" 59.92 "M" 127 "PB stays at 00:21:15" 196
"152" 152 4703775 "25:56" 1556 "VM55-59" 59.77 "M" 128 "PB stays at 00:24:41" 11
"153" 153 1182942 "25:59" 1559 "VM50-54" 58.18 "M" 129 "PB stays at 00:24:41" 83
"154" 154 4579079 "26:02" 1562 "VM45-49" 54.48 "M" 130 "PB stays at 00:25:30" 12
"155" 155 2304233 "26:03" 1563 "VM55-59" 60.52 "M" 131 "PB stays at 00:24:51" 141
"156" 156 2732027 "26:03" 1563 "VM50-54" 58.48 "M" 132 "PB stays at 00:24:04" 49
"157" 157 3015836 "26:06" 1566 "VM70-74" 67.56 "M" 133 "PB stays at 00:24:53" 64
"158" 158 2898530 "26:07" 1567 "VM40-44" 53.86 "M" 134 "PB stays at 00:25:23" 46
"159" 159 4587583 "26:09" 1569 "VM40-44" 52.2 "M" 135 "PB stays at 00:24:25" 25
"160" 160 1663327 "26:12" 1572 "VW40-44" 59.16 "F" 25 "PB stays at 00:23:51" 55
"161" 161 1025009 "26:18" 1578 "VW60-64" 73.76 "F" 26 "PB stays at 00:24:58" 70
"162" 162 1806022 "26:19" 1579 "VW45-49" 62.19 "F" 27 "PB stays at 00:25:04" 103
"163" 163 277279 "26:19" 1579 "VM35-39" 50.41 "M" 136 "PB stays at 00:25:43" 87
"164" 164 1981911 "26:23" 1583 "JM11-14" 56.35 "M" 137 "PB stays at 00:24:29" 69
"165" 165 1497901 "26:32" 1592 "VW35-39" 57.29 "F" 28 "PB stays at 00:25:12" 62
"166" 166 653662 "26:32" 1592 "VM45-49" 53.83 "M" 138 "PB stays at 00:21:30" 161
"167" 167 3136626 "26:33" 1593 "SM25-29" 48.59 "M" 139 "First Timer!" 17
"168" 168 281419 "26:34" 1594 "VW50-54" 65.56 "F" 29 "PB stays at 00:25:13" 75
"169" 169 2448460 "26:36" 1596 "VM55-59" 58.77 "M" 140 "PB stays at 00:25:00" 83
"170" 170 602301 "26:36" 1596 "VW55-59" 67.17 "F" 30 "New PB!" 38
"171" 171 1858026 "26:39" 1599 "SM25-29" 48.41 "M" 141 "PB stays at 00:21:33" 78
"172" 172 3429793 "26:40" 1600 "VM50-54" 55.31 "M" 142 "PB stays at 00:21:37" 21
"173" 173 3429806 "26:41" 1601 "JW10" 65.77 "F" 31 "PB stays at 00:26:35" 12
"174" 174 1665226 "26:43" 1603 "VM50-54" 55.65 "M" 143 "PB stays at 00:23:19" 25
"175" 175 4150318 "26:43" 1603 "VW40-44" 58.89 "F" 32 "PB stays at 00:26:18" 27
"176" 176 3639189 "26:45" 1605 "JW10" 67.73 "F" 33 "New PB!" 18
"177" 177 2843448 "26:48" 1608 "SW30-34" 55.22 "F" 34 "PB stays at 00:26:18" 53
"178" 178 632034 "26:51" 1611 "SM30-34" 48.6 "M" 144 "PB stays at 00:25:28" 64
"179" 179 1910857 "26:52" 1612 "VM60-64" 61.29 "M" 145 "PB stays at 00:26:12" 144
"180" 180 1943144 "26:53" 1613 "SW20-24" 55.05 "F" 35 "PB stays at 00:23:23" 31
"181" 181 2010991 "26:55" 1615 "VW40-44" 57.59 "F" 36 "PB stays at 00:25:33" 56
"182" 182 205522 "26:56" 1616 "VM50-54" 55.63 "M" 146 "PB stays at 00:25:07" 28
"183" 183 3883647 "27:01" 1621 "VM45-49" 53.73 "M" 147 "PB stays at 00:25:26" 44
"184" 184 5129859 "27:01" 1621 "SW20-24" 54.78 "F" 37 "New PB!" 9
"185" 185 106149 "27:11" 1631 "VW60-64" 74.56 "F" 38 "PB stays at 00:23:39" 109
"186" 186 386855 "27:15" 1635 "VM45-49" 53.7 "M" 148 "PB stays at 00:21:33" 159
"187" 187 203332 "27:16" 1636 "VM60-64" 60.39 "M" 149 "PB stays at 00:25:33" 301
"188" 188 971007 "27:16" 1636 "VM55-59" 56.36 "M" 150 "New PB!" 58
"189" 189 2745960 "27:17" 1637 "VM55-59" 56.81 "M" 151 "New PB!" 48
"190" 190 528187 "27:19" 1639 "VM50-54" 55.34 "M" 152 "PB stays at 00:21:50" 26
"191" 191 3577745 "27:25" 1645 "VM35-39" 49.42 "M" 153 "PB stays at 00:23:56" 61
"192" 192 962718 "27:27" 1647 "VW40-44" 56.89 "F" 39 "PB stays at 00:24:07" 32
"193" 193 502348 "27:30" 1650 "VM65-69" 61.58 "M" 154 "PB stays at 00:22:19" 247
"194" 194 2903973 "27:31" 1651 "VM45-49" 52.33 "M" 155 "PB stays at 00:24:21" 7
"195" 195 3178528 "27:32" 1652 "VW55-59" 66.65 "F" 40 "PB stays at 00:27:26" 23
"196" 196 4759772 "27:33" 1653 "VW60-64" 73.56 "F" 41 "PB stays at 00:27:03" 26
"197" 197 425371 "27:36" 1656 "VW60-64" 71.32 "F" 42 "PB stays at 00:24:30" 236
"198" 198 4309961 "27:40" 1660 "VW40-44" 56.87 "F" 43 "PB stays at 00:27:28" 32
"199" 199 2805744 "27:41" 1661 "VW35-39" 54.18 "F" 44 "New PB!" 48
"200" 200 827455 "27:42" 1662 "VM60-64" 59.45 "M" 156 "PB stays at 00:24:14" 87
"201" 201 1573557 "27:42" 1662 "VW45-49" 57.88 "F" 45 "PB stays at 00:26:15" 6
"202" 202 314431 "27:46" 1666 "VW50-54" 62.73 "F" 46 "PB stays at 00:22:22" 126
"203" 203 75452 "27:48" 1668 "VW35-39" 54.14 "F" 47 "PB stays at 00:23:02" 128
"204" 204 1634408 "27:48" 1668 "VM50-54" 54.38 "M" 157 "PB stays at 00:26:00" 64
"205" 205 336890 "27:50" 1670 "VW35-39" 53.71 "F" 48 "PB stays at 00:22:27" 54
"206" 206 5137656 "27:50" 1670 "VM40-44" 50.18 "M" 158 "New PB!" 5
"207" 207 1197877 "27:51" 1671 "VW40-44" 55.24 "F" 49 "PB stays at 00:24:53" 93
"208" 208 3535810 "27:55" 1675 "SW20-24" 53.01 "F" 50 "PB stays at 00:27:30" 25
"209" 209 4482514 "27:58" 1678 "SW30-34" 53.28 "F" 51 "New PB!" 31
"210" 210 4872866 "28:06" 1686 "VM35-39" 46.92 "M" 159 "New PB!" 13
"211" 211 2908296 "28:07" 1687 "SW25-29" 52.64 "F" 52 "New PB!" 6
"212" 212 5145660 "28:08" 1688 "SM25-29" 45.85 "M" 160 "New PB!" 5
"213" 213 173303 "28:08" 1688 "VW45-49" 56.99 "F" 53 "New PB!" 12
"214" 214 198934 "28:18" 1698 "VW50-54" 61.54 "F" 54 "New PB!" 140
"215" 215 3173873 "28:19" 1699 "VM55-59" 56.15 "M" 161 "New PB!" 10
"216" 216 4981128 "28:20" 1700 "VM50-54" 52.47 "M" 162 "PB stays at 00:28:10" 4
"217" 217 2646870 "28:21" 1701 "SW25-29" 52.2 "F" 55 "PB stays at 00:25:33" 93
"218" 218 306562 "28:22" 1702 "VM70-74" 62.93 "M" 163 "PB stays at 00:23:15" 22
"219" 219 2113528 "28:24" 1704 "VW40-44" 55.4 "F" 56 "PB stays at 00:28:01" 12
"220" 220 759089 "28:24" 1704 "VM60-64" 56.98 "M" 164 "PB stays at 00:24:39" 86
"221" 221 2594349 "28:28" 1708 "SW20-24" 51.99 "F" 57 "PB stays at 00:26:29" 46
"222" 222 2247139 "28:31" 1711 "VW50-54" 61.08 "F" 58 "PB stays at 00:27:38" 13
"223" 223 858218 "28:34" 1714 "VM50-54" 53.33 "M" 165 "PB stays at 00:23:54" 124
"224" 224 334656 "28:35" 1715 "VW40-44" 53.82 "F" 59 "PB stays at 00:27:51" 79
"225" 225 475346 "28:42" 1722 "VM65-69" 58.42 "M" 166 "PB stays at 00:25:57" 188
"226" 226 3473593 "28:43" 1723 "VW35-39" 52.41 "F" 60 "PB stays at 00:27:56" 16
"227" 227 1688342 "28:53" 1733 "VW45-49" 56.66 "F" 61 "PB stays at 00:27:47" 83
"228" 228 633558 "28:57" 1737 "VW35-39" 51.81 "F" 62 "PB stays at 00:26:18" 4
"229" 229 4779571 "29:00" 1740 "VM60-64" 57.3 "M" 167 "New PB!" 15
"230" 230 1767767 "29:04" 1744 "VM45-49" 49.54 "M" 168 "New PB!" 5
"231" 231 5019858 "29:11" 1751 "SM30-34" 44.72 "M" 169 "First Timer!" 1
"232" 232 NA NA NA NA NA NA NA NA NA
"233" 233 NA NA NA NA NA NA NA NA NA
"234" 234 385144 "29:15" 1755 "VW50-54" 58.75 "F" 63 "PB stays at 00:24:03" 180
"235" 235 2706120 "29:16" 1756 "VM35-39" 45.96 "M" 172 "PB stays at 00:27:30" 12
"236" 236 1692927 "29:17" 1757 "SW30-34" 50.77 "F" 64 "PB stays at 00:27:16" 36
"237" 237 1007839 "29:21" 1761 "SW30-34" 50.43 "F" 65 "PB stays at 00:28:21" 36
"238" 238 3136687 "29:21" 1761 "SW25-29" 50.43 "F" 66 "First Timer!" 21
"239" 239 1253707 "29:22" 1762 "VW50-54" 58.51 "F" 67 "PB stays at 00:24:48" 72
"240" 240 2723463 "29:24" 1764 "VW45-49" 54.02 "F" 68 "PB stays at 00:24:56" 16
"241" 241 47290 "29:24" 1764 "VM40-44" 47.11 "M" 173 "PB stays at 00:25:36" 231
"242" 242 955974 "29:25" 1765 "VM50-54" 50.93 "M" 174 "PB stays at 00:25:38" 174
"243" 243 2560284 "29:27" 1767 "VM55-59" 53.08 "M" 175 "PB stays at 00:25:41" 103
"244" 244 1161241 "29:28" 1768 "VM40-44" 47 "M" 176 "PB stays at 00:28:46" 75
"245" 245 4947342 "29:29" 1769 "SM20-24" 43.75 "M" 177 "PB stays at 00:25:13" 8
"246" 246 971931 "29:31" 1771 "VW35-39" 50.82 "F" 69 "PB stays at 00:27:53" 75
"247" 247 3665522 "29:33" 1773 "SW30-34" 50.14 "F" 70 "PB stays at 00:27:47" 22
"248" 248 1921556 "29:37" 1777 "VM50-54" 50.2 "M" 178 "PB stays at 00:28:47" 38
"249" 249 4533498 "29:38" 1778 "SM30-34" 44.04 "M" 179 "PB stays at 00:23:54" 5
"250" 250 967960 "29:39" 1779 "VM60-64" 56.04 "M" 180 "PB stays at 00:24:29" 202
"251" 251 5132615 "29:42" 1782 "SM30-34" 44.16 "M" 181 "New PB!" 6
"252" 252 1174883 "29:44" 1784 "VW40-44" 52.91 "F" 71 "PB stays at 00:28:29" 43
"253" 253 312834 "29:45" 1785 "VM60-64" 54.85 "M" 182 "PB stays at 00:24:36" 194
"254" 254 319199 "29:47" 1787 "VW45-49" 54.39 "F" 72 "PB stays at 00:27:25" 186
"255" 255 NA NA NA NA NA NA NA NA NA
"256" 256 2536350 "29:49" 1789 "VM40-44" 46.84 "M" 184 "PB stays at 00:27:38" 25
"257" 257 3883849 "29:50" 1790 "VW35-39" 50.73 "F" 73 "PB stays at 00:28:02" 14
"258" 258 2423265 "29:51" 1791 "VM50-54" 50.2 "M" 185 "PB stays at 00:22:32" 43
"259" 259 3790146 "29:53" 1793 "VW45-49" 55.44 "F" 74 "PB stays at 00:24:40" 52
"260" 260 2613599 "29:54" 1794 "VW45-49" 53.62 "F" 75 "PB stays at 00:28:53" 68
"261" 261 NA NA NA NA NA NA NA NA NA
"262" 262 5000513 "29:58" 1798 "SW30-34" 49.39 "F" 76 "New PB!" 6
"263" 263 43917 "30:05" 1805 "VW45-49" 54.4 "F" 77 "New PB!" 5
"264" 264 298779 "30:05" 1805 "VW40-44" 52.3 "F" 78 "PB stays at 00:28:29" 52
"265" 265 695055 "30:07" 1807 "JW11-14" 54.07 "F" 79 "PB stays at 00:28:54" 49
"266" 266 1981507 "30:09" 1809 "JW10" 60.09 "F" 80 "PB stays at 00:28:27" 49
"267" 267 211512 "30:10" 1810 "VM40-44" 45.25 "M" 187 "PB stays at 00:18:58" 152
"268" 268 2889234 "30:11" 1811 "VW45-49" 54.22 "F" 81 "PB stays at 00:28:06" 68
"269" 269 113385 "30:11" 1811 "VW55-59" 59.19 "F" 82 "PB stays at 00:26:10" 157
"270" 270 230831 "30:14" 1814 "VM75-79" 66.43 "M" 188 "PB stays at 00:28:57" 241
"271" 271 1057431 "30:17" 1817 "VW50-54" 57.51 "F" 83 "PB stays at 00:27:16" 167
"272" 272 2374601 "30:19" 1819 "JM10" 58.71 "M" 189 "New PB!" 7
"273" 273 918506 "30:26" 1826 "VW40-44" 50.27 "F" 84 "PB stays at 00:24:10" 150
"274" 274 3552105 "30:27" 1827 "VM50-54" 49.21 "M" 190 "PB stays at 00:24:42" 90
"275" 275 3037212 "30:27" 1827 "VW35-39" 49.7 "F" 85 "New PB!" 14
"276" 276 2049383 "30:29" 1829 "VW40-44" 50.19 "F" 86 "PB stays at 00:29:24" 11
"277" 277 1589110 "30:34" 1834 "VM35-39" 43.13 "M" 191 "PB stays at 00:28:07" 143
