"pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"46" 46 3276192 "21:08" 1268 "SM25-29" 61.04 "M" 45 "PB stays at 00:20:12" 21
"47" 47 290646 "21:13" 1273 "VM50-54" 71.8 "M" 46 "PB stays at 00:20:43" 244
"48" 48 4992517 "21:21" 1281 "SM30-34" 60.58 "M" 47 "First Timer!" 1
"49" 49 3216397 "21:24" 1284 "VM40-44" 65.26 "M" 48 "PB stays at 00:21:12" 51
"50" 50 4451910 "21:30" 1290 "SM30-34" 61.01 "M" 49 "PB stays at 00:19:37" 21
"51" 51 1023715 "21:33" 1293 "VM35-39" 62.41 "M" 50 "New PB!" 6
"52" 52 1011938 "21:43" 1303 "SM25-29" 59.4 "M" 51 "PB stays at 00:20:27" 32
"53" 53 653662 "21:52" 1312 "VM45-49" 65.32 "M" 52 "PB stays at 00:21:30" 161
"54" 54 329884 "21:53" 1313 "SM20-24" 58.95 "M" 53 "PB stays at 00:17:50" 17
"55" 55 2632906 "21:55" 1315 "SM30-34" 59.32 "M" 54 "New PB!" 37
"56" 56 1690805 "22:03" 1323 "VM50-54" 69.09 "M" 55 "PB stays at 00:21:08" 117
"57" 57 3852426 "22:14" 1334 "VM35-39" 60.94 "M" 56 "PB stays at 00:21:52" 24
"58" 58 528833 "22:16" 1336 "SM20-24" 57.93 "M" 57 "New PB!" 24
"59" 59 1728567 "22:18" 1338 "VM60-64" 73.84 "M" 58 "PB stays at 00:21:40" 91
"60" 60 3429793 "22:26" 1346 "VM50-54" 65.75 "M" 59 "PB stays at 00:21:37" 21
"61" 61 308481 "22:34" 1354 "VM40-44" 60.49 "M" 60 "PB stays at 00:21:47" 261
"62" 62 2661233 "22:34" 1354 "VM35-39" 58.79 "M" 61 "PB stays at 00:22:21" 18
"63" 63 1290408 "22:38" 1358 "VM50-54" 65.17 "M" 62 "PB stays at 00:21:19" 153
"64" 64 182146 "22:44" 1364 "VW50-54" 76.61 "F" 2 "PB stays at 00:20:48" 131
"65" 65 25360 "22:51" 1371 "VM60-64" 72.06 "M" 63 "PB stays at 00:20:49" 187
"66" 66 788708 "22:52" 1372 "SM30-34" 56.85 "M" 64 "PB stays at 00:22:52" 2
"67" 67 3597830 "22:53" 1373 "JW15-17" 66.86 "F" 3 "PB stays at 00:21:43" 54
"68" 68 2921474 "22:56" 1376 "VM40-44" 61.34 "M" 65 "PB stays at 00:21:01" 44
"69" 69 2871951 "23:01" 1381 "VM45-49" 63.58 "M" 66 "PB stays at 00:20:36" 92
"70" 70 795269 "23:01" 1381 "SM30-34" 56.7 "M" 67 "New PB!" 26
"71" 71 351192 "23:05" 1385 "VM50-54" 64.91 "M" 68 "PB stays at 00:22:42" 14
"72" 72 815753 "23:06" 1386 "VM45-49" 61.83 "M" 69 "PB stays at 00:20:37" 201
"73" 73 404054 "23:08" 1388 "VM40-44" 59.87 "M" 70 "PB stays at 00:21:51" 122
"74" 74 49738 "23:11" 1391 "VM35-39" 58.45 "M" 71 "PB stays at 00:17:01" 77
"75" 75 2787859 "23:16" 1396 "VM35-39" 56.66 "M" 72 "PB stays at 00:21:27" 31
"76" 76 3539756 "23:18" 1398 "SM30-34" 56.29 "M" 73 "PB stays at 00:21:58" 4
"77" 77 487460 "23:23" 1403 "SM20-24" 55.38 "M" 74 "PB stays at 00:20:18" 297
"78" 78 1139090 "23:30" 1410 "VW40-44" 65.96 "F" 4 "PB stays at 00:22:47" 190
"79" 79 1543565 "23:30" 1410 "VM45-49" 60.35 "M" 75 "PB stays at 00:20:18" 158
"80" 80 309969 "23:41" 1421 "VW45-49" 67.7 "F" 5 "PB stays at 00:21:36" 80
"81" 81 4936435 "23:45" 1425 "SM30-34" 54.46 "M" 76 "First Timer!" 7
"82" 82 3999030 "23:46" 1426 "JM11-14" 62.55 "M" 77 "New PB!" 27
"83" 83 265396 "23:48" 1428 "VM45-49" 60.99 "M" 78 "PB stays at 00:22:41" 252
"84" 84 2854352 "23:50" 1430 "VM50-54" 62.87 "M" 79 "PB stays at 00:22:34" 88
"85" 85 173891 "23:54" 1434 "VM50-54" 62.2 "M" 80 "PB stays at 00:19:26" 66
"86" 86 3839024 "24:05" 1445 "VM40-44" 58.41 "M" 81 "PB stays at 00:23:09" 19
"87" 87 4884292 "24:06" 1446 "VM55-59" 64.32 "M" 82 "New PB!" 20
"88" 88 357405 "24:08" 1448 "VM35-39" 55.32 "M" 83 "PB stays at 00:22:32" 152
"89" 89 1543063 "24:11" 1451 "VM45-49" 58.65 "M" 84 "PB stays at 00:23:27" 162
"90" 90 2876975 "24:12" 1452 "VW35-39" 62.81 "F" 6 "PB stays at 00:23:52" 37
"91" 91 598007 "24:16" 1456 "VW50-54" 71.77 "F" 7 "PB stays at 00:22:00" 127
"92" 92 869808 "24:21" 1461 "VM50-54" 60.57 "M" 85 "PB stays at 00:22:37" 191
"93" 93 563897 "24:21" 1461 "VM45-49" 58.66 "M" 86 "PB stays at 00:21:09" 184
"94" 94 889861 "24:27" 1467 "VM50-54" 61.83 "M" 87 "PB stays at 00:20:48" 201
"95" 95 1016709 "24:30" 1470 "VW45-49" 64.83 "F" 8 "PB stays at 00:23:40" 155
"96" 96 4315587 "24:30" 1470 "VM45-49" 58.3 "M" 88 "PB stays at 00:23:29" 33
"97" 97 2861542 "24:30" 1470 "SM25-29" 52.72 "M" 89 "PB stays at 00:19:32" 106
"98" 98 447241 "24:33" 1473 "VM45-49" 58.66 "M" 90 "PB stays at 00:24:10" 129
"99" 99 311460 "24:33" 1473 "VM40-44" 57.3 "M" 91 "PB stays at 00:21:06" 108
"100" 100 4968165 "24:33" 1473 "SW30-34" 60.69 "F" 9 "New PB!" 5
"101" 101 3525548 "24:50" 1490 "VM50-54" 59.4 "M" 92 "PB stays at 00:23:40" 43
"102" 102 NA NA NA NA NA NA NA NA NA
"103" 103 2096524 "24:54" 1494 "VM50-54" 60.17 "M" 94 "PB stays at 00:24:15" 48
"104" 104 375200 "24:59" 1499 "VM40-44" 56.3 "M" 95 "PB stays at 00:23:32" 30
"105" 105 3598083 "25:01" 1501 "VM40-44" 55.83 "M" 96 "PB stays at 00:23:04" 30
"106" 106 523088 "25:02" 1502 "VM50-54" 59.85 "M" 97 "PB stays at 00:20:35" 112
"107" 107 1410920 "25:05" 1505 "VM45-49" 56.54 "M" 98 "New PB!" 99
"108" 108 2638403 "25:06" 1506 "VM35-39" 53.19 "M" 99 "PB stays at 00:21:22" 61
"109" 109 2090815 "25:07" 1507 "SW25-29" 58.93 "F" 10 "PB stays at 00:21:36" 16
"110" 110 4702612 "25:10" 1510 "VM35-39" 53.84 "M" 100 "PB stays at 00:23:55" 31
"111" 111 1651224 "25:12" 1512 "VM50-54" 59.99 "M" 101 "PB stays at 00:23:56" 122
"112" 112 4918059 "25:14" 1514 "SM20-24" 51.12 "M" 102 "PB stays at 00:23:29" 11
"113" 113 5005124 "25:15" 1515 "VM35-39" 52.54 "M" 103 "New PB!" 7
"114" 114 2304233 "25:16" 1516 "VM55-59" 62.4 "M" 104 "PB stays at 00:24:51" 141
"115" 115 4409566 "25:20" 1520 "JM15-17" 53.29 "M" 105 "PB stays at 00:24:22" 18
"116" 116 3577745 "25:23" 1523 "VM35-39" 52.99 "M" 106 "PB stays at 00:23:56" 61
"117" 117 2849104 "25:30" 1530 "VM55-59" 61.83 "M" 107 "PB stays at 00:25:14" 16
"118" 118 2389183 "25:30" 1530 "VM60-64" 62.88 "M" 108 "PB stays at 00:23:22" 57
"119" 119 4932435 "25:31" 1531 "VM40-44" 54.28 "M" 109 "PB stays at 00:23:42" 14
"120" 120 2462311 "25:39" 1539 "SM30-34" 51.14 "M" 110 "PB stays at 00:23:09" 40
"121" 121 1767080 "25:41" 1541 "SW20-24" 57.62 "F" 11 "New PB!" 33
"122" 122 1853199 "25:45" 1545 "VW45-49" 64.34 "F" 12 "PB stays at 00:23:54" 80
"123" 123 1806022 "25:45" 1545 "VW45-49" 63.56 "F" 13 "PB stays at 00:25:04" 103
"124" 124 598040 "25:46" 1546 "VW50-54" 66.69 "F" 14 "PB stays at 00:25:46" 14
"125" 125 4619587 "25:50" 1550 "SW25-29" 57.29 "F" 15 "New PB!" 3
"126" 126 179158 "25:53" 1553 "VW55-59" 70.9 "F" 16 "PB stays at 00:25:25" 314
"127" 127 4351024 "25:57" 1557 "VW50-54" 65.38 "F" 17 "PB stays at 00:25:09" 23
"128" 128 3742484 "25:59" 1559 "VW40-44" 58.88 "F" 18 "First Timer!" 40
"129" 129 1002024 "26:01" 1561 "VM50-54" 56.69 "M" 111 "PB stays at 00:23:23" 104
"130" 130 445702 "26:02" 1562 "VW40-44" 59.09 "F" 19 "PB stays at 00:23:00" 153
"131" 131 4150353 "26:04" 1564 "JM10" 65.28 "M" 112 "PB stays at 00:24:56" 27
"132" 132 191464 "26:05" 1565 "SW30-34" 57.12 "F" 20 "PB stays at 00:22:22" 94
"133" 133 3883647 "26:06" 1566 "VM45-49" 55.62 "M" 113 "PB stays at 00:25:26" 44
"134" 134 383892 "26:08" 1568 "SM30-34" 49.74 "M" 114 "PB stays at 00:19:12" 188
"135" 135 3335042 "26:10" 1570 "SM30-34" 49.55 "M" 115 "PB stays at 00:23:27" 55
"136" 136 3937672 "26:14" 1574 "VM60-64" 61.12 "M" 116 "PB stays at 00:25:23" 33
"137" 137 3331958 "26:17" 1577 "SM25-29" 49.08 "M" 117 "PB stays at 00:25:08" 35
"138" 138 3538612 "26:22" 1582 "VM65-69" 63.59 "M" 118 "PB stays at 00:23:58" 76
"139" 139 3790146 "26:23" 1583 "VW45-49" 62.79 "F" 21 "PB stays at 00:24:40" 52
"140" 140 374224 "26:25" 1585 "VM60-64" 62.33 "M" 119 "PB stays at 00:25:18" 14
"141" 141 1184614 "26:26" 1586 "VM45-49" 54.48 "M" 120 "New PB!" 39
"142" 142 94393 "26:27" 1587 "VW45-49" 61.25 "F" 22 "PB stays at 00:24:14" 88
"143" 143 3544626 "26:30" 1590 "JM11-14" 57.74 "M" 121 "PB stays at 00:23:38" 30
"144" 144 4099388 "26:31" 1591 "JW15-17" 57.7 "F" 23 "PB stays at 00:23:46" 29
"145" 145 2415932 "26:35" 1595 "VW40-44" 57.55 "F" 24 "PB stays at 00:24:29" 53
"146" 146 215020 "26:40" 1600 "VM35-39" 50.06 "M" 122 "PB stays at 00:19:44" 134
"147" 147 60835 "26:42" 1602 "VM45-49" 53.5 "M" 123 "PB stays at 00:21:47" 47
"148" 148 412076 "26:45" 1605 "VM45-49" 53.83 "M" 124 "PB stays at 00:22:35" 20
"149" 149 4871866 "26:47" 1607 "VM50-54" 55.51 "M" 125 "First Timer!" 23
"150" 150 205522 "26:47" 1607 "VM50-54" 55.51 "M" 126 "New PB!" 28
"151" 151 2370359 "26:49" 1609 "VM50-54" 55 "M" 127 "First Timer!" 88
"152" 152 2370348 "26:50" 1610 "VW45-49" 61.74 "F" 25 "First Timer!" 88
"153" 153 1910857 "26:52" 1612 "VM60-64" 61.29 "M" 128 "PB stays at 00:26:12" 144
"154" 154 858218 "26:56" 1616 "VM50-54" 56.13 "M" 129 "PB stays at 00:23:54" 124
"155" 155 4256901 "27:02" 1622 "VM45-49" 53.7 "M" 130 "PB stays at 00:26:31" 19
"156" 156 3552105 "27:07" 1627 "VM50-54" 55.26 "M" 131 "PB stays at 00:24:42" 90
"157" 157 1684084 "27:08" 1628 "VM55-59" 56.63 "M" 132 "PB stays at 00:24:19" 98
"158" 158 3386166 "27:09" 1629 "SW30-34" 54.51 "F" 26 "New PB!" 4
"159" 159 2366670 "27:15" 1635 "VM50-54" 55.9 "M" 133 "PB stays at 00:26:55" 97
"160" 160 3704769 "27:16" 1636 "SM30-34" 47.68 "M" 134 "PB stays at 00:25:41" 39
"161" 161 3513320 "27:16" 1636 "VW45-49" 58.8 "F" 27 "PB stays at 00:26:03" 35
"162" 162 869302 "27:17" 1637 "VW50-54" 61.45 "F" 28 "PB stays at 00:26:04" 177
"163" 163 4759772 "27:19" 1639 "VW60-64" 74.19 "F" 29 "New PB!" 26
"164" 164 2451206 "27:20" 1640 "VM45-49" 51.89 "M" 135 "New PB!" 24
"165" 165 425371 "27:22" 1642 "VW60-64" 71.92 "F" 30 "PB stays at 00:24:30" 236
"166" 166 912726 "27:26" 1646 "VW35-39" 54.86 "F" 31 "PB stays at 00:25:10" 194
"167" 167 2980904 "27:34" 1654 "VM40-44" 50.24 "M" 136 "PB stays at 00:24:38" 56
"168" 168 2646870 "27:35" 1655 "SW25-29" 53.66 "F" 32 "New PB!" 93
"169" 169 206029 "27:37" 1657 "VW40-44" 56.97 "F" 33 "New PB!" 239
"170" 170 2805751 "27:39" 1659 "JM10" 61.54 "M" 137 "New PB!" 69
"171" 171 827455 "27:39" 1659 "VM60-64" 59.55 "M" 138 "PB stays at 00:24:14" 87
"172" 172 2745960 "27:42" 1662 "VM55-59" 55.96 "M" 139 "First Timer!" 48
"173" 173 585379 "27:43" 1663 "VW40-44" 56.76 "F" 34 "First Timer!" 12
"174" 174 936235 "27:43" 1663 "VW60-64" 69.03 "F" 35 "PB stays at 00:26:58" 200
"175" 175 129978 "27:44" 1664 "VW35-39" 54.57 "F" 36 "PB stays at 00:25:06" 58
"176" 176 2822225 "27:47" 1667 "VM35-39" 47.75 "M" 140 "PB stays at 00:27:13" 24
"177" 177 4689265 "27:52" 1672 "SW25-29" 53.11 "F" 37 "New PB!" 7
"178" 178 4613855 "27:54" 1674 "VM35-39" 48.57 "M" 141 "PB stays at 00:26:07" 8
"179" 179 1041344 "28:02" 1682 "SW30-34" 52.79 "F" 38 "PB stays at 00:24:44" 112
"180" 180 3581470 "28:03" 1683 "VW40-44" 54.55 "F" 39 "PB stays at 00:26:10" 32
"181" 181 95921 "28:05" 1685 "VW50-54" 62.02 "F" 40 "New PB!" 49
"182" 182 611456 "28:06" 1686 "VW50-54" 61.98 "F" 41 "PB stays at 00:26:00" 68
"183" 183 4953485 "28:07" 1687 "SW25-29" 52.64 "F" 42 "New PB!" 8
"184" 184 4309961 "28:11" 1691 "VW40-44" 55.82 "F" 43 "New PB!" 32
"185" 185 1141517 "28:18" 1698 "VM55-59" 55.71 "M" 142 "PB stays at 00:26:50" 16
"186" 186 4248656 "28:28" 1708 "VW35-39" 52.52 "F" 44 "PB stays at 00:28:23" 16
"187" 187 742563 "28:29" 1709 "VM45-49" 50.56 "M" 143 "PB stays at 00:22:27" 33
"188" 188 2794301 "28:31" 1711 "SW25-29" 51.9 "F" 45 "First Timer!" 8
"189" 189 524635 "28:31" 1711 "VW50-54" 58.8 "F" 46 "PB stays at 00:27:49" 33
"190" 190 337229 "28:32" 1712 "VW50-54" 60.22 "F" 47 "PB stays at 00:27:41" 77
"191" 191 231704 "28:36" 1716 "VW50-54" 59.32 "F" 48 "PB stays at 00:25:43" 193
"192" 192 4150318 "28:45" 1725 "VW40-44" 54.72 "F" 49 "PB stays at 00:26:18" 27
"193" 193 955974 "28:45" 1725 "VM50-54" 52.12 "M" 144 "PB stays at 00:25:38" 174
"194" 194 667553 "28:50" 1730 "VM45-49" 50.35 "M" 145 "New PB!" 8
"195" 195 1363718 "28:56" 1736 "VW45-49" 56.57 "F" 50 "First Timer!" 93
"196" 196 1688342 "28:58" 1738 "VW45-49" 56.5 "F" 51 "PB stays at 00:27:47" 83
"197" 197 836745 "29:00" 1740 "VW40-44" 53.85 "F" 52 "PB stays at 00:27:24" 122
"198" 198 3141306 "29:02" 1742 "VW55-59" 64.06 "F" 53 "PB stays at 00:28:29" 52
"199" 199 334656 "29:03" 1743 "VW40-44" 52.67 "F" 54 "PB stays at 00:27:51" 79
"200" 200 2284835 "29:06" 1746 "VM40-44" 47.59 "M" 146 "PB stays at 00:26:14" 26
"201" 201 3123228 "29:08" 1748 "VW40-44" 52.52 "F" 55 "PB stays at 00:28:56" 42
"202" 202 1797353 "29:09" 1749 "VM45-49" 49.8 "M" 147 "PB stays at 00:27:18" 37
"203" 203 4737246 "29:12" 1752 "VW50-54" 58.85 "F" 56 "PB stays at 00:28:32" 15
"204" 204 1901446 "29:25" 1765 "VW55-59" 62.38 "F" 57 "PB stays at 00:25:55" 128
"205" 205 319086 "29:32" 1772 "VW35-39" 50.96 "F" 58 "PB stays at 00:28:30" 14
"206" 206 2895307 "29:35" 1775 "SM30-34" 43.94 "M" 148 "PB stays at 00:26:46" 39
"207" 207 319199 "29:37" 1777 "VW45-49" 54.7 "F" 59 "PB stays at 00:27:25" 186
"208" 208 NA NA NA NA NA NA NA NA NA
"209" 209 4220344 "29:41" 1781 "JM11-14" 47.78 "M" 150 "PB stays at 00:28:29" 3
"210" 210 4910468 "29:46" 1786 "SW25-29" 49.72 "F" 60 "First Timer!" 4
"211" 211 3705606 "29:50" 1790 "VW55-59" 59.89 "F" 61 "PB stays at 00:28:41" 27
"212" 212 45445 "30:01" 1801 "VW55-59" 60.3 "F" 62 "First Timer!" 164
"213" 213 4959695 "30:03" 1803 "VM35-39" 44.43 "M" 151 "New PB!" 11
"214" 214 4683242 "30:04" 1804 "SW20-24" 49.22 "F" 63 "New PB!" 20
"215" 215 2889234 "30:07" 1807 "VW45-49" 54.34 "F" 64 "PB stays at 00:28:06" 68
"216" 216 4528661 "30:19" 1819 "JM11-14" 49.04 "M" 152 "PB stays at 00:28:09" 10
"217" 217 3859037 "30:19" 1819 "VW45-49" 53.99 "F" 65 "PB stays at 00:29:24" 13
"218" 218 1981507 "30:22" 1822 "JW10" 59.66 "F" 66 "PB stays at 00:28:27" 49
"219" 219 4693110 "30:22" 1822 "VW40-44" 51.81 "F" 67 "First Timer!" 18
"220" 220 211512 "30:23" 1823 "VM35-39" 44.6 "M" 153 "PB stays at 00:18:58" 152
"221" 221 3510839 "30:34" 1834 "SW25-29" 48.42 "F" 68 "PB stays at 00:25:44" 23
"222" 222 113385 "30:44" 1844 "VW55-59" 58.13 "F" 69 "PB stays at 00:26:10" 157
"223" 223 967960 "30:46" 1846 "VM60-64" 54.01 "M" 154 "PB stays at 00:24:29" 202
"224" 224 1161241 "30:54" 1854 "VM40-44" 44.82 "M" 155 "PB stays at 00:28:46" 75
"225" 225 4528579 "31:10" 1870 "VW40-44" 50.11 "F" 70 "PB stays at 00:29:34" 11
"226" 226 757280 "31:16" 1876 "VW45-49" 51.28 "F" 71 "PB stays at 00:27:15" 88
"227" 227 3709778 "31:21" 1881 "VM45-49" 46.31 "M" 156 "PB stays at 00:29:01" 29
"228" 228 3722809 "31:24" 1884 "VW45-49" 50.58 "F" 72 "New PB!" 13
"229" 229 4868999 "31:28" 1888 "VM55-59" 48.83 "M" 157 "PB stays at 00:28:22" 9
"230" 230 207861 "31:30" 1890 "VM70-74" 56.67 "M" 158 "PB stays at 00:25:59" 157
"231" 231 5023864 "31:34" 1894 "VM40-44" 43.24 "M" 159 "First Timer!" 2
"232" 232 4931174 "31:42" 1902 "VM50-54" 46.53 "M" 160 "PB stays at 00:29:39" 6
"233" 233 3840864 "31:51" 1911 "VW35-39" 47.1 "F" 73 "PB stays at 00:29:49" 27
"234" 234 308382 "31:57" 1917 "VM70-74" 58.32 "M" 161 "PB stays at 00:25:02" 337
"235" 235 4682775 "32:05" 1925 "VW50-54" 52.26 "F" 74 "New PB!" 14
"236" 236 3312831 "32:07" 1927 "VM40-44" 42.5 "M" 162 "New PB!" 9
"237" 237 3312843 "32:11" 1931 "VM55-59" 48.58 "M" 163 "New PB!" 8
"238" 238 1990874 "32:14" 1934 "VW55-59" 58.53 "F" 75 "PB stays at 00:30:59" 26
"239" 239 2562692 "32:24" 1944 "VW45-49" 49.49 "F" 76 "PB stays at 00:29:30" 115
"240" 240 4855349 "32:48" 1968 "SM25-29" 39.33 "M" 164 "New PB!" 12
"241" 241 2547450 "32:51" 1971 "SW25-29" 45.05 "F" 77 "First Timer!" 2
"242" 242 3719652 "32:57" 1977 "VW55-59" 54.22 "F" 78 "New PB!" 6
"243" 243 5004669 "33:13" 1993 "VW35-39" 45.76 "F" 79 "First Timer!" 3
"244" 244 5036861 "33:15" 1995 "VM35-39" 39.9 "M" 165 "First Timer!" 1
"245" 245 2856628 "33:26" 2006 "VW35-39" 45.46 "F" 80 "PB stays at 00:28:38" 29
"246" 246 4820528 "33:33" 2013 "VM35-39" 40.39 "M" 166 "PB stays at 00:31:32" 7
"247" 247 2068827 "33:38" 2018 "VM45-49" 43.51 "M" 167 "PB stays at 00:31:14" 46
"248" 248 45227 "33:38" 2018 "VM70-74" 52.43 "M" 168 "PB stays at 00:25:23" 324
"249" 249 876537 "33:43" 2023 "VW50-54" 49.73 "F" 81 "PB stays at 00:31:58" 59
"250" 250 3037212 "33:50" 2030 "VW35-39" 44.73 "F" 82 "New PB!" 14
"251" 251 1666240 "34:03" 2043 "VW55-59" 52.47 "F" 83 "PB stays at 00:31:12" 37
"252" 252 5040854 "34:04" 2044 "JM10" 46.33 "M" 169 "First Timer!" 1
"253" 253 4902888 "34:04" 2044 "VM70-74" 51.76 "M" 170 "PB stays at 00:27:09" 8
"254" 254 2844033 "34:17" 2057 "VW50-54" 50.8 "F" 84 "PB stays at 00:32:56" 69
"255" 255 3704796 "34:28" 2068 "VW45-49" 47 "F" 85 "PB stays at 00:31:46" 21
"256" 256 4813182 "34:45" 2085 "VM65-69" 49.64 "M" 171 "New PB!" 25
"257" 257 1220984 "35:03" 2103 "VW45-49" 45.32 "F" 86 "PB stays at 00:29:52" 13
"258" 258 1806375 "35:17" 2117 "VM70-74" 50.59 "M" 172 "PB stays at 00:30:12" 77
"259" 259 4980289 "35:34" 2134 "VW55-59" 50.23 "F" 87 "New PB!" 17
"260" 260 1804263 "35:53" 2153 "VW40-44" 42.64 "F" 88 "PB stays at 00:31:03" 70
"261" 261 324615 "35:57" 2157 "VM50-54" 42.37 "M" 173 "PB stays at 00:24:52" 123
"262" 262 4601937 "36:00" 2160 "JM11-14" 40.28 "M" 174 "PB stays at 00:35:41" 6
"263" 263 3966886 "36:05" 2165 "VW45-49" 44.43 "F" 89 "PB stays at 00:31:44" 16
"264" 264 695055 "36:08" 2168 "JW11-14" 45.06 "F" 90 "PB stays at 00:28:54" 49
"265" 265 5031034 "36:13" 2173 "VM55-59" 42.43 "M" 175 "First Timer!" 7
"266" 266 5039746 "36:15" 2175 "JW11-14" 44.92 "F" 91 "First Timer!" 1
"267" 267 281806 "36:41" 2201 "VW45-49" 43.71 "F" 92 "PB stays at 00:36:40" 11
"268" 268 3907739 "36:51" 2211 "VW60-64" 52.65 "F" 93 "PB stays at 00:31:21" 57
"269" 269 2854879 "36:58" 2218 "SW25-29" 40.04 "F" 94 "PB stays at 00:34:15" 10
"270" 270 3695705 "37:06" 2226 "VW45-49" 44.12 "F" 95 "PB stays at 00:34:57" 51
"271" 271 NA NA NA NA NA NA NA NA NA
"272" 272 4684021 "37:10" 2230 "VW40-44" 42.33 "F" 96 "PB stays at 00:34:46" 21
"273" 273 1952161 "37:13" 2233 "VW60-64" 52.89 "F" 97 "PB stays at 00:34:31" 11
"274" 274 2688219 "38:06" 2286 "SW25-29" 38.85 "F" 98 "PB stays at 00:35:56" 43
