"pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"22" 22 1695409 "21:02" 1262 "VM40-44" 66.88 "M" 21 "PB stays at 00:19:00" 98
"23" 23 5026416 "21:04" 1264 "SM25-29" 61.23 "M" 22 "First Timer!" 1
"24" 24 2861542 "21:08" 1268 "SM30-34" 61.2 "M" 23 "PB stays at 00:19:32" 106
"25" 25 5425843 "21:10" 1270 "SW18-19" 70.71 "F" 2 "First Timer!" 1
"26" 26 2632906 "21:16" 1276 "SM30-34" 61.36 "M" 24 "New PB!" 37
"27" 27 93852 "21:16" 1276 "VM35-39" 62.38 "M" 25 "PB stays at 00:20:29" 165
"28" 28 1785742 "21:20" 1280 "VM45-49" 67.5 "M" 26 "PB stays at 00:20:31" 97
"29" 29 173767 "21:22" 1282 "JW11-14" 74.73 "F" 3 "PB stays at 00:19:24" 168
"30" 30 524919 "21:23" 1283 "VM50-54" 71.24 "M" 27 "PB stays at 00:18:55" 27
"31" 31 110191 "21:23" 1283 "VM55-59" 71.86 "M" 28 "PB stays at 00:19:18" 327
"32" 32 715387 "21:28" 1288 "VM40-44" 64.05 "M" 29 "PB stays at 00:19:54" 37
"33" 33 109491 "21:30" 1290 "VW50-54" 77.98 "F" 4 "PB stays at 00:20:20" 272
"34" 34 1152441 "21:32" 1292 "SM30-34" 60.91 "M" 30 "New PB!" 21
"35" 35 2787859 "21:41" 1301 "VM35-39" 60.8 "M" 31 "PB stays at 00:21:27" 31
"36" 36 4453389 "21:43" 1303 "VM35-39" 61.93 "M" 32 "PB stays at 00:19:52" 23
"37" 37 1766921 "21:46" 1306 "VM50-54" 68.84 "M" 33 "PB stays at 00:20:38" 51
"38" 38 578802 "21:51" 1311 "SM25-29" 59.04 "M" 34 "First Timer!" 90
"39" 39 1149498 "21:56" 1316 "VM40-44" 64.13 "M" 35 "PB stays at 00:21:06" 16
"40" 40 605574 "22:04" 1324 "VM35-39" 60.12 "M" 36 "PB stays at 00:20:04" 21
"41" 41 1975192 "22:22" 1342 "VM35-39" 59.31 "M" 37 "First Timer!" 29
"42" 42 1711040 "22:26" 1346 "VM45-49" 64.71 "M" 38 "PB stays at 00:19:41" 39
"43" 43 1371330 "22:26" 1346 "VM45-49" 63.67 "M" 39 "PB stays at 00:19:18" 78
"44" 44 209322 "22:32" 1352 "VM55-59" 68.2 "M" 40 "PB stays at 00:21:45" 101
"45" 45 1290408 "22:41" 1361 "VM50-54" 65.03 "M" 41 "PB stays at 00:21:19" 153
"46" 46 4451910 "22:44" 1364 "SM30-34" 57.7 "M" 42 "PB stays at 00:19:37" 21
"47" 47 767255 "22:54" 1374 "SM25-29" 56.33 "M" 43 "First Timer!" 113
"48" 48 1785731 "23:08" 1388 "JW15-17" 65.35 "F" 5 "New PB!" 107
"49" 49 653662 "23:08" 1388 "VM45-49" 61.74 "M" 44 "PB stays at 00:21:30" 161
"50" 50 3429793 "23:10" 1390 "VM50-54" 63.67 "M" 45 "PB stays at 00:21:37" 21
"51" 51 312469 "23:11" 1391 "VW40-44" 67.36 "F" 6 "PB stays at 00:19:34" 194
"52" 52 326506 "23:12" 1392 "VM55-59" 66.81 "M" 46 "PB stays at 00:19:38" 75
"53" 53 1550054 "23:12" 1392 "SM30-34" 56.03 "M" 47 "PB stays at 00:21:50" 81
"54" 54 NA NA NA NA NA NA NA NA NA
"55" 55 3885125 "23:16" 1396 "VM45-49" 60.96 "M" 49 "PB stays at 00:20:52" 39
"56" 56 2905373 "23:17" 1397 "VM50-54" 65.43 "M" 50 "PB stays at 00:21:45" 38
"57" 57 3290312 "23:20" 1400 "VM60-64" 70.57 "M" 51 "PB stays at 00:21:36" 64
"58" 58 1724313 "23:21" 1401 "VM40-44" 58.46 "M" 52 "PB stays at 00:21:52" 83
"59" 59 4472369 "23:21" 1401 "VW35-39" 64.45 "F" 7 "PB stays at 00:22:47" 35
"60" 60 1211473 "23:22" 1402 "VW35-39" 65.05 "F" 8 "PB stays at 00:22:20" 22
"61" 61 194879 "23:23" 1403 "VM40-44" 59.73 "M" 53 "PB stays at 00:20:28" 83
"62" 62 412076 "23:27" 1407 "VM45-49" 61.9 "M" 54 "PB stays at 00:22:35" 20
"63" 63 1991150 "23:31" 1411 "VW45-49" 70.45 "F" 9 "PB stays at 00:23:23" 2
"64" 64 2921474 "23:33" 1413 "VM40-44" 59.73 "M" 55 "PB stays at 00:21:01" 44
"65" 65 1056136 "23:34" 1414 "VM35-39" 56.29 "M" 56 "PB stays at 00:22:50" 60
"66" 66 5220533 "23:35" 1415 "SM30-34" 55.62 "M" 57 "New PB!" 4
"67" 67 1177033 "23:44" 1424 "SW25-29" 62.36 "F" 10 "PB stays at 00:22:11" 108
"68" 68 NA NA NA NA NA NA NA NA NA
"69" 69 25360 "23:47" 1427 "VM60-64" 69.24 "M" 59 "PB stays at 00:20:49" 187
"70" 70 4969868 "23:48" 1428 "VM40-44" 58.68 "M" 60 "PB stays at 00:22:56" 12
"71" 71 373694 "23:48" 1428 "SW25-29" 62.18 "F" 11 "PB stays at 00:22:24" 3
"72" 72 636462 "23:48" 1428 "VM55-59" 66.81 "M" 61 "PB stays at 00:20:37" 92
"73" 73 309969 "23:52" 1432 "VW45-49" 67.18 "F" 12 "PB stays at 00:21:36" 80
"74" 74 598007 "23:58" 1438 "VW50-54" 72.67 "F" 13 "PB stays at 00:22:00" 127
"75" 75 2300113 "24:06" 1446 "VM40-44" 57.05 "M" 62 "First Timer!" 12
"76" 76 3178439 "24:16" 1456 "SM30-34" 53.78 "M" 63 "PB stays at 00:22:52" 35
"77" 77 3951203 "24:20" 1460 "VM35-39" 54.52 "M" 64 "PB stays at 00:23:33" 13
"78" 78 357120 "24:25" 1465 "VM35-39" 55.49 "M" 65 "New PB!" 41
"79" 79 601916 "24:27" 1467 "VM50-54" 62.3 "M" 66 "PB stays at 00:20:10" 32
"80" 80 5312140 "24:28" 1468 "VM45-49" 59.33 "M" 67 "New PB!" 4
"81" 81 404054 "24:30" 1470 "VM40-44" 56.53 "M" 68 "PB stays at 00:21:51" 122
"82" 82 4884292 "24:32" 1472 "VM55-59" 63.18 "M" 69 "PB stays at 00:23:16" 20
"83" 83 445702 "24:34" 1474 "VW40-44" 62.62 "F" 14 "PB stays at 00:23:00" 153
"84" 84 265396 "24:35" 1475 "VM45-49" 59.53 "M" 70 "PB stays at 00:22:41" 252
"85" 85 372610 "24:35" 1475 "VM45-49" 59.05 "M" 71 "PB stays at 00:20:53" 106
"86" 86 1666142 "24:37" 1477 "JM15-17" 56.53 "M" 72 "PB stays at 00:23:17" 23
"87" 87 460368 "24:38" 1478 "VM65-69" 69.35 "M" 73 "PB stays at 00:21:30" 161
"88" 88 4998122 "24:40" 1480 "VM50-54" 61.28 "M" 74 "New PB!" 10
"89" 89 360166 "24:43" 1483 "VM50-54" 60.15 "M" 75 "PB stays at 00:22:58" 195
"90" 90 51662 "24:47" 1487 "VW60-64" 81.78 "F" 15 "PB stays at 00:22:06" 74
"91" 91 209602 "24:50" 1490 "VW50-54" 71.01 "F" 16 "PB stays at 00:22:39" 58
"92" 92 209603 "24:51" 1491 "SW25-29" 59.56 "F" 17 "PB stays at 00:20:29" 112
"93" 93 3423307 "24:55" 1495 "VM50-54" 59.67 "M" 76 "PB stays at 00:22:52" 58
"94" 94 3423400 "24:56" 1496 "VW40-44" 63.1 "F" 18 "PB stays at 00:22:27" 56
"95" 95 185035 "24:58" 1498 "VW50-54" 67.16 "F" 19 "PB stays at 00:23:17" 102
"96" 96 182149 "25:00" 1500 "VM70-74" 73.4 "M" 77 "PB stays at 00:21:13" 193
"97" 97 815753 "25:00" 1500 "VM45-49" 57.13 "M" 78 "PB stays at 00:20:37" 201
"98" 98 3525548 "25:02" 1502 "VM50-54" 58.92 "M" 79 "PB stays at 00:23:40" 43
"99" 99 4621330 "25:03" 1503 "SM25-29" 51.56 "M" 80 "PB stays at 00:21:42" 10
"100" 100 4099388 "25:05" 1505 "JW15-17" 60.27 "F" 20 "PB stays at 00:23:46" 29
"101" 101 957451 "25:06" 1506 "VM45-49" 57.37 "M" 81 "PB stays at 00:22:07" 82
"102" 102 4119137 "25:11" 1511 "VM40-44" 55.46 "M" 82 "PB stays at 00:22:27" 18
"103" 103 2732027 "25:11" 1511 "VM50-54" 60.49 "M" 83 "PB stays at 00:24:04" 49
"104" 104 964392 "25:18" 1518 "VM50-54" 58.76 "M" 84 "PB stays at 00:21:08" 79
"105" 105 4703775 "25:20" 1520 "VM55-59" 61.18 "M" 85 "PB stays at 00:24:41" 11
"106" 106 272309 "25:21" 1521 "VM55-59" 60.62 "M" 86 "PB stays at 00:21:51" 132
"107" 107 221943 "25:24" 1524 "VM50-54" 59.51 "M" 87 "PB stays at 00:23:23" 143
"108" 108 3335042 "25:25" 1525 "SM30-34" 51.02 "M" 88 "PB stays at 00:23:27" 55
"109" 109 4315587 "25:25" 1525 "VM45-49" 56.2 "M" 89 "PB stays at 00:23:29" 33
"110" 110 360164 "25:26" 1526 "VW45-49" 63.04 "F" 21 "PB stays at 00:22:46" 184
"111" 111 790465 "25:30" 1530 "VM40-44" 54.77 "M" 90 "PB stays at 00:24:03" 97
"112" 112 1651224 "25:32" 1532 "VM50-54" 59.2 "M" 91 "PB stays at 00:23:56" 122
"113" 113 1663327 "25:33" 1533 "VW40-44" 60.67 "F" 22 "PB stays at 00:23:51" 55
"114" 114 4702612 "25:36" 1536 "VM35-39" 52.93 "M" 92 "PB stays at 00:23:55" 31
"115" 115 5348849 "25:38" 1538 "SM25-29" 50.33 "M" 93 "First Timer!" 1
"116" 116 3560314 "25:39" 1539 "VM50-54" 57.96 "M" 94 "PB stays at 00:24:32" 38
"117" 117 3426281 "25:40" 1540 "SW20-24" 57.66 "F" 23 "New PB!" 2
"118" 118 393615 "25:41" 1541 "VM45-49" 56.98 "M" 95 "PB stays at 00:21:27" 8
"119" 119 430265 "25:46" 1546 "SW30-34" 57.5 "F" 24 "PB stays at 00:24:07" 34
"120" 120 172552 "25:49" 1549 "VW50-54" 65.72 "F" 25 "PB stays at 00:24:40" 35
"121" 121 4150353 "25:53" 1553 "JM10" 65.74 "M" 96 "PB stays at 00:24:56" 27
"122" 122 3538612 "25:54" 1554 "VM65-69" 64.74 "M" 97 "PB stays at 00:23:58" 76
"123" 123 4918059 "25:55" 1555 "SM20-24" 49.77 "M" 98 "PB stays at 00:23:29" 11
"124" 124 3995644 "25:57" 1557 "VW50-54" 66.22 "F" 26 "PB stays at 00:24:55" 20
"125" 125 5432599 "25:57" 1557 "VM45-49" 55.94 "M" 99 "First Timer!" 1
"126" 126 4932435 "25:58" 1558 "VM40-44" 53.79 "M" 100 "PB stays at 00:23:42" 14
"127" 127 1002024 "26:03" 1563 "VM50-54" 56.62 "M" 101 "PB stays at 00:23:23" 104
"128" 128 335368 "26:03" 1563 "VM40-44" 52.78 "M" 102 "PB stays at 00:19:52" 193
"129" 129 385144 "26:06" 1566 "VW50-54" 65.84 "F" 27 "PB stays at 00:24:03" 180
"130" 130 315180 "26:09" 1569 "VM50-54" 58.25 "M" 103 "PB stays at 00:25:50" 11
"131" 131 1182942 "26:15" 1575 "VM50-54" 58.03 "M" 104 "PB stays at 00:24:41" 83
"132" 132 3790146 "26:16" 1576 "VW45-49" 63.07 "F" 28 "PB stays at 00:24:40" 52
"133" 133 2340915 "26:20" 1580 "VM55-59" 60.38 "M" 105 "PB stays at 00:23:49" 87
"134" 134 177145 "26:24" 1584 "VM50-54" 56.76 "M" 106 "PB stays at 00:21:45" 108
"135" 135 281419 "26:26" 1586 "VW50-54" 65.89 "F" 29 "PB stays at 00:25:13" 75
"136" 136 502348 "26:27" 1587 "VM65-69" 64.02 "M" 107 "PB stays at 00:22:19" 247
"137" 137 2089876 "26:30" 1590 "JM15-17" 52.52 "M" 108 "New PB!" 4
"138" 138 2089860 "26:32" 1592 "VW45-49" 62.44 "F" 30 "New PB!" 4
"139" 139 1832688 "26:34" 1594 "VM55-59" 58.85 "M" 109 "PB stays at 00:23:20" 111
"140" 140 162394 "26:37" 1597 "VW40-44" 59.11 "F" 31 "PB stays at 00:26:26" 53
"141" 141 4400508 "26:38" 1598 "VW45-49" 62.2 "F" 32 "PB stays at 00:25:05" 22
"142" 142 374224 "26:41" 1601 "VM60-64" 61.71 "M" 110 "PB stays at 00:25:18" 14
"143" 143 820282 "26:42" 1602 "VW50-54" 65.23 "F" 33 "PB stays at 00:23:57" 147
"144" 144 1684084 "26:42" 1602 "VM55-59" 57.55 "M" 111 "PB stays at 00:24:19" 98
"145" 145 3487302 "26:48" 1608 "VM50-54" 55.47 "M" 112 "PB stays at 00:25:42" 38
"146" 146 1106572 "26:51" 1611 "VM50-54" 56.3 "M" 113 "PB stays at 00:25:38" 14
"147" 147 602301 "26:53" 1613 "VW55-59" 66.46 "F" 34 "PB stays at 00:26:20" 38
"148" 148 4150318 "26:54" 1614 "VW40-44" 58.49 "F" 35 "PB stays at 00:26:18" 27
"149" 149 3140337 "26:54" 1614 "VW55-59" 67.29 "F" 36 "PB stays at 00:26:17" 43
"150" 150 1785748 "26:55" 1615 "VW45-49" 60.8 "F" 37 "New PB!" 132
"151" 151 1910857 "26:57" 1617 "VM60-64" 61.1 "M" 114 "PB stays at 00:26:12" 144
"152" 152 4260395 "27:05" 1625 "VM45-49" 54.03 "M" 115 "PB stays at 00:25:14" 11
"153" 153 5151576 "27:05" 1625 "SM25-29" 47.63 "M" 116 "PB stays at 00:23:50" 10
"154" 154 3015836 "27:09" 1629 "VM70-74" 64.95 "M" 117 "PB stays at 00:24:53" 64
"155" 155 2560284 "27:22" 1642 "VM55-59" 57.13 "M" 118 "PB stays at 00:25:41" 103
"156" 156 2448460 "27:29" 1649 "VM55-59" 56.88 "M" 119 "PB stays at 00:25:00" 83
"157" 157 5168982 "27:35" 1655 "VM55-59" 55.71 "M" 120 "PB stays at 00:25:52" 8
"158" 158 620405 "27:36" 1656 "SW25-29" 53.62 "F" 38 "First Timer!" 67
"159" 159 205522 "27:43" 1663 "VM50-54" 54.06 "M" 121 "PB stays at 00:25:07" 28
"160" 160 4351024 "27:45" 1665 "VW50-54" 61.14 "F" 39 "PB stays at 00:25:09" 23
"161" 161 667553 "27:47" 1667 "VM45-49" 52.25 "M" 122 "PB stays at 00:27:46" 8
"162" 162 2980904 "27:50" 1670 "VM40-44" 49.76 "M" 123 "PB stays at 00:24:38" 56
"163" 163 1877773 "27:55" 1675 "VW40-44" 55.1 "F" 40 "PB stays at 00:26:31" 46
"164" 164 4041268 "27:56" 1676 "VM50-54" 53.22 "M" 124 "PB stays at 00:23:48" 31
"165" 165 869302 "28:06" 1686 "VW50-54" 59.67 "F" 41 "PB stays at 00:26:04" 177
"166" 166 2304233 "28:07" 1687 "VM55-59" 56.08 "M" 125 "PB stays at 00:24:51" 141
"167" 167 1543063 "28:11" 1691 "VM45-49" 50.33 "M" 126 "PB stays at 00:23:27" 162
"168" 168 837448 "28:14" 1694 "VM35-39" 46.99 "M" 127 "First Timer!" 1
"169" 169 4557651 "28:15" 1695 "VM45-49" 51.39 "M" 128 "PB stays at 00:27:57" 12
"170" 170 2877073 "28:16" 1696 "VM60-64" 56.72 "M" 129 "PB stays at 00:26:01" 39
"171" 171 5414583 "28:19" 1699 "VM50-54" 53.8 "M" 130 "First Timer!" 1
"172" 172 5132615 "28:26" 1706 "SM30-34" 46.13 "M" 131 "PB stays at 00:27:49" 6
"173" 173 472250 "28:28" 1708 "VM55-59" 53.98 "M" 132 "PB stays at 00:23:08" 200
"174" 174 3473593 "28:29" 1709 "VW35-39" 52.84 "F" 42 "PB stays at 00:27:56" 16
"175" 175 2895307 "28:29" 1709 "SM30-34" 45.64 "M" 133 "PB stays at 00:26:46" 39
"176" 176 2638403 "28:31" 1711 "VM35-39" 46.81 "M" 134 "PB stays at 00:21:22" 61
"177" 177 475346 "28:36" 1716 "VM65-69" 58.62 "M" 135 "PB stays at 00:25:57" 188
"178" 178 858218 "28:38" 1718 "VM50-54" 53.2 "M" 136 "PB stays at 00:23:54" 124
"179" 179 3392514 "28:40" 1720 "VM50-54" 52.73 "M" 137 "PB stays at 00:25:50" 58
"180" 180 NA NA NA NA NA NA NA NA NA
"181" 181 482981 "28:53" 1733 "SW30-34" 51.3 "F" 43 "PB stays at 00:24:14" 46
"182" 182 3722445 "28:54" 1734 "SW25-29" 51.21 "F" 44 "New PB!" 25
"183" 183 2366670 "28:55" 1735 "VM50-54" 52.68 "M" 139 "PB stays at 00:26:55" 97
"184" 184 2876819 "28:58" 1738 "VW55-59" 65.13 "F" 45 "PB stays at 00:28:16" 6
"185" 185 4482514 "29:00" 1740 "SW30-34" 51.38 "F" 46 "PB stays at 00:27:58" 31
"186" 186 425371 "29:03" 1743 "VW60-64" 68.73 "F" 47 "PB stays at 00:24:30" 236
"187" 187 2683755 "29:05" 1745 "SM30-34" 44.7 "M" 140 "PB stays at 00:28:09" 43
"188" 188 393846 "29:06" 1746 "VW50-54" 60.6 "F" 48 "PB stays at 00:27:33" 38
"189" 189 1727879 "29:09" 1749 "VM50-54" 50.6 "M" 141 "PB stays at 00:25:47" 133
"190" 190 5020752 "29:12" 1752 "SM25-29" 44.18 "M" 142 "First Timer!" 1
"191" 191 4309961 "29:16" 1756 "VW40-44" 53.76 "F" 49 "PB stays at 00:27:28" 32
"192" 192 3294709 "29:19" 1759 "VM45-49" 49.91 "M" 143 "PB stays at 00:27:40" 10
"193" 193 936235 "29:21" 1761 "VW60-64" 65.19 "F" 50 "PB stays at 00:26:58" 200
"194" 194 1545590 "29:27" 1767 "VM35-39" 44.77 "M" 144 "PB stays at 00:26:07" 23
"195" 195 334656 "29:33" 1773 "VW40-44" 52.06 "F" 51 "PB stays at 00:27:51" 79
"196" 196 3704769 "29:37" 1777 "SM30-34" 43.89 "M" 145 "PB stays at 00:25:41" 39
"197" 197 4471018 "29:38" 1778 "VW35-39" 50.45 "F" 52 "New PB!" 4
"198" 198 NA NA NA NA NA NA NA NA NA
"199" 199 4759211 "29:39" 1779 "VW45-49" 53.57 "F" 53 "PB stays at 00:28:41" 6
"200" 200 4530035 "29:41" 1781 "SM30-34" 43.57 "M" 147 "PB stays at 00:29:18" 3
"201" 201 5387314 "29:45" 1785 "VM55-59" 53.45 "M" 148 "New PB!" 2
"202" 202 231704 "29:48" 1788 "VW50-54" 56.94 "F" 54 "PB stays at 00:25:43" 193
"203" 203 5251975 "29:50" 1790 "VM60-64" 54.25 "M" 149 "First Timer!" 1
"204" 204 NA NA NA NA NA NA NA NA NA
"205" 205 1266880 "29:55" 1795 "VM45-49" 47.74 "M" 151 "PB stays at 00:25:37" 136
"206" 206 1246308 "29:58" 1798 "VW40-44" 51.72 "F" 55 "PB stays at 00:25:34" 49
"207" 207 1737592 "30:00" 1800 "VW45-49" 54 "F" 56 "First Timer!" 2
"208" 208 2433829 "30:00" 1800 "SW25-29" 49.33 "F" 57 "First Timer!" 60
"209" 209 4411162 "30:01" 1801 "VW45-49" 52.92 "F" 58 "PB stays at 00:28:27" 31
"210" 210 5089806 "30:08" 1808 "SM25-29" 42.87 "M" 152 "New PB!" 4
"211" 211 5274954 "30:08" 1808 "VM40-44" 46.35 "M" 153 "PB stays at 00:29:06" 3
"212" 212 NA NA NA NA NA NA NA NA NA
"213" 213 99469 "30:11" 1811 "SM30-34" 43.24 "M" 155 "PB stays at 00:28:03" 32
"214" 214 5236746 "30:12" 1812 "VM50-54" 49.61 "M" 156 "New PB!" 4
"215" 215 4559310 "30:14" 1814 "VM50-54" 49.56 "M" 157 "PB stays at 00:28:21" 8
"216" 216 4959695 "30:16" 1816 "VM35-39" 44.11 "M" 158 "PB stays at 00:27:48" 11
"217" 217 5136783 "30:18" 1818 "SW20-24" 48.84 "F" 59 "PB stays at 00:29:35" 10
"218" 218 955974 "30:19" 1819 "VM50-54" 49.86 "M" 159 "PB stays at 00:25:38" 174
"219" 219 5438834 "30:21" 1821 "VW45-49" 53.38 "F" 60 "First Timer!" 1
"220" 220 5438910 "30:27" 1827 "VM45-49" 46.91 "M" 160 "First Timer!" 1
"221" 221 5154991 "30:27" 1827 "VW65-69" 69.68 "F" 61 "PB stays at 00:29:41" 7
"222" 222 2284835 "30:28" 1828 "VM40-44" 45.84 "M" 161 "PB stays at 00:26:14" 26
"223" 223 5442605 "30:31" 1831 "SW30-34" 48.5 "F" 62 "First Timer!" 1
"224" 224 2706120 "30:32" 1832 "VM35-39" 44.05 "M" 162 "PB stays at 00:27:30" 12
"225" 225 447241 "30:32" 1832 "VM45-49" 47.16 "M" 163 "PB stays at 00:24:10" 129
"226" 226 31086 "30:35" 1835 "VM70-74" 57.66 "M" 164 "PB stays at 00:28:03" 433
"227" 227 1112940 "30:37" 1837 "VW45-49" 51.88 "F" 63 "First Timer!" 189
"228" 228 214243 "30:38" 1838 "VW40-44" 50.22 "F" 64 "PB stays at 00:21:50" 172
"229" 229 2015819 "30:38" 1838 "VW40-44" 49.95 "F" 65 "PB stays at 00:29:17" 36
"230" 230 4006298 "30:40" 1840 "VM60-64" 52.77 "M" 165 "PB stays at 00:29:32" 48
"231" 231 157557 "30:43" 1843 "VM50-54" 48.02 "M" 166 "PB stays at 00:28:25" 51
"232" 232 1203521 "30:45" 1845 "VW60-64" 65.91 "F" 66 "PB stays at 00:28:18" 91
"233" 233 2805744 "30:47" 1847 "VW35-39" 48.73 "F" 67 "PB stays at 00:27:41" 48
"234" 234 827455 "30:51" 1851 "VM60-64" 53.38 "M" 167 "PB stays at 00:24:14" 87
"235" 235 69503 "30:51" 1851 "VM70-74" 58.62 "M" 168 "PB stays at 00:24:30" 292
"236" 236 1715019 "30:53" 1853 "VW55-59" 58.61 "F" 68 "First Timer!" 13
"237" 237 4146790 "30:57" 1857 "VW40-44" 50.46 "F" 69 "PB stays at 00:26:33" 35
"238" 238 695055 "31:07" 1867 "JW11-14" 51.31 "F" 70 "PB stays at 00:28:54" 49
"239" 239 446554 "31:11" 1871 "VW35-39" 48.53 "F" 71 "PB stays at 00:28:01" 34
"240" 240 1057431 "31:19" 1879 "VW50-54" 55.61 "F" 72 "PB stays at 00:27:16" 167
"241" 241 4779571 "31:23" 1883 "VM65-69" 53.43 "M" 169 "PB stays at 00:28:57" 15
"242" 242 1746081 "31:23" 1883 "VW45-49" 51.09 "F" 73 "PB stays at 00:27:39" 154
"243" 243 5261330 "31:25" 1885 "SW20-24" 47.11 "F" 74 "PB stays at 00:31:13" 4
"244" 244 5261377 "31:26" 1886 "SM25-29" 41.04 "M" 170 "PB stays at 00:31:13" 4
"245" 245 1158207 "31:26" 1886 "VW40-44" 48.67 "F" 75 "PB stays at 00:26:30" 47
"246" 246 5265765 "31:29" 1889 "VW50-54" 53.26 "F" 76 "New PB!" 3
"247" 247 5265800 "31:30" 1890 "JM15-17" 44.18 "M" 171 "New PB!" 3
"248" 248 1589110 "31:33" 1893 "VM35-39" 41.79 "M" 172 "PB stays at 00:28:07" 143
"249" 249 3577745 "31:35" 1895 "VM35-39" 42.9 "M" 173 "PB stays at 00:23:56" 61
"250" 250 5426415 "31:41" 1901 "SM25-29" 40.72 "M" 174 "First Timer!" 1
"251" 251 NA NA NA NA NA NA NA NA NA
"252" 252 1744662 "32:02" 1922 "VM60-64" 51.4 "M" 176 "PB stays at 00:29:17" 88
"253" 253 3445701 "32:14" 1934 "VW40-44" 48.45 "F" 77 "PB stays at 00:30:04" 45
"254" 254 4390086 "32:26" 1946 "SW20-24" 45.63 "F" 78 "PB stays at 00:28:17" 25
"255" 255 2798248 "32:37" 1957 "VM70-74" 56.26 "M" 177 "PB stays at 00:28:29" 22
"256" 256 2630819 "32:40" 1960 "SW20-24" 45.31 "F" 79 "New PB!" 5
"257" 257 4380227 "32:44" 1964 "VW40-44" 48.07 "F" 80 "PB stays at 00:32:13" 9
"258" 258 308382 "32:47" 1967 "VM70-74" 56.84 "M" 178 "PB stays at 00:25:02" 337
"259" 259 302158 "32:47" 1967 "VW40-44" 47.99 "F" 81 "PB stays at 00:26:36" 222
"260" 260 1074632 "32:48" 1968 "VW55-59" 54.47 "F" 82 "PB stays at 00:27:57" 184
"261" 261 2796182 "32:50" 1970 "VM40-44" 42.84 "M" 179 "New PB!" 50
"262" 262 3247049 "32:50" 1970 "VW35-39" 46.09 "F" 83 "New PB!" 54
"263" 263 2099379 "32:50" 1970 "VW45-49" 48.38 "F" 84 "First Timer!" 94
"264" 264 427731 "32:52" 1972 "VM45-49" 44.17 "M" 180 "New PB!" 2
"265" 265 1901446 "32:53" 1973 "VW55-59" 55.8 "F" 85 "PB stays at 00:25:55" 128
"266" 266 3902058 "32:53" 1973 "SW18-19" 45.51 "F" 86 "PB stays at 00:29:23" 13
"267" 267 3376538 "32:54" 1974 "VM50-54" 45.19 "M" 181 "PB stays at 00:25:21" 27
"268" 268 4870712 "32:58" 1978 "VW45-49" 49.65 "F" 87 "PB stays at 00:31:55" 18
"269" 269 3194458 "33:04" 1984 "SW30-34" 44.86 "F" 88 "New PB!" 3
"270" 270 3910380 "33:05" 1985 "VW50-54" 53.3 "F" 89 "PB stays at 00:29:31" 32
"271" 271 3765291 "33:05" 1985 "VM50-54" 44.94 "M" 182 "PB stays at 00:26:51" 25
"272" 272 4872932 "33:08" 1988 "VW45-49" 50 "F" 90 "PB stays at 00:32:22" 5
"273" 273 419436 "33:09" 1989 "VW45-49" 48.37 "F" 91 "PB stays at 00:33:09" 8
"274" 274 213994 "33:12" 1992 "VM55-59" 46.29 "M" 183 "PB stays at 00:27:08" 147
