"pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"40" 40 4923210 "21:04" 1264 "VM40-44" 65.27 "M" 39 "New PB!" 2
"41" 41 1652805 "21:04" 1264 "VM35-39" 62.97 "M" 40 "First Timer!" 1
"42" 42 NA NA NA NA NA NA NA NA NA
"43" 43 1844969 "21:08" 1268 "JM10" 80.52 "M" 42 "New PB!" 63
"44" 44 202581 "21:08" 1268 "VM45-49" 68.14 "M" 43 "PB stays at 00:17:13" 283
"45" 45 1643802 "21:09" 1269 "VM50-54" 72.03 "M" 44 "PB stays at 00:20:44" 81
"46" 46 1690805 "21:10" 1270 "VM50-54" 71.97 "M" 45 "PB stays at 00:21:08" 117
"47" 47 1543565 "21:17" 1277 "VM45-49" 66.64 "M" 46 "PB stays at 00:20:18" 158
"48" 48 558094 "21:23" 1283 "VW40-44" 71.94 "F" 2 "PB stays at 00:21:15" 61
"49" 49 1076954 "21:28" 1288 "JM11-14" 67.55 "M" 47 "New PB!" 66
"50" 50 1644797 "21:34" 1294 "VM40-44" 64.22 "M" 48 "New PB!" 36
"51" 51 NA NA NA NA NA NA NA NA NA
"52" 52 585544 "21:51" 1311 "VM60-64" 73.38 "M" 50 "New PB!" 151
"53" 53 308481 "21:53" 1313 "VM40-44" 62.38 "M" 51 "New PB!" 261
"54" 54 182146 "22:03" 1323 "VW50-54" 78.99 "F" 3 "PB stays at 00:20:48" 131
"55" 55 1663338 "22:08" 1328 "JW11-14" 75.15 "F" 4 "PB stays at 00:21:13" 29
"56" 56 1055143 "22:10" 1330 "VM50-54" 67.07 "M" 52 "New PB!" 28
"57" 57 1076974 "22:10" 1330 "JM11-14" 69.02 "M" 53 "New PB!" 61
"58" 58 1078188 "22:15" 1335 "VM40-44" 62.77 "M" 54 "PB stays at 00:21:28" 78
"59" 59 2921474 "22:16" 1336 "VM40-44" 63.17 "M" 55 "PB stays at 00:21:01" 44
"60" 60 4404820 "22:16" 1336 "JM10" 70.88 "M" 56 "New PB!" 29
"61" 61 4580038 "22:17" 1337 "VM35-39" 59.91 "M" 57 "First Timer!" 21
"62" 62 3429793 "22:20" 1340 "VM50-54" 66.04 "M" 58 "PB stays at 00:21:37" 21
"63" 63 383118 "22:24" 1344 "JW15-17" 68.3 "F" 5 "New PB!" 18
"64" 64 NA NA NA NA NA NA NA NA NA
"65" 65 1290408 "22:27" 1347 "VM50-54" 65.7 "M" 60 "PB stays at 00:21:19" 153
"66" 66 1023715 "22:27" 1347 "VM35-39" 59.91 "M" 61 "PB stays at 00:21:33" 6
"67" 67 773220 "22:31" 1351 "SW30-34" 66.03 "F" 6 "New PB!" 106
"68" 68 4645994 "22:32" 1352 "SW25-29" 65.68 "F" 7 "New PB!" 6
"69" 69 1547842 "22:34" 1354 "VM40-44" 61.89 "M" 62 "PB stays at 00:21:03" 98
"70" 70 3123193 "22:36" 1356 "VM40-44" 60.84 "M" 63 "New PB!" 32
"71" 71 NA NA NA NA NA NA NA NA NA
"72" 72 3004199 "22:38" 1358 "VM45-49" 63.62 "M" 65 "PB stays at 00:21:05" 7
"73" 73 1981835 "22:40" 1360 "JW10" 75.29 "F" 8 "New PB!" 21
"74" 74 372610 "22:42" 1362 "VM45-49" 63.95 "M" 66 "PB stays at 00:20:53" 106
"75" 75 1728567 "22:43" 1363 "VM60-64" 72.49 "M" 67 "PB stays at 00:21:40" 91
"76" 76 2871951 "22:46" 1366 "VM45-49" 64.28 "M" 68 "PB stays at 00:20:36" 92
"77" 77 1696681 "22:50" 1370 "JW11-14" 68.83 "F" 9 "New PB!" 23
"78" 78 NA NA NA NA NA NA NA NA NA
"79" 79 355037 "22:54" 1374 "VM35-39" 58.73 "M" 70 "PB stays at 00:21:08" 34
"80" 80 360166 "22:58" 1378 "VM50-54" 64.73 "M" 71 "New PB!" 195
"81" 81 262922 "22:58" 1378 "SM30-34" 56.31 "M" 72 "PB stays at 00:20:20" 39
"82" 82 176468 "23:00" 1380 "VM50-54" 64.64 "M" 73 "First Timer!" 25
"83" 83 485283 "23:00" 1380 "VM50-54" 65.72 "M" 74 "PB stays at 00:22:09" 39
"84" 84 4404815 "23:03" 1383 "VM50-54" 64.5 "M" 75 "New PB!" 31
"85" 85 309969 "23:05" 1385 "VW45-49" 69.46 "F" 10 "PB stays at 00:21:36" 80
"86" 86 197392 "23:09" 1389 "VM45-49" 62.71 "M" 76 "PB stays at 00:21:38" 21
"87" 87 NA NA NA NA NA NA NA NA NA
"88" 88 1074637 "23:15" 1395 "VM55-59" 66.09 "M" 78 "PB stays at 00:22:47" 135
"89" 89 1875858 "23:16" 1396 "JW11-14" 69.99 "F" 11 "PB stays at 00:23:03" 50
"90" 90 1666142 "23:17" 1397 "JM15-17" 59.77 "M" 79 "New PB!" 23
"91" 91 493480 "23:18" 1398 "SM25-29" 55.36 "M" 80 "PB stays at 00:21:17" 141
"92" 92 1797360 "23:21" 1401 "JM11-14" 62.1 "M" 81 "PB stays at 00:22:13" 11
"93" 93 2651615 "23:25" 1405 "VM35-39" 56.3 "M" 82 "PB stays at 00:22:54" 12
"94" 94 387050 "23:25" 1405 "VM55-59" 66.19 "M" 83 "PB stays at 00:21:15" 196
"95" 95 1139090 "23:26" 1406 "VW40-44" 66.15 "F" 12 "PB stays at 00:22:47" 190
"96" 96 1155046 "23:29" 1409 "VW40-44" 66.5 "F" 13 "PB stays at 00:23:11" 55
"97" 97 1858026 "23:33" 1413 "SM25-29" 54.78 "M" 84 "PB stays at 00:21:33" 78
"98" 98 2651455 "23:34" 1414 "SW30-34" 62.94 "F" 14 "PB stays at 00:22:51" 26
"99" 99 4893000 "23:34" 1414 "SM25-29" 54.74 "M" 85 "New PB!" 2
"100" 100 3904275 "23:35" 1415 "VM50-54" 63.04 "M" 86 "PB stays at 00:23:14" 37
"101" 101 1769525 "23:35" 1415 "VM50-54" 64.1 "M" 87 "New PB!" 111
"102" 102 3497114 "23:38" 1418 "VM35-39" 56.14 "M" 88 "PB stays at 00:21:35" 28
"103" 103 304766 "23:39" 1419 "VM45-49" 60.89 "M" 89 "PB stays at 00:20:39" 106
"104" 104 1305325 "23:40" 1420 "VW40-44" 65 "F" 15 "PB stays at 00:23:23" 54
"105" 105 3531941 "23:40" 1420 "SW25-29" 62.54 "F" 16 "First Timer!" 10
"106" 106 2854352 "23:47" 1427 "VM50-54" 63 "M" 90 "PB stays at 00:22:34" 88
"107" 107 594810 "23:52" 1432 "VW50-54" 72 "F" 17 "PB stays at 00:21:56" 69
"108" 108 248256 "23:57" 1437 "VM65-69" 72.03 "M" 91 "PB stays at 00:21:13" 95
"109" 109 360164 "23:57" 1437 "VW45-49" 66.95 "F" 18 "New PB!" 184
"110" 110 889861 "23:58" 1438 "VM50-54" 63.07 "M" 92 "PB stays at 00:20:48" 201
"111" 111 502348 "24:00" 1440 "VM65-69" 69.86 "M" 93 "PB stays at 00:22:19" 247
"112" 112 4119137 "24:02" 1442 "VM40-44" 57.63 "M" 94 "PB stays at 00:22:27" 18
"113" 113 3102351 "24:07" 1447 "VM45-49" 58.81 "M" 95 "PB stays at 00:23:49" 29
"114" 114 869808 "24:08" 1448 "VM45-49" 60.64 "M" 96 "PB stays at 00:22:37" 191
"115" 115 852364 "24:14" 1454 "JW11-14" 67.19 "F" 19 "New PB!" 30
"116" 116 1119994 "24:15" 1455 "VM50-54" 61.31 "M" 97 "PB stays at 00:23:33" 143
"117" 117 742563 "24:17" 1457 "VM45-49" 59.3 "M" 98 "PB stays at 00:22:27" 33
"118" 118 4942020 "24:17" 1457 "SM30-34" 53.74 "M" 99 "First Timer!" 5
"119" 119 1016709 "24:19" 1459 "VW45-49" 65.32 "F" 20 "PB stays at 00:23:40" 155
"120" 120 2791688 "24:21" 1461 "SM30-34" 53.39 "M" 100 "PB stays at 00:22:35" 108
"121" 121 94286 "24:22" 1462 "VM50-54" 62.52 "M" 101 "PB stays at 00:23:04" 182
"122" 122 4587583 "24:25" 1465 "VM35-39" 55.49 "M" 102 "First Timer!" 25
"123" 123 2789869 "24:27" 1467 "VM55-59" 63.94 "M" 103 "PB stays at 00:22:30" 57
"124" 124 4557690 "24:27" 1467 "VW55-59" 73.07 "F" 21 "PB stays at 00:24:27" 14
"125" 125 3669382 "24:27" 1467 "JM11-14" 59.3 "M" 104 "PB stays at 00:23:54" 18
"126" 126 4245930 "24:29" 1469 "VW45-49" 65.49 "F" 22 "PB stays at 00:24:04" 24
"127" 127 379122 "24:29" 1469 "VM35-39" 54.53 "M" 105 "PB stays at 00:20:40" 42
"128" 128 NA NA NA NA NA NA NA NA NA
"129" 129 2024867 "24:37" 1477 "VM65-69" 68.11 "M" 107 "PB stays at 00:24:04" 54
"130" 130 2893706 "24:38" 1478 "JM10" 66.37 "M" 108 "New PB!" 23
"131" 131 147362 "24:39" 1479 "VM40-44" 57.07 "M" 109 "New PB!" 27
"132" 132 182149 "24:40" 1480 "VM70-74" 73.31 "M" 110 "PB stays at 00:21:13" 193
"133" 133 4884292 "24:41" 1481 "VM55-59" 62.8 "M" 111 "New PB!" 20
"134" 134 4099388 "24:44" 1484 "JW15-17" 61.86 "F" 23 "PB stays at 00:23:46" 29
"135" 135 3423307 "24:49" 1489 "VM50-54" 59.91 "M" 112 "PB stays at 00:22:52" 58
"136" 136 4702612 "24:50" 1490 "VM35-39" 54.56 "M" 113 "PB stays at 00:23:55" 31
"137" 137 2257350 "24:54" 1494 "VM40-44" 55.62 "M" 114 "PB stays at 00:24:01" 33
"138" 138 445702 "24:58" 1498 "VW40-44" 61.62 "F" 24 "PB stays at 00:23:00" 153
"139" 139 4945235 "25:02" 1502 "JM10" 63.05 "M" 115 "First Timer!" 3
"140" 140 464176 "25:03" 1503 "VM50-54" 58.88 "M" 116 "PB stays at 00:24:05" 107
"141" 141 3335042 "25:04" 1504 "SM30-34" 51.6 "M" 117 "New PB!" 55
"142" 142 1981911 "25:06" 1506 "JM11-14" 59.23 "M" 118 "PB stays at 00:24:29" 69
"143" 143 3331958 "25:08" 1508 "SM25-29" 51.33 "M" 119 "New PB!" 35
"144" 144 2876975 "25:09" 1509 "VW35-39" 60.17 "F" 25 "PB stays at 00:23:52" 37
"145" 145 3538612 "25:10" 1510 "VM65-69" 66.62 "M" 120 "PB stays at 00:23:58" 76
"146" 146 1981922 "25:12" 1512 "JW10" 69.64 "F" 26 "New PB!" 67
"147" 147 1954565 "25:13" 1513 "VW45-49" 64.24 "F" 27 "PB stays at 00:24:32" 105
"148" 148 4535272 "25:14" 1514 "VM35-39" 53.3 "M" 121 "New PB!" 7
"149" 149 2304233 "25:17" 1517 "VM55-59" 62.36 "M" 122 "PB stays at 00:24:51" 141
"150" 150 3595363 "25:18" 1518 "SM20-24" 50.99 "M" 123 "PB stays at 00:17:45" 32
"151" 151 580087 "25:20" 1520 "SW20-24" 58.42 "F" 28 "PB stays at 00:22:43" 124
"152" 152 2732027 "25:21" 1521 "VM50-54" 60.09 "M" 124 "PB stays at 00:24:04" 49
"153" 153 307939 "25:24" 1524 "VW40-44" 61.02 "F" 29 "PB stays at 00:24:30" 86
"154" 154 1136602 "25:24" 1524 "SM20-24" 50.79 "M" 125 "PB stays at 00:24:19" 8
"155" 155 814715 "25:27" 1527 "VM40-44" 53.63 "M" 126 "PB stays at 00:23:10" 101
"156" 156 2849104 "25:29" 1529 "VM55-59" 61.87 "M" 127 "PB stays at 00:25:14" 16
"157" 157 1084324 "25:31" 1531 "SW25-29" 58 "F" 30 "PB stays at 00:24:54" 19
"158" 158 NA NA NA NA NA NA NA NA NA
"159" 159 2786619 "25:33" 1533 "SM30-34" 50.62 "M" 129 "New PB!" 5
"160" 160 1349550 "25:34" 1534 "VW50-54" 68.97 "F" 31 "PB stays at 00:23:33" 51
"161" 161 2044262 "25:34" 1534 "VM45-49" 55.87 "M" 130 "New PB!" 29
"162" 162 4400508 "25:35" 1535 "VW45-49" 63.97 "F" 32 "PB stays at 00:25:05" 22
"163" 163 191119 "25:38" 1538 "VW50-54" 67.04 "F" 33 "First Timer!" 97
"164" 164 43776 "25:38" 1538 "VM55-59" 59.95 "M" 131 "PB stays at 00:22:20" 78
"165" 165 1051649 "25:38" 1538 "VM55-59" 59.95 "M" 132 "First Timer!" 22
"166" 166 4581177 "25:39" 1539 "VM50-54" 59.39 "M" 133 "First Timer!" 6
"167" 167 4947493 "25:42" 1542 "JM15-17" 53.31 "M" 134 "First Timer!" 1
"168" 168 4934725 "25:43" 1543 "SW20-24" 57.55 "F" 34 "First Timer!" 3
"169" 169 831403 "25:45" 1545 "VW45-49" 63.56 "F" 35 "PB stays at 00:25:14" 36
"170" 170 775046 "25:49" 1549 "VM35-39" 52.1 "M" 135 "PB stays at 00:25:31" 53
"171" 171 1806022 "25:50" 1550 "VW45-49" 63.35 "F" 36 "PB stays at 00:25:04" 103
"172" 172 3659669 "25:51" 1551 "VW35-39" 58.03 "F" 37 "New PB!" 18
"173" 173 4393429 "25:52" 1552 "JM11-14" 54.83 "M" 136 "PB stays at 00:21:44" 13
"174" 174 4942552 "25:52" 1552 "VM55-59" 61.47 "M" 137 "First Timer!" 1
"175" 175 2568722 "26:07" 1567 "JW11-14" 60.18 "F" 38 "PB stays at 00:25:28" 37
"176" 176 523088 "26:08" 1568 "VM50-54" 56.89 "M" 138 "PB stays at 00:20:35" 112
"177" 177 3577745 "26:11" 1571 "VM35-39" 51.37 "M" 139 "PB stays at 00:23:56" 61
"178" 178 4868377 "26:17" 1577 "VW35-39" 57.26 "F" 39 "First Timer!" 1
"179" 179 4315587 "26:19" 1579 "VM45-49" 54.27 "M" 140 "PB stays at 00:23:29" 33
"180" 180 4918059 "26:26" 1586 "SM20-24" 48.8 "M" 141 "PB stays at 00:23:29" 11
"181" 181 858218 "26:29" 1589 "VM50-54" 57.08 "M" 142 "PB stays at 00:23:54" 124
"182" 182 1002024 "26:29" 1589 "VM50-54" 55.7 "M" 143 "PB stays at 00:23:23" 104
"183" 183 31833 "26:33" 1593 "VM60-64" 60.95 "M" 144 "PB stays at 00:25:03" 233
"184" 184 NA NA NA NA NA NA NA NA NA
"185" 185 4660974 "26:37" 1597 "JM10" 59.3 "M" 146 "New PB!" 18
"186" 186 3981620 "26:39" 1599 "VM35-39" 50.84 "M" 147 "PB stays at 00:20:54" 22
"187" 187 121208 "26:39" 1599 "VM45-49" 53.22 "M" 148 "PB stays at 00:21:09" 120
"188" 188 385144 "26:40" 1600 "VW50-54" 64.44 "F" 40 "PB stays at 00:24:03" 180
"189" 189 4936973 "26:40" 1600 "SW30-34" 55.5 "F" 41 "First Timer!" 5
"190" 190 1106572 "26:41" 1601 "VM50-54" 56.15 "M" 149 "PB stays at 00:25:38" 14
"191" 191 265396 "26:42" 1602 "VM45-49" 54.37 "M" 150 "PB stays at 00:22:41" 252
"192" 192 3937672 "26:43" 1603 "VM60-64" 60.01 "M" 151 "PB stays at 00:25:23" 33
"193" 193 1663327 "26:45" 1605 "VW40-44" 57.51 "F" 42 "PB stays at 00:23:51" 55
"194" 194 NA NA NA NA NA NA NA NA NA
"195" 195 1025009 "26:46" 1606 "VW60-64" 71.48 "F" 43 "PB stays at 00:24:58" 70
"196" 196 1182942 "26:48" 1608 "VM50-54" 56.41 "M" 153 "PB stays at 00:24:41" 83
"197" 197 734428 "26:50" 1610 "VW40-44" 58.63 "F" 44 "First Timer!" 3
"198" 198 1906744 "26:51" 1611 "JM10" 58.78 "M" 154 "PB stays at 00:22:38" 120
"199" 199 3740751 "26:52" 1612 "JM10" 60.86 "M" 155 "PB stays at 00:26:45" 23
"200" 200 3581470 "26:54" 1614 "VW40-44" 56.88 "F" 45 "PB stays at 00:26:10" 32
"201" 201 1047315 "26:55" 1615 "VM40-44" 51.08 "M" 156 "PB stays at 00:24:16" 25
"202" 202 4787967 "26:56" 1616 "SM30-34" 48.02 "M" 157 "New PB!" 4
"203" 203 3740745 "26:58" 1618 "VW40-44" 57.05 "F" 46 "PB stays at 00:26:32" 25
"204" 204 1906736 "26:59" 1619 "VW40-44" 57.01 "F" 47 "PB stays at 00:24:26" 124
"205" 205 2723463 "27:00" 1620 "VW45-49" 58.83 "F" 48 "PB stays at 00:24:56" 16
"206" 206 4574770 "27:00" 1620 "JW15-17" 55.99 "F" 49 "First Timer!" 8
"207" 207 3652161 "27:01" 1621 "VM45-49" 52.87 "M" 158 "New PB!" 24
"208" 208 1217195 "27:03" 1623 "VM40-44" 50.46 "M" 159 "PB stays at 00:24:24" 19
"209" 209 1320093 "27:05" 1625 "VM60-64" 60.8 "M" 160 "First Timer!" 1
"210" 210 2366670 "27:09" 1629 "VM50-54" 56.11 "M" 161 "PB stays at 00:26:55" 97
"211" 211 2898530 "27:13" 1633 "VM40-44" 51.68 "M" 162 "PB stays at 00:25:23" 46
"212" 212 602301 "27:15" 1635 "VW55-59" 65.57 "F" 50 "New PB!" 38
"213" 213 804687 "27:16" 1636 "VM45-49" 53.67 "M" 163 "First Timer!" 2
"214" 214 2936416 "27:17" 1637 "VM50-54" 55.41 "M" 164 "PB stays at 00:20:25" 52
"215" 215 2843448 "27:19" 1639 "SW30-34" 54.18 "F" 51 "PB stays at 00:26:18" 53
"216" 216 4891463 "27:20" 1640 "VW35-39" 54.7 "F" 52 "First Timer!" 1
"217" 217 3487302 "27:22" 1642 "VM50-54" 54.32 "M" 165 "PB stays at 00:25:42" 38
"218" 218 NA NA NA NA NA NA NA NA NA
"219" 219 4613855 "27:24" 1644 "VM35-39" 49.45 "M" 167 "PB stays at 00:26:07" 8
"220" 220 3140337 "27:24" 1644 "VW55-59" 66.06 "F" 53 "PB stays at 00:26:17" 43
"221" 221 2389183 "27:26" 1646 "VM60-64" 58.44 "M" 168 "PB stays at 00:23:22" 57
"222" 222 528187 "27:32" 1652 "VM50-54" 54.9 "M" 169 "PB stays at 00:21:50" 26
"223" 223 565664 "27:33" 1653 "VW40-44" 55.84 "F" 54 "First Timer!" 36
"224" 224 839403 "27:35" 1655 "VM35-39" 49.12 "M" 170 "PB stays at 00:17:03" 40
"225" 225 869302 "27:36" 1656 "VW50-54" 60.75 "F" 55 "PB stays at 00:26:04" 177
"226" 226 2964156 "27:38" 1658 "JM10" 59.17 "M" 171 "PB stays at 00:27:27" 4
"227" 227 3843416 "27:42" 1662 "VM40-44" 50.42 "M" 172 "PB stays at 00:23:38" 5
"228" 228 231704 "27:43" 1663 "VW50-54" 60.49 "F" 56 "PB stays at 00:25:43" 193
"229" 229 936235 "27:45" 1665 "VW55-59" 67.99 "F" 57 "PB stays at 00:26:58" 200
"230" 230 3883647 "27:45" 1665 "VM45-49" 52.31 "M" 173 "PB stays at 00:25:26" 44
"231" 231 1924150 "27:47" 1667 "VW40-44" 56.63 "F" 58 "PB stays at 00:26:38" 23
"232" 232 3715254 "27:50" 1670 "VM55-59" 56.65 "M" 174 "New PB!" 20
"233" 233 425371 "27:52" 1672 "VW60-64" 70.63 "F" 59 "PB stays at 00:24:30" 236
"234" 234 3473593 "27:56" 1676 "VW35-39" 53.88 "F" 60 "New PB!" 16
"235" 235 3514859 "27:57" 1677 "JM15-17" 49.02 "M" 175 "PB stays at 00:27:44" 8
"236" 236 3415585 "27:58" 1678 "VM35-39" 48.45 "M" 176 "First Timer!" 22
"237" 237 870491 "28:02" 1682 "VW45-49" 56.66 "F" 61 "PB stays at 00:26:28" 66
"238" 238 967960 "28:04" 1684 "VM60-64" 59.2 "M" 177 "PB stays at 00:24:29" 202
"239" 239 4930641 "28:05" 1685 "VW35-39" 53.89 "F" 62 "First Timer!" 1
"240" 240 4615984 "28:08" 1688 "VM40-44" 50 "M" 178 "New PB!" 12
"241" 241 46642 "28:08" 1688 "VW45-49" 57.58 "F" 63 "PB stays at 00:25:48" 138
"242" 242 4133550 "28:09" 1689 "VM35-39" 48.13 "M" 179 "PB stays at 00:26:11" 13
"243" 243 3294709 "28:13" 1693 "VM45-49" 51.86 "M" 180 "PB stays at 00:27:40" 10
"244" 244 186962 "28:16" 1696 "VW50-54" 60.79 "F" 64 "PB stays at 00:26:40" 39
"245" 245 1074632 "28:16" 1696 "VW50-54" 62.38 "F" 65 "PB stays at 00:27:57" 184
"246" 246 3200103 "28:17" 1697 "SW30-34" 52.33 "F" 66 "PB stays at 00:25:01" 18
"247" 247 4901412 "28:21" 1701 "VM35-39" 46.5 "M" 181 "New PB!" 4
"248" 248 278518 "28:21" 1701 "VW60-64" 69.43 "F" 67 "PB stays at 00:26:20" 41
"249" 249 4506343 "28:23" 1703 "JM11-14" 52.38 "M" 182 "New PB!" 6
"250" 250 2737344 "28:24" 1704 "VM45-49" 49.94 "M" 183 "First Timer!" 1
"251" 251 3958215 "28:26" 1706 "SM25-29" 45.37 "M" 184 "New PB!" 20
"252" 252 815753 "28:26" 1706 "VM45-49" 50.23 "M" 185 "PB stays at 00:20:37" 201
"253" 253 912726 "28:28" 1708 "VW35-39" 52.87 "F" 68 "PB stays at 00:25:10" 194
"254" 254 334656 "28:28" 1708 "VW40-44" 53.75 "F" 69 "PB stays at 00:27:51" 79
"255" 255 3964575 "28:28" 1708 "VW35-39" 52.87 "F" 70 "PB stays at 00:27:09" 27
"256" 256 955974 "28:29" 1709 "VM50-54" 52.6 "M" 186 "PB stays at 00:25:38" 174
"257" 257 31086 "28:29" 1709 "VM65-69" 61.21 "M" 187 "PB stays at 00:28:03" 433
"258" 258 786994 "28:29" 1709 "VW55-59" 63.55 "F" 71 "PB stays at 00:26:55" 31
"259" 259 1901446 "28:30" 1710 "VW55-59" 64.39 "F" 72 "PB stays at 00:25:55" 128
"260" 260 4937465 "28:31" 1711 "VW35-39" 52.78 "F" 73 "First Timer!" 1
"261" 261 306933 "28:31" 1711 "VW45-49" 57.39 "F" 74 "New PB!" 12
"262" 262 262913 "28:31" 1711 "SW30-34" 51.9 "F" 75 "PB stays at 00:26:06" 57
"263" 263 2602244 "28:33" 1713 "VM45-49" 50.03 "M" 188 "PB stays at 00:25:51" 13
"264" 264 3933417 "28:33" 1713 "VM50-54" 52.07 "M" 189 "New PB!" 50
"265" 265 111982 "28:34" 1714 "VM60-64" 58.17 "M" 190 "PB stays at 00:24:18" 227
"266" 266 NA NA NA NA NA NA NA NA NA
"267" 267 1877773 "28:36" 1716 "VW40-44" 53.5 "F" 76 "PB stays at 00:26:31" 46
"268" 268 2235322 "28:36" 1716 "VW40-44" 55.01 "F" 77 "New PB!" 5
"269" 269 836745 "28:39" 1719 "VW40-44" 54.51 "F" 78 "PB stays at 00:27:24" 122
"270" 270 4516911 "28:40" 1720 "VM35-39" 45.99 "M" 192 "New PB!" 3
"271" 271 4528661 "28:41" 1721 "JM11-14" 51.83 "M" 193 "New PB!" 10
"272" 272 4309961 "28:42" 1722 "VW40-44" 54.82 "F" 79 "PB stays at 00:27:28" 32
"273" 273 45014 "28:42" 1722 "VM35-39" 47.21 "M" 194 "PB stays at 00:23:48" 212
"274" 274 302158 "28:45" 1725 "VW40-44" 54.72 "F" 80 "PB stays at 00:26:36" 222
"275" 275 205522 "28:47" 1727 "VM50-54" 51.65 "M" 195 "New PB!" 28
"276" 276 4759772 "28:51" 1731 "VW60-64" 69.21 "F" 81 "New PB!" 26
"277" 277 3791476 "28:54" 1734 "VM55-59" 53.63 "M" 196 "PB stays at 00:27:16" 33
"278" 278 NA NA NA NA NA NA NA NA NA
"279" 279 4556862 "28:58" 1738 "VW35-39" 51.61 "F" 82 "PB stays at 00:25:15" 11
"280" 280 475346 "28:58" 1738 "VM65-69" 57.88 "M" 198 "PB stays at 00:25:57" 188
"281" 281 203332 "29:02" 1742 "VM60-64" 56.72 "M" 199 "PB stays at 00:25:33" 301
"282" 282 4947342 "29:04" 1744 "SM20-24" 44.38 "M" 200 "First Timer!" 8
"283" 283 4603840 "29:06" 1746 "SW25-29" 50.86 "F" 83 "PB stays at 00:26:47" 9
"284" 284 2889234 "29:06" 1746 "VW45-49" 56.24 "F" 84 "PB stays at 00:28:06" 68
