"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "riverside" "82" 1 NA NA NA NA NA NA NA NA NA
"2" "riverside" "82" 2 "308528" "18:31" 1111 "SM30-34" 70.21 "M" 2 "PB stays at 00:15:01" 31
"3" "riverside" "82" 3 "49738" "18:36" 1116 "VM35-39" 70.88 "M" 3 "PB stays at 00:17:01" 77
"4" "riverside" "82" 4 "501367" "18:51" 1131 "JM15-17" 71.62 "M" 4 "First Timer!" 114
"5" "riverside" "82" 5 "202581" "20:26" 1226 "VM40-44" 67.78 "M" 5 "PB stays at 00:17:13" 284
"6" "riverside" "82" 6 "741510" "20:33" 1233 "VM55-59" 75.43 "M" 6 "PB stays at 00:19:15" 4
"7" "riverside" "82" 7 "469100" "20:58" 1258 "JM11-14" 69.16 "M" 7 "PB stays at 00:17:54" 18
"8" "riverside" "82" 8 "740659" "21:01" 1261 "VM35-39" 63.52 "M" 8 "PB stays at 00:19:40" 9
"9" "riverside" "82" 9 "531890" "21:18" 1278 "JM10" 74.1 "M" 9 "PB stays at 00:18:42" 45
"10" "riverside" "82" 10 "211512" "21:24" 1284 "SM30-34" 61.29 "M" 10 "PB stays at 00:18:58" 153
"11" "riverside" "82" 11 "443795" "21:26" 1286 "VM40-44" 63.69 "M" 11 "PB stays at 00:19:43" 133
"12" "riverside" "82" 12 "393638" "21:31" 1291 "JM11-14" 65.92 "M" 12 "PB stays at 00:20:43" 4
"13" "riverside" "82" 13 "350319" "21:56" 1316 "SM30-34" 59.5 "M" 13 "PB stays at 00:17:14" 252
"14" "riverside" "82" 14 "173509" "21:59" 1319 "VM40-44" 63.53 "M" 14 "PB stays at 00:17:36" 329
"15" "riverside" "82" 15 "580625" "22:02" 1322 "JM15-17" 62.18 "M" 15 "PB stays at 00:19:53" 38
"16" "riverside" "82" 16 "301909" "22:10" 1330 "VM35-39" 59.85 "M" 16 "PB stays at 00:20:32" 177
"17" "riverside" "82" 17 "805256" "22:57" 1377 "SM25-29" 56.21 "M" 17 "First Timer!" 83
"18" "riverside" "82" 18 "487460" "23:05" 1385 "JM15-17" 58.48 "M" 18 "PB stays at 00:20:18" 297
"19" "riverside" "82" 19 "25360" "23:18" 1398 "VM55-59" 67.67 "M" 19 "PB stays at 00:20:49" 187
"20" "riverside" "82" 20 "393880" "23:27" 1407 "JM15-17" 57.57 "M" 20 "PB stays at 00:19:49" 12
"21" "riverside" "82" 21 "521367" "23:30" 1410 "VM35-39" 56.1 "M" 21 "New PB!" 4
