"pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"36" 36 110191 "20:46" 1246 "VM55-59" 74 "M" 36 "PB stays at 00:19:18" 327
"37" 37 658808 "20:56" 1256 "VM45-49" 68.79 "M" 37 "PB stays at 00:18:22" 50
"38" 38 4936435 "20:56" 1256 "SM30-34" 61.78 "M" 38 "New PB!" 7
"39" 39 51940 "21:14" 1274 "VM55-59" 74.88 "M" 39 "PB stays at 00:20:38" 25
"40" 40 156233 "21:18" 1278 "SM30-34" 61.58 "M" 40 "New PB!" 12
"41" 41 194879 "21:27" 1287 "VM40-44" 65.11 "M" 41 "PB stays at 00:20:28" 83
"42" 42 607391 "21:31" 1291 "VM35-39" 62.97 "M" 42 "PB stays at 00:19:25" 87
"43" 43 1042680 "21:33" 1293 "SM30-34" 60.56 "M" 43 "PB stays at 00:19:48" 166
"44" 44 689909 "21:33" 1293 "SM25-29" 59.86 "M" 44 "PB stays at 00:21:13" 61
"45" 45 2399369 "21:45" 1305 "SM30-34" 60 "M" 45 "First Timer!" 22
"46" 46 312469 "21:47" 1307 "VW40-44" 71.69 "F" 1 "PB stays at 00:19:34" 194
"47" 47 326506 "21:47" 1307 "VM55-59" 71.16 "M" 46 "PB stays at 00:19:38" 75
"48" 48 1307341 "21:48" 1308 "SM25-29" 59.25 "M" 47 "PB stays at 00:21:33" 79
"49" 49 3551081 "21:49" 1309 "SM30-34" 59.82 "M" 48 "First Timer!" 2
"50" 50 605574 "21:51" 1311 "VM35-39" 60.72 "M" 49 "PB stays at 00:20:04" 21
"51" 51 2179481 "21:52" 1312 "VM35-39" 60.29 "M" 50 "PB stays at 00:20:45" 27
"52" 52 2787859 "21:59" 1319 "VM35-39" 59.97 "M" 51 "PB stays at 00:21:27" 31
"53" 53 901533 "22:00" 1320 "SM30-34" 58.79 "M" 52 "PB stays at 00:19:52" 43
"54" 54 928503 "22:06" 1326 "SM30-34" 59.35 "M" 53 "New PB!" 26
"55" 55 1543565 "22:06" 1326 "VM45-49" 64.18 "M" 54 "PB stays at 00:20:18" 158
"56" 56 5331003 "22:08" 1328 "SM25-29" 58.28 "M" 55 "First Timer!" 1
"57" 57 779238 "22:09" 1329 "VM50-54" 68.77 "M" 56 "PB stays at 00:21:56" 17
"58" 58 1728567 "22:09" 1329 "VM60-64" 75.02 "M" 57 "PB stays at 00:21:40" 91
"59" 59 1207037 "22:10" 1330 "VM55-59" 71.73 "M" 58 "New PB!" 35
"60" 60 1547842 "22:15" 1335 "VM40-44" 63.22 "M" 59 "PB stays at 00:21:03" 98
"61" 61 3446599 "22:18" 1338 "VM40-44" 63.08 "M" 60 "PB stays at 00:21:15" 17
"62" 62 1663338 "22:22" 1342 "JW11-14" 72.8 "F" 2 "PB stays at 00:21:13" 29
"63" 63 4446048 "22:30" 1350 "VM50-54" 67.19 "M" 61 "New PB!" 36
"64" 64 3981620 "22:31" 1351 "VM40-44" 60.62 "M" 62 "PB stays at 00:20:54" 22
"65" 65 55587 "22:32" 1352 "VW40-44" 67.9 "F" 3 "New PB!" 23
"66" 66 2806408 "22:35" 1355 "SM30-34" 57.42 "M" 63 "PB stays at 00:21:29" 39
"67" 67 1188769 "22:41" 1361 "VM45-49" 64.51 "M" 64 "PB stays at 00:21:30" 55
"68" 68 2804648 "22:43" 1363 "SM30-34" 57.08 "M" 65 "PB stays at 00:21:51" 6
"69" 69 2905373 "22:43" 1363 "VM50-54" 67.06 "M" 66 "PB stays at 00:21:45" 38
"70" 70 1981835 "22:46" 1366 "JW10" 74.96 "F" 4 "PB stays at 00:22:40" 21
"71" 71 1766921 "22:46" 1366 "VM50-54" 65.81 "M" 67 "PB stays at 00:20:38" 51
"72" 72 4472369 "22:47" 1367 "VW35-39" 66.06 "F" 5 "New PB!" 35
"73" 73 3926349 "22:47" 1367 "SM20-24" 56.62 "M" 68 "PB stays at 00:21:48" 3
"74" 74 25360 "22:49" 1369 "VM60-64" 72.17 "M" 69 "PB stays at 00:20:49" 187
"75" 75 594810 "22:50" 1370 "VW50-54" 75.26 "F" 6 "PB stays at 00:21:56" 69
"76" 76 309969 "22:51" 1371 "VW45-49" 70.17 "F" 7 "PB stays at 00:21:36" 80
"77" 77 1643802 "22:53" 1373 "VM55-59" 67.15 "M" 70 "PB stays at 00:20:44" 81
"78" 78 4602681 "22:54" 1374 "SW20-24" 64.63 "F" 8 "First Timer!" 7
"79" 79 4942020 "22:54" 1374 "SM30-34" 56.99 "M" 71 "PB stays at 00:21:20" 5
"80" 80 3497114 "22:56" 1376 "VM35-39" 58.21 "M" 72 "PB stays at 00:21:35" 28
"81" 81 594441 "22:58" 1378 "SW25-29" 64.44 "F" 9 "First Timer!" 95
"82" 82 3402365 "22:58" 1378 "VM55-59" 68.07 "M" 73 "New PB!" 7
"83" 83 205155 "22:59" 1379 "VM35-39" 58.52 "M" 74 "New PB!" 180
"84" 84 4969868 "23:06" 1386 "VM40-44" 60.46 "M" 75 "PB stays at 00:22:56" 12
"85" 85 3598083 "23:06" 1386 "VM40-44" 60.89 "M" 76 "PB stays at 00:23:04" 30
"86" 86 2342906 "23:11" 1391 "VM50-54" 63.62 "M" 77 "First Timer!" 5
"87" 87 3706461 "23:12" 1392 "SM20-24" 55.6 "M" 78 "PB stays at 00:22:03" 7
"88" 88 387050 "23:20" 1400 "VM55-59" 66.43 "M" 79 "PB stays at 00:21:15" 196
"89" 89 2806434 "23:22" 1402 "SM30-34" 55.85 "M" 80 "New PB!" 2
"90" 90 3290312 "23:24" 1404 "VM60-64" 69.73 "M" 81 "PB stays at 00:21:36" 64
"91" 91 2389183 "23:25" 1405 "VM60-64" 68.47 "M" 82 "PB stays at 00:23:22" 57
"92" 92 598007 "23:34" 1414 "VW50-54" 73.9 "F" 10 "PB stays at 00:22:00" 127
"93" 93 786051 "23:36" 1416 "VM35-39" 56.99 "M" 83 "PB stays at 00:21:16" 102
"94" 94 1550054 "23:37" 1417 "SM30-34" 55.05 "M" 84 "PB stays at 00:21:50" 81
"95" 95 2730807 "23:39" 1419 "SM25-29" 54.55 "M" 85 "PB stays at 00:22:52" 77
"96" 96 1206623 "23:42" 1422 "VM40-44" 59.35 "M" 86 "First Timer!" 105
"97" 97 5324644 "23:45" 1425 "VM35-39" 57.05 "M" 87 "First Timer!" 2
"98" 98 1666142 "23:46" 1426 "JM15-17" 58.56 "M" 88 "PB stays at 00:23:17" 23
"99" 99 1844969 "23:48" 1428 "JM10" 71.5 "M" 89 "PB stays at 00:21:08" 63
"100" 100 1954860 "23:49" 1429 "JW11-14" 67.04 "F" 11 "PB stays at 00:18:34" 75
"101" 101 5151576 "23:50" 1430 "SM25-29" 54.13 "M" 90 "New PB!" 10
"102" 102 342114 "23:53" 1433 "SM30-34" 54.29 "M" 91 "PB stays at 00:19:28" 44
"103" 103 360166 "23:53" 1433 "VM50-54" 62.25 "M" 92 "PB stays at 00:22:58" 195
"104" 104 3123193 "23:54" 1434 "VM40-44" 57.95 "M" 93 "PB stays at 00:22:36" 32
"105" 105 117089 "23:58" 1438 "VM45-49" 59.18 "M" 94 "First Timer!" 129
"106" 106 3670792 "23:59" 1439 "SM20-24" 53.79 "M" 95 "PB stays at 00:22:28" 6
"107" 107 1305325 "24:00" 1440 "VW40-44" 64.58 "F" 12 "PB stays at 00:23:23" 54
"108" 108 1177033 "24:00" 1440 "SW25-29" 61.67 "F" 13 "PB stays at 00:22:11" 108
"109" 109 272309 "24:01" 1441 "VM55-59" 63.98 "M" 96 "PB stays at 00:21:51" 132
"110" 110 5175203 "24:01" 1441 "SM20-24" 53.71 "M" 97 "First Timer!" 2
"111" 111 357405 "24:02" 1442 "VM35-39" 55.55 "M" 98 "PB stays at 00:22:32" 152
"112" 112 NA NA NA NA NA NA NA NA NA
"113" 113 1954870 "24:05" 1445 "VM45-49" 60.28 "M" 100 "PB stays at 00:19:34" 103
"114" 114 601916 "24:07" 1447 "VM50-54" 63.17 "M" 101 "PB stays at 00:20:10" 32
"115" 115 2001785 "24:09" 1449 "SW30-34" 61.7 "F" 14 "First Timer!" 32
"116" 116 1256926 "24:12" 1452 "VM35-39" 55.17 "M" 102 "First Timer!" 16
"117" 117 1696681 "24:13" 1453 "JW15-17" 64.01 "F" 15 "PB stays at 00:22:50" 23
"118" 118 265396 "24:14" 1454 "VM45-49" 60.39 "M" 103 "PB stays at 00:22:41" 252
"119" 119 1534295 "24:15" 1455 "JW11-14" 68.59 "F" 16 "PB stays at 00:20:42" 88
"120" 120 375200 "24:16" 1456 "VM40-44" 57.97 "M" 104 "PB stays at 00:23:32" 30
"121" 121 4884292 "24:16" 1456 "VM55-59" 63.87 "M" 105 "PB stays at 00:23:16" 20
"122" 122 3423307 "24:17" 1457 "VM50-54" 61.22 "M" 106 "PB stays at 00:22:52" 58
"123" 123 271397 "24:17" 1457 "VW35-39" 62.32 "F" 17 "PB stays at 00:23:13" 23
"124" 124 653662 "24:18" 1458 "VM45-49" 58.78 "M" 107 "PB stays at 00:21:30" 161
"125" 125 3102351 "24:18" 1458 "VM45-49" 58.37 "M" 108 "PB stays at 00:23:49" 29
"126" 126 3423400 "24:19" 1459 "VW40-44" 64.22 "F" 18 "PB stays at 00:22:27" 56
"127" 127 3538612 "24:20" 1460 "VM65-69" 68.9 "M" 109 "PB stays at 00:23:58" 76
"128" 128 4304709 "24:23" 1463 "SW30-34" 60.7 "F" 19 "PB stays at 00:24:15" 7
"129" 129 485283 "24:25" 1465 "VM50-54" 62.39 "M" 110 "PB stays at 00:22:09" 39
"130" 130 195140 "24:27" 1467 "VM65-69" 68.58 "M" 111 "PB stays at 00:24:14" 216
"131" 131 3904275 "24:31" 1471 "VM50-54" 60.64 "M" 112 "PB stays at 00:23:14" 37
"132" 132 3335042 "24:36" 1476 "SM30-34" 52.71 "M" 113 "PB stays at 00:23:27" 55
"133" 133 4343931 "24:37" 1477 "VM45-49" 57.62 "M" 114 "PB stays at 00:24:09" 12
"134" 134 370368 "24:38" 1478 "VW40-44" 62.11 "F" 20 "PB stays at 00:22:07" 39
"135" 135 1795363 "24:40" 1480 "VM35-39" 54.12 "M" 115 "PB stays at 00:23:35" 18
"136" 136 4703775 "24:41" 1481 "VM55-59" 62.8 "M" 116 "New PB!" 11
"137" 137 4918059 "24:41" 1481 "SM20-24" 52.26 "M" 117 "PB stays at 00:23:29" 11
"138" 138 2230826 "24:42" 1482 "JW11-14" 65.92 "F" 21 "First Timer!" 1
"139" 139 313610 "24:42" 1482 "VM55-59" 62.21 "M" 118 "PB stays at 00:21:43" 62
"140" 140 60835 "24:43" 1483 "VM45-49" 58.26 "M" 119 "PB stays at 00:21:47" 47
"141" 141 550419 "24:44" 1484 "VM60-64" 66.58 "M" 120 "First Timer!" 2
"142" 142 172485 "24:49" 1489 "JM11-14" 59.91 "M" 121 "PB stays at 00:20:09" 19
"143" 143 4099388 "24:52" 1492 "JW15-17" 60.79 "F" 22 "PB stays at 00:23:46" 29
"144" 144 4151411 "24:54" 1494 "SM30-34" 51.94 "M" 122 "PB stays at 00:19:31" 7
"145" 145 3160794 "24:55" 1495 "SM25-29" 51.77 "M" 123 "PB stays at 00:22:47" 44
"146" 146 790465 "24:55" 1495 "VM40-44" 56.05 "M" 124 "PB stays at 00:24:03" 97
"147" 147 2314893 "24:56" 1496 "VW45-49" 66.44 "F" 23 "PB stays at 00:23:35" 32
"148" 148 820282 "24:57" 1497 "VW50-54" 68.87 "F" 24 "PB stays at 00:23:57" 147
"149" 149 2451206 "25:01" 1501 "VM45-49" 56.7 "M" 125 "PB stays at 00:24:47" 24
"150" 150 918506 "25:01" 1501 "VW40-44" 61.16 "F" 25 "PB stays at 00:24:10" 150
"151" 151 5265152 "25:04" 1504 "SM25-29" 51.53 "M" 126 "New PB!" 3
"152" 152 NA NA NA NA NA NA NA NA NA
"153" 153 430265 "25:06" 1506 "SW30-34" 59.03 "F" 26 "PB stays at 00:24:07" 34
"154" 154 5239404 "25:08" 1508 "SW25-29" 58.89 "F" 27 "PB stays at 00:25:06" 2
"155" 155 242612 "25:09" 1509 "VM45-49" 57.26 "M" 128 "PB stays at 00:22:06" 21
"156" 156 5280717 "25:14" 1514 "SM25-29" 51.12 "M" 129 "First Timer!" 3
"157" 157 3525548 "25:17" 1517 "VM50-54" 58.34 "M" 130 "PB stays at 00:23:40" 43
"158" 158 1139090 "25:18" 1518 "VW40-44" 61.26 "F" 28 "PB stays at 00:22:47" 190
"159" 159 76870 "25:22" 1522 "VM45-49" 55.91 "M" 131 "PB stays at 00:21:03" 68
"160" 160 964392 "25:22" 1522 "VM50-54" 58.61 "M" 132 "PB stays at 00:21:08" 79
"161" 161 4315587 "25:23" 1523 "VM45-49" 56.27 "M" 133 "PB stays at 00:23:29" 33
"162" 162 811051 "25:24" 1524 "SW25-29" 58.27 "F" 29 "PB stays at 00:25:05" 2
"163" 163 1364662 "25:25" 1525 "SW30-34" 58.36 "F" 30 "PB stays at 00:24:16" 24
"164" 164 3219668 "25:26" 1526 "VM40-44" 54.46 "M" 134 "PB stays at 00:25:06" 12
"165" 165 3577745 "25:29" 1529 "VM35-39" 53.17 "M" 135 "PB stays at 00:23:56" 61
"166" 166 5312140 "25:29" 1529 "VM45-49" 56.97 "M" 136 "First Timer!" 4
"167" 167 2960460 "25:34" 1534 "VM50-54" 58.6 "M" 137 "PB stays at 00:23:19" 70
"168" 168 314431 "25:34" 1534 "VW50-54" 68.12 "F" 31 "PB stays at 00:22:22" 126
"169" 169 1665226 "25:35" 1535 "VM50-54" 58.11 "M" 138 "PB stays at 00:23:19" 25
"170" 170 NA NA NA NA NA NA NA NA NA
"171" 171 4041268 "25:38" 1538 "VM50-54" 58 "M" 140 "PB stays at 00:23:48" 31
"172" 172 1182942 "25:39" 1539 "VM50-54" 59.39 "M" 141 "PB stays at 00:24:41" 83
"173" 173 5077244 "25:40" 1540 "VM45-49" 57.01 "M" 142 "PB stays at 00:25:12" 6
"174" 174 4723253 "25:41" 1541 "VM40-44" 54.38 "M" 143 "New PB!" 2
"175" 175 1943144 "25:41" 1541 "SW20-24" 57.62 "F" 32 "PB stays at 00:23:23" 31
"176" 176 957451 "25:42" 1542 "VM45-49" 56.03 "M" 144 "PB stays at 00:22:07" 82
"177" 177 4998122 "25:44" 1544 "VM50-54" 58.74 "M" 145 "PB stays at 00:24:40" 10
"178" 178 4409566 "25:44" 1544 "SM18-19" 51.81 "M" 146 "PB stays at 00:24:22" 18
"179" 179 385144 "25:45" 1545 "VW50-54" 66.73 "F" 33 "PB stays at 00:24:03" 180
"180" 180 1832688 "25:46" 1546 "VM55-59" 60.16 "M" 147 "PB stays at 00:23:20" 111
"181" 181 2732027 "25:46" 1546 "VM50-54" 59.12 "M" 148 "PB stays at 00:24:04" 49
"182" 182 315180 "25:50" 1550 "VM50-54" 58.97 "M" 149 "New PB!" 11
"183" 183 1574265 "25:53" 1553 "VM35-39" 51.96 "M" 150 "PB stays at 00:23:28" 99
"184" 184 4965911 "25:55" 1555 "VM55-59" 60.84 "M" 151 "PB stays at 00:25:49" 7
"185" 185 4702612 "25:57" 1557 "VM35-39" 52.22 "M" 152 "PB stays at 00:23:55" 31
"186" 186 1497901 "25:58" 1558 "VW35-39" 58.54 "F" 34 "PB stays at 00:25:12" 62
"187" 187 5324488 "26:00" 1560 "JM11-14" 55.77 "M" 153 "First Timer!" 2
"188" 188 1954565 "26:00" 1560 "VW45-49" 62.95 "F" 35 "PB stays at 00:24:32" 105
"189" 189 1525325 "26:02" 1562 "SM30-34" 49.94 "M" 154 "PB stays at 00:23:11" 35
"190" 190 3331958 "26:03" 1563 "SM25-29" 49.52 "M" 155 "PB stays at 00:25:08" 35
"191" 191 891192 "26:03" 1563 "JM15-17" 52.59 "M" 156 "PB stays at 00:24:38" 16
"192" 192 2661233 "26:04" 1564 "VM35-39" 51.21 "M" 157 "PB stays at 00:22:21" 18
"193" 193 4839828 "26:05" 1565 "VM35-39" 50.54 "M" 158 "PB stays at 00:24:40" 2
"194" 194 1806022 "26:06" 1566 "VW45-49" 62.71 "F" 36 "PB stays at 00:25:04" 103
"195" 195 510680 "26:08" 1568 "VM45-49" 54.66 "M" 159 "First Timer!" 5
"196" 196 4310648 "26:09" 1569 "VW50-54" 66.6 "F" 37 "PB stays at 00:26:09" 5
"197" 197 4803589 "26:10" 1570 "SM20-24" 49.3 "M" 160 "New PB!" 5
"198" 198 595833 "26:12" 1572 "VM50-54" 56.74 "M" 161 "PB stays at 00:25:22" 136
"199" 199 889861 "26:14" 1574 "VM50-54" 57.62 "M" 162 "PB stays at 00:20:48" 201
"200" 200 869302 "26:14" 1574 "VW50-54" 63.91 "F" 38 "PB stays at 00:26:04" 177
"201" 201 1002024 "26:17" 1577 "VM50-54" 56.12 "M" 163 "PB stays at 00:23:23" 104
"202" 202 2454281 "26:22" 1582 "SW30-34" 56.26 "F" 39 "PB stays at 00:23:19" 40
"203" 203 3883647 "26:26" 1586 "VM45-49" 54.92 "M" 164 "PB stays at 00:25:26" 44
"204" 204 2387067 "26:29" 1589 "VM35-39" 51.16 "M" 165 "PB stays at 00:22:25" 35
"205" 205 4689265 "26:30" 1590 "SW25-29" 55.85 "F" 40 "New PB!" 7
"206" 206 5293462 "26:31" 1591 "VW35-39" 56.38 "F" 41 "First Timer!" 1
"207" 207 3995644 "26:33" 1593 "VW50-54" 64.72 "F" 42 "PB stays at 00:24:55" 20
"208" 208 1663327 "26:35" 1595 "VW40-44" 58.31 "F" 43 "PB stays at 00:23:51" 55
"209" 209 NA NA NA NA NA NA NA NA NA
"210" 210 4937704 "26:42" 1602 "SM25-29" 48.31 "M" 167 "First Timer!" 2
"211" 211 1651224 "26:42" 1602 "VM50-54" 56.62 "M" 168 "PB stays at 00:23:56" 122
"212" 212 1910857 "26:43" 1603 "VM60-64" 61.63 "M" 169 "PB stays at 00:26:12" 144
"213" 213 4711182 "26:45" 1605 "VW50-54" 65.92 "F" 44 "PB stays at 00:25:42" 14
"214" 214 3639189 "26:47" 1607 "JW10" 65.53 "F" 45 "PB stays at 00:26:45" 18
"215" 215 2304233 "26:49" 1609 "VM55-59" 58.79 "M" 170 "PB stays at 00:24:51" 141
"216" 216 3015836 "26:50" 1610 "VM70-74" 65.71 "M" 171 "PB stays at 00:24:53" 64
"217" 217 177145 "26:51" 1611 "VM50-54" 55.8 "M" 172 "PB stays at 00:21:45" 108
"218" 218 1343144 "26:53" 1613 "VM45-49" 53.13 "M" 173 "PB stays at 00:24:00" 71
"219" 219 2010991 "26:54" 1614 "VW40-44" 57.62 "F" 46 "PB stays at 00:25:33" 56
"220" 220 2096524 "26:55" 1615 "VM50-54" 55.67 "M" 174 "PB stays at 00:24:15" 48
"221" 221 602301 "26:57" 1617 "VW55-59" 66.3 "F" 47 "PB stays at 00:26:20" 38
"222" 222 363038 "26:57" 1617 "VW35-39" 56.4 "F" 48 "PB stays at 00:25:12" 118
"223" 223 4863877 "26:59" 1619 "VM50-54" 56.45 "M" 175 "PB stays at 00:24:26" 9
"224" 224 4312862 "27:00" 1620 "VM55-59" 57.41 "M" 176 "PB stays at 00:24:31" 26
"225" 225 NA NA NA NA NA NA NA NA NA
"226" 226 1849643 "27:02" 1622 "SW30-34" 54.99 "F" 49 "PB stays at 00:24:20" 81
"227" 227 1197877 "27:02" 1622 "VW40-44" 56.91 "F" 50 "PB stays at 00:24:53" 93
"228" 228 5137497 "27:03" 1623 "VM35-39" 49.04 "M" 178 "PB stays at 00:25:59" 3
"229" 229 3376538 "27:03" 1623 "VM50-54" 54.96 "M" 179 "PB stays at 00:25:21" 27
"230" 230 221943 "27:10" 1630 "VM50-54" 55.64 "M" 180 "PB stays at 00:23:23" 143
"231" 231 NA NA NA NA NA NA NA NA NA
"232" 232 4660974 "27:15" 1635 "JM10" 57.92 "M" 182 "PB stays at 00:25:12" 18
"233" 233 4260395 "27:16" 1636 "VM45-49" 53.67 "M" 183 "PB stays at 00:25:14" 11
"234" 234 2980904 "27:16" 1636 "VM40-44" 50.79 "M" 184 "PB stays at 00:24:38" 56
"235" 235 2448460 "27:17" 1637 "VM55-59" 57.3 "M" 185 "PB stays at 00:25:00" 83
"236" 236 162394 "27:17" 1637 "VW40-44" 57.67 "F" 51 "PB stays at 00:26:26" 53
"237" 237 1808206 "27:18" 1638 "VW35-39" 55.68 "F" 52 "PB stays at 00:26:06" 26
"238" 238 5216586 "27:19" 1639 "VM55-59" 56.25 "M" 186 "First Timer!" 4
"239" 239 3981540 "27:20" 1640 "VM35-39" 49.57 "M" 187 "PB stays at 00:24:11" 3
"240" 240 412797 "27:20" 1640 "VM50-54" 53.96 "M" 188 "PB stays at 00:22:31" 28
"241" 241 3504787 "27:21" 1641 "SW30-34" 54.17 "F" 53 "New PB!" 4
"242" 242 3964575 "27:25" 1645 "VW35-39" 54.89 "F" 54 "PB stays at 00:27:09" 27
"243" 243 2558688 "27:25" 1645 "VM40-44" 50.94 "M" 189 "PB stays at 00:25:10" 9
"244" 244 4759772 "27:29" 1649 "VW60-64" 73.74 "F" 55 "PB stays at 00:27:03" 26
"245" 245 475346 "27:31" 1651 "VM65-69" 60.93 "M" 190 "PB stays at 00:25:57" 188
"246" 246 3487302 "27:33" 1653 "VM50-54" 53.96 "M" 191 "PB stays at 00:25:42" 38
"247" 247 278518 "27:34" 1654 "VW60-64" 71.4 "F" 56 "PB stays at 00:26:20" 41
"248" 248 5285705 "27:35" 1655 "VM35-39" 49.12 "M" 192 "New PB!" 3
"249" 249 523088 "27:35" 1655 "VM50-54" 54.32 "M" 193 "PB stays at 00:20:35" 112
"250" 250 4289637 "27:36" 1656 "SM30-34" 47.52 "M" 194 "First Timer!" 1
"251" 251 2089876 "27:36" 1656 "JM15-17" 50.42 "M" 195 "New PB!" 4
"252" 252 2089860 "27:37" 1657 "VW45-49" 59.99 "F" 57 "New PB!" 4
"253" 253 636462 "27:37" 1657 "VM55-59" 57.57 "M" 196 "PB stays at 00:20:37" 92
"254" 254 NA NA NA NA NA NA NA NA NA
"255" 255 2681321 "27:42" 1662 "VM35-39" 47.59 "M" 198 "PB stays at 00:23:08" 29
"256" 256 2101603 "27:44" 1664 "VW45-49" 57.27 "F" 58 "PB stays at 00:25:30" 43
"257" 257 4872866 "27:44" 1664 "VM35-39" 47.54 "M" 199 "PB stays at 00:27:05" 13
"258" 258 482981 "27:45" 1665 "SW30-34" 53.39 "F" 59 "PB stays at 00:24:14" 46
"259" 259 2801349 "27:49" 1669 "SW20-24" 53.21 "F" 60 "First Timer!" 3
"260" 260 5129859 "27:49" 1669 "SW20-24" 53.21 "F" 61 "PB stays at 00:25:30" 9
"261" 261 1684341 "27:52" 1672 "VM55-59" 55.14 "M" 200 "PB stays at 00:25:05" 87
"262" 262 NA NA NA NA NA NA NA NA NA
"263" 263 178255 "27:58" 1678 "SM30-34" 46.66 "M" 202 "First Timer!" 3
"264" 264 2009889 "27:59" 1679 "SW30-34" 52.89 "F" 62 "New PB!" 2
"265" 265 4137258 "28:00" 1680 "SM25-29" 46.13 "M" 203 "PB stays at 00:26:05" 9
"266" 266 4309961 "28:01" 1681 "VW40-44" 56.16 "F" 63 "PB stays at 00:27:28" 32
"267" 267 2871951 "28:02" 1682 "VM45-49" 52.2 "M" 204 "PB stays at 00:20:36" 92
"268" 268 182149 "28:03" 1683 "VM70-74" 64.47 "M" 205 "PB stays at 00:21:13" 193
"269" 269 786467 "28:05" 1685 "SW30-34" 52.7 "F" 64 "PB stays at 00:25:31" 10
"270" 270 4702999 "28:08" 1688 "VW40-44" 54.38 "F" 65 "First Timer!" 7
"271" 271 1106572 "28:09" 1689 "VM50-54" 53.7 "M" 206 "PB stays at 00:25:38" 14
"272" 272 4609282 "28:11" 1691 "JM10" 60.38 "M" 207 "First Timer!" 2
"273" 273 3388107 "28:12" 1692 "SM30-34" 45.86 "M" 208 "First Timer!" 10
"274" 274 1924150 "28:12" 1692 "VW40-44" 55.79 "F" 66 "PB stays at 00:26:38" 23
"275" 275 1727879 "28:13" 1693 "VM50-54" 52.27 "M" 209 "PB stays at 00:25:47" 133
