"pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"41" 41 805256 "20:29" 1229 "SM30-34" 63.71 "M" 39 "PB stays at 00:19:35" 83
"42" 42 1785742 "20:31" 1231 "VM45-49" 70.19 "M" 40 "New PB!" 97
"43" 43 1954870 "20:32" 1232 "VM45-49" 70.7 "M" 41 "PB stays at 00:19:34" 103
"44" 44 755297 "20:44" 1244 "VM35-39" 63.99 "M" 42 "PB stays at 00:19:44" 97
"45" 45 132415 "20:46" 1246 "VM50-54" 72.79 "M" 43 "PB stays at 00:19:15" 118
"46" 46 271372 "20:48" 1248 "VM40-44" 65.63 "M" 44 "PB stays at 00:18:45" 142
"47" 47 2696198 "20:51" 1251 "VM50-54" 71.3 "M" 45 "First Timer!" 40
"48" 48 NA NA NA NA NA NA NA NA NA
"49" 49 NA NA NA NA NA NA NA NA NA
"50" 50 260689 "20:58" 1258 "VM40-44" 65.58 "M" 48 "First Timer!" 48
"51" 51 194879 "21:01" 1261 "VM40-44" 66.46 "M" 49 "PB stays at 00:20:28" 83
"52" 52 1786715 "21:02" 1262 "VM35-39" 63.07 "M" 50 "First Timer!" 65
"53" 53 176911 "21:08" 1268 "VM60-64" 77.21 "M" 51 "PB stays at 00:19:55" 202
"54" 54 789199 "21:14" 1274 "VM35-39" 62.87 "M" 52 "PB stays at 00:20:29" 194
"55" 55 NA NA NA NA NA NA NA NA NA
"56" 56 116908 "21:21" 1281 "VW55-59" 85.95 "F" 3 "PB stays at 00:19:52" 51
"57" 57 160049 "21:23" 1283 "VM35-39" 63.37 "M" 54 "PB stays at 00:17:49" 15
"58" 58 5182759 "21:28" 1288 "VW35-39" 69.64 "F" 4 "New PB!" 2
"59" 59 2956692 "21:32" 1292 "VM45-49" 66.33 "M" 55 "New PB!" 57
"60" 60 678587 "21:34" 1294 "JM15-17" 64.53 "M" 56 "New PB!" 159
"61" 61 1676124 "21:34" 1294 "VM45-49" 65.77 "M" 57 "PB stays at 00:20:47" 8
"62" 62 3222112 "21:35" 1295 "SM25-29" 59.77 "M" 58 "New PB!" 18
"63" 63 2530001 "21:35" 1295 "VM40-44" 63.71 "M" 59 "PB stays at 00:21:09" 64
"64" 64 2322232 "21:36" 1296 "VM35-39" 62.73 "M" 60 "PB stays at 00:21:04" 40
"65" 65 1008040 "21:37" 1297 "SW30-34" 68.54 "F" 5 "PB stays at 00:21:23" 125
"66" 66 3597830 "21:43" 1303 "JW15-17" 69.61 "F" 6 "New PB!" 54
"67" 67 1142996 "21:44" 1304 "VM35-39" 61.04 "M" 61 "PB stays at 00:20:31" 20
"68" 68 1824755 "21:44" 1304 "VM60-64" 75.77 "M" 62 "PB stays at 00:20:40" 11
"69" 69 4645994 "21:49" 1309 "SW25-29" 67.84 "F" 7 "New PB!" 6
"70" 70 3744151 "21:50" 1310 "SW30-34" 68.09 "F" 8 "PB stays at 00:21:23" 9
"71" 71 48703 "21:51" 1311 "VM45-49" 65.9 "M" 63 "PB stays at 00:17:00" 145
"72" 72 601916 "21:52" 1312 "VM50-54" 69.66 "M" 64 "PB stays at 00:20:10" 32
"73" 73 535094 "21:53" 1313 "VM45-49" 66.34 "M" 65 "First Timer!" 173
"74" 74 218914 "21:54" 1314 "VW60-64" 88.58 "F" 9 "First Timer!" 243
"75" 75 290090 "21:55" 1315 "VM60-64" 75.82 "M" 66 "PB stays at 00:20:16" 285
"76" 76 898345 "21:58" 1318 "SM20-24" 58.73 "M" 67 "New PB!" 54
"77" 77 489208 "22:02" 1322 "VM55-59" 69.74 "M" 68 "New PB!" 108
"78" 78 1536803 "22:02" 1322 "VM35-39" 61.04 "M" 69 "First Timer!" 141
"79" 79 1026221 "22:05" 1325 "SM30-34" 59.09 "M" 70 "PB stays at 00:21:55" 46
"80" 80 537128 "22:06" 1326 "SM30-34" 58.52 "M" 71 "First Timer!" 31
"81" 81 4453389 "22:07" 1327 "VM35-39" 60.81 "M" 72 "PB stays at 00:19:52" 23
"82" 82 3531941 "22:09" 1329 "SW25-29" 66.82 "F" 10 "New PB!" 10
"83" 83 173891 "22:10" 1330 "VM50-54" 67.07 "M" 73 "PB stays at 00:19:26" 66
"84" 84 1728567 "22:10" 1330 "VM60-64" 74.96 "M" 74 "PB stays at 00:21:40" 91
"85" 85 2065169 "22:12" 1332 "JM11-14" 63.89 "M" 75 "PB stays at 00:20:50" 31
"86" 86 1336198 "22:15" 1335 "VM45-49" 64.72 "M" 76 "PB stays at 00:22:12" 37
"87" 87 2814808 "22:16" 1336 "SM20-24" 57.93 "M" 77 "First Timer!" 11
"88" 88 44825 "22:19" 1339 "VM70-74" 79.01 "M" 78 "PB stays at 00:20:09" 228
"89" 89 2229604 "22:32" 1352 "SW30-34" 65.98 "F" 11 "PB stays at 00:21:07" 14
"90" 90 384355 "22:32" 1352 "VM35-39" 58.51 "M" 79 "PB stays at 00:18:28" 102
"91" 91 2787859 "22:33" 1353 "VM35-39" 58.46 "M" 80 "PB stays at 00:21:27" 31
"92" 92 173917 "22:34" 1354 "VM50-54" 66.4 "M" 81 "PB stays at 00:22:32" 251
"93" 93 2632906 "22:35" 1355 "SM30-34" 57.56 "M" 82 "PB stays at 00:21:16" 37
"94" 94 1290408 "22:38" 1358 "VM50-54" 65.17 "M" 83 "PB stays at 00:21:19" 153
"95" 95 791448 "22:39" 1359 "VM45-49" 63.06 "M" 84 "PB stays at 00:19:51" 113
"96" 96 377520 "22:49" 1369 "VM50-54" 66.76 "M" 85 "PB stays at 00:21:37" 26
"97" 97 349675 "22:50" 1370 "VM35-39" 58.91 "M" 86 "PB stays at 00:20:24" 192
"98" 98 525553 "22:52" 1372 "VM45-49" 62.97 "M" 87 "PB stays at 00:21:09" 21
"99" 99 2672277 "22:53" 1373 "VW40-44" 66.86 "F" 12 "First Timer!" 53
"100" 100 1856614 "22:54" 1374 "JM11-14" 66.81 "M" 88 "New PB!" 57
"101" 101 316617 "22:54" 1374 "VM60-64" 70.01 "M" 89 "New PB!" 144
"102" 102 4472369 "22:56" 1376 "VW35-39" 65.63 "F" 13 "New PB!" 35
"103" 103 3290312 "22:56" 1376 "VM60-64" 71.15 "M" 90 "PB stays at 00:21:36" 64
"104" 104 1547842 "22:58" 1378 "VM40-44" 61.25 "M" 91 "PB stays at 00:21:03" 98
"105" 105 71808 "23:00" 1380 "VM35-39" 58.04 "M" 92 "New PB!" 216
"106" 106 525561 "23:02" 1382 "VW40-44" 67.8 "F" 14 "PB stays at 00:20:59" 8
"107" 107 4617071 "23:04" 1384 "SW30-34" 64.16 "F" 15 "New PB!" 34
"108" 108 1748841 "23:06" 1386 "VM45-49" 61.4 "M" 93 "PB stays at 00:22:52" 21
"109" 109 152122 "23:09" 1389 "VM45-49" 62.71 "M" 94 "New PB!" 123
"110" 110 2676273 "23:13" 1393 "VM35-39" 57.14 "M" 95 "PB stays at 00:21:32" 40
"111" 111 387050 "23:15" 1395 "VM55-59" 66.67 "M" 96 "PB stays at 00:21:15" 196
"112" 112 594810 "23:19" 1399 "VW50-54" 73.7 "F" 16 "PB stays at 00:21:56" 69
"113" 113 4062432 "23:20" 1400 "SM25-29" 55.29 "M" 97 "New PB!" 30
"114" 114 1472940 "23:21" 1401 "VM40-44" 59.81 "M" 98 "PB stays at 00:22:32" 90
"115" 115 2389183 "23:22" 1402 "VM60-64" 68.62 "M" 99 "New PB!" 57
"116" 116 221943 "23:23" 1403 "VM50-54" 64.65 "M" 100 "New PB!" 143
"117" 117 4617075 "23:24" 1404 "VM35-39" 56.34 "M" 101 "New PB!" 20
"118" 118 1935593 "23:29" 1409 "SM30-34" 55.57 "M" 102 "PB stays at 00:22:10" 19
"119" 119 5210119 "23:31" 1411 "VM55-59" 67.04 "M" 103 "New PB!" 3
"120" 120 2791407 "23:34" 1414 "SM30-34" 55.16 "M" 104 "PB stays at 00:21:13" 31
"121" 121 585175 "23:36" 1416 "VW35-39" 63.56 "F" 17 "PB stays at 00:23:36" 4
"122" 122 1467026 "23:39" 1419 "VM50-54" 64.41 "M" 105 "PB stays at 00:23:34" 31
"123" 123 1060046 "23:43" 1423 "VM45-49" 60.22 "M" 106 "New PB!" 234
"124" 124 357405 "23:45" 1425 "VM35-39" 56.21 "M" 107 "PB stays at 00:22:32" 152
"125" 125 4099388 "23:46" 1426 "JW15-17" 63.6 "F" 18 "New PB!" 29
"126" 126 30373 "23:48" 1428 "VM70-74" 74.09 "M" 108 "PB stays at 00:20:04" 110
"127" 127 25360 "23:48" 1428 "VM60-64" 69.19 "M" 109 "PB stays at 00:20:49" 187
"128" 128 1139090 "23:49" 1429 "VW40-44" 65.08 "F" 19 "PB stays at 00:22:47" 190
"129" 129 1543565 "23:50" 1430 "VM45-49" 59.51 "M" 110 "PB stays at 00:20:18" 158
"130" 130 1844969 "23:50" 1430 "JM10" 71.4 "M" 111 "PB stays at 00:21:08" 63
"131" 131 323329 "23:53" 1433 "VM45-49" 60.29 "M" 112 "PB stays at 00:20:40" 84
"132" 132 1785731 "23:54" 1434 "JW15-17" 63.25 "F" 20 "New PB!" 107
"133" 133 58346 "24:00" 1440 "VM40-44" 58.61 "M" 113 "PB stays at 00:21:27" 156
"134" 134 974708 "24:02" 1442 "VM45-49" 59.92 "M" 114 "First Timer!" 74
"135" 135 3699642 "24:03" 1443 "VM50-54" 61.33 "M" 115 "PB stays at 00:22:17" 15
"136" 136 4224924 "24:03" 1443 "VW35-39" 62.58 "F" 21 "New PB!" 14
"137" 137 1305325 "24:05" 1445 "VW40-44" 64.36 "F" 22 "PB stays at 00:23:23" 54
"138" 138 3123193 "24:05" 1445 "VM40-44" 57.51 "M" 116 "PB stays at 00:22:36" 32
"139" 139 686819 "24:06" 1446 "VM45-49" 60.72 "M" 117 "New PB!" 85
"140" 140 65534 "24:07" 1447 "VM50-54" 62.68 "M" 118 "PB stays at 00:17:29" 86
"141" 141 412076 "24:08" 1448 "VM45-49" 59.67 "M" 119 "PB stays at 00:22:35" 20
"142" 142 1906740 "24:09" 1449 "VW40-44" 65.15 "F" 23 "PB stays at 00:23:27" 44
"143" 143 918506 "24:10" 1450 "VW40-44" 63.31 "F" 24 "New PB!" 150
"144" 144 3598083 "24:17" 1457 "VM40-44" 57.93 "M" 120 "PB stays at 00:23:04" 30
"145" 145 5207999 "24:19" 1459 "VM40-44" 56.13 "M" 121 "First Timer!" 2
"146" 146 5077419 "24:19" 1459 "SW30-34" 60.93 "F" 25 "PB stays at 00:24:12" 6
"147" 147 2806408 "24:20" 1460 "SM30-34" 53.29 "M" 122 "PB stays at 00:21:29" 39
"148" 148 652412 "24:20" 1460 "VW40-44" 63.7 "F" 26 "New PB!" 15
"149" 149 248256 "24:21" 1461 "VM65-69" 71.59 "M" 123 "PB stays at 00:21:13" 95
"150" 150 156233 "24:23" 1463 "SM30-34" 53.79 "M" 124 "New PB!" 12
"151" 151 185035 "24:24" 1464 "VW50-54" 68.72 "F" 27 "PB stays at 00:23:17" 102
"152" 152 4041268 "24:25" 1465 "VM50-54" 60.89 "M" 125 "PB stays at 00:23:48" 31
"153" 153 5151576 "24:26" 1466 "SM25-29" 52.8 "M" 126 "New PB!" 10
"154" 154 3955086 "24:28" 1468 "VM45-49" 59.33 "M" 127 "New PB!" 41
"155" 155 346900 "24:31" 1471 "VM55-59" 64.85 "M" 128 "PB stays at 00:21:22" 143
"156" 156 1177033 "24:32" 1472 "SW25-29" 60.33 "F" 28 "PB stays at 00:22:11" 108
"157" 157 685855 "24:33" 1473 "VM45-49" 58.66 "M" 129 "First Timer!" 193
"158" 158 314431 "24:37" 1477 "VW50-54" 70.75 "F" 29 "PB stays at 00:22:22" 126
"159" 159 3538612 "24:40" 1480 "VM65-69" 67.97 "M" 130 "PB stays at 00:23:58" 76
"160" 160 195140 "24:41" 1481 "VM65-69" 67.93 "M" 131 "First Timer!" 216
"161" 161 2090815 "24:42" 1482 "SW25-29" 59.92 "F" 30 "PB stays at 00:21:36" 16
"162" 162 3539536 "24:42" 1482 "SM25-29" 52.23 "M" 132 "PB stays at 00:22:46" 43
"163" 163 2451206 "24:47" 1487 "VM45-49" 57.23 "M" 133 "New PB!" 24
"164" 164 592593 "24:47" 1487 "VM45-49" 58.1 "M" 134 "PB stays at 00:24:21" 14
"165" 165 815753 "24:52" 1492 "VM45-49" 57.44 "M" 135 "PB stays at 00:20:37" 201
"166" 166 177728 "24:53" 1493 "VM35-39" 52.98 "M" 136 "PB stays at 00:24:35" 61
"167" 167 4150353 "24:56" 1496 "JM10" 68.25 "M" 137 "PB stays at 00:24:56" 27
"168" 168 NA NA NA NA NA NA NA NA NA
"169" 169 5220533 "24:57" 1497 "SM30-34" 52.57 "M" 139 "First Timer!" 4
"170" 170 NA NA NA NA NA NA NA NA NA
"171" 171 820282 "24:59" 1499 "VW50-54" 68.78 "F" 31 "PB stays at 00:23:57" 147
"172" 172 2314893 "24:59" 1499 "VW45-49" 66.31 "F" 32 "PB stays at 00:23:35" 32
"173" 173 3497114 "25:02" 1502 "VM35-39" 53.33 "M" 141 "PB stays at 00:21:35" 28
"174" 174 1574265 "25:06" 1506 "VM35-39" 53.59 "M" 142 "PB stays at 00:23:28" 99
"175" 175 209603 "25:07" 1507 "SW25-29" 58.93 "F" 33 "PB stays at 00:20:29" 112
"176" 176 209322 "25:07" 1507 "VM50-54" 60.65 "M" 143 "PB stays at 00:21:45" 101
"177" 177 171185 "25:08" 1508 "VW40-44" 62.6 "F" 34 "PB stays at 00:24:26" 13
"178" 178 526146 "25:10" 1510 "VM35-39" 52.72 "M" 144 "PB stays at 00:20:48" 39
"179" 179 2785753 "25:10" 1510 "SW30-34" 58.87 "F" 35 "PB stays at 00:24:56" 33
"180" 180 43776 "25:15" 1515 "VM55-59" 60.86 "M" 145 "PB stays at 00:22:20" 78
"181" 181 272309 "25:17" 1517 "VM55-59" 60.78 "M" 146 "PB stays at 00:21:51" 132
"182" 182 44579 "25:21" 1521 "VM45-49" 56.8 "M" 147 "PB stays at 00:21:41" 27
"183" 183 5077244 "25:24" 1524 "VM45-49" 57.61 "M" 148 "New PB!" 6
"184" 184 4343931 "25:25" 1525 "VM45-49" 55.8 "M" 149 "PB stays at 00:24:09" 12
"185" 185 2038094 "25:26" 1526 "VM35-39" 52.49 "M" 150 "PB stays at 00:21:55" 68
"186" 186 1182942 "25:27" 1527 "VM50-54" 59.4 "M" 151 "PB stays at 00:24:41" 83
"187" 187 512994 "25:29" 1529 "VM35-39" 52.06 "M" 152 "PB stays at 00:24:32" 6
"188" 188 NA NA NA NA NA NA NA NA NA
"189" 189 964392 "25:30" 1530 "VM50-54" 58.3 "M" 154 "PB stays at 00:21:08" 79
"190" 190 44571 "25:31" 1531 "VW45-49" 64.14 "F" 36 "PB stays at 00:23:35" 23
"191" 191 2649525 "25:37" 1537 "VW40-44" 60.96 "F" 37 "PB stays at 00:24:31" 85
"192" 192 636462 "25:43" 1543 "VM55-59" 61.83 "M" 155 "PB stays at 00:20:37" 92
"193" 193 1000800 "25:45" 1545 "VM35-39" 51.52 "M" 156 "PB stays at 00:23:23" 117
"194" 194 2649255 "25:46" 1546 "VM35-39" 52.2 "M" 157 "PB stays at 00:20:46" 7
"195" 195 3178439 "25:47" 1547 "SM30-34" 50.42 "M" 158 "PB stays at 00:22:52" 35
"196" 196 1140465 "25:48" 1548 "VM35-39" 52.13 "M" 159 "New PB!" 52
"197" 197 3706968 "25:50" 1550 "VW45-49" 63.35 "F" 38 "PB stays at 00:25:49" 19
"198" 198 315180 "25:53" 1553 "VM50-54" 58.4 "M" 160 "New PB!" 11
"199" 199 3622264 "25:54" 1554 "SM30-34" 50.64 "M" 161 "First Timer!" 23
"200" 200 NA NA NA NA NA NA NA NA NA
"201" 201 2696210 "25:57" 1557 "VW40-44" 60.18 "F" 39 "First Timer!" 29
"202" 202 182149 "25:58" 1558 "VM70-74" 69.64 "M" 163 "PB stays at 00:21:13" 193
"203" 203 790465 "25:58" 1558 "VM40-44" 53.79 "M" 164 "PB stays at 00:24:03" 97
"204" 204 75452 "25:59" 1559 "VW35-39" 57.92 "F" 40 "PB stays at 00:23:02" 128
"205" 205 480909 "26:00" 1560 "VM40-44" 52.88 "M" 165 "PB stays at 00:18:40" 176
"206" 206 2415932 "26:07" 1567 "VW40-44" 58.58 "F" 41 "PB stays at 00:24:29" 53
"207" 207 1364662 "26:09" 1569 "SW30-34" 56.72 "F" 42 "PB stays at 00:24:16" 24
"208" 208 3216397 "26:09" 1569 "VM40-44" 53.41 "M" 166 "PB stays at 00:21:12" 51
"209" 209 4711182 "26:11" 1571 "VW50-54" 67.35 "F" 43 "PB stays at 00:25:42" 14
"210" 210 199380 "26:13" 1573 "VM55-59" 58.61 "M" 167 "PB stays at 00:22:00" 235
"211" 211 1771454 "26:16" 1576 "SW25-29" 56.35 "F" 44 "New PB!" 40
"212" 212 5129859 "26:17" 1577 "SW20-24" 56.31 "F" 45 "New PB!" 9
"213" 213 1663327 "26:20" 1580 "VW40-44" 58.86 "F" 46 "PB stays at 00:23:51" 55
"214" 214 4615953 "26:21" 1581 "VW40-44" 58.82 "F" 47 "PB stays at 00:24:50" 11
"215" 215 1307341 "26:22" 1582 "SM25-29" 48.99 "M" 168 "PB stays at 00:21:33" 79
"216" 216 377096 "26:23" 1583 "SW25-29" 56.1 "F" 48 "PB stays at 00:25:20" 74
"217" 217 831403 "26:23" 1583 "VW45-49" 62.03 "F" 49 "PB stays at 00:25:14" 36
"218" 218 1954565 "26:25" 1585 "VW45-49" 61.96 "F" 50 "PB stays at 00:24:32" 105
"219" 219 502348 "26:28" 1588 "VM65-69" 63.98 "M" 169 "PB stays at 00:22:19" 247
"220" 220 4998122 "26:31" 1591 "VM50-54" 57.01 "M" 170 "PB stays at 00:24:40" 10
"221" 221 287475 "26:31" 1591 "VW40-44" 58.89 "F" 51 "New PB!" 70
"222" 222 3883647 "26:32" 1592 "VM45-49" 54.71 "M" 171 "PB stays at 00:25:26" 44
"223" 223 3015836 "26:36" 1596 "VM70-74" 66.29 "M" 172 "PB stays at 00:24:53" 64
"224" 224 4615984 "26:36" 1596 "VM45-49" 53.32 "M" 173 "PB stays at 00:25:21" 12
"225" 225 94393 "26:37" 1597 "VW45-49" 60.86 "F" 52 "PB stays at 00:24:14" 88
"226" 226 1184614 "26:37" 1597 "VM45-49" 54.1 "M" 174 "PB stays at 00:25:57" 39
"227" 227 470451 "26:39" 1599 "VM45-49" 54.91 "M" 175 "PB stays at 00:24:06" 28
"228" 228 5137497 "26:40" 1600 "VM35-39" 49.75 "M" 176 "First Timer!" 3
"229" 229 93053 "26:41" 1601 "SW30-34" 55.72 "F" 53 "PB stays at 00:21:25" 101
"230" 230 2304233 "26:42" 1602 "VM55-59" 59.05 "M" 177 "PB stays at 00:24:51" 141
"231" 231 1234725 "26:42" 1602 "VW40-44" 58.93 "F" 54 "New PB!" 35
"232" 232 NA NA NA NA NA NA NA NA NA
"233" 233 955269 "26:45" 1605 "VW35-39" 56.07 "F" 55 "PB stays at 00:23:03" 73
"234" 234 955223 "26:45" 1605 "SM30-34" 48.79 "M" 179 "PB stays at 00:17:51" 48
"235" 235 694164 "26:47" 1607 "VW40-44" 58.74 "F" 56 "PB stays at 00:25:48" 90
"236" 236 389132 "26:47" 1607 "VM60-64" 61.48 "M" 180 "PB stays at 00:24:22" 160
"237" 237 2646870 "26:48" 1608 "SW25-29" 55.22 "F" 57 "PB stays at 00:25:33" 93
"238" 238 602301 "26:50" 1610 "VW55-59" 66.58 "F" 58 "PB stays at 00:26:20" 38
"239" 239 3577745 "26:53" 1613 "VM35-39" 50.4 "M" 181 "PB stays at 00:23:56" 61
"240" 240 163379 "26:54" 1614 "VW35-39" 56.51 "F" 59 "PB stays at 00:22:51" 52
"241" 241 NA NA NA NA NA NA NA NA NA
"242" 242 869808 "26:56" 1616 "VM50-54" 54.76 "M" 183 "PB stays at 00:22:37" 191
"243" 243 2732027 "26:56" 1616 "VM50-54" 56.56 "M" 184 "PB stays at 00:24:04" 49
"244" 244 4150318 "26:57" 1617 "VW40-44" 58.38 "F" 60 "PB stays at 00:26:18" 27
"245" 245 385144 "26:59" 1619 "VW50-54" 63.68 "F" 61 "PB stays at 00:24:03" 180
"246" 246 NA NA NA NA NA NA NA NA NA
"247" 247 2010991 "27:05" 1625 "VW40-44" 57.23 "F" 62 "PB stays at 00:25:33" 56
"248" 248 3200709 "27:07" 1627 "VW40-44" 56.42 "F" 63 "PB stays at 00:27:07" 20
"249" 249 632034 "27:07" 1627 "SM30-34" 48.13 "M" 186 "PB stays at 00:25:28" 64
"250" 250 4759772 "27:14" 1634 "VW60-64" 74.42 "F" 64 "PB stays at 00:27:03" 26
"251" 251 1834389 "27:16" 1636 "VM35-39" 48.66 "M" 187 "First Timer!" 53
"252" 252 4579079 "27:18" 1638 "VM45-49" 51.95 "M" 188 "PB stays at 00:25:30" 12
"253" 253 3765291 "27:22" 1642 "VM50-54" 54.32 "M" 189 "New PB!" 25
"254" 254 1115348 "27:25" 1645 "VW45-49" 58.48 "F" 65 "PB stays at 00:23:43" 37
"255" 255 2370359 "27:26" 1646 "VM50-54" 53.77 "M" 190 "PB stays at 00:26:49" 88
"256" 256 NA NA NA NA NA NA NA NA NA
"257" 257 NA NA NA NA NA NA NA NA NA
"258" 258 2370348 "27:30" 1650 "VW45-49" 60.24 "F" 66 "PB stays at 00:26:50" 88
"259" 259 1785748 "27:34" 1654 "VW45-49" 59.37 "F" 67 "New PB!" 132
"260" 260 992394 "27:39" 1659 "JM11-14" 55.33 "M" 193 "PB stays at 00:25:56" 8
"261" 261 461523 "27:40" 1660 "SW30-34" 53.55 "F" 68 "New PB!" 113
"262" 262 1534295 "27:41" 1661 "JW11-14" 60.08 "F" 69 "PB stays at 00:20:42" 88
"263" 263 3544626 "27:42" 1662 "JM11-14" 55.23 "M" 194 "PB stays at 00:23:38" 30
"264" 264 475346 "27:44" 1664 "VM65-69" 60.46 "M" 195 "PB stays at 00:25:57" 188
"265" 265 278518 "27:47" 1667 "VW60-64" 70.85 "F" 70 "PB stays at 00:26:20" 41
"266" 266 1410778 "27:50" 1670 "SM30-34" 47.13 "M" 196 "PB stays at 00:24:49" 50
"267" 267 936235 "27:52" 1672 "VW60-64" 68.66 "F" 71 "PB stays at 00:26:58" 200
"268" 268 4764796 "27:57" 1677 "VM45-49" 51.52 "M" 197 "PB stays at 00:26:32" 14
"269" 269 3883849 "28:02" 1682 "VW35-39" 53.98 "F" 72 "New PB!" 14
"270" 270 173303 "28:05" 1685 "VW45-49" 57.09 "F" 73 "PB stays at 00:27:27" 12
"271" 271 2881450 "28:08" 1688 "VW40-44" 55.92 "F" 74 "New PB!" 7
"272" 272 962718 "28:12" 1692 "VW40-44" 55.38 "F" 75 "PB stays at 00:24:07" 32
"273" 273 794131 "28:17" 1697 "SW25-29" 52.33 "F" 76 "New PB!" 16
"274" 274 NA NA NA NA NA NA NA NA NA
"275" 275 5248708 "28:18" 1698 "VW40-44" 54.77 "F" 77 "First Timer!" 1
"276" 276 4832635 "28:20" 1700 "VM55-59" 54.71 "M" 199 "First Timer!" 24
"277" 277 309972 "28:25" 1705 "VM45-49" 51.09 "M" 200 "PB stays at 00:26:57" 100
"278" 278 1266880 "28:26" 1706 "VM45-49" 50.23 "M" 201 "PB stays at 00:25:37" 136
"279" 279 NA NA NA NA NA NA NA NA NA
"280" 280 462987 "28:30" 1710 "VW50-54" 58.83 "F" 78 "New PB!" 33
"281" 281 268829 "28:31" 1711 "VM50-54" 51.72 "M" 203 "PB stays at 00:19:52" 96
"282" 282 650515 "28:33" 1713 "VW35-39" 53.01 "F" 79 "First Timer!" 11
"283" 283 5217618 "28:33" 1713 "VM50-54" 52.48 "M" 204 "New PB!" 5
