"pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"43" 43 219124 "21:00" 1260 "VM45-49" 69.68 "M" 40 "PB stays at 00:18:24" 307
"44" 44 1711040 "21:03" 1263 "VM45-49" 68.41 "M" 41 "PB stays at 00:19:41" 39
"45" 45 349675 "21:05" 1265 "VM35-39" 63.32 "M" 42 "PB stays at 00:20:24" 192
"46" 46 1748767 "21:08" 1268 "VM45-49" 68.69 "M" 43 "First Timer!" 23
"47" 47 1543565 "21:09" 1269 "VM45-49" 67.06 "M" 44 "PB stays at 00:20:18" 158
"48" 48 3565411 "21:12" 1272 "SM30-34" 61.56 "M" 45 "New PB!" 5
"49" 49 194879 "21:15" 1275 "VM40-44" 65.18 "M" 46 "PB stays at 00:20:28" 83
"50" 50 493480 "21:17" 1277 "SM25-29" 60.61 "M" 47 "New PB!" 141
"51" 51 420884 "21:18" 1278 "VM40-44" 65.57 "M" 48 "New PB!" 5
"52" 52 290646 "21:19" 1279 "VM50-54" 71.46 "M" 49 "PB stays at 00:20:43" 244
"53" 53 1954571 "21:26" 1286 "VM45-49" 67.73 "M" 50 "PB stays at 00:19:18" 84
"54" 54 NA NA NA NA NA NA NA NA NA
"55" 55 372610 "21:36" 1296 "VM45-49" 66.67 "M" 52 "PB stays at 00:20:53" 106
"56" 56 2921474 "21:41" 1301 "VM40-44" 64.41 "M" 53 "PB stays at 00:21:01" 44
"57" 57 1100786 "21:43" 1303 "SM30-34" 60.4 "M" 54 "First Timer!" 46
"58" 58 2223734 "21:48" 1308 "VM50-54" 67.66 "M" 55 "PB stays at 00:20:58" 48
"59" 59 846618 "21:49" 1309 "VM50-54" 67.61 "M" 56 "PB stays at 00:20:50" 108
"60" 60 3885125 "21:55" 1315 "VM40-44" 64.18 "M" 57 "New PB!" 39
"61" 61 3510238 "21:56" 1316 "JM10" 81.16 "M" 58 "First Timer!" 2
"62" 62 1644797 "21:58" 1318 "VM40-44" 63.05 "M" 59 "New PB!" 36
"63" 63 1347385 "21:59" 1319 "VM50-54" 67.63 "M" 60 "PB stays at 00:20:51" 15
"64" 64 1728567 "22:05" 1325 "VM60-64" 74.57 "M" 61 "PB stays at 00:21:40" 91
"65" 65 2936416 "22:06" 1326 "VM50-54" 67.8 "M" 62 "PB stays at 00:20:25" 52
"66" 66 3471091 "22:12" 1332 "SM25-29" 58.11 "M" 63 "First Timer!" 27
"67" 67 3290312 "22:16" 1336 "VM60-64" 73.28 "M" 64 "PB stays at 00:21:36" 64
"68" 68 816580 "22:18" 1338 "VM50-54" 67.79 "M" 65 "PB stays at 00:19:27" 19
"69" 69 414450 "22:24" 1344 "VM65-69" 75.6 "M" 66 "PB stays at 00:21:37" 112
"70" 70 1690805 "22:24" 1344 "VM50-54" 67.49 "M" 67 "PB stays at 00:21:08" 117
"71" 71 1643802 "22:26" 1346 "VM50-54" 67.9 "M" 68 "PB stays at 00:20:44" 81
"72" 72 2657315 "22:31" 1351 "JM10" 72.61 "M" 69 "First Timer!" 9
"73" 73 1356156 "22:32" 1352 "VM40-44" 61.46 "M" 70 "PB stays at 00:17:48" 130
"74" 74 827743 "22:37" 1357 "SM30-34" 57.7 "M" 71 "PB stays at 00:21:43" 27
"75" 75 3709272 "22:40" 1360 "VM45-49" 64.56 "M" 72 "New PB!" 16
"76" 76 4107610 "22:41" 1361 "VM50-54" 65.54 "M" 73 "PB stays at 00:22:30" 15
"77" 77 1547842 "22:43" 1363 "VM40-44" 61.48 "M" 74 "PB stays at 00:21:03" 98
"78" 78 1178943 "22:44" 1364 "VM45-49" 63.34 "M" 75 "New PB!" 109
"79" 79 815753 "22:45" 1365 "VM45-49" 62.78 "M" 76 "PB stays at 00:20:37" 201
"80" 80 379810 "22:46" 1366 "VM55-59" 67.5 "M" 77 "New PB!" 241
"81" 81 601916 "22:48" 1368 "VM50-54" 66.3 "M" 78 "PB stays at 00:20:10" 32
"82" 82 2267264 "22:49" 1369 "SW30-34" 65.01 "F" 4 "New PB!" 41
"83" 83 821447 "22:49" 1369 "VM50-54" 65.67 "M" 79 "PB stays at 00:20:17" 33
"84" 84 3461717 "22:50" 1370 "SM25-29" 56.57 "M" 80 "New PB!" 41
"85" 85 90649 "22:51" 1371 "VM55-59" 69 "M" 81 "PB stays at 00:22:43" 141
"86" 86 1017757 "22:56" 1376 "VM35-39" 57.85 "M" 82 "PB stays at 00:21:25" 13
"87" 87 116963 "23:01" 1381 "VM55-59" 67.34 "M" 83 "New PB!" 54
"88" 88 969819 "23:01" 1381 "JW11-14" 70.75 "F" 5 "PB stays at 00:21:28" 39
"89" 89 1256068 "23:02" 1382 "JW11-14" 68.23 "F" 6 "PB stays at 00:22:49" 16
"90" 90 4628513 "23:05" 1385 "SM25-29" 55.88 "M" 84 "First Timer!" 1
"91" 91 3276192 "23:06" 1386 "SM25-29" 55.84 "M" 85 "PB stays at 00:20:12" 21
"92" 92 3539756 "23:07" 1387 "SM30-34" 56.74 "M" 86 "PB stays at 00:21:58" 4
"93" 93 2343759 "23:11" 1391 "VM35-39" 58.02 "M" 87 "First Timer!" 3
"94" 94 443952 "23:12" 1392 "SM30-34" 55.89 "M" 88 "PB stays at 00:19:00" 22
"95" 95 2470163 "23:12" 1392 "VM70-74" 76.01 "M" 89 "PB stays at 00:22:16" 37
"96" 96 172096 "23:27" 1407 "SM30-34" 55.65 "M" 90 "PB stays at 00:21:12" 141
"97" 97 3254245 "23:28" 1408 "VM40-44" 58.17 "M" 91 "New PB!" 24
"98" 98 1553822 "23:32" 1412 "SM30-34" 55.45 "M" 92 "PB stays at 00:22:29" 6
"99" 99 599282 "23:33" 1413 "VM45-49" 60.23 "M" 93 "First Timer!" 81
"100" 100 598007 "23:37" 1417 "VW50-54" 72.76 "F" 7 "PB stays at 00:22:00" 127
"101" 101 4393429 "23:38" 1418 "JM11-14" 60.01 "M" 94 "New PB!" 13
"102" 102 1858026 "23:40" 1420 "SM25-29" 54.51 "M" 95 "PB stays at 00:21:33" 78
"103" 103 4041652 "23:40" 1420 "VW35-39" 63.94 "F" 8 "PB stays at 00:23:38" 4
"104" 104 4041692 "23:41" 1421 "VM40-44" 57.64 "M" 96 "PB stays at 00:19:09" 6
"105" 105 1844969 "23:41" 1421 "JM10" 75.16 "M" 97 "PB stays at 00:21:08" 63
"106" 106 40095 "23:42" 1422 "VM55-59" 66.53 "M" 98 "PB stays at 00:21:24" 41
"107" 107 3858721 "23:42" 1422 "VM35-39" 56.75 "M" 99 "First Timer!" 9
"108" 108 487460 "23:43" 1423 "SM20-24" 54.6 "M" 100 "PB stays at 00:20:18" 297
"109" 109 209603 "23:44" 1424 "SW20-24" 62.36 "F" 9 "PB stays at 00:20:29" 112
"110" 110 3996644 "23:48" 1428 "SM25-29" 54.2 "M" 101 "PB stays at 00:23:34" 18
"111" 111 4034999 "23:49" 1429 "SM20-24" 54.16 "M" 102 "PB stays at 00:20:56" 19
"112" 112 4613912 "23:50" 1430 "VM35-39" 55.31 "M" 103 "First Timer!" 4
"113" 113 1525325 "23:52" 1432 "SM30-34" 54.33 "M" 104 "PB stays at 00:23:11" 35
"114" 114 858218 "23:54" 1434 "VM50-54" 63.25 "M" 105 "New PB!" 124
"115" 115 869825 "23:57" 1437 "VM45-49" 61.1 "M" 106 "PB stays at 00:23:17" 33
"116" 116 3183695 "23:58" 1438 "VM35-39" 55.01 "M" 107 "First Timer!" 27
"117" 117 1606149 "24:00" 1440 "SM25-29" 53.75 "M" 108 "New PB!" 13
"118" 118 1305325 "24:02" 1442 "VW40-44" 64.01 "F" 10 "PB stays at 00:23:23" 54
"119" 119 209602 "24:03" 1443 "VW50-54" 73.32 "F" 11 "PB stays at 00:22:39" 58
"120" 120 51662 "24:06" 1446 "VW60-64" 82.85 "F" 12 "PB stays at 00:22:06" 74
"121" 121 869808 "24:07" 1447 "VM45-49" 60.68 "M" 109 "PB stays at 00:22:37" 191
"122" 122 306264 "24:12" 1452 "VM50-54" 60.95 "M" 110 "PB stays at 00:21:39" 189
"123" 123 3423307 "24:15" 1455 "VM50-54" 60.82 "M" 111 "New PB!" 58
"124" 124 3423400 "24:16" 1456 "VW40-44" 64.35 "F" 13 "PB stays at 00:22:27" 56
"125" 125 357405 "24:19" 1459 "VM35-39" 54.56 "M" 112 "PB stays at 00:22:32" 152
"126" 126 3123193 "24:22" 1462 "VM40-44" 56.43 "M" 113 "PB stays at 00:22:36" 32
"127" 127 1008456 "24:23" 1463 "VM35-39" 54.41 "M" 114 "PB stays at 00:21:14" 13
"128" 128 2854352 "24:26" 1466 "VM50-54" 61.32 "M" 115 "PB stays at 00:22:34" 88
"129" 129 1016709 "24:31" 1471 "VW40-44" 64.17 "F" 14 "PB stays at 00:23:40" 155
"130" 130 889861 "24:32" 1472 "VM50-54" 61.07 "M" 116 "PB stays at 00:20:48" 201
"131" 131 2761963 "24:34" 1474 "VM40-44" 56.85 "M" 117 "PB stays at 00:20:22" 59
"132" 132 4245930 "24:35" 1475 "VW45-49" 65.22 "F" 15 "New PB!" 24
"133" 133 2730807 "24:36" 1476 "SM25-29" 52.44 "M" 118 "PB stays at 00:22:52" 77
"134" 134 447241 "24:40" 1480 "VM45-49" 58.38 "M" 119 "PB stays at 00:24:10" 129
"135" 135 110070 "24:42" 1482 "VM40-44" 56.55 "M" 120 "PB stays at 00:21:26" 64
"136" 136 2732027 "24:46" 1486 "VM50-54" 61.51 "M" 121 "PB stays at 00:24:04" 49
"137" 137 272309 "24:47" 1487 "VM55-59" 62 "M" 122 "PB stays at 00:21:51" 132
"138" 138 1577435 "24:51" 1491 "VM50-54" 59.83 "M" 123 "PB stays at 00:21:59" 27
"139" 139 2340915 "24:52" 1492 "VM55-59" 63.94 "M" 124 "PB stays at 00:23:49" 87
"140" 140 25917 "24:55" 1495 "SM30-34" 52.37 "M" 125 "PB stays at 00:23:09" 45
"141" 141 4548555 "24:56" 1496 "SM25-29" 51.8 "M" 126 "First Timer!" 2
"142" 142 2387067 "24:57" 1497 "VM35-39" 54.31 "M" 127 "PB stays at 00:22:25" 35
"143" 143 363567 "24:59" 1499 "VW50-54" 70.58 "F" 16 "First Timer!" 136
"144" 144 313151 "25:00" 1500 "VM60-64" 64.73 "M" 128 "New PB!" 4
"145" 145 2090815 "25:01" 1501 "SW25-29" 59.16 "F" 17 "PB stays at 00:21:36" 16
"146" 146 NA NA NA NA NA NA NA NA NA
"147" 147 378262 "25:04" 1504 "JM15-17" 54.65 "M" 130 "PB stays at 00:20:14" 70
"148" 148 2337890 "25:06" 1506 "VM35-39" 52.86 "M" 131 "PB stays at 00:22:29" 39
"149" 149 3538612 "25:10" 1510 "VM65-69" 66.62 "M" 132 "New PB!" 76
"150" 150 4013744 "25:12" 1512 "VW60-64" 75.93 "F" 18 "First Timer!" 13
"151" 151 1256072 "25:17" 1517 "JM10" 62.43 "M" 133 "PB stays at 00:22:30" 20
"152" 152 759692 "25:18" 1518 "VM35-39" 52.44 "M" 134 "PB stays at 00:22:33" 33
"153" 153 2651455 "25:18" 1518 "SW30-34" 58.56 "F" 19 "PB stays at 00:22:51" 26
"154" 154 383892 "25:23" 1523 "SM30-34" 51.21 "M" 135 "PB stays at 00:19:12" 188
"155" 155 1954565 "25:33" 1533 "VW45-49" 63.41 "F" 20 "PB stays at 00:24:32" 105
"156" 156 3541705 "25:33" 1533 "VM45-49" 57.27 "M" 136 "PB stays at 00:24:51" 13
"157" 157 NA NA NA NA NA NA NA NA NA
"158" 158 3790146 "25:35" 1535 "VW45-49" 63.97 "F" 21 "PB stays at 00:24:40" 52
"159" 159 2363807 "25:36" 1536 "VW35-39" 58.4 "F" 22 "PB stays at 00:25:11" 77
"160" 160 1981911 "25:38" 1538 "JM11-14" 58 "M" 138 "PB stays at 00:24:29" 69
"161" 161 3123241 "25:39" 1539 "JM11-14" 59.65 "M" 139 "New PB!" 8
"162" 162 NA NA NA NA NA NA NA NA NA
"163" 163 3577745 "25:42" 1542 "VM35-39" 52.33 "M" 141 "PB stays at 00:23:56" 61
"164" 164 2248740 "25:46" 1546 "SM30-34" 50.65 "M" 142 "First Timer!" 2
"165" 165 3669382 "25:47" 1547 "JM11-14" 56.24 "M" 143 "PB stays at 00:23:54" 18
"166" 166 314431 "25:47" 1547 "VW50-54" 66.65 "F" 23 "PB stays at 00:22:22" 126
"167" 167 330937 "25:48" 1548 "VW45-49" 64.21 "F" 24 "PB stays at 00:24:09" 102
"168" 168 4400508 "25:49" 1549 "VW45-49" 63.4 "F" 25 "New PB!" 22
"169" 169 2997639 "25:50" 1550 "JM11-14" 57.55 "M" 144 "First Timer!" 2
"170" 170 1381937 "25:51" 1551 "SM30-34" 50.48 "M" 145 "First Timer!" 106
"171" 171 704827 "25:52" 1552 "VM40-44" 52.77 "M" 146 "First Timer!" 5
"172" 172 75452 "25:54" 1554 "VW35-39" 58.11 "F" 26 "PB stays at 00:23:02" 128
"173" 173 3458422 "25:56" 1556 "SM25-29" 49.74 "M" 147 "New PB!" 17
"174" 174 1748841 "26:00" 1560 "VM40-44" 54.1 "M" 148 "PB stays at 00:22:52" 21
"175" 175 2657317 "26:02" 1562 "JM10" 65.36 "M" 149 "First Timer!" 2
"176" 176 2304233 "26:02" 1562 "VM55-59" 60.05 "M" 150 "PB stays at 00:24:51" 141
"177" 177 1806022 "26:13" 1573 "VW45-49" 61.79 "F" 27 "PB stays at 00:25:04" 103
"178" 178 2101603 "26:14" 1574 "VW40-44" 59.97 "F" 28 "New PB!" 43
"179" 179 831403 "26:15" 1575 "VW45-49" 62.35 "F" 29 "PB stays at 00:25:14" 36
"180" 180 1197877 "26:16" 1576 "VW40-44" 58.25 "F" 30 "PB stays at 00:24:53" 93
"181" 181 1670908 "26:17" 1577 "VM50-54" 56.12 "M" 151 "PB stays at 00:21:41" 71
"182" 182 781044 "26:17" 1577 "VM40-44" 53.14 "M" 152 "PB stays at 00:23:35" 74
"183" 183 4628224 "26:18" 1578 "VM45-49" 54.31 "M" 153 "First Timer!" 3
"184" 184 4628247 "26:18" 1578 "JM11-14" 56.53 "M" 154 "First Timer!" 2
"185" 185 3497114 "26:21" 1581 "VM35-39" 50.35 "M" 155 "PB stays at 00:21:35" 28
"186" 186 106149 "26:25" 1585 "VW60-64" 75.58 "F" 31 "PB stays at 00:23:39" 109
"187" 187 16352 "26:27" 1587 "VW50-54" 64.15 "F" 32 "PB stays at 00:23:44" 372
"188" 188 4557690 "26:29" 1589 "VW55-59" 67.46 "F" 33 "New PB!" 14
"189" 189 2143686 "26:31" 1591 "VW35-39" 56.76 "F" 34 "New PB!" 2
"190" 190 2448460 "26:34" 1594 "VM50-54" 55.96 "M" 156 "PB stays at 00:25:00" 83
"191" 191 3581470 "26:38" 1598 "VW40-44" 57.45 "F" 35 "PB stays at 00:26:10" 32
"192" 192 3335042 "26:39" 1599 "SM30-34" 48.53 "M" 157 "PB stays at 00:23:27" 55
"193" 193 2522915 "26:44" 1604 "VM45-49" 53.43 "M" 158 "New PB!" 3
"194" 194 183521 "26:46" 1606 "VM70-74" 69.61 "M" 159 "PB stays at 00:24:19" 150
"195" 195 4605191 "26:49" 1609 "JM11-14" 55.44 "M" 160 "New PB!" 7
"196" 196 NA NA NA NA NA NA NA NA NA
"197" 197 1767080 "26:53" 1613 "SW20-24" 55.05 "F" 36 "First Timer!" 33
"198" 198 1853199 "26:54" 1614 "VW45-49" 61.59 "F" 37 "PB stays at 00:23:54" 80
"199" 199 312834 "26:59" 1619 "VM60-64" 60.47 "M" 162 "PB stays at 00:24:36" 194
"200" 200 1747178 "27:00" 1620 "VM35-39" 49.81 "M" 163 "PB stays at 00:23:46" 8
"201" 201 1123755 "27:01" 1621 "VM35-39" 49.11 "M" 164 "First Timer!" 8
"202" 202 4133550 "27:05" 1625 "VM35-39" 49.66 "M" 165 "PB stays at 00:26:11" 13
"203" 203 1178052 "27:11" 1631 "VW40-44" 56.59 "F" 38 "PB stays at 00:24:38" 25
"204" 204 1343144 "27:21" 1641 "VM45-49" 51.86 "M" 166 "PB stays at 00:24:00" 71
"205" 205 1002024 "27:25" 1645 "VM45-49" 53.37 "M" 167 "PB stays at 00:23:23" 104
"206" 206 129978 "27:27" 1647 "VW35-39" 54.83 "F" 39 "PB stays at 00:25:06" 58
"207" 207 1008213 "27:28" 1648 "VM50-54" 54.55 "M" 168 "First Timer!" 106
"208" 208 1182942 "27:29" 1649 "VM50-54" 55 "M" 169 "PB stays at 00:24:41" 83
"209" 209 4307440 "27:31" 1651 "SW30-34" 53.79 "F" 40 "PB stays at 00:24:55" 5
"210" 210 2382093 "27:32" 1652 "SM25-29" 46.85 "M" 170 "PB stays at 00:22:57" 30
"211" 211 278518 "27:33" 1653 "VW60-64" 70.42 "F" 41 "PB stays at 00:26:20" 41
"212" 212 4523247 "27:34" 1654 "VW35-39" 55.14 "F" 42 "First Timer!" 1
"213" 213 NA NA NA NA NA NA NA NA NA
"214" 214 4351024 "27:37" 1657 "VW50-54" 60.71 "F" 43 "PB stays at 00:25:09" 23
"215" 215 4626937 "27:39" 1659 "SM30-34" 47.2 "M" 172 "First Timer!" 1
"216" 216 1497901 "27:43" 1663 "VW35-39" 54.84 "F" 44 "PB stays at 00:25:12" 62
"217" 217 46642 "27:44" 1664 "VW45-49" 58.41 "F" 45 "PB stays at 00:25:48" 138
"218" 218 178946 "27:45" 1665 "SM30-34" 46.73 "M" 173 "PB stays at 00:22:31" 114
"219" 219 4620963 "27:45" 1665 "SM25-29" 46.49 "M" 174 "First Timer!" 4
"220" 220 1273702 "27:46" 1666 "VM35-39" 47.48 "M" 175 "PB stays at 00:21:22" 160
"221" 221 653662 "27:47" 1667 "VM45-49" 51.05 "M" 176 "PB stays at 00:21:30" 161
"222" 222 4418456 "27:47" 1667 "SW20-24" 53.27 "F" 46 "New PB!" 8
"223" 223 3019398 "27:49" 1669 "VM40-44" 50.57 "M" 177 "New PB!" 5
"224" 224 815366 "27:49" 1669 "VW45-49" 57.1 "F" 47 "PB stays at 00:25:17" 21
"225" 225 502348 "27:50" 1670 "VM65-69" 60.24 "M" 178 "PB stays at 00:22:19" 247
"226" 226 1901446 "27:51" 1671 "VW55-59" 65.89 "F" 48 "PB stays at 00:25:55" 128
"227" 227 3883647 "27:51" 1671 "VM45-49" 52.12 "M" 179 "PB stays at 00:25:26" 44
"228" 228 967960 "27:52" 1672 "VM60-64" 59.09 "M" 180 "PB stays at 00:24:29" 202
"229" 229 912726 "27:53" 1673 "VW35-39" 53.97 "F" 49 "PB stays at 00:25:10" 194
"230" 230 3294709 "27:54" 1674 "VM45-49" 52.03 "M" 181 "PB stays at 00:27:40" 10
"231" 231 2843448 "27:54" 1674 "SW25-29" 53.05 "F" 50 "PB stays at 00:26:18" 53
"232" 232 NA NA NA NA NA NA NA NA NA
"233" 233 4605811 "27:59" 1679 "JW11-14" 59.44 "F" 51 "New PB!" 7
"234" 234 3666196 "28:00" 1680 "VW45-49" 57.86 "F" 52 "PB stays at 00:26:50" 24
"235" 235 3309463 "28:00" 1680 "VW45-49" 58.45 "F" 53 "PB stays at 00:25:35" 77
"236" 236 475346 "28:02" 1682 "VM60-64" 59.27 "M" 183 "PB stays at 00:25:57" 188
"237" 237 351969 "28:04" 1684 "SW30-34" 52.79 "F" 54 "New PB!" 19
"238" 238 3510244 "28:07" 1687 "JM10" 63.31 "M" 184 "New PB!" 3
"239" 239 3510233 "28:08" 1688 "VM35-39" 47.81 "M" 185 "PB stays at 00:27:59" 3
"240" 240 936235 "28:09" 1689 "VW55-59" 67.02 "F" 55 "PB stays at 00:26:58" 200
"241" 241 852700 "28:09" 1689 "JM10" 56.07 "M" 186 "PB stays at 00:23:34" 9
"242" 242 2789093 "28:11" 1691 "JM11-14" 52.75 "M" 187 "New PB!" 29
"243" 243 337229 "28:14" 1694 "VW50-54" 60.09 "F" 56 "PB stays at 00:27:41" 77
"244" 244 1045759 "28:14" 1694 "SM30-34" 45.93 "M" 188 "First Timer!" 3
"245" 245 31833 "28:16" 1696 "VM60-64" 56.72 "M" 189 "PB stays at 00:25:03" 233
"246" 246 1008457 "28:17" 1697 "VW35-39" 53.21 "F" 57 "PB stays at 00:25:05" 7
"247" 247 3642024 "28:18" 1698 "JM11-14" 52.53 "M" 190 "PB stays at 00:26:39" 11
"248" 248 836745 "28:18" 1698 "VW40-44" 55.18 "F" 58 "PB stays at 00:27:24" 122
"249" 249 72823 "28:19" 1699 "VM40-44" 48.56 "M" 191 "PB stays at 00:23:51" 334
"250" 250 425371 "28:21" 1701 "VW60-64" 69.43 "F" 59 "PB stays at 00:24:30" 236
"251" 251 1981922 "28:22" 1702 "JW10" 63.87 "F" 60 "PB stays at 00:23:53" 67
"252" 252 316241 "28:23" 1703 "VM50-54" 52.38 "M" 192 "PB stays at 00:23:21" 51
"253" 253 3742746 "28:24" 1704 "VW55-59" 65.49 "F" 61 "PB stays at 00:27:59" 24
"254" 254 4324039 "28:24" 1704 "SM30-34" 45.66 "M" 193 "First Timer!" 1
"255" 255 357313 "28:26" 1706 "SM20-24" 45.37 "M" 194 "PB stays at 00:25:02" 24
"256" 256 4515034 "28:27" 1707 "VW40-44" 54.89 "F" 62 "New PB!" 11
"257" 257 2431788 "28:28" 1708 "JW11-14" 58.43 "F" 63 "PB stays at 00:28:15" 32
"258" 258 94393 "28:29" 1709 "VW45-49" 56.88 "F" 64 "PB stays at 00:24:14" 88
"259" 259 4385633 "28:29" 1709 "VW50-54" 59.57 "F" 65 "PB stays at 00:28:05" 42
"260" 260 971931 "28:30" 1710 "VW35-39" 52.63 "F" 66 "PB stays at 00:27:53" 75
"261" 261 928481 "28:31" 1711 "VW35-39" 52.6 "F" 67 "PB stays at 00:24:52" 35
"262" 262 4626744 "28:32" 1712 "JM10" 62.38 "M" 195 "First Timer!" 1
"263" 263 4626734 "28:33" 1713 "VM55-59" 54.29 "M" 196 "First Timer!" 1
"264" 264 302158 "28:34" 1714 "VW40-44" 55.08 "F" 68 "PB stays at 00:26:36" 222
"265" 265 326924 "28:34" 1714 "VW40-44" 54.26 "F" 69 "New PB!" 8
"266" 266 2931658 "28:35" 1715 "SW20-24" 51.78 "F" 70 "PB stays at 00:27:06" 6
"267" 267 1266880 "28:39" 1719 "VM45-49" 49.51 "M" 197 "PB stays at 00:25:37" 136
"268" 268 3964575 "28:42" 1722 "VW35-39" 52.44 "F" 71 "PB stays at 00:27:09" 27
"269" 269 2294935 "28:43" 1723 "VM55-59" 53.98 "M" 198 "PB stays at 00:25:21" 62
"270" 270 1253707 "28:43" 1723 "VW50-54" 59.84 "F" 72 "PB stays at 00:24:48" 72
"271" 271 4552590 "28:45" 1725 "VM50-54" 51.71 "M" 199 "First Timer!" 5
"272" 272 2366670 "28:45" 1725 "VM50-54" 52.99 "M" 200 "PB stays at 00:26:55" 97
"273" 273 2868216 "28:48" 1728 "SW25-29" 51.39 "F" 73 "First Timer!" 23
"274" 274 2941481 "28:48" 1728 "VM55-59" 55.21 "M" 201 "PB stays at 00:27:46" 6
"275" 275 654792 "28:49" 1729 "SW30-34" 51.36 "F" 74 "First Timer!" 44
"276" 276 2869056 "28:49" 1729 "JW10" 60.9 "F" 75 "First Timer!" 1
"277" 277 955974 "28:50" 1730 "VM50-54" 51.97 "M" 202 "PB stays at 00:25:38" 174
"278" 278 1689642 "28:57" 1737 "VW45-49" 54.86 "F" 76 "PB stays at 00:28:11" 24
