"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "risingsun" "75" 1 "1987146" "17:34" 1054 "SM30-34" 73.62 "M" 1 "PB stays at 00:16:45" 63
"2" "risingsun" "75" 2 "1778613" "18:11" 1091 "VM35-39" 72.96 "M" 2 "First Timer!" 68
"3" "risingsun" "75" 3 "1136668" "18:31" 1111 "SM25-29" 69.67 "M" 3 "PB stays at 00:18:09" 152
"4" "risingsun" "75" 4 "2347880" "19:29" 1169 "SM25-29" 66.3 "M" 4 "PB stays at 00:19:03" 66
"5" "risingsun" "75" 5 NA NA NA NA NA NA NA NA NA
"6" "risingsun" "75" 6 "169744" "19:59" 1199 "VM50-54" 73.81 "M" 6 "PB stays at 00:18:37" 113
"7" "risingsun" "75" 7 "1894419" "20:03" 1203 "VM35-39" 67.08 "M" 7 "PB stays at 00:18:24" 13
"8" "risingsun" "75" 8 "171942" "20:24" 1224 "VM35-39" 64.62 "M" 8 "PB stays at 00:19:21" 81
"9" "risingsun" "75" 9 "2572362" "20:28" 1228 "SM30-34" 63.52 "M" 9 "New PB!" 52
"10" "risingsun" "75" 10 "2793963" "20:32" 1232 "SM30-34" 62.99 "M" 10 "PB stays at 00:19:35" 57
"11" "risingsun" "75" 11 "3053700" "20:33" 1233 "VM35-39" 64.56 "M" 11 "New PB!" 19
"12" "risingsun" "75" 12 "301225" "20:36" 1236 "VM45-49" 69.9 "M" 12 "PB stays at 00:20:11" 147
"13" "risingsun" "75" 13 "120635" "20:39" 1239 "SM25-29" 62.55 "M" 13 "PB stays at 00:18:46" 157
"14" "risingsun" "75" 14 "3196768" "20:45" 1245 "VM35-39" 64.34 "M" 14 "New PB!" 19
"15" "risingsun" "75" 15 "626581" "20:46" 1246 "VM40-44" 67.26 "M" 15 "PB stays at 00:19:29" 31
"16" "risingsun" "75" 16 "53952" "20:47" 1247 "VM45-49" 68.24 "M" 16 "PB stays at 00:19:56" 127
"17" "risingsun" "75" 17 "1131165" "20:59" 1259 "VM55-59" 73.87 "M" 17 "PB stays at 00:20:36" 33
"18" "risingsun" "75" 18 "411239" "21:04" 1264 "VM50-54" 71.12 "M" 18 "New PB!" 44
"19" "risingsun" "75" 19 "503886" "21:12" 1272 "VM35-39" 62.19 "M" 19 "PB stays at 00:19:47" 64
"20" "risingsun" "75" 20 "1692647" "21:15" 1275 "JM10" 80.08 "M" 20 "PB stays at 00:20:59" 23
"21" "risingsun" "75" 21 "2782217" "21:16" 1276 "VM40-44" 65.13 "M" 21 "PB stays at 00:20:42" 57
"22" "risingsun" "75" 22 "1262303" "21:20" 1280 "SM30-34" 60.63 "M" 22 "PB stays at 00:20:10" 30
"23" "risingsun" "75" 23 "605902" "21:31" 1291 "VM40-44" 64.91 "M" 23 "PB stays at 00:21:02" 107
"24" "risingsun" "75" 24 "2841607" "21:35" 1295 "SM30-34" 60.08 "M" 24 "First Timer!" 55
"25" "risingsun" "75" 25 "790932" "21:37" 1297 "VM60-64" 74.17 "M" 25 "PB stays at 00:20:25" 130
"26" "risingsun" "75" 26 "253353" "21:39" 1299 "SW30-34" 68.51 "F" 1 "PB stays at 00:20:54" 25
"27" "risingsun" "75" 27 "697149" "21:45" 1305 "VM50-54" 68.89 "M" 26 "New PB!" 166
"28" "risingsun" "75" 28 "1619283" "21:54" 1314 "VM45-49" 64.76 "M" 27 "New PB!" 113
"29" "risingsun" "75" 29 "383252" "21:58" 1318 "VM40-44" 63.05 "M" 28 "New PB!" 20
"30" "risingsun" "75" 30 "3766301" "21:59" 1319 "SM30-34" 58.83 "M" 29 "PB stays at 00:20:06" 45
"31" "risingsun" "75" 31 "1560623" "22:03" 1323 "SM30-34" 58.96 "M" 30 "New PB!" 40
"32" "risingsun" "75" 32 "966133" "22:05" 1325 "SM30-34" 58.57 "M" 31 "PB stays at 00:20:15" 118
"33" "risingsun" "75" 33 "1236922" "22:05" 1325 "SW20-24" 67.02 "F" 2 "First Timer!" 163
"34" "risingsun" "75" 34 "2940084" "22:20" 1340 "VM40-44" 61.57 "M" 32 "New PB!" 32
"35" "risingsun" "75" 35 "1051121" "22:20" 1340 "VM40-44" 62.99 "M" 33 "PB stays at 00:20:26" 73
"36" "risingsun" "75" 36 "939307" "22:21" 1341 "VM35-39" 59.36 "M" 34 "PB stays at 00:20:19" 194
"37" "risingsun" "75" 37 "67462" "22:30" 1350 "VM50-54" 66.59 "M" 35 "PB stays at 00:20:16" 134
"38" "risingsun" "75" 38 "61967" "22:37" 1357 "VM50-54" 66.84 "M" 36 "PB stays at 00:20:55" 168
"39" "risingsun" "75" 39 "1318839" "22:40" 1360 "JM10" 69.63 "M" 37 "PB stays at 00:21:30" 93
"40" "risingsun" "75" 40 "320988" "22:41" 1361 "VM50-54" 67.16 "M" 38 "PB stays at 00:21:44" 237
"41" "risingsun" "75" 41 "1504501" "22:59" 1379 "VM45-49" 61.71 "M" 39 "PB stays at 00:22:22" 31
"42" "risingsun" "75" 42 "3204333" "23:01" 1381 "VM50-54" 65.1 "M" 40 "PB stays at 00:22:34" 28
"43" "risingsun" "75" 43 "536575" "23:03" 1383 "VM55-59" 68.4 "M" 41 "PB stays at 00:22:15" 219
"44" "risingsun" "75" 44 "1050942" "23:05" 1385 "VM40-44" 60.94 "M" 42 "PB stays at 00:21:58" 137
"45" "risingsun" "75" 45 "2629216" "23:11" 1391 "SM25-29" 55.72 "M" 43 "First Timer!" 106
"46" "risingsun" "75" 46 "524038" "23:12" 1392 "SW30-34" 63.94 "F" 3 "PB stays at 00:20:55" 24
"47" "risingsun" "75" 47 "2535639" "23:14" 1394 "SM30-34" 56.17 "M" 44 "New PB!" 27
"48" "risingsun" "75" 48 "1203805" "23:21" 1401 "VW50-54" 75.52 "F" 4 "New PB!" 55
"49" "risingsun" "75" 49 "2892717" "23:24" 1404 "SM25-29" 55.13 "M" 45 "PB stays at 00:22:22" 11
"50" "risingsun" "75" 50 "464010" "23:25" 1405 "SM25-29" 55.16 "M" 46 "PB stays at 00:20:46" 14
"51" "risingsun" "75" 51 "379497" "23:26" 1406 "SW30-34" 63.23 "F" 5 "PB stays at 00:22:16" 122
"52" "risingsun" "75" 52 "703488" "23:27" 1407 "SM30-34" 55.44 "M" 47 "PB stays at 00:17:36" 124
"53" "risingsun" "75" 53 "1914270" "23:27" 1407 "SM30-34" 55.15 "M" 48 "PB stays at 00:22:05" 20
"54" "risingsun" "75" 54 "68387" "23:29" 1409 "VM50-54" 63.31 "M" 49 "New PB!" 102
