"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "risingsun" "53" 1 "518855" "17:18" 1038 "SM25-29" 74.57 "M" 1 "PB stays at 00:17:00" 183
"2" "risingsun" "53" 2 "1987146" "17:20" 1040 "SM30-34" 74.62 "M" 2 "PB stays at 00:16:45" 63
"3" "risingsun" "53" 3 "345248" "18:57" 1137 "VM35-39" 70.98 "M" 3 "PB stays at 00:17:56" 144
"4" "risingsun" "53" 4 "1347153" "19:34" 1174 "VM35-39" 69.25 "M" 4 "PB stays at 00:17:39" 97
"5" "risingsun" "53" 5 "3491800" "20:21" 1221 "SM25-29" 63.39 "M" 5 "PB stays at 00:19:54" 6
"6" "risingsun" "53" 6 "80838" "20:33" 1233 "VW35-39" 72.99 "F" 1 "PB stays at 00:20:29" 113
"7" "risingsun" "53" 7 "1882924" "20:36" 1236 "VM35-39" 64.4 "M" 6 "PB stays at 00:20:01" 20
"8" "risingsun" "53" 8 "2793963" "20:57" 1257 "SM30-34" 61.73 "M" 7 "PB stays at 00:19:35" 57
"9" "risingsun" "53" 9 "1853179" "21:12" 1272 "SM30-34" 61.32 "M" 8 "PB stays at 00:20:01" 91
"10" "risingsun" "53" 10 "966133" "21:19" 1279 "SM25-29" 60.59 "M" 9 "PB stays at 00:20:15" 118
"11" "risingsun" "53" 11 "824833" "21:27" 1287 "VM50-54" 69.85 "M" 10 "PB stays at 00:20:23" 13
"12" "risingsun" "53" 12 "1900660" "21:39" 1299 "SM30-34" 60.28 "M" 11 "PB stays at 00:20:59" 5
"13" "risingsun" "53" 13 "67462" "21:41" 1301 "VM50-54" 69.1 "M" 12 "PB stays at 00:20:16" 134
"14" "risingsun" "53" 14 "61967" "21:45" 1305 "VM50-54" 68.89 "M" 13 "PB stays at 00:20:55" 168
"15" "risingsun" "53" 15 "3517246" "22:01" 1321 "JM15-17" 63.21 "M" 14 "New PB!" 7
"16" "risingsun" "53" 16 "238553" "22:08" 1328 "VM60-64" 73.12 "M" 15 "PB stays at 00:20:08" 226
"17" "risingsun" "53" 17 "2782217" "22:10" 1330 "VM40-44" 62.48 "M" 16 "New PB!" 57
"18" "risingsun" "53" 18 NA NA NA NA NA NA NA NA NA
"19" "risingsun" "53" 19 "2830595" "22:29" 1349 "SM30-34" 57.82 "M" 18 "PB stays at 00:20:45" 104
"20" "risingsun" "53" 20 "645798" "22:33" 1353 "JM15-17" 61.71 "M" 19 "First Timer!" 145
"21" "risingsun" "53" 21 "939307" "22:36" 1356 "VM35-39" 58.7 "M" 20 "PB stays at 00:20:19" 194
"22" "risingsun" "53" 22 "454714" "22:44" 1364 "VW50-54" 74.63 "F" 2 "PB stays at 00:22:17" 217
"23" "risingsun" "53" 23 "561014" "23:02" 1382 "VM45-49" 62.52 "M" 21 "PB stays at 00:21:25" 205
"24" "risingsun" "53" 24 "1105177" "23:06" 1386 "VM35-39" 57.43 "M" 22 "New PB!" 211
"25" "risingsun" "53" 25 "2940084" "23:12" 1392 "VM40-44" 59.27 "M" 23 "PB stays at 00:22:20" 32
"26" "risingsun" "53" 26 "489846" "23:13" 1393 "VM35-39" 57.93 "M" 24 "New PB!" 16
"27" "risingsun" "53" 27 "115568" "23:16" 1396 "VM45-49" 62.89 "M" 25 "First Timer!" 96
"28" "risingsun" "53" 28 "3579545" "23:22" 1402 "SM30-34" 55.49 "M" 26 "First Timer!" 1
"29" "risingsun" "53" 29 "2347880" "23:30" 1410 "SM25-29" 54.89 "M" 27 "PB stays at 00:19:03" 66
"30" "risingsun" "53" 30 "3346309" "23:32" 1412 "VM35-39" 56.73 "M" 28 "PB stays at 00:22:46" 7
"31" "risingsun" "53" 31 "218432" "23:33" 1413 "VM45-49" 61.15 "M" 29 "PB stays at 00:23:01" 118
