"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"106" "2018-06-30" 411 186 205 3.25725717083733 0.611832955689528 2.65653444371863 0.450708891778758 NA
"105" "2018-06-23" 412 208 182 3.31586551889734 0.585442721236839 2.69839414146303 0.461064943325843 NA
"104" "2018-06-16" 398 190 186 3.35370180532515 0.659995395546665 2.72380628433463 0.467844700357339 NA
"103" "2018-06-09" 327 130 156 3.26934762304596 0.598372340036601 2.57132527544514 0.50155418775245 NA
"102" "2018-06-02" 331 154 154 3.28744924586616 0.58635593999139 2.59836752497949 0.482417810018201 NA
"101" "2018-05-26" 305 149 139 3.25003926038007 0.666951401222043 2.64974247500455 0.455434021882363 NA
"100" "2018-05-19" 406 189 175 3.30334650574284 0.573535843826261 2.69563207737206 0.508077251409486 NA
"99" "2018-05-12" 358 160 179 3.25600483247893 0.632213330964793 2.62021570752132 0.453278854151561 NA
"98" "2018-05-05" 313 137 159 3.31762220640755 0.594186686194314 2.66176029505596 0.517126042214547 NA
"97" "2018-04-28" 371 167 172 3.2233973717478 0.693513598246476 2.50729013047121 0.476588274213295 NA
"96" "2018-04-21" 348 161 162 3.21460606171328 0.653402915246629 2.67707957862486 0.481763826103353 NA
"95" "2018-04-14" 281 133 135 3.23652384590868 0.543236484855031 2.72464860329365 0.48345357945542 NA
"94" "2018-04-07" 271 136 120 3.21648579987253 0.606928968965775 2.75608675639863 0.448279400471729 NA
"93" "2018-03-31" 201 103 86 3.18729755891348 0.611433580655512 2.56681194587811 0.420627571245364 NA
"92" "2018-03-24" 291 141 139 3.30451651638863 0.584721764206458 2.74483411604864 0.451606724212244 NA
"91" "2018-03-17" 246 141 91 3.32853479703535 0.483055204214916 2.67483817247449 0.44193859516071 NA
"90" "2018-03-10" 238 114 106 3.27839722207071 0.486773682709157 2.60774850735594 0.444781925329758 NA
"89" "2018-02-24" 320 138 162 3.26814740435187 0.595843168833891 2.69301383148883 0.466252896612059 NA
"88" "2018-02-17" 308 137 153 3.17888850541339 0.589752973800188 2.66106108932991 0.446773332278739 NA
"87" "2018-02-10" 336 160 164 3.24039065196763 0.552185822011108 2.62734290171207 0.426408359591714 NA
"86" "2018-02-03" 339 163 153 3.30354468063173 0.627883850381489 2.76844159091889 0.493677248733278 NA
"85" "2018-01-27" 278 141 124 3.24558885751997 0.546434968835806 2.72722295333071 0.428704972901261 NA
"84" "2018-01-13" 302 143 141 3.17028491534122 0.589953180236346 2.65366977731463 0.40297477299781 NA
"83" "2018-01-06" 217 105 107 3.20554403248241 0.591635638267357 2.65614969435053 0.459183784057412 NA
"82" "2017-12-25" 265 140 122 3.30594456838674 0.660582360728891 2.67802238753966 0.490000866624791 NA
"81" "2017-12-23" 297 130 151 3.25203815422541 0.616828089301779 2.5386762955468 0.434744341839214 NA
"80" "2017-12-16" 250 130 111 3.21939030503869 0.59577674703457 2.73231319797981 0.488501887122158 NA
"79" "2017-12-09" 211 114 91 3.35678552985826 0.557569640081287 2.78777764967674 0.51091523306861 NA
"78" "2017-12-02" 187 94 87 3.32024313688282 0.563270662544789 2.77466086251384 0.480870565273938 NA
"77" "2017-11-25" 305 163 133 3.3315121125542 0.602035064847886 2.73458869553037 0.46131807667481 NA
"76" "2017-11-18" 245 112 123 3.28934353238112 0.578943787068754 2.71908365191701 0.464869510771502 NA
"75" "2017-11-11" 320 145 161 3.25851446967078 0.550637248428261 2.71994561572357 0.417569089810313 NA
