"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "hartlepool" "182" 1 "2821717" "18:39" 1119 "VM50-54" 79.71 "M" 1 "New PB!" 5
"2" "hartlepool" "182" 2 "2557428" "18:42" 1122 "SM30-34" 69.34 "M" 2 "First Timer!" 112
"3" "hartlepool" "182" 3 "1600545" "18:59" 1139 "VM40-44" 73.57 "M" 3 "New PB!" 112
"4" "hartlepool" "182" 4 "913820" "19:12" 1152 "JM11-14" 77.43 "M" 4 "PB stays at 00:18:31" 15
"5" "hartlepool" "182" 5 "1355468" "19:19" 1159 "VM45-49" 75.15 "M" 5 "PB stays at 00:18:33" 120
"6" "hartlepool" "182" 6 "487020" "19:40" 1180 "VM40-44" 71.53 "M" 6 "PB stays at 00:19:05" 271
"7" "hartlepool" "182" 7 "992019" "20:25" 1225 "SM30-34" 63.92 "M" 7 "PB stays at 00:18:55" 18
"8" "hartlepool" "182" 8 "3832179" "20:55" 1255 "SM30-34" 62.71 "M" 8 "New PB!" 22
"9" "hartlepool" "182" 9 "1148038" "21:22" 1282 "VM45-49" 67.39 "M" 9 "PB stays at 00:20:32" 93
"10" "hartlepool" "182" 10 "3931686" "21:24" 1284 "VM35-39" 61.6 "M" 10 "PB stays at 00:18:44" 12
"11" "hartlepool" "182" 11 "96112" "21:25" 1285 "VM50-54" 71.13 "M" 11 "PB stays at 00:20:04" 432
"12" "hartlepool" "182" 12 "3527905" "21:36" 1296 "SM20-24" 59.72 "M" 12 "PB stays at 00:19:49" 72
"13" "hartlepool" "182" 13 "1033788" "21:40" 1300 "VM60-64" 74 "M" 13 "PB stays at 00:20:17" 143
"14" "hartlepool" "182" 14 "1180390" "21:50" 1310 "JM15-17" 61.83 "M" 14 "PB stays at 00:18:56" 39
"15" "hartlepool" "182" 15 "2791688" "22:36" 1356 "SM30-34" 57.52 "M" 15 "PB stays at 00:22:08" 122
"16" "hartlepool" "182" 16 NA NA NA NA NA NA NA NA NA
"17" "hartlepool" "182" 17 "2527439" "22:48" 1368 "SW30-34" 64.99 "F" 1 "First Timer!" 96
"18" "hartlepool" "182" 18 "1862292" "22:51" 1371 "VM40-44" 60.61 "M" 17 "New PB!" 45
"19" "hartlepool" "182" 19 "3489274" "23:25" 1405 "SM30-34" 55.23 "M" 18 "New PB!" 34
"20" "hartlepool" "182" 20 "61100" "23:27" 1407 "VM45-49" 62.4 "M" 19 "PB stays at 00:22:24" 33
"21" "hartlepool" "182" 21 "1119994" "23:31" 1411 "VM50-54" 62.72 "M" 20 "PB stays at 00:22:07" 154
"22" "hartlepool" "182" 22 "3879400" "23:39" 1419 "VM35-39" 57.29 "M" 21 "First Timer!" 1
"23" "hartlepool" "182" 23 "1890945" "23:40" 1420 "VM45-49" 61.34 "M" 22 "New PB!" 27
"24" "hartlepool" "182" 24 "281285" "23:41" 1421 "VM50-54" 63.27 "M" 23 "PB stays at 00:18:24" 74
"25" "hartlepool" "182" 25 NA NA NA NA NA NA NA NA NA
"26" "hartlepool" "182" 26 "3964142" "23:55" 1435 "VM50-54" 63.69 "M" 25 "New PB!" 9
"27" "hartlepool" "182" 27 "2340299" "24:16" 1456 "VM60-64" 67.86 "M" 26 "PB stays at 00:22:33" 37
"28" "hartlepool" "182" 28 NA NA NA NA NA NA NA NA NA
"29" "hartlepool" "182" 29 "1250851" "24:19" 1459 "SM30-34" 53.94 "M" 28 "PB stays at 00:20:59" 58
"30" "hartlepool" "182" 30 "3123305" "24:28" 1468 "JW15-17" 62.53 "F" 2 "New PB!" 11
"31" "hartlepool" "182" 31 "2281761" "24:39" 1479 "VM35-39" 54.97 "M" 29 "First Timer!" 106
"32" "hartlepool" "182" 32 "3000178" "24:53" 1493 "VM40-44" 56.53 "M" 30 "PB stays at 00:23:01" 69
"33" "hartlepool" "182" 33 "3024768" "24:53" 1493 "SM18-19" 53.58 "M" 31 "New PB!" 58
