"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "hartlepool" "260" 1 "518855" "16:26" 986 "SM30-34" 78.7 "M" 1 "New PB!" 188
"2" "hartlepool" "260" 2 "667170" "17:30" 1050 "VM45-49" 81.62 "M" 2 "PB stays at 00:17:20" 140
"3" "hartlepool" "260" 3 "345248" "17:40" 1060 "VM40-44" 77.26 "M" 3 "PB stays at 00:17:28" 146
"4" "hartlepool" "260" 4 "317656" "18:29" 1109 "VM35-39" 71.78 "M" 4 "PB stays at 00:18:22" 148
"5" "hartlepool" "260" 5 "897126" "18:56" 1136 "VM35-39" 71.57 "M" 5 "New PB!" 4
"6" "hartlepool" "260" 6 "599219" "18:57" 1137 "SM30-34" 69.22 "M" 6 "PB stays at 00:18:02" 108
"7" "hartlepool" "260" 7 "45217" "19:00" 1140 "VM45-49" 74.65 "M" 7 "First Timer!" 93
"8" "hartlepool" "260" 8 "467883" "19:13" 1153 "VM50-54" 77.97 "M" 8 "PB stays at 00:18:04" 48
"9" "hartlepool" "260" 9 "1448515" "19:17" 1157 "VM35-39" 68.37 "M" 9 "PB stays at 00:19:09" 89
"10" "hartlepool" "260" 10 "2961637" "19:25" 1165 "VM35-39" 69.27 "M" 10 "New PB!" 57
"11" "hartlepool" "260" 11 "3165994" "19:31" 1171 "JM15-17" 71.31 "M" 11 "First Timer!" 1
"12" "hartlepool" "260" 12 "487020" "19:35" 1175 "VM45-49" 72.43 "M" 12 "PB stays at 00:19:05" 271
"13" "hartlepool" "260" 13 "1694115" "19:38" 1178 "VM45-49" 72.24 "M" 13 "New PB!" 176
"14" "hartlepool" "260" 14 "970560" "19:41" 1181 "SM25-29" 65.54 "M" 14 "PB stays at 00:17:46" 42
"15" "hartlepool" "260" 15 "3527905" "20:10" 1210 "SM25-29" 63.97 "M" 15 "PB stays at 00:19:49" 72
"16" "hartlepool" "260" 16 "3775529" "20:15" 1215 "VM40-44" 67.41 "M" 16 "PB stays at 00:19:43" 7
"17" "hartlepool" "260" 17 "2621308" "20:24" 1224 "VM55-59" 77.29 "M" 17 "PB stays at 00:19:55" 34
"18" "hartlepool" "260" 18 "4637079" "20:30" 1230 "SM25-29" 62.93 "M" 18 "New PB!" 37
"19" "hartlepool" "260" 19 "1355468" "20:30" 1230 "VM45-49" 71.38 "M" 19 "PB stays at 00:18:33" 120
"20" "hartlepool" "260" 20 "132415" "20:32" 1232 "VM50-54" 73.62 "M" 20 "PB stays at 00:19:44" 128
"21" "hartlepool" "260" 21 "626522" "20:46" 1246 "VM60-64" 79.29 "M" 21 "New PB!" 154
"22" "hartlepool" "260" 22 "991081" "21:00" 1260 "VM55-59" 74.44 "M" 22 "PB stays at 00:20:16" 206
"23" "hartlepool" "260" 23 "2154527" "21:03" 1263 "SM20-24" 61.28 "M" 23 "PB stays at 00:20:34" 20
"24" "hartlepool" "260" 24 "3340663" "21:04" 1264 "SM25-29" 61.23 "M" 24 "First Timer!" 1
"25" "hartlepool" "260" 25 "5412629" "21:05" 1265 "SM25-29" 61.19 "M" 25 "PB stays at 00:20:57" 9
"26" "hartlepool" "260" 26 "5421361" "21:25" 1285 "JM11-14" 67.7 "M" 26 "New PB!" 3
"27" "hartlepool" "260" 27 NA NA NA NA NA NA NA NA NA
"28" "hartlepool" "260" 28 "1033788" "21:29" 1289 "VM60-64" 75.33 "M" 28 "PB stays at 00:20:17" 143
"29" "hartlepool" "260" 29 "610893" "21:30" 1290 "VM40-44" 65.43 "M" 29 "PB stays at 00:19:54" 64
"30" "hartlepool" "260" 30 "1141797" "21:33" 1293 "SM25-29" 59.86 "M" 30 "New PB!" 36
"31" "hartlepool" "260" 31 "653662" "21:35" 1295 "VM45-49" 66.18 "M" 31 "PB stays at 00:21:18" 171
"32" "hartlepool" "260" 32 "3058058" "21:38" 1298 "VM55-59" 71.03 "M" 32 "PB stays at 00:19:55" 67
"33" "hartlepool" "260" 33 "1042191" "21:42" 1302 "VM50-54" 70.2 "M" 33 "New PB!" 118
"34" "hartlepool" "260" 34 "2257589" "21:53" 1313 "SW25-29" 67.63 "F" 1 "New PB!" 73
