"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "hartlepool" "171" 1 "667170" "17:44" 1064 "VM40-44" 79.32 "M" 1 "PB stays at 00:17:20" 140
"2" "hartlepool" "171" 2 "599219" "18:50" 1130 "SM30-34" 69.03 "M" 2 "PB stays at 00:18:02" 108
"3" "hartlepool" "171" 3 "288662" "18:54" 1134 "SM30-34" 69.4 "M" 3 "New PB!" 130
"4" "hartlepool" "171" 4 "42317" "19:11" 1151 "VM35-39" 69.59 "M" 4 "PB stays at 00:18:25" 44
"5" "hartlepool" "171" 5 "1758730" "19:39" 1179 "VM35-39" 68.45 "M" 5 "PB stays at 00:19:21" 33
"6" "hartlepool" "171" 6 "339335" "19:52" 1192 "SM30-34" 65.69 "M" 6 "PB stays at 00:19:51" 235
"7" "hartlepool" "171" 7 "2236756" "20:55" 1255 "VM40-44" 66.22 "M" 7 "PB stays at 00:20:04" 36
"8" "hartlepool" "171" 8 "3527905" "21:05" 1265 "SM20-24" 61.19 "M" 8 "New PB!" 72
"9" "hartlepool" "171" 9 "1180390" "21:08" 1268 "JM15-17" 63.88 "M" 9 "PB stays at 00:18:56" 39
"10" "hartlepool" "171" 10 "1028924" "21:10" 1270 "SM30-34" 61.97 "M" 10 "New PB!" 3
"11" "hartlepool" "171" 11 "1033788" "21:11" 1271 "VM60-64" 75.69 "M" 11 "PB stays at 00:20:17" 143
"12" "hartlepool" "171" 12 "696159" "21:29" 1289 "VM50-54" 69.74 "M" 12 "PB stays at 00:21:05" 75
"13" "hartlepool" "171" 13 "2099828" "21:38" 1298 "SM30-34" 60.09 "M" 13 "First Timer!" 93
"14" "hartlepool" "171" 14 "1841255" "22:23" 1343 "VM55-59" 68.65 "M" 14 "PB stays at 00:21:36" 26
"15" "hartlepool" "171" 15 "274244" "22:26" 1346 "VM40-44" 62.26 "M" 15 "PB stays at 00:21:58" 40
"16" "hartlepool" "171" 16 "2205638" "22:28" 1348 "JM11-14" 64.54 "M" 16 "PB stays at 00:18:43" 109
"17" "hartlepool" "171" 17 "3431600" "22:31" 1351 "SW30-34" 65.8 "F" 1 "New PB!" 28
"18" "hartlepool" "171" 18 "967255" "22:53" 1373 "VW35-39" 65.77 "F" 2 "New PB!" 78
"19" "hartlepool" "171" 19 "690880" "23:02" 1382 "VM35-39" 57.24 "M" 17 "New PB!" 7
"20" "hartlepool" "171" 20 "552998" "23:10" 1390 "JM10" 70.58 "M" 18 "PB stays at 00:19:19" 262
"21" "hartlepool" "171" 21 "487020" "23:11" 1391 "VM40-44" 60.24 "M" 19 "PB stays at 00:19:05" 271
"22" "hartlepool" "171" 22 "472504" "23:37" 1417 "VW40-44" 65.63 "F" 3 "New PB!" 72
"23" "hartlepool" "171" 23 "1918057" "23:40" 1420 "SW18-19" 63.24 "F" 4 "New PB!" 77
"24" "hartlepool" "171" 24 "2220125" "23:50" 1430 "JM10" 66.22 "M" 20 "PB stays at 00:21:45" 27
"25" "hartlepool" "171" 25 "3619562" "24:02" 1442 "SM18-19" 54.85 "M" 21 "New PB!" 11
"26" "hartlepool" "171" 26 "255641" "24:05" 1445 "VM40-44" 56.68 "M" 22 "PB stays at 00:22:57" 56
"27" "hartlepool" "171" 27 "3618505" "24:06" 1446 "VM50-54" 61.69 "M" 23 "New PB!" 12
"28" "hartlepool" "171" 28 "2122389" "24:11" 1451 "VM45-49" 58.65 "M" 24 "PB stays at 00:20:59" 143
"29" "hartlepool" "171" 29 "2785624" "24:17" 1457 "SM25-29" 53.12 "M" 25 "PB stays at 00:21:34" 11
