"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"215" "2017-04-29" NA NA NA NA NA NA NA NA
"214" "2017-04-22" NA NA NA NA NA NA NA NA
"213" "2017-04-15" NA NA NA NA NA NA NA NA
"212" "2017-04-08" NA NA NA NA NA NA NA NA
"211" "2017-04-01" NA NA NA NA NA NA NA NA
"210" "2017-03-25" NA NA NA NA NA NA NA NA
"209" "2017-03-18" NA NA NA NA NA NA NA NA
"208" "2017-03-11" NA NA NA NA NA NA NA NA
"207" "2017-03-04" NA NA NA NA NA NA NA NA
"206" "2017-02-25" NA NA NA NA NA NA NA NA
"205" "2017-02-18" NA NA NA NA NA NA NA NA
"204" "2017-02-11" NA NA NA NA NA NA NA NA
"203" "2017-02-04" NA NA NA NA NA NA NA NA
"202" "2017-01-28" NA NA NA NA NA NA NA NA
"201" "2017-01-21" NA NA NA NA NA NA NA NA
"200" "2017-01-14" NA NA NA NA NA NA NA NA
"199" "2017-01-07" NA NA NA NA NA NA NA NA
"198" "2017-01-01" NA NA NA NA NA NA NA NA
"197" "2016-12-31" NA NA NA NA NA NA NA NA
"196" "2016-12-24" NA NA NA NA NA NA NA NA
"195" "2016-12-17" NA NA NA NA NA NA NA NA
"194" "2016-12-10" NA NA NA NA NA NA NA NA
"193" "2016-12-03" NA NA NA NA NA NA NA NA
"192" "2016-11-26" NA NA NA NA NA NA NA NA
"191" "2016-11-19" NA NA NA NA NA NA NA NA
"190" "2016-11-12" NA NA NA NA NA NA NA NA
"189" "2016-11-05" NA NA NA NA NA NA NA NA
"188" "2016-10-29" NA NA NA NA NA NA NA NA
"187" "2016-10-22" NA NA NA NA NA NA NA NA
"186" "2016-10-15" NA NA NA NA NA NA NA NA
"185" "2016-10-08" NA NA NA NA NA NA NA NA
"184" "2016-10-01" NA NA NA NA NA NA NA NA
"183" "2016-09-24" NA NA NA NA NA NA NA NA
"182" "2016-09-17" NA NA NA NA NA NA NA NA
"181" "2016-09-10" NA NA NA NA NA NA NA NA
"180" "2016-09-03" NA NA NA NA NA NA NA NA
"179" "2016-08-27" NA NA NA NA NA NA NA NA
"178" "2016-08-20" NA NA NA NA NA NA NA NA
"177" "2016-08-13" NA NA NA NA NA NA NA NA
"176" "2016-08-06" NA NA NA NA NA NA NA NA
"175" "2016-07-30" NA NA NA NA NA NA NA NA
"174" "2016-07-23" NA NA NA NA NA NA NA NA
"173" "2016-07-16" NA NA NA NA NA NA NA NA
"172" "2016-07-09" NA NA NA NA NA NA NA NA
"171" "2016-07-02" NA NA NA NA NA NA NA NA
"170" "2016-06-25" NA NA NA NA NA NA NA NA
"169" "2016-06-18" NA NA NA NA NA NA NA NA
"168" "2016-06-11" NA NA NA NA NA NA NA NA
"167" "2016-06-04" NA NA NA NA NA NA NA NA
"166" "2016-05-28" NA NA NA NA NA NA NA NA
"165" "2016-05-21" NA NA NA NA NA NA NA NA
"164" "2016-05-14" NA NA NA NA NA NA NA NA
"163" "2016-05-07" NA NA NA NA NA NA NA NA
"162" "2016-04-30" NA NA NA NA NA NA NA NA
"161" "2016-04-23" NA NA NA NA NA NA NA NA
"160" "2016-04-16" NA NA NA NA NA NA NA NA
"159" "2016-04-09" NA NA NA NA NA NA NA NA
"158" "2016-04-02" NA NA NA NA NA NA NA NA
"157" "2016-03-26" NA NA NA NA NA NA NA NA
"156" "2016-03-19" NA NA NA NA NA NA NA NA
"155" "2016-03-12" NA NA NA NA NA NA NA NA
"154" "2016-03-05" NA NA NA NA NA NA NA NA
"153" "2016-02-27" NA NA NA NA NA NA NA NA
"152" "2016-02-20" NA NA NA NA NA NA NA NA
"151" "2016-02-13" NA NA NA NA NA NA NA NA
"150" "2016-02-06" NA NA NA NA NA NA NA NA
"149" "2016-01-30" NA NA NA NA NA NA NA NA
"148" "2016-01-23" NA NA NA NA NA NA NA NA
"147" "2016-01-16" NA NA NA NA NA NA NA NA
"146" "2016-01-09" NA NA NA NA NA NA NA NA
"145" "2016-01-02" 80 44 35 3.15735451555394 0.596948891277573 2.74125951149258 0.425518127164872 NA
"144" "2016-01-01" 213 141 72 3.36428027545836 0.585782163099405 2.82533755993349 0.494242719094806 NA
"143" "2015-12-26" 85 49 35 3.24425773177401 0.522223108136486 2.76226901756824 0.347921755493709 NA
"142" "2015-12-19" 83 43 28 3.28680834242317 0.485350709544375 2.78599919347796 0.454412688523711 NA
"141" "2015-12-12" 93 57 35 3.42690490917209 0.575065451558816 2.83892987436633 0.469729241337315 NA
"140" "2015-12-05" 82 56 26 3.35747452413285 0.525146354253528 2.72710402698741 0.593615309909675 NA
"139" "2015-11-28" 82 52 29 3.41889937346526 0.581864883014476 2.87321076480495 0.50428058994417 NA
"138" "2015-11-21" 90 48 42 3.37311874233075 0.465255392453463 2.85777301597681 0.401351005467875 NA
"137" "2015-11-14" 119 61 55 3.42616453396113 0.610016543389286 2.85683545678644 0.445181221310614 NA
"136" "2015-11-07" 72 52 19 3.35790643387646 0.505116266523725 2.70294751824327 0.295775472892353 NA
"135" "2015-10-31" 103 56 47 3.33908785050606 0.520070127265968 2.85788373230866 0.472930335584001 NA
"134" "2015-10-24" 102 61 41 3.41073185973762 0.616989108185668 2.92430586497282 0.505463326560767 NA
"133" "2015-10-17" 102 59 39 3.41529500251477 0.564405855314369 2.83993683043338 0.394597706303513 NA
"132" "2015-10-10" 106 66 40 3.33874040251354 0.549050238153563 2.80882621409983 0.544904802661509 NA
"131" "2015-10-03" 113 64 46 3.43112775272844 0.557009029559778 2.76327180489929 0.508357202135057 NA
"130" "2015-09-26" 111 70 38 3.45358772680641 0.583426513372784 2.78981853775826 0.456267316569513 NA
"129" "2015-09-19" 104 68 36 3.29438366365369 0.587203329396236 2.70150211971 0.497129931156722 NA
"128" "2015-09-12" 68 40 28 3.28303594372506 0.712137654610437 2.67945958515961 0.562784428311995 NA
"127" "2015-09-05" 119 67 51 3.42210599863763 0.509572565386195 2.84487510431582 0.516952732005537 NA
"126" "2015-08-29" 87 51 34 3.35773178722753 0.562242434177936 2.85051514196354 0.48095944710088 NA
"125" "2015-08-22" 102 60 41 3.31126076406912 0.539702070486961 2.78719909709799 0.515980605286562 NA
"124" "2015-08-15" 84 53 31 3.30569916826106 0.466419560530781 2.75134053175471 0.320530709804703 NA
"123" "2015-08-08" 107 67 39 3.40006917981379 0.617490500220254 2.76479253789563 0.339785196330246 NA
"122" "2015-08-01" 109 64 43 3.32669296439173 0.669528661343306 2.86251245428961 0.37431945682939 NA
"121" "2015-07-25" 100 51 44 3.34765366877234 0.551017120434952 2.87054800946669 0.432940598031053 NA
"120" "2015-07-18" 98 53 45 3.19964284352303 0.591104596619461 2.74777908774997 0.466816579699583 NA
"119" "2015-07-11" 103 55 46 3.27151199405318 0.618984910591145 2.85736078757022 0.428357568399071 NA
"118" "2015-07-04" 90 45 41 3.40827568326902 0.617384294003372 2.75418972469917 0.445524022737231 NA
"117" "2015-06-27" 99 49 50 3.28648562484894 0.622252699788204 2.82173610908884 0.402641921548878 NA
"116" "2015-06-20" 130 65 62 3.34593648877907 0.666211855852637 2.77170341639595 0.433668197670285 NA
"115" "2015-06-13" 62 37 24 3.34169338378344 0.671493871858338 2.8440646754512 0.447097787692639 NA
"114" "2015-06-06" 99 51 46 3.36166922615231 0.638521456458012 2.79902263893799 0.397114834112623 NA
"113" "2015-05-30" 77 36 40 3.30034115447673 0.546930125249854 2.77154195536423 0.570312294022338 NA
"112" "2015-05-23" 95 51 42 3.37885272287159 0.527197837369604 2.92376233572426 0.396583552376973 NA
"111" "2015-05-16" 104 61 41 3.40578163508776 0.608657679944632 2.86866273806291 0.403581886469215 NA
"110" "2015-05-09" 76 46 30 3.39220359256512 0.538116846126661 2.9397190968385 0.383268576969162 NA
"109" "2015-05-02" 106 64 38 3.46053918763481 0.553308234111103 2.76928213703556 0.420077747999892 NA
"108" "2015-04-25" 98 54 44 3.35208931934186 0.580159975365888 2.72145647715136 0.409609009128952 NA
"107" "2015-04-18" 106 53 51 3.4247321687819 0.550032900193104 2.97602465271161 0.403727685289239 NA
"106" "2015-04-11" 107 50 55 3.33689924139301 0.631275765341954 2.72053389637175 0.560103376685682 NA
"105" "2015-04-04" 81 44 37 3.45461053059302 0.568824328237586 2.85219509567036 0.373720235796014 NA
"104" "2015-03-28" 81 39 39 3.31505058677238 0.476718254065273 2.84561086831339 0.395412549857942 NA
"103" "2015-03-21" 108 56 46 3.27408721307215 0.492510614951873 2.83664447243869 0.423906264852422 NA
"102" "2015-03-14" 111 65 39 3.39006857981739 0.670991514443945 2.96927584550412 0.510691836656093 NA
"101" "2015-03-07" 98 53 43 3.2965128408536 0.585899167921112 2.74895556434708 0.406868360921271 NA
"100" "2015-02-28" 118 69 47 3.31748904077598 0.59666498838651 2.69489857881685 0.398985692013379 NA
"99" "2015-02-21" 78 49 29 3.28867946627184 0.509107791897687 2.75224450260722 0.31700288833612 NA
"98" "2015-02-14" 88 57 29 3.48953817500039 0.640121659200374 2.88168657976752 0.569549560552338 NA
"97" "2015-02-07" 87 52 34 3.30314554530307 0.526045688979933 2.8047225700719 0.496274160242013 NA
"96" "2015-01-31" 68 43 25 3.31660928809387 0.620070786853982 2.80706046593964 0.511322960883382 NA
"95" "2015-01-24" 98 59 37 3.32909755535618 0.614511085094766 2.70922107597894 0.519743902293902 NA
"94" "2015-01-17" 85 51 32 3.26259055401728 0.621490453542166 2.80576096199697 0.543603041789877 NA
"93" "2015-01-10" 58 39 18 3.26924995062082 0.591226538079134 2.68334066949919 0.423628681094753 NA
"92" "2015-01-03" 68 37 31 3.34481690018533 0.617472561955136 2.74670346035015 0.566970770326659 NA
"91" "2015-01-01" 148 105 40 3.24465418238592 0.520909025373005 2.7619145435558 0.457971925286993 NA
"90" "2014-12-27" 57 38 18 3.11293623167354 0.553720349958679 2.64206612234384 0.233991808121266 NA
"89" "2014-12-20" 70 42 26 3.10778297193834 0.55941452347142 2.69470922558617 0.518424023967015 NA
"88" "2014-12-13" 61 40 20 3.24510126014326 0.568234868998356 2.63886882645795 0.469081015301373 NA
"87" "2014-12-06" 74 47 20 3.21849164701622 0.612171506358407 2.70725172303686 0.580667626631188 NA
"86" "2014-11-29" 60 42 16 3.19647605914149 0.541664993804468 2.77224477987398 0.55408630678497 NA
"85" "2014-11-22" 63 41 19 3.24424712590695 0.626326049598889 2.76806012404053 0.529322749680241 NA
"84" "2014-11-15" 69 36 30 3.31708614536681 0.604856986639516 2.84999432766259 0.46912238116109 NA
"83" "2014-11-08" 68 35 31 3.32800534180062 0.558804683351886 2.78297756784993 0.496233697381838 NA
"82" "2014-11-01" 75 46 28 3.36376561251204 0.574541269014511 2.80578898523302 0.494424456583706 NA
"81" "2014-10-25" 53 32 21 3.26389028553561 0.464136199044645 2.930398162609 0.281301030216447 NA
"80" "2014-10-18" 60 34 25 3.23132115819684 0.509385279815306 2.783154439336 0.338013939481196 NA
"79" "2014-10-11" 55 36 19 3.3452264200511 0.623515909427685 2.95247452332177 0.385728341905855 NA
"78" "2014-10-04" 67 45 22 3.36671365914534 0.574630790765122 2.92814282894689 0.531845350544543 NA
"77" "2014-09-27" 84 50 33 3.46356727908998 0.491204555808629 2.93798442878076 0.388079898594755 NA
"76" "2014-09-20" 67 40 27 3.36188308864779 0.526443987479303 2.83007081815634 0.586142313260708 NA
"75" "2014-09-13" 79 42 33 3.44504337734524 0.538526297892317 2.85219913340924 0.575771121542889 NA
"74" "2014-09-06" 83 49 34 3.48512070209996 0.557324597632127 2.89272876168128 0.448717183630984 NA
"73" "2014-08-30" 72 44 28 3.37953404083377 0.611094336279408 2.91017750972891 0.538625160054123 NA
"72" "2014-08-23" 85 50 35 3.44792302422125 0.610654722286757 2.92723810654616 0.539823998291639 NA
"71" "2014-08-16" 78 44 33 3.57814128768383 0.619966100543061 3.03417298055234 0.573519237191834 NA
"70" "2014-08-09" 64 38 26 3.36182967045411 0.497846399379884 2.85333855116085 0.485147135074949 NA
"69" "2014-08-02" 80 42 38 3.30639575304264 0.629015162338647 2.87124170919706 0.50171534955077 NA
"68" "2014-07-26" 73 42 28 3.46495437272283 0.539736252210061 2.81968384543189 0.562698611780129 NA
"67" "2014-07-19" 68 37 30 3.51682488183966 0.635202737534565 2.93904163838828 0.524746479732124 NA
"66" "2014-07-12" 63 40 16 3.4980203363346 0.499855118547288 3.01443545766119 0.449975359908167 NA
"65" "2014-07-05" 54 28 25 3.4346413450451 0.556804755252817 3.0716541896686 0.574231099904269 NA
"64" "2014-06-28" 51 31 18 3.36402095335944 0.631742355778967 2.71692566248959 0.583844517125252 NA
"63" "2014-06-21" 71 43 28 3.37082454580213 0.520680654133555 2.82111355247377 0.509897270836629 NA
"62" "2014-06-14" 75 44 31 3.38353451114425 0.647132463113925 2.74329361452706 0.575298592632428 NA
"61" "2014-06-07" 56 35 21 3.41106737829478 0.705104149253821 2.69680429228364 0.633282221060549 NA
"60" "2014-05-31" 88 49 33 3.4670747176628 0.518906356162163 2.92661057623282 0.435123364729576 NA
"59" "2014-05-24" 80 44 35 3.42230467766151 0.547639274080034 2.77698736152702 0.467422140015171 NA
"58" "2014-05-17" 82 49 32 3.44783328987547 0.644801055247532 2.80034876383099 0.402706614184837 NA
"57" "2014-05-10" 68 36 31 3.34890844560929 0.523602159423166 2.76822692886574 0.366805057302156 NA
"56" "2014-05-03" 109 62 46 3.57966539313072 0.574876372914101 2.81003154582791 0.534341692825971 NA
"55" "2014-04-26" 91 43 46 3.47470702292213 0.613137735681844 2.6511274087734 0.517350732154984 NA
"54" "2014-04-19" 95 54 40 3.59744673442327 0.734155749623438 2.82730232555641 0.446100790731965 NA
"53" "2014-04-12" 95 55 40 3.34023560155653 0.553723177443879 2.92142778676608 0.530504475809775 NA
"52" "2014-04-05" 67 29 38 3.45591359230621 0.619492891857181 2.77058050709782 0.528341367160826 NA
"51" "2014-03-29" 64 39 24 3.32678568718605 0.610990854411745 2.79317256147251 0.622261808573151 NA
"50" "2014-03-22" 62 43 19 3.44633701152371 0.707804306073801 2.74651069111049 0.608928706445455 NA
"49" "2014-03-15" 75 45 24 3.44299560232073 0.549141575222807 2.71016664633887 0.579283227396811 NA
"48" "2014-03-08" 65 41 22 3.3871087452456 0.627265650161541 2.73229321053396 0.50955742971603 NA
"47" "2014-03-01" 56 28 27 3.26141080494819 0.532978151069249 2.66131632637585 0.536809836826477 NA
"46" "2014-02-22" 51 32 16 3.46445329362024 0.514753550804272 2.69590675229828 0.317324695010807 NA
"45" "2014-02-15" 34 23 9 3.1666590319474 0.447100308716387 2.97907504839246 0.418216266140498 NA
"44" "2014-02-01" 41 29 12 3.37746840880723 0.654434913433267 2.96054301711968 0.604088120695455 NA
"43" "2014-01-25" 50 33 15 3.37955241708325 0.577245703667094 2.81360952745422 0.400518420775925 NA
"42" "2014-01-18" 66 35 29 3.34810707091678 0.463173740111576 2.70901694733502 0.517315251708615 NA
"41" "2014-01-11" 74 45 27 3.37160227066293 0.590867995094681 2.64410028919397 0.479941721919789 NA
"40" "2014-01-04" 49 30 18 3.25213342175712 0.543729307373261 2.64257217453011 0.500377639675852 NA
"39" "2014-01-01" 95 63 31 3.16709555249727 0.645071703737988 2.63232641298147 0.559467626255773 NA
"38" "2013-12-28" 70 48 22 3.31390532709881 0.672557307531823 2.77962478936764 0.547041778531958 NA
"37" "2013-12-21" 66 43 21 3.18171812595214 0.642619475525319 2.66329751884969 0.619623404165197 NA
"36" "2013-12-14" 79 48 28 3.42257821509701 0.525192328441958 2.58038130568182 0.650710759780824 NA
"35" "2013-12-07" 76 41 31 3.32590430369559 0.591241861345739 2.68775221240945 0.642131864367521 NA
"34" "2013-11-30" 71 39 30 3.46736365459194 0.606187466689509 2.76074140880656 0.595678054804963 NA
"33" "2013-11-23" 67 39 27 3.42357242691033 0.604256498197108 2.73755486860557 0.628796653108702 NA
"32" "2013-11-16" 79 46 29 3.33926573950022 0.508554656374238 2.62367909789776 0.677348580359627 NA
"31" "2013-11-09" 72 39 32 3.37342972038879 0.572584810730148 2.59247933954375 0.525723875225882 NA
"30" "2013-11-02" 73 43 25 3.42612911780016 0.605358530885099 2.75269966529885 0.545101371163843 NA
"29" "2013-10-26" 60 36 24 3.48865484846767 0.612819751936581 2.53784491530328 0.591821031119592 NA
"28" "2013-10-19" 76 42 34 3.35836494083455 0.500727502591869 2.7675265777224 0.64796596175696 NA
"27" "2013-10-12" 64 36 25 3.48331933772701 0.571054140163252 2.77551728468733 0.572482145679461 NA
"26" "2013-10-05" 65 37 27 3.38434551287923 0.548054014111083 2.9289145624277 0.427025466245186 NA
"25" "2013-09-28" 70 39 31 3.30437555712034 0.59317295525578 2.78698013076562 0.536805937082689 NA
"24" "2013-09-21" 59 32 26 3.46576371630218 0.482852878520629 2.71691249944719 0.493121967637836 NA
"23" "2013-09-14" 67 36 31 3.42029318159417 0.555813627545145 2.70593417115194 0.376492319187886 NA
"22" "2013-09-07" 74 39 35 3.39078680164029 0.569751945382106 2.82872384295593 0.485376266518886 NA
"21" "2013-08-31" 77 40 36 3.48384599918053 0.559752154030992 2.89077526356209 0.445310638577657 NA
"20" "2013-08-24" 57 32 23 3.53368238162879 0.491555087185988 2.81303431867281 0.302909367227228 NA
"19" "2013-08-17" 98 53 43 3.50999240074594 0.653634930578057 2.86860427755719 0.499936126921871 NA
"18" "2013-08-10" 90 50 40 3.4908158525275 0.632712402064237 2.83075214303331 0.511360917382884 NA
"17" "2013-08-03" 90 54 36 3.29515565072009 0.62061749121819 2.7998881199916 0.526989022580603 NA
"16" "2013-07-27" 93 63 30 3.5222311969906 0.533400244229952 2.80085066876406 0.515337238490036 NA
"15" "2013-07-20" 72 43 29 3.46400191858118 0.612852345804604 2.7103051450641 0.6053572732912 NA
"14" "2013-07-13" 64 34 30 3.46306842376129 0.622588019670085 2.73541020706891 0.540489291532323 NA
"13" "2013-07-06" 85 56 29 3.41656687106952 0.571567492562867 2.65776275505151 0.446491163528141 NA
"12" "2013-06-29" 79 52 25 3.42447865151264 0.624193551995171 2.74000823370989 0.497983144215338 NA
"11" "2013-06-22" 78 47 31 3.34583115926578 0.530760161294761 2.69169923405576 0.405994029594575 NA
"10" "2013-06-15" 80 48 29 3.44894000048582 0.659381894296648 2.82333958058015 0.609069147462821 NA
"9" "2013-06-08" 83 45 38 3.53706316962099 0.641385747541142 2.64530695802626 0.477141598205945 NA
"8" "2013-06-01" 89 51 37 3.57869674045012 0.590832697429711 2.70692560761383 0.492958775454307 NA
"7" "2013-05-25" 80 42 37 3.63464373703677 0.616730358444605 2.80621094891597 0.517267407819974 NA
"6" "2013-05-18" 55 31 23 3.5169763450665 0.61868458129306 2.66567826928322 0.420757234422392 NA
"5" "2013-05-11" 71 32 37 3.5107090284052 0.568481643101481 2.75992514776614 0.483771908084802 NA
"4" "2013-05-04" 132 67 63 3.4685360675563 0.627792493091737 2.7142678011562 0.463580153203484 NA
"3" "2013-04-27" 92 45 44 3.38406466973186 0.590565454940539 2.70036344299897 0.44629251291105 NA
"2" "2013-04-20" 109 59 48 3.61741096476159 0.553682982349561 2.66186541091909 0.451899360692078 NA
"1" "2013-04-13" NA NA NA NA NA NA NA NA
