"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "peterpan" "192" 1 "87648" "18:33" 1113 "VM50-54" 80.77 "M" 1 "PB stays at 00:17:43" 123
"2" "peterpan" "192" 2 "308246" "18:35" 1115 "SM20-24" 69.42 "M" 2 "PB stays at 00:17:40" 141
"3" "peterpan" "192" 3 "2509159" "18:51" 1131 "VM35-39" 71.35 "M" 3 "PB stays at 00:18:07" 37
"4" "peterpan" "192" 4 "645295" "19:04" 1144 "SM25-29" 67.66 "M" 4 "PB stays at 00:17:24" 145
"5" "peterpan" "192" 5 "1122842" "19:06" 1146 "VM45-49" 76 "M" 5 "PB stays at 00:18:15" 50
"6" "peterpan" "192" 6 "71258" "19:08" 1148 "VM45-49" 75.26 "M" 6 "New PB!" 294
"7" "peterpan" "192" 7 "628954" "19:45" 1185 "VM35-39" 68.1 "M" 7 "PB stays at 00:19:33" 76
"8" "peterpan" "192" 8 "1239264" "20:04" 1204 "JM11-14" 74.09 "M" 8 "PB stays at 00:18:36" 104
"9" "peterpan" "192" 9 "511665" "20:21" 1221 "VM50-54" 73.05 "M" 9 "PB stays at 00:18:53" 256
"10" "peterpan" "192" 10 "539543" "20:40" 1240 "SM25-29" 62.42 "M" 10 "First Timer!" 172
"11" "peterpan" "192" 11 "2864006" "20:41" 1241 "VM40-44" 68.01 "M" 11 "PB stays at 00:20:25" 28
"12" "peterpan" "192" 12 "2608838" "21:24" 1284 "JM11-14" 71.5 "M" 12 "PB stays at 00:20:28" 30
"13" "peterpan" "192" 13 "592789" "21:27" 1287 "VM40-44" 64.1 "M" 13 "PB stays at 00:20:29" 141
"14" "peterpan" "192" 14 "504072" "21:38" 1298 "VM35-39" 62.63 "M" 14 "PB stays at 00:20:03" 159
"15" "peterpan" "192" 15 "2068397" "21:46" 1306 "VM45-49" 66.69 "M" 15 "PB stays at 00:21:02" 108
"16" "peterpan" "192" 16 "2175583" "21:57" 1317 "JM15-17" 63.4 "M" 16 "PB stays at 00:21:37" 130
"17" "peterpan" "192" 17 NA NA NA NA NA NA NA NA NA
"18" "peterpan" "192" 18 "147875" "22:02" 1322 "VM40-44" 62.86 "M" 18 "PB stays at 00:19:35" 136
"19" "peterpan" "192" 19 "2557190" "22:07" 1327 "SM30-34" 58.48 "M" 19 "New PB!" 22
"20" "peterpan" "192" 20 "498952" "22:18" 1338 "VM45-49" 65.62 "M" 20 "PB stays at 00:20:43" 220
"21" "peterpan" "192" 21 "524693" "22:52" 1372 "VM50-54" 65.52 "M" 21 "PB stays at 00:19:52" 112
"22" "peterpan" "192" 22 "522487" "22:55" 1375 "SM25-29" 56.36 "M" 22 "PB stays at 00:19:50" 168
"23" "peterpan" "192" 23 "308287" "22:59" 1379 "VM60-64" 70.41 "M" 23 "PB stays at 00:22:18" 122
"24" "peterpan" "192" 24 "2963327" "23:01" 1381 "VM40-44" 59.74 "M" 24 "First Timer!" 5
"25" "peterpan" "192" 25 "1091374" "23:02" 1382 "VM55-59" 69.03 "M" 25 "PB stays at 00:21:47" 156
"26" "peterpan" "192" 26 "199283" "23:11" 1391 "VM40-44" 59.31 "M" 26 "PB stays at 00:21:40" 223
"27" "peterpan" "192" 27 "2948126" "23:17" 1397 "JM10" 67.79 "M" 27 "New PB!" 18
"28" "peterpan" "192" 28 "620038" "23:29" 1409 "VW50-54" 73.17 "F" 1 "First Timer!" 162
"29" "peterpan" "192" 29 "1456966" "23:34" 1414 "JM11-14" 61.53 "M" 28 "PB stays at 00:22:26" 25
"30" "peterpan" "192" 30 "1168918" "23:39" 1419 "VM40-44" 58.56 "M" 29 "PB stays at 00:21:48" 119
"31" "peterpan" "192" 31 "2175378" "23:41" 1421 "VM50-54" 63.27 "M" 30 "PB stays at 00:22:14" 134
"32" "peterpan" "192" 32 "992398" "23:48" 1428 "SM25-29" 54.2 "M" 31 "PB stays at 00:23:17" 11
"33" "peterpan" "192" 33 "2608814" "23:49" 1429 "VW45-49" 66.69 "F" 2 "New PB!" 18
"34" "peterpan" "192" 34 "620060" "23:57" 1437 "VM55-59" 64.16 "M" 32 "First Timer!" 177
"35" "peterpan" "192" 35 "1928341" "24:09" 1449 "JM11-14" 61.56 "M" 33 "New PB!" 10
"36" "peterpan" "192" 36 "481451" "24:13" 1453 "VM45-49" 58.57 "M" 34 "PB stays at 00:20:41" 153
"37" "peterpan" "192" 37 "476033" "24:28" 1468 "VW40-44" 63.83 "F" 3 "New PB!" 17
"38" "peterpan" "192" 38 "494750" "24:28" 1468 "VM55-59" 64.99 "M" 35 "PB stays at 00:22:11" 251
"39" "peterpan" "192" 39 "766691" "24:33" 1473 "VM50-54" 60.56 "M" 36 "PB stays at 00:23:44" 162
"40" "peterpan" "192" 40 "2879046" "24:37" 1477 "VM55-59" 62.42 "M" 37 "New PB!" 73
"41" "peterpan" "192" 41 "498450" "24:39" 1479 "VM65-69" 68.7 "M" 38 "PB stays at 00:24:31" 210
"42" "peterpan" "192" 42 "1505553" "24:53" 1493 "VM45-49" 57.4 "M" 39 "PB stays at 00:22:54" 69
"43" "peterpan" "192" 43 "78427" "24:59" 1499 "VM55-59" 62.04 "M" 40 "PB stays at 00:22:20" 227
"44" "peterpan" "192" 44 "1799851" "25:05" 1505 "VM55-59" 61.26 "M" 41 "PB stays at 00:23:59" 107
"45" "peterpan" "192" 45 "329107" "25:25" 1525 "VM55-59" 60.46 "M" 42 "PB stays at 00:23:17" 13
"46" "peterpan" "192" 46 "2226506" "25:36" 1536 "SM30-34" 50.98 "M" 43 "PB stays at 00:23:42" 126
"47" "peterpan" "192" 47 "199563" "25:52" 1552 "VM60-64" 64.24 "M" 44 "New PB!" 21
"48" "peterpan" "192" 48 "644598" "26:01" 1561 "SM25-29" 49.58 "M" 45 "PB stays at 00:21:24" 11
"49" "peterpan" "192" 49 "2444615" "26:02" 1562 "VM50-54" 58.07 "M" 46 "PB stays at 00:23:57" 56
