"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "peterpan" "34" 1 "338003" "18:49" 1129 "SM30-34" 69.35 "M" 1 "First Timer!" 222
"2" "peterpan" "34" 2 "481146" "19:40" 1180 "VM40-44" 69.41 "M" 2 "PB stays at 00:18:34" 140
"3" "peterpan" "34" 3 "131057" "19:48" 1188 "SM25-29" 65.15 "M" 3 "PB stays at 00:19:27" 71
"4" "peterpan" "34" 4 "498726" "20:03" 1203 "SM20-24" 64.59 "M" 4 "PB stays at 00:18:37" 22
"5" "peterpan" "34" 5 "691606" "20:15" 1215 "VM55-59" 76.54 "M" 5 "New PB!" 17
"6" "peterpan" "34" 6 "138070" "20:28" 1228 "SM25-29" 63.03 "M" 6 "PB stays at 00:17:59" 166
"7" "peterpan" "34" 7 "128165" "20:33" 1233 "VM35-39" 64.96 "M" 7 "PB stays at 00:19:58" 156
"8" "peterpan" "34" 8 "175851" "20:34" 1234 "VM35-39" 64.1 "M" 8 "PB stays at 00:18:49" 193
"9" "peterpan" "34" 9 "47970" "20:56" 1256 "SW25-29" 70.7 "F" 1 "PB stays at 00:18:59" 104
"10" "peterpan" "34" 10 "542730" "21:10" 1270 "SW18-19" 70.71 "F" 2 "New PB!" 139
"11" "peterpan" "34" 11 "504072" "21:16" 1276 "VM35-39" 62.38 "M" 9 "PB stays at 00:20:03" 159
"12" "peterpan" "34" 12 "84675" "21:31" 1291 "SM30-34" 60.96 "M" 10 "PB stays at 00:18:24" 128
"13" "peterpan" "34" 13 "171065" "21:32" 1292 "VM40-44" 63.85 "M" 11 "PB stays at 00:18:49" 231
"14" "peterpan" "34" 14 "498952" "21:49" 1309 "VM45-49" 65.47 "M" 12 "New PB!" 220
"15" "peterpan" "34" 15 "677010" "21:53" 1313 "JM15-17" 61.69 "M" 13 "New PB!" 61
"16" "peterpan" "34" 16 "199283" "21:56" 1316 "VM35-39" 61.32 "M" 14 "PB stays at 00:21:40" 223
"17" "peterpan" "34" 17 "533166" "22:19" 1339 "VM45-49" 64 "M" 15 "PB stays at 00:21:33" 144
"18" "peterpan" "34" 18 "500831" "22:23" 1343 "SM25-29" 57.63 "M" 16 "PB stays at 00:21:21" 26
"19" "peterpan" "34" 19 "297221" "22:31" 1351 "SM25-29" 57.29 "M" 17 "PB stays at 00:21:25" 112
"20" "peterpan" "34" 20 "542738" "22:41" 1361 "VM50-54" 65.03 "M" 18 "New PB!" 65
"21" "peterpan" "34" 21 NA NA NA NA NA NA NA NA NA
"22" "peterpan" "34" 22 "481451" "23:01" 1381 "VM40-44" 60.17 "M" 20 "PB stays at 00:20:41" 153
