"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "windynook" "20" 1 "1817542" "20:24" 1224 "VM40-44" 67.4 "M" 1 "First Timer!" 15
"2" "windynook" "20" 2 "3247996" "20:59" 1259 "VM35-39" 62.83 "M" 2 "First Timer!" 30
"3" "windynook" "20" 3 "1657759" "21:19" 1279 "VM45-49" 67.01 "M" 3 "PB stays at 00:21:06" 49
"4" "windynook" "20" 4 "1764443" "21:29" 1289 "VM40-44" 64 "M" 4 "First Timer!" 149
"5" "windynook" "20" 5 "288662" "21:40" 1300 "VM35-39" 60.85 "M" 5 "First Timer!" 124
"6" "windynook" "20" 6 "795892" "21:50" 1310 "VM45-49" 65.95 "M" 6 "New PB!" 130
"7" "windynook" "20" 7 "1037968" "22:24" 1344 "VM65-69" 75.6 "M" 7 "First Timer!" 29
"8" "windynook" "20" 8 "1097161" "22:26" 1346 "VM45-49" 65.23 "M" 8 "PB stays at 00:19:43" 147
"9" "windynook" "20" 9 "3431635" "22:33" 1353 "SM30-34" 57.87 "M" 9 "New PB!" 31
"10" "windynook" "20" 10 "1218002" "22:52" 1372 "VM35-39" 57.65 "M" 10 "PB stays at 00:20:44" 207
"11" "windynook" "20" 11 "2562251" "23:28" 1408 "SM18-19" 56.82 "M" 11 "First Timer!" 7
"12" "windynook" "20" 12 "89050" "23:34" 1414 "VM35-39" 57.07 "M" 12 "New PB!" 102
"13" "windynook" "20" 13 "2265657" "23:38" 1418 "VM60-64" 68.48 "M" 13 "First Timer!" 44
"14" "windynook" "20" 14 "2696198" "23:49" 1429 "VM50-54" 61.93 "M" 14 "First Timer!" 40
"15" "windynook" "20" 15 "606449" "24:15" 1455 "SW30-34" 61.1 "F" 1 "PB stays at 00:23:33" 28
"16" "windynook" "20" 16 "2532099" "24:36" 1476 "SM30-34" 52.57 "M" 15 "First Timer!" 5
"17" "windynook" "20" 17 "139124" "24:40" 1480 "VM35-39" 53.78 "M" 16 "PB stays at 00:23:55" 239
"18" "windynook" "20" 18 "93514" "24:46" 1486 "VM35-39" 53.9 "M" 17 "PB stays at 00:22:00" 211
"19" "windynook" "20" 19 "720754" "24:57" 1497 "VM35-39" 52.84 "M" 18 "New PB!" 27
"20" "windynook" "20" 20 "921205" "25:07" 1507 "VM35-39" 52.49 "M" 19 "PB stays at 00:24:13" 80
"21" "windynook" "20" 21 "741299" "25:14" 1514 "VM45-49" 56.61 "M" 20 "PB stays at 00:23:19" 95
"22" "windynook" "20" 22 "2497113" "25:38" 1538 "VM35-39" 51.76 "M" 21 "PB stays at 00:22:39" 9
"23" "windynook" "20" 23 "711071" "25:47" 1547 "VM40-44" 53.33 "M" 22 "First Timer!" 52
"24" "windynook" "20" 24 "489208" "25:52" 1552 "VM50-54" 58.89 "M" 23 "New PB!" 108
"25" "windynook" "20" 25 "874751" "25:53" 1553 "VW50-54" 66.39 "F" 2 "First Timer!" 12
"26" "windynook" "20" 26 "69092" "26:31" 1591 "VM45-49" 53.87 "M" 24 "First Timer!" 280
"27" "windynook" "20" 27 "1206623" "26:52" 1612 "VM40-44" 51.99 "M" 25 "First Timer!" 106
"28" "windynook" "20" 28 "4434446" "27:51" 1671 "JM11-14" 50.93 "M" 26 "First Timer!" 3
"29" "windynook" "20" 29 "1906740" "28:03" 1683 "VW40-44" 55.67 "F" 3 "PB stays at 00:26:56" 44
"30" "windynook" "20" 30 "222465" "28:21" 1701 "VM65-69" 59.14 "M" 27 "PB stays at 00:25:06" 106
"31" "windynook" "20" 31 "328232" "28:26" 1706 "SW30-34" 52.11 "F" 4 "PB stays at 00:24:59" 38
"32" "windynook" "20" 32 "3688841" "28:44" 1724 "VM45-49" 50.52 "M" 28 "PB stays at 00:24:15" 7
"33" "windynook" "20" 33 "1213534" "29:07" 1747 "VM70-74" 63.02 "M" 29 "PB stays at 00:24:21" 145
"34" "windynook" "20" 34 "3718282" "29:12" 1752 "VM65-69" 58.5 "M" 30 "First Timer!" 23
"35" "windynook" "20" 35 "2898450" "29:44" 1784 "SM30-34" 44.11 "M" 31 "First Timer!" 75
"36" "windynook" "20" 36 "1158136" "29:55" 1795 "VM55-59" 51.36 "M" 32 "New PB!" 133
"37" "windynook" "20" 37 "4082739" "30:11" 1811 "VM65-69" 57.76 "M" 33 "PB stays at 00:26:08" 42
"38" "windynook" "20" 38 "4203868" "30:33" 1833 "JM15-17" 45.55 "M" 34 "PB stays at 00:29:06" 2
"39" "windynook" "20" 39 "2696210" "30:36" 1836 "VW40-44" 50.65 "F" 5 "First Timer!" 29
"40" "windynook" "20" 40 "605900" "30:44" 1844 "VW40-44" 50.05 "F" 6 "First Timer!" 86
"41" "windynook" "20" 41 "2470801" "31:53" 1913 "VW40-44" 48.25 "F" 7 "First Timer!" 72
"42" "windynook" "20" 42 "1764475" "31:53" 1913 "JM10" 49.5 "M" 35 "First Timer!" 85
"43" "windynook" "20" 43 "1764473" "31:54" 1914 "JW11-14" 51.04 "F" 8 "First Timer!" 114
"44" "windynook" "20" 44 "1817738" "32:25" 1945 "VW35-39" 46.89 "F" 9 "First Timer!" 84
"45" "windynook" "20" 45 "1029019" "33:17" 1997 "VM35-39" 39.86 "M" 36 "PB stays at 00:31:15" 13
"46" "windynook" "20" 46 "1036564" "33:18" 1998 "VW45-49" 49.75 "F" 10 "PB stays at 00:33:11" 151
"47" "windynook" "20" 47 "2784898" "33:19" 1999 "VM45-49" 42.87 "M" 37 "First Timer!" 93
"48" "windynook" "20" 48 "3493253" "34:07" 2047 "VW35-39" 44.36 "F" 11 "First Timer!" 64
"49" "windynook" "20" 49 "2474800" "34:18" 2058 "VW55-59" 53.5 "F" 12 "First Timer!" 73
"50" "windynook" "20" 50 "3411648" "34:43" 2083 "VM60-64" 47 "M" 38 "First Timer!" 56
"51" "windynook" "20" 51 "1218006" "34:52" 2092 "VW35-39" 43.4 "F" 13 "New PB!" 184
"52" "windynook" "20" 52 "874457" "34:54" 2094 "SW30-34" 42.45 "F" 14 "First Timer!" 125
"53" "windynook" "20" 53 "3963853" "34:55" 2095 "VM45-49" 40.91 "M" 39 "PB stays at 00:30:54" 66
"54" "windynook" "20" 54 "817130" "34:58" 2098 "VW55-59" 53.19 "F" 15 "New PB!" 187
"55" "windynook" "20" 55 "1519519" "35:50" 2150 "VW40-44" 42.93 "F" 16 "First Timer!" 72
"56" "windynook" "20" 56 "2329647" "36:20" 2180 "VM40-44" 38.12 "M" 40 "PB stays at 00:27:33" 83
"57" "windynook" "20" 57 "318904" "36:45" 2205 "VM35-39" 36.6 "M" 41 "First Timer!" 44
"58" "windynook" "20" 58 "738441" "37:39" 2259 "VW35-39" 39.71 "F" 17 "First Timer!" 181
"59" "windynook" "20" 59 NA NA NA NA NA NA NA NA NA
"60" "windynook" "20" 60 "2718688" "40:13" 2413 "VM40-44" 34.19 "M" 43 "PB stays at 00:25:59" 7
"61" "windynook" "20" 61 "3866526" "40:47" 2447 "VW35-39" 37.11 "F" 18 "New PB!" 62
