"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "southshields" "308" 1 "197811" "16:59" 1019 "VM35-39" 79.78 "M" 1 "First Timer!" 107
"2" "southshields" "308" 2 "320060" "17:41" 1061 "VM35-39" 76.06 "M" 2 "PB stays at 00:16:37" 39
"3" "southshields" "308" 3 "480480" "17:53" 1073 "SM30-34" 72.97 "M" 3 "PB stays at 00:16:54" 145
"4" "southshields" "308" 4 "2999337" "18:35" 1115 "VM50-54" 81.97 "M" 4 "First Timer!" 18
"5" "southshields" "308" 5 "1327514" "18:43" 1123 "SM25-29" 69.01 "M" 5 "PB stays at 00:18:37" 14
"6" "southshields" "308" 6 "1071297" "18:43" 1123 "VM45-49" 75.78 "M" 6 "PB stays at 00:17:35" 185
"7" "southshields" "308" 7 "480909" "19:11" 1151 "VM40-44" 72.2 "M" 7 "PB stays at 00:18:15" 185
"8" "southshields" "308" 8 "5582172" "19:14" 1154 "VM40-44" 70.97 "M" 8 "New PB!" 2
"9" "southshields" "308" 9 "62325" "19:21" 1161 "VM40-44" 72.7 "M" 9 "PB stays at 00:17:50" 60
"10" "southshields" "308" 10 "5689737" "19:47" 1187 "SM30-34" 65.37 "M" 10 "First Timer!" 1
"11" "southshields" "308" 11 "114355" "19:51" 1191 "VM40-44" 70.86 "M" 11 "PB stays at 00:19:16" 42
"12" "southshields" "308" 12 "1567877" "19:58" 1198 "VM50-54" 73.87 "M" 12 "PB stays at 00:19:46" 106
"13" "southshields" "308" 13 "2682115" "20:24" 1224 "VM35-39" 66.42 "M" 13 "New PB!" 74
"14" "southshields" "308" 14 NA NA NA NA NA NA NA NA NA
"15" "southshields" "308" 15 "4870730" "20:49" 1249 "SM30-34" 62.45 "M" 15 "PB stays at 00:20:25" 12
"16" "southshields" "308" 16 "4224094" "20:56" 1256 "VM40-44" 66.16 "M" 16 "New PB!" 22
"17" "southshields" "308" 17 "3251955" "21:02" 1262 "VM45-49" 69.57 "M" 17 "New PB!" 78
