"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "gibside" "150" 1 "496294" "19:56" 1196 "SM25-29" 64.72 "M" 1 "New PB!" 28
"2" "gibside" "150" 2 "463889" "20:09" 1209 "VM45-49" 70.89 "M" 2 "PB stays at 00:19:01" 131
"3" "gibside" "150" 3 "3123330" "23:16" 1396 "VM40-44" 60.03 "M" 3 "PB stays at 00:21:05" 24
"4" "gibside" "150" 4 "3458203" "24:04" 1444 "SM30-34" 54.02 "M" 4 "PB stays at 00:22:25" 28
"5" "gibside" "150" 5 "3256748" "24:31" 1471 "SM30-34" 52.89 "M" 5 "PB stays at 00:23:27" 9
"6" "gibside" "150" 6 "299662" "25:46" 1546 "SM30-34" 50.91 "M" 6 "PB stays at 00:19:52" 336
"7" "gibside" "150" 7 "1098391" "26:42" 1602 "VW35-39" 56.93 "F" 1 "PB stays at 00:24:24" 18
"8" "gibside" "150" 8 "501024" "26:46" 1606 "VM50-54" 56.91 "M" 7 "PB stays at 00:25:14" 207
"9" "gibside" "150" 9 "53961" "27:50" 1670 "SM30-34" 46.89 "M" 8 "PB stays at 00:22:26" 64
"10" "gibside" "150" 10 "2730132" "28:02" 1682 "SW30-34" 53.15 "F" 2 "PB stays at 00:27:02" 10
"11" "gibside" "150" 11 "1636882" "28:13" 1693 "VM40-44" 49.5 "M" 9 "PB stays at 00:27:03" 22
"12" "gibside" "150" 12 NA NA NA NA NA NA NA NA NA
"13" "gibside" "150" 13 "924613" "29:23" 1763 "VM55-59" 52.75 "M" 11 "First Timer!" 197
"14" "gibside" "150" 14 "272363" "29:46" 1786 "VW50-54" 56.33 "F" 3 "PB stays at 00:27:32" 93
"15" "gibside" "150" 15 "1605479" "30:06" 1806 "VM50-54" 49.78 "M" 12 "PB stays at 00:27:56" 22
"16" "gibside" "150" 16 "226165" "30:26" 1826 "VM50-54" 50.05 "M" 13 "PB stays at 00:21:30" 182
"17" "gibside" "150" 17 "3548538" "30:28" 1828 "VW55-59" 61.05 "F" 4 "PB stays at 00:29:30" 8
"18" "gibside" "150" 18 "75934" "30:28" 1828 "VM80-84" 68.98 "M" 14 "PB stays at 00:28:23" 384
"19" "gibside" "150" 19 "2861327" "34:32" 2072 "VW50-54" 48.55 "F" 5 "PB stays at 00:30:46" 60
"20" "gibside" "150" 20 "1481558" "34:32" 2072 "VW45-49" 46.43 "F" 6 "PB stays at 00:31:59" 62
"21" "gibside" "150" 21 "836899" "34:33" 2073 "VW35-39" 43.42 "F" 7 "PB stays at 00:25:10" 125
