"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"229" "2019-02-16" 117 66 41 3.26861607925923 0.518284041820932 2.92925334233799 0.490113378112846 NA
"228" "2019-01-26" 83 46 32 3.1727965035659 0.532232595478477 2.6644534273096 0.378009424670997 NA
"227" "2019-01-12" 104 50 47 3.15141956688883 0.581511699574189 2.68272661195848 0.428647074534167 NA
"226" "2019-01-05" 71 42 25 3.23846722427819 0.536824952864632 2.54805088395605 0.43449605625169 NA
"225" "2018-12-29" 109 58 42 3.14148256673703 0.530044168363293 2.6512828113572 0.552054341532464 NA
"224" "2018-12-22" 83 45 33 3.1325914754738 0.544236665109812 2.78913730123162 0.515834555643038 NA
"223" "2018-12-15" 69 32 33 3.37828015293093 0.582666531887762 2.72690635290872 0.355679110600034 NA
"222" "2018-12-08" 56 37 17 3.15268934259188 0.541907758409673 2.68837476080882 0.489309081270662 NA
"221" "2018-12-01" 89 43 41 3.35600084797378 0.485827535079476 2.7358533970378 0.442821310269847 NA
"220" "2018-11-24" 80 48 29 3.31409518870251 0.544467651083179 2.79438424310401 0.409117550506092 NA
"219" "2018-11-17" 61 32 23 3.13025792589423 0.558703283607192 2.4741995554918 0.503757296924867 NA
"218" "2018-11-10" 75 41 30 3.20050306330783 0.74757368633119 2.61881324905972 0.544813886298175 NA
"217" "2018-11-03" 92 43 44 3.00149321066277 0.54541985773541 2.59493786831633 0.479810246209772 NA
"216" "2018-10-27" 38 22 15 3.07841227147941 0.652010829781244 2.60250856136478 0.527932382000531 NA
"215" "2018-10-20" 95 57 33 3.17143326033821 0.714089106519807 2.68403568451312 0.435216117479895 NA
"214" "2018-10-06" 62 29 27 3.26952086345974 0.492436539577288 2.47565192276114 0.508186972527443 NA
"213" "2018-09-29" 69 35 29 3.23179243709866 0.526192928333691 2.56237369447103 0.355318494683792 NA
"212" "2018-09-22" 89 48 38 3.16932724054071 0.601657950604568 2.6125148959396 0.486630782315712 NA
"211" "2018-09-15" 79 40 33 3.37193081614603 0.660192097026902 2.71252023050563 0.504243053983071 NA
"210" "2018-09-08" 66 34 28 3.37969039835974 0.618224412514191 2.51596081709625 0.588206716900183 NA
"209" "2018-09-01" 77 46 26 3.31406816036122 0.473112188564275 2.60389476947163 0.551835687669468 NA
"208" "2018-08-25" 97 52 42 3.22194288272032 0.615829604710776 2.72484708787503 0.39990229689444 NA
"207" "2018-08-18" 66 37 22 3.28942333069157 0.506823443086686 2.58798346470038 0.369958206029518 NA
"206" "2018-08-11" 56 38 15 3.33252047395999 0.611925624650927 2.60600610388874 0.36139622725391 NA
"205" "2018-08-04" 76 42 32 3.20665216137209 0.429877615868084 2.74069112396643 0.431371561483076 NA
"204" "2018-07-28" 105 52 42 3.17436948960386 0.651239706911393 2.58922829781865 0.373451429502831 NA
"203" "2018-07-21" 83 42 40 3.32871131695829 0.566051102663575 2.69531120745128 0.415329271301398 NA
"202" "2018-07-14" 110 67 37 3.19396759885983 0.526468337835705 2.63126684805159 0.473703579641832 NA
"201" "2018-07-07" 97 55 36 3.09387168607975 0.552749046241424 2.58680825540223 0.4427112762027 NA
"200" "2018-06-30" 83 39 39 3.1118283965326 0.424865546039346 2.61608698558978 0.381413497439947 NA
"199" "2018-06-23" 69 40 28 3.28388242692666 0.507556464721142 2.68405554556743 0.409966015312196 NA
"198" "2018-06-16" 71 36 32 3.17739672189754 0.513102698165205 2.601351488441 0.324289169318747 NA
"197" "2018-06-09" 64 39 23 3.20845822940024 0.505698363172077 2.64444608528077 0.648278408727493 NA
"196" "2018-06-02" 91 54 35 3.23715687647369 0.523586117333136 2.50319513460671 0.368264453373927 NA
"195" "2018-05-26" 90 49 36 3.19459212614589 0.560551955593661 2.59942365162242 0.379556962286131 NA
"194" "2018-05-19" 83 44 37 3.32260486006759 0.490291610503481 2.59926764082377 0.308724379439702 NA
"193" "2018-05-12" 85 49 30 3.28831658733892 0.587976392853814 2.70343629824737 0.311856933072994 NA
"192" "2018-05-05" 63 28 28 3.30086084648743 0.461621917965988 2.60467542326407 0.411131941837934 NA
"191" "2018-04-28" 96 46 43 3.31338996856095 0.498843614224246 2.5642477662904 0.421786401023955 NA
"190" "2018-04-21" 89 49 40 3.22030065524118 0.590775084855801 2.6379921377654 0.44061513780063 NA
"189" "2018-04-14" 95 58 34 3.19409567671365 0.564995005981858 2.55071624628291 0.338141172074613 NA
"188" "2018-04-07" 54 30 19 3.11261817689937 0.560169178273823 2.5789631652026 0.262416914326399 NA
"187" "2018-03-24" 80 39 39 3.23422159012081 0.532006249372763 2.580335892444 0.418690807980447 NA
"186" "2018-03-17" 59 32 23 3.07170009031591 0.492277451381656 2.62313113301155 0.480208114703117 NA
"185" "2018-03-10" 63 39 23 3.19380924285144 0.545924867614815 2.71841384021894 0.4135791404305 NA
"184" "2018-02-24" 72 27 42 3.07538494410046 0.751995073990655 2.68022832941323 0.492582522357918 NA
"183" "2018-02-17" 86 48 32 3.1610941303282 0.709231657483375 2.58619359901884 0.4453103981755 NA
"182" "2018-02-10" 88 54 28 3.05163631551844 0.534797964253004 2.68682414162439 0.418317502497903 NA
"181" "2018-02-03" 53 36 16 3.23935237130683 0.555597208200551 2.60064636897104 0.495706957184281 NA
"180" "2018-01-27" 65 30 28 2.96141982954123 0.584373686333363 2.50494929503395 0.42396284013735 NA
"179" "2018-01-13" 93 50 39 3.20466053899345 0.665960546054363 2.70276667849322 0.443676498753601 NA
"178" "2018-01-06" 49 28 18 3.16175838782024 0.422863555063036 2.61530557197772 0.523230114668813 NA
"177" "2017-12-23" 76 33 40 3.19963615011658 0.633940321433505 2.6077915664674 0.461657412720402 NA
"176" "2017-12-16" 79 47 31 3.28627248894841 0.494885456570682 2.83912141629327 0.487054371708645 NA
"175" "2017-12-09" 58 33 23 3.22523724195727 0.531133455459213 2.67895644116139 0.385961871281203 NA
"174" "2017-12-02" 79 47 29 3.29971815631891 0.452966257799088 2.74073821095438 0.412275057267513 NA
"173" "2017-11-25" 80 47 32 3.35923346223103 0.595021712363108 2.7722751510626 0.449955833612014 NA
"172" "2017-11-18" 71 43 24 3.15176756251586 0.604782248447318 2.51289373180273 0.494891226495614 NA
"171" "2017-11-11" 82 43 38 3.07990367967461 0.493240447713019 2.47135270764963 0.390344829128189 NA
"170" "2017-11-04" 139 74 63 3.15943565056299 0.603124304757513 2.4999975659034 0.422268737677372 NA
"169" "2017-10-28" 89 53 33 3.3568647008872 0.581236441694073 2.77089117756043 0.433162363663341 NA
"168" "2017-10-21" 70 41 25 3.26064000134327 0.583217658688068 2.60078707195593 0.567463468877643 NA
"167" "2017-10-14" 88 47 37 3.34590256323877 0.485440619494841 2.60966075496848 0.422936659637073 NA
"166" "2017-10-07" 77 36 39 3.19540568067404 0.584030005057901 2.52763441686647 0.45832674305971 NA
"165" "2017-09-30" 80 44 31 3.15691819406749 0.485979376489253 2.62424713177517 0.443303026183952 NA
"164" "2017-09-23" 165 64 90 3.19870243033953 0.517495495960348 2.54432429869344 0.472480420373363 NA
"163" "2017-09-16" 109 57 45 3.10413187344807 0.590860667494419 2.54540030536717 0.480267368254805 NA
"162" "2017-09-09" 52 31 19 3.13583609429068 0.625048104618313 2.52899568633221 0.524681026049963 NA
"161" "2017-09-02" 59 31 26 3.2566981667938 0.565818751374224 2.66449558248488 0.474089838347276 NA
"160" "2017-08-19" 63 33 25 3.18122511843898 0.541611163548514 2.60112577067222 0.399764110267787 NA
"159" "2017-08-12" 49 30 15 3.38332918806431 0.448654027820095 2.72369705613535 0.33997989470372 NA
"158" "2017-08-05" 65 36 25 2.88468396002046 0.590852340862964 2.6107938680593 0.46743360002295 NA
"157" "2017-07-29" 53 30 22 3.07748326931725 0.524828216125138 2.56125338488311 0.439130936843992 NA
"156" "2017-07-22" 62 41 18 3.32503152307808 0.545514476444814 2.93648315450371 0.493534862942486 NA
"155" "2017-07-15" 76 46 28 3.12873493588399 0.456883748256088 2.81882751272238 0.32994751565679 NA
"154" "2017-07-08" 73 46 23 3.32913166896409 0.582072347373303 2.57413811995561 0.351390351544635 NA
"153" "2017-07-01" 69 30 35 3.09166958458719 0.558663353847167 2.52071292289964 0.416443110405308 NA
"152" "2017-06-24" 98 53 41 3.16269130142834 0.539153123945099 2.62086661225052 0.340667537701677 NA
"151" "2017-06-17" 66 33 31 3.3011285100628 0.456827706546562 2.74782746521044 0.454210316540403 NA
"150" "2017-06-10" 21 13 7 3.24095937009969 0.494068794990084 2.69525003247555 0.291608655448533 NA
"149" "2017-06-03" 63 36 25 3.02849383508959 0.680572534621395 2.74052991952634 0.360454872300314 NA
"148" "2017-05-20" 69 39 25 3.30031470278694 0.545834013188638 2.75341972885982 0.42389847869672 NA
"147" "2017-05-13" 76 46 27 3.17672709583131 0.554934669418323 2.65817571949715 0.503150482626593 NA
"146" "2017-05-06" 71 35 34 3.2052235579519 0.527695313060679 2.81527171524233 0.511060678647666 NA
