"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "gibside" "130" 1 "697569" "19:33" 1173 "SM25-29" 65.98 "M" 1 "New PB!" 30
"2" "gibside" "130" 2 "463889" "19:49" 1189 "VM45-49" 71.57 "M" 2 "PB stays at 00:19:01" 131
"3" "gibside" "130" 3 "2452584" "20:55" 1255 "SM30-34" 61.83 "M" 3 "PB stays at 00:19:15" 88
"4" "gibside" "130" 4 "1844303" "22:27" 1347 "VM60-64" 72.68 "M" 4 "PB stays at 00:21:34" 17
"5" "gibside" "130" 5 "1430843" "22:35" 1355 "VM35-39" 60 "M" 5 "PB stays at 00:21:10" 172
"6" "gibside" "130" 6 "2873166" "23:40" 1420 "SM30-34" 54.65 "M" 6 "First Timer!" 7
"7" "gibside" "130" 7 "3056436" "24:20" 1460 "JM11-14" 58.29 "M" 7 "First Timer!" 1
"8" "gibside" "130" 8 "224491" "24:24" 1464 "VM45-49" 58.54 "M" 8 "PB stays at 00:22:45" 16
"9" "gibside" "130" 9 NA NA NA NA NA NA NA NA NA
"10" "gibside" "130" 10 "701040" "24:51" 1491 "VM55-59" 63.98 "M" 10 "New PB!" 123
"11" "gibside" "130" 11 "515393" "24:59" 1499 "SM25-29" 51.63 "M" 11 "First Timer!" 36
"12" "gibside" "130" 12 "1041372" "25:02" 1502 "SM30-34" 52.4 "M" 12 "PB stays at 00:20:50" 136
"13" "gibside" "130" 13 "1148980" "25:05" 1505 "VM35-39" 53.62 "M" 13 "PB stays at 00:21:11" 180
"14" "gibside" "130" 14 "835513" "25:13" 1513 "SW20-24" 58.69 "F" 1 "First Timer!" 40
"15" "gibside" "130" 15 "846618" "26:01" 1561 "VM45-49" 55.8 "M" 14 "PB stays at 00:22:11" 108
"16" "gibside" "130" 16 "786051" "26:19" 1579 "VM35-39" 50.41 "M" 15 "PB stays at 00:23:44" 102
"17" "gibside" "130" 17 "917900" "26:25" 1585 "VM40-44" 53.25 "M" 16 "PB stays at 00:26:23" 6
"18" "gibside" "130" 18 "704079" "26:31" 1591 "VM35-39" 50.72 "M" 17 "PB stays at 00:21:19" 49
"19" "gibside" "130" 19 "1172808" "26:40" 1600 "JM11-14" 54.38 "M" 18 "PB stays at 00:23:31" 20
"20" "gibside" "130" 20 "3069807" "26:45" 1605 "SM25-29" 48.22 "M" 19 "First Timer!" 2
"21" "gibside" "130" 21 "1041344" "27:05" 1625 "SW25-29" 54.65 "F" 2 "PB stays at 00:25:58" 114
"22" "gibside" "130" 22 "1077161" "27:32" 1652 "VM65-69" 60.9 "M" 20 "PB stays at 00:25:07" 65
"23" "gibside" "130" 23 "246590" "27:37" 1657 "SM30-34" 47.07 "M" 21 "First Timer!" 14
"24" "gibside" "130" 24 "3014162" "27:44" 1664 "VM60-64" 58.35 "M" 22 "New PB!" 27
"25" "gibside" "130" 25 "2154432" "28:04" 1684 "SW25-29" 52.73 "F" 3 "PB stays at 00:27:52" 5
"26" "gibside" "130" 26 "836899" "28:07" 1687 "VW35-39" 53.35 "F" 4 "PB stays at 00:25:10" 125
"27" "gibside" "130" 27 "869494" "28:25" 1705 "VM50-54" 51.91 "M" 23 "PB stays at 00:25:17" 98
"28" "gibside" "130" 28 "1550814" "28:47" 1727 "VW45-49" 56.86 "F" 5 "PB stays at 00:27:31" 39
"29" "gibside" "130" 29 "1324780" "29:00" 1740 "SM30-34" 44.6 "M" 24 "PB stays at 00:23:28" 22
"30" "gibside" "130" 30 "2988559" "29:10" 1750 "SW30-34" 50.8 "F" 6 "New PB!" 14
"31" "gibside" "130" 31 "1405597" "30:04" 1804 "VW45-49" 53.33 "F" 7 "PB stays at 00:28:30" 184
"32" "gibside" "130" 32 "2153955" "30:31" 1831 "SW25-29" 48.5 "F" 8 "PB stays at 00:24:43" 101
"33" "gibside" "130" 33 "1032392" "30:42" 1842 "VW45-49" 51.74 "F" 9 "PB stays at 00:27:41" 72
"34" "gibside" "130" 34 "2781342" "31:15" 1875 "SM25-29" 41.33 "M" 25 "PB stays at 00:24:06" 9
"35" "gibside" "130" 35 "676260" "31:18" 1878 "VM50-54" 47.12 "M" 26 "New PB!" 30
"36" "gibside" "130" 36 "3008610" "31:37" 1897 "SW20-24" 46.81 "F" 10 "First Timer!" 4
"37" "gibside" "130" 37 "203332" "31:44" 1904 "VM60-64" 51 "M" 27 "PB stays at 00:28:13" 303
"38" "gibside" "130" 38 "1588238" "31:57" 1917 "SW25-29" 46.32 "F" 11 "First Timer!" 7
"39" "gibside" "130" 39 "224507" "32:00" 1920 "VW45-49" 49.64 "F" 12 "PB stays at 00:24:12" 6
"40" "gibside" "130" 40 "1036564" "32:57" 1977 "VW45-49" 49.17 "F" 13 "PB stays at 00:30:58" 152
"41" "gibside" "130" 41 "2239245" "33:43" 2023 "VW55-59" 53.68 "F" 14 "PB stays at 00:31:00" 106
"42" "gibside" "130" 42 "2614625" "33:43" 2023 "VM55-59" 45.58 "M" 28 "PB stays at 00:25:19" 84
"43" "gibside" "130" 43 "552183" "36:11" 2171 "VW35-39" 41.59 "F" 15 "PB stays at 00:31:29" 178
"44" "gibside" "130" 44 "1810052" "36:23" 2183 "SW30-34" 40.86 "F" 16 "PB stays at 00:29:24" 43
"45" "gibside" "130" 45 "3024177" "36:27" 2187 "SW25-29" 40.6 "F" 17 "First Timer!" 2
"46" "gibside" "130" 46 "3024228" "36:28" 2188 "SM30-34" 35.79 "M" 29 "First Timer!" 2
"47" "gibside" "130" 47 NA NA NA NA NA NA NA NA NA
"48" "gibside" "130" 48 "686819" "39:40" 2380 "VM45-49" 36.3 "M" 31 "PB stays at 00:27:28" 85
