"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"256" "2014-11-01" NA NA NA NA NA NA NA NA
"255" "2014-10-25" NA NA NA NA NA NA NA NA
"254" "2014-10-18" NA NA NA NA NA NA NA NA
"253" "2014-10-11" NA NA NA NA NA NA NA NA
"252" "2014-10-04" NA NA NA NA NA NA NA NA
"251" "2014-09-27" NA NA NA NA NA NA NA NA
"250" "2014-09-20" NA NA NA NA NA NA NA NA
"249" "2014-09-13" NA NA NA NA NA NA NA NA
"248" "2014-09-06" NA NA NA NA NA NA NA NA
"247" "2014-08-30" NA NA NA NA NA NA NA NA
"246" "2014-08-23" NA NA NA NA NA NA NA NA
"245" "2014-08-16" NA NA NA NA NA NA NA NA
"244" "2014-08-09" NA NA NA NA NA NA NA NA
"243" "2014-08-02" NA NA NA NA NA NA NA NA
"242" "2014-07-26" NA NA NA NA NA NA NA NA
"241" "2014-07-19" NA NA NA NA NA NA NA NA
"240" "2014-07-12" NA NA NA NA NA NA NA NA
"239" "2014-07-05" NA NA NA NA NA NA NA NA
"238" "2014-06-28" NA NA NA NA NA NA NA NA
"237" "2014-06-21" NA NA NA NA NA NA NA NA
"236" "2014-06-14" NA NA NA NA NA NA NA NA
"235" "2014-06-07" NA NA NA NA NA NA NA NA
"234" "2014-05-31" NA NA NA NA NA NA NA NA
"233" "2014-05-24" NA NA NA NA NA NA NA NA
"232" "2014-05-17" NA NA NA NA NA NA NA NA
"231" "2014-05-10" NA NA NA NA NA NA NA NA
"230" "2014-05-03" NA NA NA NA NA NA NA NA
"229" "2014-04-26" NA NA NA NA NA NA NA NA
"228" "2014-04-19" NA NA NA NA NA NA NA NA
"227" "2014-04-12" NA NA NA NA NA NA NA NA
"226" "2014-04-05" NA NA NA NA NA NA NA NA
"225" "2014-03-29" NA NA NA NA NA NA NA NA
"224" "2014-03-22" NA NA NA NA NA NA NA NA
"223" "2014-03-15" NA NA NA NA NA NA NA NA
"222" "2014-03-08" NA NA NA NA NA NA NA NA
"221" "2014-03-01" NA NA NA NA NA NA NA NA
"220" "2014-02-22" NA NA NA NA NA NA NA NA
"219" "2014-02-15" NA NA NA NA NA NA NA NA
"218" "2014-02-08" NA NA NA NA NA NA NA NA
"217" "2014-02-01" NA NA NA NA NA NA NA NA
"216" "2014-01-25" NA NA NA NA NA NA NA NA
"215" "2014-01-18" NA NA NA NA NA NA NA NA
"214" "2014-01-11" NA NA NA NA NA NA NA NA
"213" "2014-01-04" NA NA NA NA NA NA NA NA
"212" "2014-01-01" NA NA NA NA NA NA NA NA
"211" "2013-12-28" NA NA NA NA NA NA NA NA
"210" "2013-12-21" NA NA NA NA NA NA NA NA
"209" "2013-12-14" NA NA NA NA NA NA NA NA
"208" "2013-12-07" NA NA NA NA NA NA NA NA
"207" "2013-11-30" NA NA NA NA NA NA NA NA
"206" "2013-11-23" NA NA NA NA NA NA NA NA
"205" "2013-11-16" NA NA NA NA NA NA NA NA
"204" "2013-11-09" NA NA NA NA NA NA NA NA
