"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "sunderland" "51" 1 "102258" "17:32" 1052 "VM40-44" 77.85 "M" 1 "First Timer!" 38
"2" "sunderland" "51" 2 "103609" "18:40" 1120 "SM18-19" 70.62 "M" 2 "First Timer!" 43
"3" "sunderland" "51" 3 "96043" "19:23" 1163 "SM25-29" 66.55 "M" 3 "New PB!" 91
"4" "sunderland" "51" 4 "30472" "19:27" 1167 "SM20-24" 66.58 "M" 4 "First Timer!" 15
"5" "sunderland" "51" 5 "102645" "19:31" 1171 "SM25-29" 66.1 "M" 5 "New PB!" 95
"6" "sunderland" "51" 6 "70137" "19:37" 1177 "SM30-34" 66.27 "M" 6 "New PB!" 177
"7" "sunderland" "51" 7 "44704" "20:06" 1206 "VM55-59" 77.78 "M" 7 "PB stays at 00:19:12" 123
"8" "sunderland" "51" 8 "96492" "21:25" 1285 "VM60-64" 76.89 "M" 8 "First Timer!" 6
"9" "sunderland" "51" 9 "96996" "21:30" 1290 "VM50-54" 68.6 "M" 9 "New PB!" 17
"10" "sunderland" "51" 10 "86909" "21:34" 1294 "VM35-39" 61.51 "M" 10 "PB stays at 00:20:45" 330
"11" "sunderland" "51" 11 "47005" "21:46" 1306 "VM55-59" 71.82 "M" 11 "PB stays at 00:20:58" 298
"12" "sunderland" "51" 12 "70533" "22:04" 1324 "VM40-44" 61.86 "M" 12 "PB stays at 00:20:43" 111
"13" "sunderland" "51" 13 "53850" "22:13" 1333 "VM45-49" 64.29 "M" 13 "PB stays at 00:21:09" 307
"14" "sunderland" "51" 14 "69600" "22:22" 1342 "VM45-49" 64.38 "M" 14 "PB stays at 00:21:06" 130
"15" "sunderland" "51" 15 "98127" "22:35" 1355 "VM40-44" 60.89 "M" 15 "PB stays at 00:20:24" 298
"16" "sunderland" "51" 16 "25383" "22:40" 1360 "SW25-29" 65.29 "F" 1 "New PB!" 57
"17" "sunderland" "51" 17 "44445" "22:51" 1371 "VM40-44" 61.12 "M" 16 "PB stays at 00:19:33" 361
"18" "sunderland" "51" 18 "50617" "23:04" 1384 "VM60-64" 70.74 "M" 17 "PB stays at 00:21:43" 401
"19" "sunderland" "51" 19 "75472" "23:25" 1405 "VM40-44" 59.15 "M" 18 "New PB!" 32
"20" "sunderland" "51" 20 "94286" "23:35" 1415 "VM45-49" 60.57 "M" 19 "New PB!" 184
"21" "sunderland" "51" 21 "44892" "23:55" 1435 "VM40-44" 58.82 "M" 20 "PB stays at 00:21:47" 33
