"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "sunderland" "326" 1 "741873" "17:14" 1034 "SM25-29" 74.85 "M" 1 "PB stays at 00:16:49" 81
"2" "sunderland" "326" 2 "1737351" "17:38" 1058 "SM25-29" 73.16 "M" 2 "New PB!" 37
"3" "sunderland" "326" 3 "144010" "18:46" 1126 "VM45-49" 76.11 "M" 3 "PB stays at 00:18:11" 315
"4" "sunderland" "326" 4 "48979" "18:54" 1134 "VM50-54" 79.28 "M" 4 "PB stays at 00:17:33" 25
"5" "sunderland" "326" 5 "334172" "19:01" 1141 "VM40-44" 71.78 "M" 5 "New PB!" 107
"6" "sunderland" "326" 6 "1643763" "19:17" 1157 "SM25-29" 66.98 "M" 6 "First Timer!" 2
"7" "sunderland" "326" 7 "1629215" "19:21" 1161 "VM40-44" 72.7 "M" 7 "PB stays at 00:18:41" 55
"8" "sunderland" "326" 8 "28032" "19:31" 1171 "SW30-34" 76 "F" 1 "PB stays at 00:18:39" 116
"9" "sunderland" "326" 9 "487483" "19:33" 1173 "VM35-39" 68.29 "M" 8 "PB stays at 00:18:30" 147
"10" "sunderland" "326" 10 "557565" "19:41" 1181 "VM45-49" 72.06 "M" 9 "New PB!" 254
"11" "sunderland" "326" 11 "1779487" "20:09" 1209 "VM35-39" 67.25 "M" 10 "PB stays at 00:18:32" 64
"12" "sunderland" "326" 12 "1516224" "20:11" 1211 "VM35-39" 65.73 "M" 11 "New PB!" 11
"13" "sunderland" "326" 13 NA NA NA NA NA NA NA NA NA
"14" "sunderland" "326" 14 "1349828" "20:40" 1240 "VM50-54" 73.71 "M" 13 "PB stays at 00:19:36" 111
"15" "sunderland" "326" 15 "118362" "20:49" 1249 "VM50-54" 73.18 "M" 14 "PB stays at 00:19:58" 270
"16" "sunderland" "326" 16 "608060" "20:52" 1252 "VM35-39" 63.58 "M" 15 "PB stays at 00:20:42" 27
"17" "sunderland" "326" 17 "51373" "20:55" 1255 "VM60-64" 78.73 "M" 16 "PB stays at 00:19:29" 237
"18" "sunderland" "326" 18 "654684" "20:57" 1257 "VM40-44" 67.14 "M" 17 "New PB!" 79
"19" "sunderland" "326" 19 "626522" "20:59" 1259 "VM60-64" 76.41 "M" 18 "PB stays at 00:20:37" 155
"20" "sunderland" "326" 20 "599375" "21:01" 1261 "VM45-49" 67.96 "M" 19 "New PB!" 91
"21" "sunderland" "326" 21 "458418" "21:03" 1263 "VM40-44" 65.8 "M" 20 "PB stays at 00:19:24" 233
"22" "sunderland" "326" 22 "59038" "21:04" 1264 "VM50-54" 71.76 "M" 21 "PB stays at 00:20:23" 289
"23" "sunderland" "326" 23 "224338" "21:07" 1267 "VM35-39" 63.69 "M" 22 "New PB!" 63
"24" "sunderland" "326" 24 "1930018" "21:15" 1275 "VM50-54" 69.96 "M" 23 "New PB!" 93
"25" "sunderland" "326" 25 "63053" "21:16" 1276 "JM15-17" 63.48 "M" 24 "PB stays at 00:18:05" 167
"26" "sunderland" "326" 26 "1488654" "21:22" 1282 "VM35-39" 62.09 "M" 25 "PB stays at 00:18:14" 151
"27" "sunderland" "326" 27 "1362655" "21:24" 1284 "SM30-34" 61.29 "M" 26 "New PB!" 31
"28" "sunderland" "326" 28 "1776539" "21:27" 1287 "VM35-39" 62.24 "M" 27 "PB stays at 00:20:22" 53
"29" "sunderland" "326" 29 "2015772" "21:29" 1289 "VM50-54" 68.66 "M" 28 "New PB!" 69
"30" "sunderland" "326" 30 "93361" "21:33" 1293 "VM50-54" 70.15 "M" 29 "PB stays at 00:19:58" 118
"31" "sunderland" "326" 31 "70573" "21:39" 1299 "VM45-49" 66.51 "M" 30 "PB stays at 00:20:33" 352
"32" "sunderland" "326" 32 "1466853" "21:42" 1302 "SM25-29" 59.45 "M" 31 "PB stays at 00:20:01" 26
"33" "sunderland" "326" 33 "310300" "21:44" 1304 "VM45-49" 66.79 "M" 32 "PB stays at 00:19:14" 304
"34" "sunderland" "326" 34 "922150" "21:46" 1306 "VM40-44" 62.71 "M" 33 "PB stays at 00:21:46" 91
"35" "sunderland" "326" 35 "139720" "22:01" 1321 "VM45-49" 64.42 "M" 34 "PB stays at 00:18:51" 360
"36" "sunderland" "326" 36 "75613" "22:02" 1322 "VM60-64" 72.77 "M" 35 "PB stays at 00:19:52" 126
"37" "sunderland" "326" 37 "1908066" "22:11" 1331 "SM30-34" 59.13 "M" 36 "New PB!" 97
"38" "sunderland" "326" 38 "292245" "22:12" 1332 "SM30-34" 58.56 "M" 37 "PB stays at 00:17:31" 116
"39" "sunderland" "326" 39 "46554" "22:13" 1333 "VW55-59" 81.47 "F" 2 "New PB!" 5
"40" "sunderland" "326" 40 "330592" "22:28" 1348 "VM50-54" 66.69 "M" 38 "PB stays at 00:21:18" 226
"41" "sunderland" "326" 41 "179441" "22:29" 1349 "VM50-54" 66.64 "M" 39 "PB stays at 00:19:16" 108
"42" "sunderland" "326" 42 "1622936" "22:35" 1355 "SM25-29" 57.12 "M" 40 "PB stays at 00:19:15" 77
"43" "sunderland" "326" 43 "572282" "22:38" 1358 "VM40-44" 60.75 "M" 41 "PB stays at 00:20:16" 108
"44" "sunderland" "326" 44 "1948199" "22:39" 1359 "VM40-44" 61.15 "M" 42 "New PB!" 84
"45" "sunderland" "326" 45 "316635" "22:41" 1361 "VM50-54" 65.54 "M" 43 "PB stays at 00:20:48" 126
"46" "sunderland" "326" 46 "758685" "22:52" 1372 "JW11-14" 69.83 "F" 3 "PB stays at 00:22:14" 86
"47" "sunderland" "326" 47 "578840" "22:53" 1373 "VM45-49" 62.93 "M" 44 "PB stays at 00:21:09" 197
"48" "sunderland" "326" 48 "596558" "23:06" 1386 "VW35-39" 64.94 "F" 4 "PB stays at 00:22:09" 11
"49" "sunderland" "326" 49 "463318" "23:08" 1388 "VM45-49" 61.74 "M" 45 "PB stays at 00:21:49" 52
"50" "sunderland" "326" 50 "60463" "23:09" 1389 "SM20-24" 56.3 "M" 46 "PB stays at 00:20:22" 217
"51" "sunderland" "326" 51 "44445" "23:15" 1395 "VM45-49" 62.44 "M" 47 "PB stays at 00:19:33" 361
"52" "sunderland" "326" 52 "1188769" "23:19" 1399 "VM45-49" 61.26 "M" 48 "First Timer!" 55
"53" "sunderland" "326" 53 "845236" "23:26" 1406 "JM11-14" 60.53 "M" 49 "PB stays at 00:22:41" 16
"54" "sunderland" "326" 54 "351099" "23:34" 1414 "VM45-49" 61.1 "M" 50 "PB stays at 00:20:32" 258
"55" "sunderland" "326" 55 "72121" "23:35" 1415 "VM55-59" 65.16 "M" 51 "PB stays at 00:20:01" 143
"56" "sunderland" "326" 56 "110070" "23:54" 1434 "VM40-44" 57.53 "M" 52 "PB stays at 00:22:48" 65
"57" "sunderland" "326" 57 "892415" "23:59" 1439 "VM40-44" 58.65 "M" 53 "New PB!" 28
"58" "sunderland" "326" 58 "1146591" "24:02" 1442 "VM40-44" 57.63 "M" 54 "PB stays at 00:23:13" 58
"59" "sunderland" "326" 59 "2132463" "24:10" 1450 "VM35-39" 54.55 "M" 55 "New PB!" 9
"60" "sunderland" "326" 60 "321752" "24:16" 1456 "VM50-54" 61.74 "M" 56 "PB stays at 00:23:40" 59
"61" "sunderland" "326" 61 "564970" "24:22" 1462 "VM45-49" 59.1 "M" 57 "PB stays at 00:22:18" 17
"62" "sunderland" "326" 62 "152878" "24:24" 1464 "VM50-54" 60.93 "M" 58 "PB stays at 00:22:22" 127
"63" "sunderland" "326" 63 "91405" "24:26" 1466 "SM30-34" 53.68 "M" 59 "PB stays at 00:22:11" 24
"64" "sunderland" "326" 64 "1200533" "24:27" 1467 "VM40-44" 57.12 "M" 60 "PB stays at 00:23:10" 31
"65" "sunderland" "326" 65 "182297" "24:29" 1469 "VM50-54" 61.2 "M" 61 "PB stays at 00:23:33" 227
"66" "sunderland" "326" 66 "1721244" "24:32" 1472 "JM10" 64.33 "M" 62 "PB stays at 00:21:32" 36
"67" "sunderland" "326" 67 "124303" "24:33" 1473 "VM50-54" 61.03 "M" 63 "PB stays at 00:22:14" 233
"68" "sunderland" "326" 68 "1422835" "24:36" 1476 "SM30-34" 53.05 "M" 64 "PB stays at 00:21:22" 51
"69" "sunderland" "326" 69 "1479409" "24:36" 1476 "VM55-59" 64.09 "M" 65 "PB stays at 00:23:46" 28
"70" "sunderland" "326" 70 "1721232" "24:41" 1481 "VM40-44" 56.11 "M" 66 "PB stays at 00:21:15" 44
"71" "sunderland" "326" 71 "83327" "24:44" 1484 "VM50-54" 60.11 "M" 67 "PB stays at 00:23:19" 365
"72" "sunderland" "326" 72 "1880503" "24:49" 1489 "VM35-39" 54.6 "M" 68 "New PB!" 17
"73" "sunderland" "326" 73 "225676" "24:51" 1491 "VW50-54" 70.09 "F" 5 "New PB!" 279
"74" "sunderland" "326" 74 "2135612" "24:55" 1495 "VM45-49" 56.92 "M" 69 "PB stays at 00:23:16" 12
"75" "sunderland" "326" 75 NA NA NA NA NA NA NA NA NA
"76" "sunderland" "326" 76 "484944" "25:09" 1509 "VM45-49" 57.26 "M" 71 "PB stays at 00:20:11" 152
"77" "sunderland" "326" 77 "764620" "25:11" 1511 "SW30-34" 58.9 "F" 6 "PB stays at 00:24:58" 127
"78" "sunderland" "326" 78 "132157" "25:17" 1517 "VM55-59" 61.31 "M" 72 "PB stays at 00:22:24" 346
"79" "sunderland" "326" 79 "50617" "25:17" 1517 "VM65-69" 68.23 "M" 73 "PB stays at 00:21:43" 402
"80" "sunderland" "326" 80 "215306" "25:18" 1518 "VM55-59" 61.26 "M" 74 "PB stays at 00:24:43" 65
