"pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"57" 57 308481 "22:16" 1336 "VM35-39" 60.85 "M" 54 "PB stays at 00:21:32" 261
"58" 58 922061 "22:20" 1340 "SW25-29" 66.27 "F" 4 "First Timer!" 3
"59" 59 3425794 "22:21" 1341 "SM20-24" 58.31 "M" 55 "PB stays at 00:20:52" 5
"60" 60 1211466 "22:21" 1341 "JM15-17" 62.27 "M" 56 "PB stays at 00:19:07" 63
"61" 61 4025179 "22:25" 1345 "SM18-19" 58.81 "M" 57 "First Timer!" 18
"62" 62 678587 "22:27" 1347 "JM11-14" 64.59 "M" 58 "New PB!" 159
"63" 63 2930142 "22:30" 1350 "VM45-49" 64 "M" 59 "New PB!" 19
"64" 64 1188769 "22:33" 1353 "VM45-49" 64.38 "M" 60 "PB stays at 00:22:29" 55
"65" 65 3295958 "22:33" 1353 "SM18-19" 58.46 "M" 61 "New PB!" 22
"66" 66 311909 "22:34" 1354 "VM35-39" 58.79 "M" 62 "PB stays at 00:21:19" 290
"67" 67 1744685 "22:44" 1364 "JW15-17" 66.5 "F" 5 "PB stays at 00:20:02" 85
"68" 68 3482098 "22:45" 1365 "SM20-24" 57.29 "M" 63 "PB stays at 00:21:22" 39
"69" 69 1207037 "22:45" 1365 "VM55-59" 69.3 "M" 64 "PB stays at 00:22:39" 35
"70" 70 1152648 "22:46" 1366 "VM45-49" 63.25 "M" 65 "New PB!" 101
"71" 71 24202 "22:48" 1368 "VM60-64" 70.32 "M" 66 "PB stays at 00:21:45" 430
"72" 72 191196 "22:57" 1377 "JM11-14" 61.8 "M" 67 "PB stays at 00:22:30" 50
"73" 73 2911426 "22:58" 1378 "SM20-24" 56.75 "M" 68 "PB stays at 00:21:39" 68
"74" 74 1191323 "22:58" 1378 "VM55-59" 66.91 "M" 69 "PB stays at 00:21:29" 100
"75" 75 1075186 "23:00" 1380 "SM25-29" 56.16 "M" 70 "New PB!" 9
"76" 76 458167 "23:00" 1380 "SW20-24" 64.35 "F" 6 "New PB!" 74
"77" 77 3054016 "23:06" 1386 "VM50-54" 64.36 "M" 71 "PB stays at 00:21:57" 32
"78" 78 4021081 "23:07" 1387 "SM20-24" 56.02 "M" 72 "First Timer!" 9
"79" 79 NA NA NA NA NA NA NA NA NA
"80" 80 3239865 "23:16" 1396 "SM18-19" 56.66 "M" 74 "PB stays at 00:22:40" 53
"81" 81 3959611 "23:20" 1400 "SW18-19" 63.64 "F" 7 "PB stays at 00:22:59" 4
"82" 82 2704949 "23:25" 1405 "SM18-19" 56.94 "M" 75 "PB stays at 00:21:32" 26
"83" 83 172656 "23:26" 1406 "VM45-49" 60.95 "M" 76 "PB stays at 00:22:06" 311
"84" 84 NA NA NA NA NA NA NA NA NA
"85" 85 965411 "23:30" 1410 "VM50-54" 63.76 "M" 78 "PB stays at 00:22:16" 59
"86" 86 209161 "23:32" 1412 "VW35-39" 63.74 "F" 8 "PB stays at 00:20:21" 175
"87" 87 2659443 "23:33" 1413 "SM18-19" 55.98 "M" 79 "PB stays at 00:21:16" 46
"88" 88 3884209 "23:34" 1414 "SM18-19" 55.94 "M" 80 "New PB!" 13
"89" 89 3884253 "23:35" 1415 "SM25-29" 54.7 "M" 81 "New PB!" 8
"90" 90 338037 "23:36" 1416 "VM55-59" 66.81 "M" 82 "PB stays at 00:21:46" 286
"91" 91 3838542 "23:39" 1419 "VM45-49" 61.38 "M" 83 "New PB!" 36
"92" 92 3530084 "23:43" 1423 "SM18-19" 55.59 "M" 84 "PB stays at 00:20:04" 31
"93" 93 3962142 "23:43" 1423 "SW18-19" 63.11 "F" 9 "New PB!" 2
"94" 94 774222 "23:43" 1423 "VM50-54" 64.23 "M" 85 "PB stays at 00:23:12" 135
"95" 95 851004 "23:45" 1425 "SW18-19" 63.02 "F" 10 "PB stays at 00:23:33" 15
"96" 96 1320426 "23:49" 1429 "SM25-29" 54.23 "M" 86 "PB stays at 00:20:48" 53
"97" 97 3536772 "23:51" 1431 "SM30-34" 54.72 "M" 87 "PB stays at 00:21:41" 50
"98" 98 1096065 "23:53" 1433 "VM50-54" 61.76 "M" 88 "New PB!" 89
"99" 99 349675 "23:53" 1433 "VM35-39" 55.9 "M" 89 "PB stays at 00:20:21" 192
"100" 100 NA NA NA NA NA NA NA NA NA
"101" 101 408197 "23:56" 1436 "VM60-64" 67.62 "M" 91 "First Timer!" 90
"102" 102 1344727 "24:01" 1441 "SW25-29" 61.62 "F" 11 "New PB!" 17
"103" 103 3923254 "24:09" 1449 "SM18-19" 55.21 "M" 92 "New PB!" 2
"104" 104 657432 "24:12" 1452 "VW55-59" 77.96 "F" 12 "First Timer!" 2
"105" 105 1751407 "24:13" 1453 "VM45-49" 59.46 "M" 93 "PB stays at 00:22:14" 147
"106" 106 1279004 "24:15" 1455 "VM60-64" 67.29 "M" 94 "PB stays at 00:22:53" 108
"107" 107 173917 "24:17" 1457 "VM50-54" 60.74 "M" 95 "PB stays at 00:20:48" 251
"108" 108 1864288 "24:21" 1461 "SW18-19" 60.99 "F" 13 "First Timer!" 5
"109" 109 2023328 "24:25" 1465 "SW25-29" 60.61 "F" 14 "PB stays at 00:22:38" 95
"110" 110 87319 "24:31" 1471 "VM40-44" 56.49 "M" 96 "PB stays at 00:23:31" 87
"111" 111 NA NA NA NA NA NA NA NA NA
"112" 112 2701953 "24:34" 1474 "VM40-44" 56.38 "M" 98 "PB stays at 00:23:41" 50
"113" 113 NA NA NA NA NA NA NA NA NA
"114" 114 2364983 "24:35" 1475 "VM40-44" 57.22 "M" 100 "New PB!" 5
"115" 115 NA NA NA NA NA NA NA NA NA
"116" 116 49981 "24:38" 1478 "SW20-24" 60.08 "F" 15 "PB stays at 00:23:43" 283
"117" 117 311997 "24:40" 1480 "VW50-54" 69.66 "F" 16 "PB stays at 00:22:47" 267
"118" 118 1751384 "24:43" 1483 "VW45-49" 66.22 "F" 17 "PB stays at 00:22:50" 142
"119" 119 2895387 "24:51" 1491 "SW18-19" 59.76 "F" 18 "New PB!" 8
"120" 120 NA NA NA NA NA NA NA NA NA
"121" 121 3983489 "24:53" 1493 "SM18-19" 53.58 "M" 103 "New PB!" 36
"122" 122 2484877 "24:54" 1494 "SW18-19" 60.11 "F" 19 "PB stays at 00:22:44" 62
"123" 123 1339563 "24:55" 1495 "VM50-54" 60.13 "M" 104 "PB stays at 00:24:16" 51
"124" 124 1725038 "24:58" 1498 "SW20-24" 59.28 "F" 20 "PB stays at 00:23:42" 53
"125" 125 4038682 "24:59" 1499 "SW18-19" 59.44 "F" 21 "First Timer!" 3
"126" 126 44825 "25:00" 1500 "VM65-69" 69.73 "M" 105 "PB stays at 00:20:30" 228
"127" 127 2912405 "25:03" 1503 "VM50-54" 60.35 "M" 106 "New PB!" 28
"128" 128 286163 "25:05" 1505 "VM60-64" 65.65 "M" 107 "PB stays at 00:22:37" 76
"129" 129 NA NA NA NA NA NA NA NA NA
"130" 130 2684985 "25:10" 1510 "SW30-34" 59.07 "F" 22 "First Timer!" 19
"131" 131 177554 "25:12" 1512 "VM65-69" 69.18 "M" 109 "PB stays at 00:22:08" 133
"132" 132 682961 "25:12" 1512 "VM60-64" 65.34 "M" 110 "PB stays at 00:23:43" 198
"133" 133 1054567 "25:13" 1513 "VM50-54" 58.96 "M" 111 "PB stays at 00:22:31" 92
"134" 134 NA NA NA NA NA NA NA NA NA
"135" 135 3530994 "25:24" 1524 "VM50-54" 58.07 "M" 113 "New PB!" 7
"136" 136 2628770 "25:28" 1528 "VM65-69" 67.74 "M" 114 "PB stays at 00:23:58" 106
"137" 137 173621 "25:32" 1532 "SW25-29" 57.96 "F" 23 "First Timer!" 88
"138" 138 2468913 "25:39" 1539 "VM50-54" 59.39 "M" 115 "PB stays at 00:22:50" 103
"139" 139 199380 "25:41" 1541 "VM50-54" 59.31 "M" 116 "PB stays at 00:21:45" 235
"140" 140 3704445 "25:43" 1543 "JM15-17" 53.27 "M" 117 "PB stays at 00:21:24" 21
"141" 141 2689981 "25:47" 1547 "VM35-39" 51.13 "M" 118 "First Timer!" 11
"142" 142 2222006 "25:48" 1548 "VW35-39" 58.33 "F" 24 "First Timer!" 22
"143" 143 402903 "25:49" 1549 "VM55-59" 59.52 "M" 119 "First Timer!" 197
"144" 144 85261 "25:53" 1553 "VW50-54" 65.55 "F" 25 "PB stays at 00:23:08" 240
"145" 145 3926871 "25:55" 1555 "VM50-54" 56.91 "M" 120 "First Timer!" 1
"146" 146 569161 "25:56" 1556 "JM10" 60.86 "M" 121 "First Timer!" 51
"147" 147 217356 "25:56" 1556 "VM45-49" 55.98 "M" 122 "First Timer!" 153
"148" 148 NA NA NA NA NA NA NA NA NA
"149" 149 3678496 "26:10" 1570 "SW30-34" 56.94 "F" 26 "PB stays at 00:25:40" 19
"150" 150 3428706 "26:12" 1572 "VM50-54" 58.14 "M" 124 "New PB!" 11
"151" 151 3853423 "26:16" 1576 "VM35-39" 50.51 "M" 125 "PB stays at 00:25:06" 11
"152" 152 3297840 "26:17" 1577 "VM40-44" 53.52 "M" 126 "New PB!" 45
"153" 153 1864558 "26:18" 1578 "VM45-49" 54.75 "M" 127 "New PB!" 91
"154" 154 2696422 "26:19" 1579 "SW20-24" 56.24 "F" 27 "PB stays at 00:23:47" 24
"155" 155 NA NA NA NA NA NA NA NA NA
"156" 156 175421 "26:26" 1586 "VM60-64" 61.73 "M" 129 "PB stays at 00:21:19" 262
"157" 157 1351961 "26:27" 1587 "VM50-54" 56.21 "M" 130 "PB stays at 00:25:55" 62
"158" 158 1600514 "26:30" 1590 "VW65-69" 77.67 "F" 28 "New PB!" 147
"159" 159 1012212 "26:30" 1590 "JW11-14" 61.45 "F" 29 "PB stays at 00:24:14" 124
"160" 160 NA NA NA NA NA NA NA NA NA
"161" 161 1315085 "26:34" 1594 "VM55-59" 58.34 "M" 132 "PB stays at 00:24:33" 116
"162" 162 316880 "26:35" 1595 "VM35-39" 50.6 "M" 133 "PB stays at 00:22:44" 105
"163" 163 1410778 "26:39" 1599 "SM30-34" 48.97 "M" 134 "PB stays at 00:24:10" 50
"164" 164 1594431 "26:42" 1602 "VW35-39" 56.68 "F" 30 "PB stays at 00:24:26" 75
"165" 165 NA NA NA NA NA NA NA NA NA
"166" 166 2981074 "26:44" 1604 "SW25-29" 55.36 "F" 31 "PB stays at 00:24:43" 40
"167" 167 921397 "26:44" 1604 "SW25-29" 55.36 "F" 32 "PB stays at 00:25:49" 28
"168" 168 51405 "26:46" 1606 "VW50-54" 64.2 "F" 33 "PB stays at 00:22:23" 365
"169" 169 177728 "26:47" 1607 "SM30-34" 48.97 "M" 136 "PB stays at 00:24:13" 61
"170" 170 178365 "26:48" 1608 "VM50-54" 55.91 "M" 137 "PB stays at 00:23:50" 158
"171" 171 242178 "26:49" 1609 "SW18-19" 55.38 "F" 34 "PB stays at 00:24:40" 77
"172" 172 27645 "26:51" 1611 "SM20-24" 48.04 "M" 138 "PB stays at 00:23:50" 20
"173" 173 2462763 "26:52" 1612 "SM20-24" 48.01 "M" 139 "PB stays at 00:23:55" 29
"174" 174 1976014 "26:54" 1614 "SW20-24" 55.02 "F" 35 "PB stays at 00:26:37" 31
"175" 175 1997123 "26:54" 1614 "SM20-24" 48.45 "M" 140 "PB stays at 00:19:06" 32
"176" 176 NA NA NA NA NA NA NA NA NA
"177" 177 3220554 "27:00" 1620 "SM20-24" 48.27 "M" 142 "PB stays at 00:24:04" 27
"178" 178 208167 "27:01" 1621 "VM65-69" 63.85 "M" 143 "PB stays at 00:24:13" 165
"179" 179 179158 "27:03" 1623 "VW55-59" 66.91 "F" 36 "PB stays at 00:25:34" 314
"180" 180 3578719 "27:04" 1624 "VM60-64" 60.84 "M" 144 "PB stays at 00:26:54" 36
"181" 181 191464 "27:05" 1625 "SW30-34" 54.89 "F" 37 "PB stays at 00:22:13" 94
"182" 182 NA NA NA NA NA NA NA NA NA
"183" 183 2463951 "27:10" 1630 "VM60-64" 61.17 "M" 146 "First Timer!" 15
"184" 184 1459505 "27:11" 1631 "SW25-29" 54.45 "F" 38 "First Timer!" 7
"185" 185 4032197 "27:11" 1631 "SW25-29" 54.45 "F" 39 "First Timer!" 1
"186" 186 NA NA NA NA NA NA NA NA NA
"187" 187 1995692 "27:14" 1634 "VW35-39" 55.26 "F" 40 "First Timer!" 67
"188" 188 3953545 "27:16" 1636 "SW18-19" 54.46 "F" 41 "New PB!" 2
"189" 189 3953558 "27:16" 1636 "SW18-19" 54.89 "F" 42 "New PB!" 3
"190" 190 4011500 "27:17" 1637 "VW50-54" 62.19 "F" 43 "New PB!" 9
"191" 191 2840347 "27:17" 1637 "VM55-59" 56.32 "M" 148 "New PB!" 64
"192" 192 2129236 "27:19" 1639 "VM35-39" 49.6 "M" 149 "PB stays at 00:26:12" 12
"193" 193 480705 "27:20" 1640 "VW35-39" 55.61 "F" 44 "PB stays at 00:23:01" 136
"194" 194 NA NA NA NA NA NA NA NA NA
"195" 195 332546 "27:21" 1641 "VM55-59" 56.19 "M" 151 "PB stays at 00:24:14" 185
"196" 196 389132 "27:23" 1643 "VM60-64" 59.59 "M" 152 "PB stays at 00:22:06" 160
"197" 197 3238170 "27:26" 1646 "VW40-44" 55.77 "F" 45 "PB stays at 00:25:43" 30
"198" 198 2338316 "27:28" 1648 "VM65-69" 62.2 "M" 153 "PB stays at 00:25:58" 107
"199" 199 1952196 "27:30" 1650 "VM50-54" 54.48 "M" 154 "PB stays at 00:25:53" 77
"200" 200 4006333 "27:34" 1654 "SW20-24" 53.69 "F" 46 "First Timer!" 4
"201" 201 745173 "27:36" 1656 "SM25-29" 46.74 "M" 155 "PB stays at 00:22:20" 42
"202" 202 1307177 "27:39" 1659 "JM11-14" 53.77 "M" 156 "PB stays at 00:23:29" 59
"203" 203 3989485 "27:44" 1664 "SW25-29" 53.37 "F" 47 "First Timer!" 1
"204" 204 3383521 "27:46" 1666 "SM25-29" 46.46 "M" 157 "PB stays at 00:26:22" 31
"205" 205 2519390 "27:51" 1671 "SW30-34" 53.2 "F" 48 "New PB!" 8
"206" 206 2826841 "27:52" 1672 "VM45-49" 51.26 "M" 158 "PB stays at 00:27:34" 20
"207" 207 2807596 "27:52" 1672 "VW45-49" 58.73 "F" 49 "New PB!" 40
"208" 208 3943768 "27:53" 1673 "SW20-24" 53.08 "F" 50 "PB stays at 00:24:39" 3
"209" 209 1718580 "27:55" 1675 "VW35-39" 54.45 "F" 51 "PB stays at 00:26:59" 80
"210" 210 187605 "27:58" 1678 "VM40-44" 49.94 "M" 159 "PB stays at 00:21:55" 138
"211" 211 3820855 "28:01" 1681 "SW18-19" 53 "F" 52 "New PB!" 26
"212" 212 3821098 "28:02" 1682 "SW20-24" 52.79 "F" 53 "PB stays at 00:27:41" 9
"213" 213 74668 "28:15" 1695 "VW40-44" 54.45 "F" 54 "PB stays at 00:24:13" 254
"214" 214 3939866 "28:18" 1698 "JM15-17" 47.7 "M" 160 "PB stays at 00:26:24" 34
"215" 215 98708 "28:23" 1703 "VM70-74" 62.89 "M" 161 "PB stays at 00:22:22" 204
"216" 216 971715 "28:27" 1707 "VM40-44" 49.09 "M" 162 "PB stays at 00:26:32" 128
"217" 217 2031643 "28:32" 1712 "VW40-44" 54.32 "F" 55 "First Timer!" 1
"218" 218 3977478 "28:33" 1713 "JW15-17" 52.95 "F" 56 "New PB!" 9
"219" 219 290714 "28:35" 1715 "VM55-59" 55.16 "M" 163 "PB stays at 00:24:30" 226
"220" 220 1250767 "28:37" 1717 "VW50-54" 60.05 "F" 57 "PB stays at 00:25:00" 103
"221" 221 1807540 "28:40" 1720 "VM40-44" 48.31 "M" 164 "PB stays at 00:24:44" 72
"222" 222 201111 "28:42" 1722 "VM50-54" 52.21 "M" 165 "PB stays at 00:25:19" 117
"223" 223 287475 "28:44" 1724 "VW40-44" 53.94 "F" 58 "PB stays at 00:26:22" 70
"224" 224 1603388 "28:45" 1725 "SW25-29" 51.48 "F" 59 "First Timer!" 17
"225" 225 851508 "28:49" 1729 "VM65-69" 59.28 "M" 166 "First Timer!" 132
"226" 226 1119096 "28:50" 1730 "VM55-59" 53.29 "M" 167 "PB stays at 00:26:40" 149
"227" 227 2394918 "28:54" 1734 "SM30-34" 45.16 "M" 168 "PB stays at 00:23:28" 49
"228" 228 NA NA NA NA NA NA NA NA NA
"229" 229 1327497 "29:00" 1740 "VW45-49" 57.13 "F" 60 "PB stays at 00:25:59" 162
"230" 230 1390543 "29:01" 1741 "VM65-69" 58.87 "M" 170 "PB stays at 00:26:34" 141
"231" 231 185049 "29:06" 1746 "VW45-49" 55.1 "F" 61 "PB stays at 00:24:58" 36
"232" 232 NA NA NA NA NA NA NA NA NA
"233" 233 NA NA NA NA NA NA NA NA NA
"234" 234 381488 "29:15" 1755 "VM55-59" 53.45 "M" 173 "PB stays at 00:26:37" 180
"235" 235 2912407 "29:17" 1757 "VW50-54" 58.68 "F" 62 "New PB!" 50
"236" 236 4013287 "29:26" 1766 "VM40-44" 47.79 "M" 174 "PB stays at 00:24:38" 19
"237" 237 2404556 "29:27" 1767 "VW60-64" 67.8 "F" 63 "First Timer!" 43
"238" 238 1293873 "29:32" 1772 "VW35-39" 51.24 "F" 64 "New PB!" 14
"239" 239 70633 "29:33" 1773 "SW30-34" 50.14 "F" 65 "PB stays at 00:25:41" 52
"240" 240 1464769 "29:38" 1778 "SM30-34" 44.26 "M" 175 "PB stays at 00:26:02" 101
"241" 241 3576020 "29:43" 1783 "VM65-69" 56.42 "M" 176 "PB stays at 00:27:03" 59
"242" 242 677739 "29:46" 1786 "VM45-49" 48.77 "M" 177 "PB stays at 00:26:40" 146
"243" 243 1131173 "29:50" 1790 "VM65-69" 56.2 "M" 178 "PB stays at 00:25:38" 138
"244" 244 345151 "29:50" 1790 "VM50-54" 51.06 "M" 179 "PB stays at 00:26:47" 181
"245" 245 2811518 "29:51" 1791 "VM35-39" 45.39 "M" 180 "PB stays at 00:27:52" 20
"246" 246 31086 "29:52" 1792 "VM65-69" 57.76 "M" 181 "PB stays at 00:26:26" 433
"247" 247 42479 "29:54" 1794 "VM35-39" 44.65 "M" 182 "First Timer!" 145
"248" 248 3244332 "29:54" 1794 "VW50-54" 58.25 "F" 66 "PB stays at 00:29:13" 32
"249" 249 3779944 "29:54" 1794 "SW20-24" 49.5 "F" 67 "First Timer!" 55
"250" 250 191235 "29:57" 1797 "SW20-24" 49.42 "F" 68 "PB stays at 00:24:52" 43
"251" 251 84366 "30:01" 1801 "VM65-69" 56.91 "M" 183 "PB stays at 00:28:06" 40
"252" 252 3997157 "30:02" 1802 "VW55-59" 61.1 "F" 69 "First Timer!" 28
"253" 253 96112 "30:03" 1803 "VM50-54" 50.69 "M" 184 "PB stays at 00:19:34" 418
"254" 254 82661 "30:16" 1816 "VM50-54" 49.94 "M" 185 "PB stays at 00:26:24" 133
"255" 255 2589833 "30:31" 1831 "SW30-34" 48.83 "F" 70 "First Timer!" 38
"256" 256 1167760 "30:36" 1836 "SM20-24" 42.59 "M" 186 "New PB!" 78
"257" 257 407183 "30:39" 1839 "SM20-24" 42.25 "M" 187 "PB stays at 00:29:05" 3
"258" 258 1776854 "30:44" 1844 "VM55-59" 50.43 "M" 188 "PB stays at 00:27:52" 109
"259" 259 230831 "30:49" 1849 "VM75-79" 63.82 "M" 189 "PB stays at 00:26:45" 241
"260" 260 194742 "30:54" 1854 "VW50-54" 54.26 "F" 71 "PB stays at 00:26:39" 217
"261" 261 3897889 "31:06" 1866 "SW20-24" 47.59 "F" 72 "PB stays at 00:29:11" 30
"262" 262 3247496 "31:10" 1870 "SW25-29" 47.49 "F" 73 "PB stays at 00:29:37" 12
"263" 263 NA NA NA NA NA NA NA NA NA
"264" 264 1782666 "31:21" 1881 "SM30-34" 41.47 "M" 191 "PB stays at 00:27:29" 31
"265" 265 3671797 "31:26" 1886 "SM25-29" 41.04 "M" 192 "PB stays at 00:27:25" 7
"266" 266 1545999 "31:31" 1891 "SW20-24" 46.96 "F" 74 "New PB!" 99
"267" 267 3043915 "31:34" 1894 "VM40-44" 44.24 "M" 193 "PB stays at 00:28:49" 29
"268" 268 3967059 "31:39" 1899 "SW18-19" 47.29 "F" 75 "New PB!" 9
"269" 269 2775988 "31:42" 1902 "SW20-24" 46.69 "F" 76 "PB stays at 00:30:00" 35
"270" 270 541973 "31:51" 1911 "VW50-54" 55.36 "F" 77 "First Timer!" 40
"271" 271 NA NA NA NA NA NA NA NA NA
"272" 272 271792 "31:52" 1912 "VW55-59" 56.07 "F" 78 "PB stays at 00:30:34" 215
"273" 273 235364 "31:55" 1915 "JW11-14" 52.11 "F" 79 "New PB!" 9
"274" 274 NA NA NA NA NA NA NA NA NA
"275" 275 1642243 "32:01" 1921 "SW25-29" 46.23 "F" 80 "PB stays at 00:24:50" 145
"276" 276 1081715 "32:09" 1929 "VW50-54" 52.15 "F" 81 "PB stays at 00:30:32" 91
"277" 277 1144068 "32:09" 1929 "VM55-59" 47.8 "M" 196 "PB stays at 00:28:39" 63
"278" 278 69506 "32:11" 1931 "VW70-74" 70.33 "F" 82 "PB stays at 00:28:54" 57
"279" 279 69503 "32:12" 1932 "VM70-74" 55.43 "M" 197 "PB stays at 00:24:30" 292
"280" 280 2628864 "32:14" 1934 "VW65-69" 67.94 "F" 83 "PB stays at 00:30:43" 106
"281" 281 87315 "32:26" 1946 "VW40-44" 48.51 "F" 84 "New PB!" 139
"282" 282 322523 "32:34" 1954 "VM65-69" 52.97 "M" 198 "PB stays at 00:22:42" 240
"283" 283 3535328 "32:37" 1957 "SM20-24" 39.55 "M" 199 "PB stays at 00:24:55" 36
"284" 284 NA NA NA NA NA NA NA NA NA
"285" 285 1314928 "33:03" 1983 "VW50-54" 52.7 "F" 85 "PB stays at 00:29:57" 109
"286" 286 NA NA NA NA NA NA NA NA NA
"287" 287 173921 "33:18" 1998 "VW50-54" 50.95 "F" 86 "PB stays at 00:25:53" 152
"288" 288 103167 "33:18" 1998 "VM45-49" 42.59 "M" 202 "PB stays at 00:19:21" 85
"289" 289 3786397 "33:19" 1999 "SW25-29" 44.42 "F" 87 "PB stays at 00:33:04" 17
"290" 290 3863060 "33:21" 2001 "VW40-44" 47.18 "F" 88 "New PB!" 4
"291" 291 3612105 "33:36" 2016 "VW60-64" 60.32 "F" 89 "PB stays at 00:32:54" 24
"292" 292 3854817 "33:38" 2018 "JW10" 50.74 "F" 90 "PB stays at 00:31:17" 20
