"pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"42" 42 96558 "22:20" 1340 "SW30-34" 66.72 "F" 5 "PB stays at 00:20:43" 37
"43" 43 3935904 "22:21" 1341 "SM25-29" 57.72 "M" 38 "New PB!" 21
"44" 44 1236165 "22:22" 1342 "VM35-39" 59.31 "M" 39 "PB stays at 00:21:42" 22
"45" 45 221749 "22:22" 1342 "VW50-54" 74.96 "F" 6 "PB stays at 00:21:41" 225
"46" 46 3960406 "22:23" 1343 "SW25-29" 66.12 "F" 7 "New PB!" 6
"47" 47 308481 "22:23" 1343 "VM35-39" 60.54 "M" 40 "PB stays at 00:21:32" 261
"48" 48 193041 "22:24" 1344 "VM50-54" 68.01 "M" 41 "PB stays at 00:21:06" 127
"49" 49 3986577 "22:29" 1349 "SM30-34" 58.04 "M" 42 "New PB!" 20
"50" 50 1743037 "22:33" 1353 "VM40-44" 61.94 "M" 43 "First Timer!" 4
"51" 51 2659443 "22:42" 1362 "SM18-19" 58.08 "M" 44 "New PB!" 46
"52" 52 2858185 "22:46" 1366 "SW18-19" 65.23 "F" 8 "PB stays at 00:21:59" 10
"53" 53 NA NA NA NA NA NA NA NA NA
"54" 54 2975076 "22:47" 1367 "JM11-14" 67.15 "M" 46 "New PB!" 8
"55" 55 NA NA NA NA NA NA NA NA NA
"56" 56 NA NA NA NA NA NA NA NA NA
"57" 57 2860041 "22:50" 1370 "SW18-19" 65.04 "F" 9 "PB stays at 00:22:28" 10
"58" 58 301909 "23:01" 1381 "VM35-39" 58.87 "M" 49 "PB stays at 00:19:55" 177
"59" 59 338037 "23:06" 1386 "VM55-59" 68.25 "M" 50 "PB stays at 00:21:46" 286
"60" 60 2930142 "23:08" 1388 "VM45-49" 62.25 "M" 51 "PB stays at 00:22:30" 19
"61" 61 NA NA NA NA NA NA NA NA NA
"62" 62 1736291 "23:10" 1390 "SM30-34" 56.33 "M" 53 "PB stays at 00:21:42" 91
"63" 63 44462 "23:14" 1394 "VM50-54" 63.49 "M" 54 "PB stays at 00:19:19" 164
"64" 64 270607 "23:16" 1396 "VW35-39" 65.33 "F" 10 "PB stays at 00:22:31" 59
"65" 65 NA NA NA NA NA NA NA NA NA
"66" 66 3482098 "23:19" 1399 "SM20-24" 55.9 "M" 56 "PB stays at 00:21:22" 39
"67" 67 NA NA NA NA NA NA NA NA NA
"68" 68 3054016 "23:22" 1402 "VM50-54" 63.62 "M" 58 "PB stays at 00:21:57" 32
"69" 69 NA NA NA NA NA NA NA NA NA
"70" 70 3530084 "23:22" 1402 "SM18-19" 56.42 "M" 60 "New PB!" 31
"71" 71 367648 "23:23" 1403 "VW35-39" 65 "F" 11 "PB stays at 00:20:36" 92
"72" 72 1039355 "23:24" 1404 "JM10" 67.45 "M" 61 "New PB!" 18
"73" 73 1757076 "23:25" 1405 "SM30-34" 55.52 "M" 62 "New PB!" 60
"74" 74 1320426 "23:25" 1405 "SM25-29" 55.16 "M" 63 "PB stays at 00:20:48" 53
"75" 75 NA NA NA NA NA NA NA NA NA
"76" 76 1048649 "23:30" 1410 "SM18-19" 56.1 "M" 65 "New PB!" 43
"77" 77 NA NA NA NA NA NA NA NA NA
"78" 78 NA NA NA NA NA NA NA NA NA
"79" 79 178946 "23:31" 1411 "SM30-34" 55 "M" 68 "New PB!" 114
"80" 80 1273702 "23:32" 1412 "VM35-39" 56.02 "M" 69 "PB stays at 00:21:26" 160
"81" 81 851004 "23:33" 1413 "SW18-19" 63.55 "F" 12 "New PB!" 15
"82" 82 172656 "23:33" 1413 "VM45-49" 60.65 "M" 70 "PB stays at 00:22:06" 311
"83" 83 3874383 "23:35" 1415 "VM35-39" 57.46 "M" 71 "New PB!" 11
"84" 84 209161 "23:35" 1415 "VW35-39" 63.6 "F" 13 "PB stays at 00:20:21" 175
"85" 85 209159 "23:38" 1418 "VM45-49" 60.01 "M" 72 "PB stays at 00:19:45" 249
"86" 86 175421 "23:39" 1419 "VM60-64" 68.99 "M" 73 "PB stays at 00:21:19" 262
"87" 87 578541 "23:39" 1419 "VM50-54" 62.86 "M" 74 "PB stays at 00:22:23" 157
"88" 88 166157 "23:40" 1420 "VM50-54" 62.82 "M" 75 "PB stays at 00:21:28" 235
"89" 89 NA NA NA NA NA NA NA NA NA
"90" 90 2702677 "23:51" 1431 "SM20-24" 54.65 "M" 77 "First Timer!" 3
"91" 91 774222 "23:56" 1436 "VM50-54" 63.65 "M" 78 "PB stays at 00:23:12" 135
"92" 92 3825289 "23:59" 1439 "SW20-24" 61.71 "F" 14 "New PB!" 6
"93" 93 NA NA NA NA NA NA NA NA NA
"94" 94 496054 "24:12" 1452 "SW20-24" 61.16 "F" 15 "New PB!" 8
"95" 95 1815153 "24:13" 1453 "VM35-39" 55.13 "M" 80 "PB stays at 00:21:26" 82
"96" 96 3943777 "24:14" 1454 "SM25-29" 53.23 "M" 81 "New PB!" 2
"97" 97 311997 "24:16" 1456 "VW50-54" 70.81 "F" 16 "PB stays at 00:22:47" 267
"98" 98 2819158 "24:21" 1461 "SW20-24" 60.78 "F" 17 "PB stays at 00:23:34" 31
"99" 99 841662 "24:21" 1461 "VM50-54" 61.05 "M" 82 "PB stays at 00:21:08" 64
"100" 100 1467026 "24:22" 1462 "VM50-54" 61.49 "M" 83 "New PB!" 31
"101" 101 4023375 "24:22" 1462 "SW20-24" 60.74 "F" 18 "First Timer!" 1
"102" 102 1096065 "24:24" 1464 "VM50-54" 60.45 "M" 84 "PB stays at 00:22:47" 89
"103" 103 3817969 "24:24" 1464 "VM35-39" 54.37 "M" 85 "New PB!" 22
"104" 104 182745 "24:25" 1465 "VW50-54" 68.67 "F" 19 "PB stays at 00:23:40" 196
"105" 105 2232237 "24:28" 1468 "VM40-44" 57.49 "M" 86 "PB stays at 00:22:19" 42
"106" 106 2484877 "24:30" 1470 "SW18-19" 61.09 "F" 20 "New PB!" 62
"107" 107 1279004 "24:31" 1471 "VM60-64" 66.55 "M" 87 "PB stays at 00:22:53" 108
"108" 108 177554 "24:32" 1472 "VM65-69" 71.06 "M" 88 "PB stays at 00:22:08" 133
"109" 109 44825 "24:38" 1478 "VM65-69" 70.77 "M" 89 "PB stays at 00:20:30" 228
"110" 110 3943768 "24:39" 1479 "SW20-24" 60.04 "F" 21 "New PB!" 3
"111" 111 3697024 "24:41" 1481 "JM11-14" 60.23 "M" 90 "First Timer!" 30
"112" 112 699094 "24:41" 1481 "VM45-49" 57.46 "M" 91 "PB stays at 00:24:25" 177
"113" 113 1128040 "24:43" 1483 "SM18-19" 53.34 "M" 92 "First Timer!" 109
"114" 114 451310 "24:43" 1483 "JM11-14" 60.15 "M" 93 "PB stays at 00:24:11" 15
"115" 115 635779 "24:44" 1484 "VM45-49" 57.75 "M" 94 "PB stays at 00:23:03" 128
"116" 116 191399 "24:46" 1486 "VW60-64" 78.33 "F" 22 "PB stays at 00:23:47" 142
"117" 117 1283271 "24:47" 1487 "VW45-49" 64.09 "F" 23 "PB stays at 00:23:39" 68
"118" 118 103167 "24:50" 1490 "VM45-49" 57.11 "M" 95 "PB stays at 00:19:21" 85
"119" 119 3854791 "24:55" 1495 "JW11-14" 65.35 "F" 24 "PB stays at 00:24:55" 9
"120" 120 2628770 "24:55" 1495 "VM65-69" 69.23 "M" 96 "PB stays at 00:23:58" 106
"121" 121 3453392 "25:00" 1500 "SM18-19" 52.73 "M" 97 "New PB!" 4
"122" 122 2935651 "25:04" 1504 "SW20-24" 59.04 "F" 25 "PB stays at 00:23:05" 43
"123" 123 844971 "25:08" 1508 "JM11-14" 57.69 "M" 98 "New PB!" 37
"124" 124 2701953 "25:08" 1508 "VM40-44" 55.11 "M" 99 "PB stays at 00:23:41" 50
"125" 125 1984682 "25:09" 1509 "VW45-49" 63.15 "F" 26 "PB stays at 00:24:12" 29
"126" 126 2159857 "25:14" 1514 "SW25-29" 58.65 "F" 27 "First Timer!" 13
"127" 127 1725038 "25:18" 1518 "SW20-24" 58.5 "F" 28 "PB stays at 00:23:42" 53
"128" 128 NA NA NA NA NA NA NA NA NA
"129" 129 1692157 "25:20" 1520 "VM45-49" 55.99 "M" 101 "PB stays at 00:22:35" 53
"130" 130 735781 "25:21" 1521 "VM50-54" 59.11 "M" 102 "PB stays at 00:23:09" 136
"131" 131 1054567 "25:25" 1525 "VM50-54" 58.49 "M" 103 "PB stays at 00:22:31" 92
"132" 132 NA NA NA NA NA NA NA NA NA
"133" 133 4019771 "25:35" 1535 "SM20-24" 50.42 "M" 105 "First Timer!" 1
"134" 134 2454622 "25:37" 1537 "VM55-59" 59.99 "M" 106 "PB stays at 00:24:35" 49
"135" 135 227885 "25:45" 1545 "SW20-24" 57.48 "F" 29 "PB stays at 00:22:28" 62
"136" 136 NA NA NA NA NA NA NA NA NA
"137" 137 528016 "25:46" 1546 "VM35-39" 51.81 "M" 108 "PB stays at 00:25:41" 23
"138" 138 1336633 "25:52" 1552 "VM60-64" 64.24 "M" 109 "PB stays at 00:20:09" 55
"139" 139 258999 "25:53" 1553 "SM30-34" 50.23 "M" 110 "PB stays at 00:24:38" 31
"140" 140 2087303 "25:54" 1554 "SW20-24" 57.14 "F" 30 "PB stays at 00:21:39" 73
"141" 141 3191680 "25:54" 1554 "SW20-24" 57.14 "F" 31 "PB stays at 00:23:27" 12
"142" 142 1351961 "25:55" 1555 "VM50-54" 57.36 "M" 111 "New PB!" 62
"143" 143 408421 "25:56" 1556 "VW55-59" 68.89 "F" 32 "PB stays at 00:24:32" 46
"144" 144 NA NA NA NA NA NA NA NA NA
"145" 145 207745 "26:08" 1568 "SM30-34" 49.74 "M" 113 "PB stays at 00:19:04" 15
"146" 146 3924963 "26:13" 1573 "SW20-24" 56.45 "F" 33 "New PB!" 20
"147" 147 179158 "26:15" 1575 "VW55-59" 68.95 "F" 34 "PB stays at 00:25:34" 314
"148" 148 NA NA NA NA NA NA NA NA NA
"149" 149 185035 "26:21" 1581 "VW45-49" 62.11 "F" 35 "PB stays at 00:24:18" 102
"150" 150 1950323 "26:22" 1582 "SW20-24" 56.13 "F" 36 "New PB!" 7
"151" 151 3323439 "26:23" 1583 "SW20-24" 56.1 "F" 37 "First Timer!" 2
"152" 152 644008 "26:25" 1585 "VW45-49" 60.69 "F" 38 "PB stays at 00:24:26" 101
"153" 153 NA NA NA NA NA NA NA NA NA
"154" 154 3297840 "26:27" 1587 "VM40-44" 53.18 "M" 116 "New PB!" 45
"155" 155 3678496 "26:28" 1588 "SW30-34" 56.3 "F" 39 "PB stays at 00:25:40" 19
"156" 156 2981074 "26:32" 1592 "SW25-29" 55.78 "F" 40 "PB stays at 00:24:43" 40
"157" 157 1250767 "26:33" 1593 "VW50-54" 64.72 "F" 41 "PB stays at 00:25:00" 103
"158" 158 1307177 "26:35" 1595 "JM11-14" 55.92 "M" 117 "PB stays at 00:23:29" 59
"159" 159 191464 "26:36" 1596 "SW30-34" 55.89 "F" 42 "PB stays at 00:22:13" 94
"160" 160 2023328 "26:36" 1596 "SW25-29" 55.64 "F" 43 "PB stays at 00:22:38" 95
"161" 161 180029 "26:36" 1596 "VM50-54" 55.45 "M" 118 "PB stays at 00:21:27" 116
"162" 162 322523 "26:37" 1597 "VM65-69" 64.81 "M" 119 "PB stays at 00:22:42" 240
"163" 163 1736274 "26:38" 1598 "SW30-34" 55.82 "F" 44 "PB stays at 00:26:21" 66
"164" 164 379810 "26:39" 1599 "VM50-54" 57.16 "M" 120 "PB stays at 00:22:09" 241
"165" 165 NA NA NA NA NA NA NA NA NA
"166" 166 208167 "26:40" 1600 "VM65-69" 64.69 "M" 122 "PB stays at 00:24:13" 165
"167" 167 NA NA NA NA NA NA NA NA NA
"168" 168 1600514 "26:41" 1601 "VW65-69" 77.14 "F" 45 "PB stays at 00:24:28" 147
"169" 169 2536458 "26:42" 1602 "SM20-24" 48.31 "M" 124 "PB stays at 00:24:41" 32
"170" 170 3904363 "26:43" 1603 "SW20-24" 55.4 "F" 46 "New PB!" 13
"171" 171 1012212 "26:43" 1603 "JW11-14" 60.95 "F" 47 "PB stays at 00:24:14" 124
"172" 172 NA NA NA NA NA NA NA NA NA
"173" 173 NA NA NA NA NA NA NA NA NA
"174" 174 NA NA NA NA NA NA NA NA NA
"175" 175 1410778 "26:46" 1606 "SM30-34" 48.75 "M" 128 "PB stays at 00:24:10" 50
"176" 176 96112 "26:48" 1608 "VM50-54" 56.84 "M" 129 "PB stays at 00:19:34" 418
"177" 177 1883658 "26:50" 1610 "VM45-49" 53.66 "M" 130 "PB stays at 00:23:14" 47
"178" 178 2826384 "26:51" 1611 "SM20-24" 48.23 "M" 131 "New PB!" 7
"179" 179 69503 "26:53" 1613 "VM70-74" 66.4 "M" 132 "PB stays at 00:24:30" 292
"180" 180 3578719 "26:54" 1614 "VM60-64" 61.21 "M" 133 "New PB!" 36
"181" 181 NA NA NA NA NA NA NA NA NA
"182" 182 3428706 "26:56" 1616 "VM50-54" 56.56 "M" 135 "PB stays at 00:24:48" 11
"183" 183 27645 "26:57" 1617 "SM20-24" 47.87 "M" 136 "PB stays at 00:23:50" 20
"184" 184 3530994 "27:00" 1620 "VM50-54" 54.63 "M" 137 "First Timer!" 7
"185" 185 199380 "27:13" 1633 "VM50-54" 55.97 "M" 138 "PB stays at 00:21:45" 235
"186" 186 944654 "27:13" 1633 "JM10" 62.52 "M" 139 "PB stays at 00:25:43" 38
"187" 187 NA NA NA NA NA NA NA NA NA
"188" 188 NA NA NA NA NA NA NA NA NA
"189" 189 1315085 "27:18" 1638 "VM55-59" 56.78 "M" 142 "PB stays at 00:24:33" 116
"190" 190 3795838 "27:20" 1640 "JM15-17" 49.39 "M" 143 "New PB!" 32
"191" 191 921397 "27:22" 1642 "SW25-29" 54.08 "F" 48 "PB stays at 00:25:49" 28
"192" 192 201111 "27:24" 1644 "VM50-54" 54.68 "M" 144 "PB stays at 00:25:19" 117
"193" 193 2851260 "27:25" 1645 "SW18-19" 54.16 "F" 49 "New PB!" 8
"194" 194 1976014 "27:26" 1646 "SW20-24" 53.95 "F" 50 "PB stays at 00:26:37" 31
"195" 195 27644 "27:30" 1650 "VM50-54" 54.06 "M" 145 "First Timer!" 106
"196" 196 1278483 "27:33" 1653 "VM70-74" 64 "M" 146 "PB stays at 00:26:29" 136
"197" 197 2826841 "27:34" 1654 "VM45-49" 51.81 "M" 147 "New PB!" 20
"198" 198 2886187 "27:39" 1659 "SW18-19" 53.71 "F" 51 "PB stays at 00:24:41" 10
"199" 199 234794 "27:41" 1661 "JW15-17" 55.99 "F" 52 "PB stays at 00:22:40" 58
"200" 200 74668 "27:43" 1663 "VW40-44" 55.5 "F" 53 "PB stays at 00:24:13" 254
"201" 201 3238170 "27:46" 1666 "VW40-44" 55.1 "F" 54 "PB stays at 00:25:43" 30
"202" 202 NA NA NA NA NA NA NA NA NA
"203" 203 189409 "27:49" 1669 "VW45-49" 57.1 "F" 55 "PB stays at 00:25:05" 122
"204" 204 3786922 "27:51" 1671 "SM20-24" 46.5 "M" 149 "PB stays at 00:25:23" 9
"205" 205 187605 "27:53" 1673 "VM40-44" 50.09 "M" 150 "PB stays at 00:21:55" 138
"206" 206 1249568 "28:01" 1681 "VW55-59" 63.77 "F" 56 "PB stays at 00:26:41" 98
"207" 207 4011500 "28:02" 1682 "VW50-54" 60.52 "F" 57 "First Timer!" 9
"208" 208 601219 "28:02" 1682 "VM55-59" 55.77 "M" 151 "PB stays at 00:23:24" 99
"209" 209 4024366 "28:03" 1683 "JW11-14" 58.05 "F" 58 "First Timer!" 2
"210" 210 1390543 "28:04" 1684 "VM65-69" 60.87 "M" 152 "PB stays at 00:26:34" 141
"211" 211 239377 "28:05" 1685 "VW40-44" 55.61 "F" 59 "PB stays at 00:26:28" 68
"212" 212 284635 "28:05" 1685 "VM35-39" 47.89 "M" 153 "PB stays at 00:23:14" 164
"213" 213 203083 "28:06" 1686 "VW55-59" 65.3 "F" 60 "PB stays at 00:25:48" 256
"214" 214 3939866 "28:07" 1687 "JM15-17" 48.01 "M" 154 "PB stays at 00:26:24" 34
"215" 215 509802 "28:11" 1691 "SW30-34" 52.51 "F" 61 "PB stays at 00:26:14" 104
"216" 216 173917 "28:12" 1692 "VM50-54" 52.3 "M" 155 "PB stays at 00:20:48" 251
"217" 217 3535328 "28:15" 1695 "SM20-24" 45.66 "M" 156 "New PB!" 36
"218" 218 389132 "28:15" 1695 "VM60-64" 57.76 "M" 157 "PB stays at 00:22:06" 160
"219" 219 745173 "28:18" 1698 "SM25-29" 45.58 "M" 158 "PB stays at 00:22:20" 42
"220" 220 1119096 "28:22" 1702 "VM55-59" 54.17 "M" 159 "PB stays at 00:26:40" 149
"221" 221 735771 "28:31" 1711 "VW45-49" 56.81 "F" 62 "PB stays at 00:27:17" 145
"222" 222 3953558 "28:36" 1716 "SW18-19" 52.33 "F" 63 "New PB!" 3
"223" 223 3297883 "28:38" 1718 "VW40-44" 54.54 "F" 64 "New PB!" 32
"224" 224 332546 "28:39" 1719 "VM55-59" 53.64 "M" 160 "PB stays at 00:24:14" 185
"225" 225 51405 "28:44" 1724 "VW50-54" 59.8 "F" 65 "PB stays at 00:22:23" 365
"226" 226 NA NA NA NA NA NA NA NA NA
"227" 227 1131173 "28:46" 1726 "VM65-69" 58.29 "M" 162 "PB stays at 00:25:38" 138
"228" 228 971715 "28:49" 1729 "VM40-44" 48.47 "M" 163 "PB stays at 00:26:32" 128
"229" 229 NA NA NA NA NA NA NA NA NA
"230" 230 3409447 "28:51" 1731 "SM25-29" 44.77 "M" 165 "PB stays at 00:26:03" 28
"231" 231 3742484 "28:52" 1732 "VW35-39" 52.66 "F" 66 "PB stays at 00:25:38" 40
"232" 232 512848 "28:53" 1733 "SW25-29" 51.24 "F" 67 "PB stays at 00:27:11" 161
"233" 233 287475 "28:54" 1734 "VW40-44" 53.63 "F" 68 "PB stays at 00:26:22" 70
"234" 234 31086 "28:54" 1734 "VM65-69" 59.69 "M" 166 "PB stays at 00:26:26" 433
"235" 235 1332044 "28:55" 1735 "VM50-54" 52.28 "M" 167 "PB stays at 00:23:24" 133
"236" 236 1078413 "28:56" 1736 "SW18-19" 51.73 "F" 69 "First Timer!" 65
"237" 237 1078402 "28:58" 1738 "VM50-54" 52.59 "M" 168 "PB stays at 00:24:35" 50
"238" 238 3908870 "28:59" 1739 "VM35-39" 46.06 "M" 169 "New PB!" 17
"239" 239 NA NA NA NA NA NA NA NA NA
"240" 240 4013287 "29:23" 1763 "VM40-44" 47.87 "M" 171 "First Timer!" 19
"241" 241 3897889 "29:24" 1764 "SW20-24" 50.34 "F" 70 "New PB!" 30
"242" 242 2652096 "29:26" 1766 "SW30-34" 50.34 "F" 71 "New PB!" 45
"243" 243 1327497 "29:29" 1769 "VW45-49" 56.19 "F" 72 "PB stays at 00:25:59" 162
"244" 244 3966625 "29:34" 1774 "SW20-24" 50.06 "F" 73 "First Timer!" 1
"245" 245 125643 "29:34" 1774 "SM25-29" 43.63 "M" 172 "PB stays at 00:25:48" 30
"246" 246 1776854 "29:35" 1775 "VM55-59" 51.94 "M" 173 "PB stays at 00:27:52" 109
"247" 247 451311 "29:39" 1779 "VM45-49" 48.57 "M" 174 "New PB!" 26
"248" 248 1012208 "29:41" 1781 "VW40-44" 52.22 "F" 74 "PB stays at 00:27:33" 126
"249" 249 347104 "29:58" 1798 "SW18-19" 49.94 "F" 75 "PB stays at 00:20:39" 72
"250" 250 82661 "30:03" 1803 "VM50-54" 50.31 "M" 175 "PB stays at 00:26:24" 133
"251" 251 3576020 "30:05" 1805 "VM65-69" 55.73 "M" 176 "PB stays at 00:27:03" 59
"252" 252 197258 "30:10" 1810 "VM50-54" 48.9 "M" 177 "PB stays at 00:21:58" 250
"253" 253 321803 "30:14" 1814 "SW18-19" 49.5 "F" 76 "PB stays at 00:27:35" 196
"254" 254 NA NA NA NA NA NA NA NA NA
"255" 255 173856 "30:23" 1823 "VW50-54" 55.18 "F" 77 "PB stays at 00:21:14" 96
"256" 256 725060 "30:24" 1824 "VW40-44" 51.75 "F" 78 "PB stays at 00:27:48" 23
"257" 257 3513320 "30:30" 1830 "VW45-49" 52.08 "F" 79 "PB stays at 00:26:24" 35
"258" 258 3266886 "30:35" 1835 "VM45-49" 46.7 "M" 179 "First Timer!" 18
"259" 259 419938 "30:37" 1837 "VW40-44" 50.63 "F" 80 "PB stays at 00:29:27" 80
"260" 260 2512264 "30:37" 1837 "JW10" 59.17 "F" 81 "New PB!" 45
"261" 261 1167760 "30:43" 1843 "SM20-24" 42.43 "M" 180 "New PB!" 78
"262" 262 2512268 "30:43" 1843 "VW40-44" 50.08 "F" 82 "PB stays at 00:27:34" 71
"263" 263 3215503 "30:57" 1857 "JW11-14" 53.74 "F" 83 "First Timer!" 4
"264" 264 604669 "30:58" 1858 "VW60-64" 63.56 "F" 84 "New PB!" 21
"265" 265 677739 "30:59" 1859 "VM45-49" 46.85 "M" 181 "PB stays at 00:26:40" 146
"266" 266 69506 "31:01" 1861 "VW70-74" 71.79 "F" 85 "PB stays at 00:28:54" 57
"267" 267 3856882 "31:06" 1866 "VM55-59" 50.7 "M" 182 "New PB!" 15
"268" 268 230831 "31:09" 1869 "VM75-79" 63.14 "M" 183 "PB stays at 00:26:45" 241
"269" 269 850925 "31:15" 1875 "VW65-69" 67.89 "F" 86 "PB stays at 00:29:23" 138
"270" 270 3253227 "31:24" 1884 "SW20-24" 47.13 "F" 87 "PB stays at 00:31:07" 5
"271" 271 3765291 "31:32" 1892 "VM50-54" 46.78 "M" 184 "New PB!" 25
"272" 272 1829436 "31:40" 1900 "JM10" 56.21 "M" 185 "New PB!" 19
"273" 273 723383 "31:41" 1901 "VM40-44" 43.4 "M" 186 "PB stays at 00:26:26" 113
"274" 274 183233 "31:51" 1911 "VM35-39" 41.92 "M" 187 "PB stays at 00:23:47" 35
"275" 275 2046801 "31:54" 1914 "VW40-44" 47.96 "F" 88 "New PB!" 26
"276" 276 1908321 "31:58" 1918 "JM10" 53.23 "M" 188 "First Timer!" 90
"277" 277 271792 "32:01" 1921 "VW55-59" 55.8 "F" 89 "PB stays at 00:30:34" 215
"278" 278 2628864 "32:28" 1948 "VW65-69" 67.45 "F" 90 "PB stays at 00:30:43" 106
"279" 279 NA NA NA NA NA NA NA NA NA
"280" 280 129131 "32:38" 1958 "VM35-39" 40.91 "M" 190 "PB stays at 00:24:09" 136
"281" 281 1314928 "32:40" 1960 "VW50-54" 53.32 "F" 91 "PB stays at 00:29:57" 109
"282" 282 3854817 "32:46" 1966 "JW10" 52.09 "F" 92 "PB stays at 00:31:17" 20
"283" 283 3854374 "32:46" 1966 "VM50-54" 46.13 "M" 191 "PB stays at 00:22:27" 29
"284" 284 1908303 "32:50" 1970 "VM45-49" 44.21 "M" 192 "First Timer!" 107
"285" 285 NA NA NA NA NA NA NA NA NA
"286" 286 3388115 "32:56" 1976 "VW35-39" 46.15 "F" 93 "First Timer!" 8
"287" 287 469767 "33:01" 1981 "SW30-34" 44.88 "F" 94 "PB stays at 00:28:56" 199
"288" 288 604657 "33:05" 1985 "VM75-79" 59.45 "M" 194 "PB stays at 00:27:59" 108
"289" 289 3786397 "33:07" 1987 "SW25-29" 44.69 "F" 95 "PB stays at 00:33:04" 17
"290" 290 319751 "33:11" 1991 "VW55-59" 53.84 "F" 96 "PB stays at 00:31:48" 158
"291" 291 4018907 "33:12" 1992 "SW20-24" 44.58 "F" 97 "First Timer!" 1
"292" 292 3524491 "33:36" 2016 "SW30-34" 44.15 "F" 98 "New PB!" 8
"293" 293 NA NA NA NA NA NA NA NA NA
"294" 294 3407531 "33:38" 2018 "JM10" 58.77 "M" 196 "First Timer!" 4
