"pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"49" 49 29229 "22:32" 1352 "VM50-54" 67.09 "M" 47 "PB stays at 00:19:47" 160
"50" 50 1248435 "22:39" 1359 "SM25-29" 57.03 "M" 48 "PB stays at 00:21:32" 84
"51" 51 1136173 "22:41" 1361 "SM30-34" 57.16 "M" 49 "PB stays at 00:20:41" 104
"52" 52 1888452 "22:43" 1363 "VM55-59" 68.23 "M" 50 "First Timer!" 97
"53" 53 3556233 "22:43" 1363 "SM20-24" 56.79 "M" 51 "First Timer!" 14
"54" 54 3239865 "22:44" 1364 "SM18-19" 57.99 "M" 52 "PB stays at 00:22:40" 53
"55" 55 3935904 "22:44" 1364 "SM25-29" 56.74 "M" 53 "New PB!" 21
"56" 56 3762433 "22:47" 1367 "VM50-54" 66.35 "M" 54 "PB stays at 00:21:08" 16
"57" 57 310321 "22:54" 1374 "SW25-29" 64.63 "F" 3 "PB stays at 00:21:13" 149
"58" 58 2268442 "22:57" 1377 "SM18-19" 57.44 "M" 55 "First Timer!" 36
"59" 59 528512 "22:58" 1378 "VM40-44" 59.43 "M" 56 "PB stays at 00:19:59" 107
"60" 60 1211466 "22:59" 1379 "JM15-17" 60.55 "M" 57 "PB stays at 00:19:07" 63
"61" 61 2614407 "23:00" 1380 "SM20-24" 56.67 "M" 58 "PB stays at 00:19:05" 54
"62" 62 1593469 "23:03" 1383 "SM30-34" 56.4 "M" 59 "First Timer!" 35
"63" 63 3960406 "23:06" 1386 "SW25-29" 64.07 "F" 4 "First Timer!" 6
"64" 64 1744685 "23:11" 1391 "JW15-17" 65.2 "F" 5 "PB stays at 00:20:02" 85
"65" 65 3959611 "23:13" 1393 "SW18-19" 63.96 "F" 6 "First Timer!" 4
"66" 66 1273702 "23:22" 1402 "VM35-39" 56.42 "M" 60 "PB stays at 00:21:26" 160
"67" 67 308481 "23:23" 1403 "VM35-39" 57.95 "M" 61 "PB stays at 00:21:32" 261
"68" 68 NA NA NA NA NA NA NA NA NA
"69" 69 338037 "23:26" 1406 "VM55-59" 67.28 "M" 63 "PB stays at 00:21:46" 286
"70" 70 3815242 "23:30" 1410 "SW18-19" 63.19 "F" 7 "First Timer!" 4
"71" 71 2860041 "23:31" 1411 "SW18-19" 63.15 "F" 8 "PB stays at 00:22:28" 10
"72" 72 2334255 "23:33" 1413 "SM20-24" 54.99 "M" 64 "PB stays at 00:21:34" 24
"73" 73 2975076 "23:37" 1417 "JM11-14" 64.78 "M" 65 "New PB!" 8
"74" 74 2612796 "23:38" 1418 "SM30-34" 55.5 "M" 66 "New PB!" 26
"75" 75 270607 "23:39" 1419 "VW35-39" 64.27 "F" 9 "PB stays at 00:22:31" 59
"76" 76 1152648 "23:39" 1419 "VM45-49" 60.89 "M" 67 "PB stays at 00:21:27" 101
"77" 77 166157 "23:40" 1420 "VM50-54" 62.82 "M" 68 "PB stays at 00:21:28" 235
"78" 78 1236922 "23:42" 1422 "SW20-24" 62.45 "F" 10 "PB stays at 00:21:23" 158
"79" 79 180741 "23:48" 1428 "VM55-59" 65.69 "M" 69 "First Timer!" 264
"80" 80 NA NA NA NA NA NA NA NA NA
"81" 81 1290408 "23:57" 1437 "VM45-49" 61.1 "M" 71 "First Timer!" 153
"82" 82 1236165 "23:59" 1439 "VM35-39" 55.32 "M" 72 "PB stays at 00:21:42" 22
"83" 83 2419754 "24:00" 1440 "VM40-44" 58.61 "M" 73 "PB stays at 00:21:24" 58
"84" 84 209159 "24:02" 1442 "VM45-49" 59.02 "M" 74 "PB stays at 00:19:45" 249
"85" 85 678587 "24:07" 1447 "JM11-14" 60.12 "M" 75 "PB stays at 00:20:56" 159
"86" 86 2659443 "24:13" 1453 "SM18-19" 54.44 "M" 76 "PB stays at 00:21:16" 46
"87" 87 1747267 "24:18" 1458 "JM15-17" 57.27 "M" 77 "PB stays at 00:21:21" 28
"88" 88 3295958 "24:22" 1462 "SM18-19" 54.1 "M" 78 "New PB!" 22
"89" 89 1320426 "24:23" 1463 "SM25-29" 52.97 "M" 79 "PB stays at 00:20:48" 53
"90" 90 251386 "24:24" 1464 "VM40-44" 56.76 "M" 80 "PB stays at 00:22:51" 76
"91" 91 209161 "24:28" 1468 "VW35-39" 61.31 "F" 11 "PB stays at 00:20:21" 175
"92" 92 173917 "24:31" 1471 "VM50-54" 60.16 "M" 81 "PB stays at 00:20:48" 251
"93" 93 3930777 "24:33" 1473 "SM25-29" 52.55 "M" 82 "First Timer!" 3
"94" 94 1751407 "24:42" 1482 "VM45-49" 58.3 "M" 83 "PB stays at 00:22:14" 147
"95" 95 2232237 "24:42" 1482 "VM40-44" 56.95 "M" 84 "PB stays at 00:22:19" 42
"96" 96 NA NA NA NA NA NA NA NA NA
"97" 97 3579777 "24:44" 1484 "SM30-34" 53.03 "M" 86 "First Timer!" 8
"98" 98 3704445 "24:45" 1485 "JM15-17" 55.35 "M" 87 "PB stays at 00:21:24" 21
"99" 99 NA NA NA NA NA NA NA NA NA
"100" 100 NA NA NA NA NA NA NA NA NA
"101" 101 3884253 "24:49" 1489 "SM25-29" 51.98 "M" 90 "New PB!" 8
"102" 102 1476343 "24:50" 1490 "VM35-39" 53.76 "M" 91 "PB stays at 00:22:29" 68
"103" 103 1191289 "24:53" 1493 "SM25-29" 51.91 "M" 92 "First Timer!" 32
"104" 104 2935651 "24:56" 1496 "SW20-24" 59.36 "F" 12 "PB stays at 00:23:05" 43
"105" 105 3530084 "24:56" 1496 "SM18-19" 52.87 "M" 93 "New PB!" 31
"106" 106 2819158 "25:01" 1501 "SW20-24" 59.16 "F" 13 "PB stays at 00:23:34" 31
"107" 107 178946 "25:05" 1505 "SM30-34" 51.56 "M" 94 "PB stays at 00:23:27" 114
"108" 108 217430 "25:07" 1507 "VM50-54" 60.65 "M" 95 "PB stays at 00:23:25" 21
"109" 109 3962142 "25:09" 1509 "SW18-19" 59.51 "F" 14 "First Timer!" 2
"110" 110 379810 "25:12" 1512 "VM50-54" 60.45 "M" 96 "PB stays at 00:22:09" 241
"111" 111 311997 "25:14" 1514 "VW50-54" 68.1 "F" 15 "PB stays at 00:22:47" 267
"112" 112 283039 "25:16" 1516 "VW45-49" 64.78 "F" 16 "First Timer!" 187
"113" 113 3874383 "25:18" 1518 "VM35-39" 53.56 "M" 97 "PB stays at 00:23:35" 11
"114" 114 3796836 "25:20" 1520 "VM35-39" 52.7 "M" 98 "PB stays at 00:24:38" 5
"115" 115 49981 "25:22" 1522 "SW20-24" 58.34 "F" 17 "PB stays at 00:23:43" 283
"116" 116 3547894 "25:23" 1523 "VM50-54" 58.11 "M" 99 "PB stays at 00:23:53" 13
"117" 117 180505 "25:31" 1531 "VM55-59" 62.31 "M" 100 "PB stays at 00:24:08" 141
"118" 118 3598211 "25:33" 1533 "SM20-24" 51.01 "M" 101 "PB stays at 00:22:32" 51
"119" 119 2701953 "25:34" 1534 "VM40-44" 54.17 "M" 102 "PB stays at 00:23:41" 50
"120" 120 NA NA NA NA NA NA NA NA NA
"121" 121 2179024 "25:39" 1539 "SM25-29" 50.29 "M" 104 "PB stays at 00:22:53" 46
"122" 122 1059714 "25:39" 1539 "SM30-34" 50.88 "M" 105 "PB stays at 00:22:26" 21
"123" 123 3817969 "25:41" 1541 "VM35-39" 51.65 "M" 106 "PB stays at 00:24:16" 22
"124" 124 244480 "25:42" 1542 "SM20-24" 50.19 "M" 107 "PB stays at 00:22:47" 95
"125" 125 44825 "25:43" 1543 "VM65-69" 67.79 "M" 108 "PB stays at 00:20:30" 228
"126" 126 2087303 "25:44" 1544 "SW20-24" 57.51 "F" 18 "PB stays at 00:21:39" 73
"127" 127 182745 "25:45" 1545 "VW50-54" 65.11 "F" 19 "PB stays at 00:23:40" 196
"128" 128 3825289 "25:46" 1546 "SW20-24" 57.44 "F" 20 "PB stays at 00:23:21" 6
"129" 129 1751384 "25:50" 1550 "VW45-49" 63.35 "F" 21 "PB stays at 00:22:50" 142
"130" 130 1279004 "25:52" 1552 "VM60-64" 63.08 "M" 109 "PB stays at 00:22:53" 108
"131" 131 1048649 "26:01" 1561 "SM18-19" 50.67 "M" 110 "First Timer!" 43
"132" 132 2812034 "26:03" 1563 "VM35-39" 51.25 "M" 111 "PB stays at 00:22:58" 7
"133" 133 NA NA NA NA NA NA NA NA NA
"134" 134 1186375 "26:04" 1564 "VM35-39" 50.9 "M" 113 "PB stays at 00:24:40" 47
"135" 135 2912405 "26:07" 1567 "VM50-54" 57.88 "M" 114 "PB stays at 00:25:03" 28
"136" 136 3920791 "26:07" 1567 "SW18-19" 56.86 "F" 22 "PB stays at 00:23:49" 39
"137" 137 1783777 "26:11" 1571 "VM60-64" 61.23 "M" 115 "First Timer!" 140
"138" 138 1314143 "26:12" 1572 "VM35-39" 51.72 "M" 116 "New PB!" 52
"139" 139 682961 "26:14" 1574 "VM60-64" 62.77 "M" 117 "PB stays at 00:23:43" 198
"140" 140 1310005 "26:15" 1575 "VM55-59" 59.05 "M" 118 "First Timer!" 122
"141" 141 NA NA NA NA NA NA NA NA NA
"142" 142 NA NA NA NA NA NA NA NA NA
"143" 143 3964043 "26:22" 1582 "SW20-24" 56.13 "F" 23 "First Timer!" 1
"144" 144 654580 "26:22" 1582 "SW30-34" 56.19 "F" 24 "New PB!" 71
"145" 145 NA NA NA NA NA NA NA NA NA
"146" 146 1396826 "26:24" 1584 "VM60-64" 61.81 "M" 122 "First Timer!" 127
"147" 147 1725038 "26:25" 1585 "SW20-24" 56.03 "F" 25 "PB stays at 00:23:42" 53
"148" 148 528016 "26:30" 1590 "VM35-39" 50.38 "M" 123 "PB stays at 00:25:41" 23
"149" 149 NA NA NA NA NA NA NA NA NA
"150" 150 2468913 "26:32" 1592 "VM50-54" 57.41 "M" 125 "PB stays at 00:22:50" 103
"151" 151 735781 "26:33" 1593 "VM50-54" 56.43 "M" 126 "PB stays at 00:23:09" 136
"152" 152 2100076 "26:37" 1597 "JM11-14" 53.29 "M" 127 "PB stays at 00:25:13" 16
"153" 153 1096631 "26:38" 1598 "SW20-24" 55.57 "F" 26 "PB stays at 00:24:33" 51
"154" 154 408421 "26:40" 1600 "VW55-59" 67 "F" 27 "PB stays at 00:24:32" 46
"155" 155 3941633 "26:42" 1602 "SW20-24" 55.43 "F" 28 "First Timer!" 3
"156" 156 3943768 "26:45" 1605 "SW20-24" 55.33 "F" 29 "First Timer!" 3
"157" 157 290714 "26:46" 1606 "VM55-59" 58.9 "M" 128 "PB stays at 00:24:30" 226
"158" 158 199380 "26:46" 1606 "VM50-54" 56.91 "M" 129 "PB stays at 00:21:45" 235
"159" 159 273192 "26:50" 1610 "VW55-59" 68.39 "F" 30 "PB stays at 00:25:04" 78
"160" 160 NA NA NA NA NA NA NA NA NA
"161" 161 922673 "26:53" 1613 "VW55-59" 66.46 "F" 31 "PB stays at 00:25:20" 81
"162" 162 85261 "27:02" 1622 "VW50-54" 62.76 "F" 32 "PB stays at 00:23:08" 240
"163" 163 3351549 "27:04" 1624 "SM30-34" 47.91 "M" 131 "PB stays at 00:25:48" 17
"164" 164 2129236 "27:05" 1625 "VM35-39" 50.03 "M" 132 "PB stays at 00:26:12" 12
"165" 165 1981447 "27:10" 1630 "SM25-29" 47.48 "M" 133 "PB stays at 00:25:33" 9
"166" 166 1472940 "27:17" 1637 "VM40-44" 50.76 "M" 134 "PB stays at 00:22:35" 90
"167" 167 187605 "27:27" 1647 "VM40-44" 50.88 "M" 135 "PB stays at 00:21:55" 138
"168" 168 1315085 "27:30" 1650 "VM55-59" 56.36 "M" 136 "PB stays at 00:24:33" 116
"169" 169 2364581 "27:32" 1652 "VW40-44" 56.3 "F" 33 "First Timer!" 115
"170" 170 3965395 "27:33" 1653 "SW20-24" 53.72 "F" 34 "First Timer!" 6
"171" 171 1160784 "27:35" 1655 "VM55-59" 56.19 "M" 137 "PB stays at 00:26:07" 17
"172" 172 3136218 "27:36" 1656 "SW20-24" 53.62 "F" 35 "New PB!" 4
"173" 173 3955441 "27:38" 1658 "JM15-17" 49.58 "M" 138 "First Timer!" 1
"174" 174 322523 "27:39" 1659 "VM65-69" 61.78 "M" 139 "PB stays at 00:22:42" 240
"175" 175 196569 "27:40" 1660 "VW40-44" 55.6 "F" 36 "PB stays at 00:24:04" 121
"176" 176 1600514 "27:40" 1660 "VW65-69" 74.4 "F" 37 "PB stays at 00:24:28" 147
"177" 177 463600 "27:41" 1661 "VM50-54" 53.7 "M" 140 "PB stays at 00:22:34" 229
"178" 178 2669303 "27:43" 1663 "JW15-17" 55.2 "F" 38 "PB stays at 00:27:04" 18
"179" 179 98708 "27:43" 1663 "VM70-74" 64.4 "M" 141 "PB stays at 00:22:22" 204
"180" 180 2696422 "27:44" 1664 "SW20-24" 53.37 "F" 39 "PB stays at 00:23:47" 24
"181" 181 844971 "27:45" 1665 "JM11-14" 52.25 "M" 142 "PB stays at 00:24:48" 37
"182" 182 601219 "27:45" 1665 "VM55-59" 56.34 "M" 143 "PB stays at 00:23:24" 99
"183" 183 3884209 "27:45" 1665 "SM18-19" 47.51 "M" 144 "First Timer!" 13
"184" 184 3963312 "27:46" 1666 "SM30-34" 46.82 "M" 145 "First Timer!" 2
"185" 185 NA NA NA NA NA NA NA NA NA
"186" 186 69503 "27:47" 1667 "VM70-74" 64.25 "M" 147 "PB stays at 00:24:30" 292
"187" 187 172656 "27:49" 1669 "VM45-49" 51.35 "M" 148 "PB stays at 00:22:06" 311
"188" 188 1920252 "27:50" 1670 "VM35-39" 48.32 "M" 149 "PB stays at 00:23:14" 10
"189" 189 409941 "27:52" 1672 "VM45-49" 51.26 "M" 150 "PB stays at 00:22:20" 195
"190" 190 458236 "27:53" 1673 "VM50-54" 54.63 "M" 151 "PB stays at 00:23:23" 257
"191" 191 208167 "27:56" 1676 "VM65-69" 61.75 "M" 152 "PB stays at 00:24:13" 165
"192" 192 297779 "27:58" 1678 "VM35-39" 48.09 "M" 153 "PB stays at 00:19:31" 88
"193" 193 3962542 "27:59" 1679 "SW18-19" 53.07 "F" 40 "First Timer!" 6
"194" 194 3939866 "28:00" 1680 "JM15-17" 48.21 "M" 154 "New PB!" 34
"195" 195 1250767 "28:01" 1681 "VW50-54" 61.33 "F" 41 "PB stays at 00:25:00" 103
"196" 196 2758272 "28:02" 1682 "SW20-24" 52.79 "F" 42 "New PB!" 13
"197" 197 3065515 "28:04" 1684 "SW25-29" 52.73 "F" 43 "PB stays at 00:26:54" 11
"198" 198 221730 "28:04" 1684 "SW25-29" 52.73 "F" 44 "PB stays at 00:24:23" 29
"199" 199 3885303 "28:05" 1685 "VM45-49" 50.5 "M" 155 "First Timer!" 7
"200" 200 201111 "28:06" 1686 "VM50-54" 53.32 "M" 156 "PB stays at 00:25:19" 117
"201" 201 1950323 "28:07" 1687 "SW20-24" 52.64 "F" 45 "New PB!" 7
"202" 202 24203 "28:09" 1689 "VW60-64" 67.97 "F" 46 "First Timer!" 122
"203" 203 3527716 "28:10" 1690 "VM50-54" 53.2 "M" 157 "PB stays at 00:24:22" 52
"204" 204 284239 "28:11" 1691 "SW30-34" 52.87 "F" 47 "First Timer!" 39
"205" 205 336199 "28:13" 1693 "VM40-44" 48.73 "M" 158 "New PB!" 29
"206" 206 1790183 "28:14" 1694 "VM65-69" 59.39 "M" 159 "PB stays at 00:25:40" 18
"207" 207 239377 "28:15" 1695 "VW40-44" 55.28 "F" 48 "PB stays at 00:26:28" 68
"208" 208 NA NA NA NA NA NA NA NA NA
"209" 209 3297840 "28:16" 1696 "VM40-44" 49.76 "M" 161 "PB stays at 00:23:24" 45
"210" 210 3350790 "28:18" 1698 "SW25-29" 52.3 "F" 49 "PB stays at 00:27:15" 10
"211" 211 3455510 "28:19" 1699 "SM30-34" 46.32 "M" 162 "PB stays at 00:26:17" 12
"212" 212 512848 "28:20" 1700 "SW25-29" 52.24 "F" 50 "PB stays at 00:27:11" 161
"213" 213 3459776 "28:20" 1700 "VM50-54" 53.76 "M" 163 "PB stays at 00:27:36" 15
"214" 214 1526557 "28:21" 1701 "SW30-34" 52.44 "F" 51 "PB stays at 00:23:03" 13
"215" 215 3834536 "28:22" 1702 "SM20-24" 45.48 "M" 164 "PB stays at 00:24:55" 15
"216" 216 3605734 "28:23" 1703 "SM18-19" 46.98 "M" 165 "First Timer!" 8
"217" 217 3292910 "28:24" 1704 "VM55-59" 55.52 "M" 166 "PB stays at 00:26:07" 10
"218" 218 2241007 "28:24" 1704 "SW20-24" 52.11 "F" 52 "First Timer!" 10
"219" 219 3135294 "28:26" 1706 "SW20-24" 52.05 "F" 53 "PB stays at 00:26:37" 4
"220" 220 898580 "28:29" 1709 "VW35-39" 53.13 "F" 54 "PB stays at 00:27:52" 27
"221" 221 381353 "28:31" 1711 "SW30-34" 52.02 "F" 55 "First Timer!" 47
"222" 222 203083 "28:32" 1712 "VW55-59" 64.31 "F" 56 "PB stays at 00:25:48" 256
"223" 223 359034 "28:33" 1713 "VW50-54" 58.73 "F" 57 "PB stays at 00:25:27" 154
"224" 224 1390543 "28:34" 1714 "VM65-69" 59.8 "M" 167 "PB stays at 00:26:34" 141
"225" 225 NA NA NA NA NA NA NA NA NA
"226" 226 3953963 "28:36" 1716 "SM25-29" 45.16 "M" 169 "First Timer!" 1
"227" 227 NA NA NA NA NA NA NA NA NA
"228" 228 1976014 "28:36" 1716 "SW20-24" 51.75 "F" 58 "PB stays at 00:26:37" 31
"229" 229 3900 "28:37" 1717 "SM18-19" 46.07 "M" 171 "PB stays at 00:23:02" 32
"230" 230 3965746 "28:38" 1718 "SW18-19" 52.27 "F" 59 "First Timer!" 1
"231" 231 1030288 "28:40" 1720 "VM60-64" 55.93 "M" 172 "PB stays at 00:26:12" 91
"232" 232 1728674 "28:47" 1727 "SW20-24" 51.42 "F" 60 "PB stays at 00:25:33" 27
"233" 233 735772 "28:47" 1727 "SM20-24" 45.28 "M" 173 "New PB!" 26
"234" 234 2807596 "28:48" 1728 "VW45-49" 56.83 "F" 61 "PB stays at 00:26:55" 40
"235" 235 193519 "28:51" 1731 "VM45-49" 49.51 "M" 174 "PB stays at 00:19:28" 61
"236" 236 141189 "28:52" 1732 "VW35-39" 51.79 "F" 62 "PB stays at 00:25:47" 100
"237" 237 197259 "28:53" 1733 "VW50-54" 58.74 "F" 63 "PB stays at 00:25:36" 115
"238" 238 216045 "28:56" 1736 "VM55-59" 54.03 "M" 175 "PB stays at 00:26:44" 71
"239" 239 3821098 "28:58" 1738 "SW20-24" 51.09 "F" 64 "PB stays at 00:27:41" 9
"240" 240 1091627 "28:58" 1738 "SW18-19" 51.27 "F" 65 "PB stays at 00:28:08" 62
"241" 241 2512268 "28:59" 1739 "VW40-44" 53.08 "F" 66 "New PB!" 71
"242" 242 881158 "29:00" 1740 "VW35-39" 52.18 "F" 67 "PB stays at 00:27:42" 7
"243" 243 509802 "29:00" 1740 "SW30-34" 51.03 "F" 68 "PB stays at 00:26:14" 104
"244" 244 2811991 "29:03" 1743 "VW35-39" 51.81 "F" 69 "PB stays at 00:28:59" 5
"245" 245 3247150 "29:07" 1747 "JW11-14" 54.84 "F" 70 "New PB!" 11
"246" 246 725060 "29:10" 1750 "VW40-44" 53.94 "F" 71 "PB stays at 00:27:48" 23
"247" 247 175201 "29:13" 1753 "VM55-59" 54.42 "M" 176 "PB stays at 00:25:43" 320
"248" 248 NA NA NA NA NA NA NA NA NA
"249" 249 971715 "29:18" 1758 "VM40-44" 47.67 "M" 178 "PB stays at 00:26:32" 128
"250" 250 NA NA NA NA NA NA NA NA NA
"251" 251 NA NA NA NA NA NA NA NA NA
"252" 252 480705 "29:30" 1770 "VW35-39" 51.53 "F" 72 "PB stays at 00:23:01" 136
"253" 253 343887 "29:32" 1772 "VW35-39" 50.96 "F" 73 "First Timer!" 80
"254" 254 51405 "29:33" 1773 "VW50-54" 57.42 "F" 74 "PB stays at 00:22:23" 365
"255" 255 332546 "29:36" 1776 "VM50-54" 51.46 "M" 181 "PB stays at 00:24:14" 185
"256" 256 1538110 "29:37" 1777 "JW11-14" 54.98 "F" 75 "New PB!" 29
"257" 257 1131173 "29:37" 1777 "VM65-69" 56.61 "M" 182 "PB stays at 00:25:38" 138
"258" 258 3153436 "29:38" 1778 "SW18-19" 50.11 "F" 76 "PB stays at 00:27:01" 14
"259" 259 3383521 "29:40" 1780 "SM25-29" 43.48 "M" 183 "PB stays at 00:26:22" 31
"260" 260 1952196 "29:41" 1781 "VM50-54" 50.48 "M" 184 "PB stays at 00:25:53" 77
"261" 261 3953545 "29:43" 1783 "SW18-19" 50.36 "F" 77 "First Timer!" 2
"262" 262 1369593 "29:43" 1783 "VM60-64" 55.41 "M" 185 "PB stays at 00:21:49" 115
"263" 263 2777327 "29:46" 1786 "SW18-19" 49.89 "F" 78 "First Timer!" 5
"264" 264 839202 "29:48" 1788 "SM30-34" 43.79 "M" 186 "PB stays at 00:23:08" 87
"265" 265 1663929 "29:49" 1789 "SW30-34" 49.69 "F" 79 "PB stays at 00:23:31" 112
"266" 266 3953558 "29:49" 1789 "SW18-19" 50.2 "F" 80 "First Timer!" 3
"267" 267 747842 "29:50" 1790 "VW45-49" 54.86 "F" 81 "PB stays at 00:26:56" 135
"268" 268 NA NA NA NA NA NA NA NA NA
"269" 269 96112 "29:57" 1797 "VM50-54" 50.86 "M" 188 "PB stays at 00:19:34" 418
"270" 270 NA NA NA NA NA NA NA NA NA
"271" 271 230831 "29:59" 1799 "VM75-79" 65.59 "M" 190 "PB stays at 00:26:45" 241
"272" 272 1327497 "29:59" 1799 "VW45-49" 55.25 "F" 82 "PB stays at 00:25:59" 162
"273" 273 779015 "30:01" 1801 "SM30-34" 43.7 "M" 191 "PB stays at 00:24:42" 21
"274" 274 3937823 "30:02" 1802 "SW30-34" 49.39 "F" 83 "First Timer!" 1
"275" 275 NA NA NA NA NA NA NA NA NA
"276" 276 NA NA NA NA NA NA NA NA NA
"277" 277 3908870 "30:31" 1831 "VM35-39" 43.75 "M" 194 "New PB!" 17
"278" 278 NA NA NA NA NA NA NA NA NA
"279" 279 NA NA NA NA NA NA NA NA NA
"280" 280 NA NA NA NA NA NA NA NA NA
"281" 281 3139051 "30:44" 1844 "JM10" 53.2 "M" 198 "PB stays at 00:28:29" 8
"282" 282 3244332 "30:44" 1844 "VW50-54" 56.67 "F" 84 "PB stays at 00:29:13" 32
"283" 283 3762458 "30:56" 1856 "VW50-54" 57 "F" 85 "PB stays at 00:29:39" 12
"284" 284 1776854 "30:57" 1857 "VM55-59" 49.65 "M" 199 "PB stays at 00:27:52" 109
"285" 285 194753 "30:58" 1858 "VM45-49" 46.5 "M" 200 "PB stays at 00:27:12" 71
"286" 286 194742 "31:01" 1861 "VW50-54" 54.06 "F" 86 "PB stays at 00:26:39" 217
"287" 287 NA NA NA NA NA NA NA NA NA
"288" 288 2942656 "31:09" 1869 "SW20-24" 47.51 "F" 87 "PB stays at 00:26:43" 13
"289" 289 NA NA NA NA NA NA NA NA NA
"290" 290 2912407 "31:19" 1879 "VW50-54" 54.87 "F" 88 "PB stays at 00:27:54" 50
