"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "durham" "112" 1 "281932" "17:14" 1034 "SM25-29" 74.95 "M" 1 "PB stays at 00:16:32" 124
"2" "durham" "112" 2 "365201" "17:47" 1067 "SM20-24" 72.82 "M" 2 "PB stays at 00:17:13" 39
"3" "durham" "112" 3 "350684" "17:58" 1078 "SM30-34" 72.17 "M" 3 "First Timer!" 12
"4" "durham" "112" 4 "727084" "18:23" 1103 "SM25-29" 70.17 "M" 4 "First Timer!" 2
"5" "durham" "112" 5 "344412" "18:30" 1110 "VM45-49" 76.67 "M" 5 "PB stays at 00:17:51" 65
"6" "durham" "112" 6 "239489" "18:44" 1124 "VM45-49" 77.49 "M" 6 "PB stays at 00:18:30" 31
"7" "durham" "112" 7 "687996" "18:45" 1125 "SM20-24" 69.51 "M" 7 "PB stays at 00:17:29" 43
"8" "durham" "112" 8 "235183" "19:10" 1150 "SM20-24" 67.3 "M" 8 "PB stays at 00:18:42" 68
"9" "durham" "112" 9 "143920" "19:22" 1162 "VM35-39" 69.45 "M" 9 "PB stays at 00:18:33" 31
"10" "durham" "112" 10 "229562" "19:27" 1167 "VM35-39" 69.67 "M" 10 "PB stays at 00:17:51" 145
"11" "durham" "112" 11 "548389" "19:31" 1171 "VM40-44" 71.56 "M" 11 "New PB!" 67
"12" "durham" "112" 12 "173012" "19:37" 1177 "VM50-54" 75.19 "M" 12 "PB stays at 00:18:14" 366
"13" "durham" "112" 13 "10057" "19:41" 1181 "SM18-19" 67.74 "M" 13 "New PB!" 94
"14" "durham" "112" 14 "239419" "19:48" 1188 "VM35-39" 68.43 "M" 14 "PB stays at 00:18:59" 210
"15" "durham" "112" 15 "398574" "19:51" 1191 "SM20-24" 65.66 "M" 15 "PB stays at 00:19:26" 25
"16" "durham" "112" 16 "44462" "19:55" 1195 "VM45-49" 71.72 "M" 16 "PB stays at 00:19:19" 165
"17" "durham" "112" 17 "198597" "19:58" 1198 "VM45-49" 71.54 "M" 17 "New PB!" 253
"18" "durham" "112" 18 "292922" "19:59" 1199 "SM25-29" 64.55 "M" 18 "PB stays at 00:16:32" 164
"19" "durham" "112" 19 "720954" "20:15" 1215 "VM35-39" 65.93 "M" 19 "New PB!" 2
"20" "durham" "112" 20 "706741" "20:20" 1220 "JM15-17" 66.39 "M" 20 "First Timer!" 9
"21" "durham" "112" 21 NA NA NA NA NA NA NA NA NA
"22" "durham" "112" 22 "209159" "20:21" 1221 "VM40-44" 67.57 "M" 22 "PB stays at 00:19:45" 250
"23" "durham" "112" 23 "714193" "20:23" 1223 "SM18-19" 65.41 "M" 23 "New PB!" 15
"24" "durham" "112" 24 "450266" "20:29" 1229 "SM30-34" 63.71 "M" 24 "First Timer!" 82
"25" "durham" "112" 25 "301909" "20:32" 1232 "VM35-39" 64.2 "M" 25 "PB stays at 00:19:55" 177
"26" "durham" "112" 26 "192364" "20:34" 1234 "SM20-24" 62.97 "M" 26 "PB stays at 00:20:02" 17
"27" "durham" "112" 27 "175605" "20:36" 1236 "VM55-59" 75.24 "M" 27 "PB stays at 00:20:15" 53
"28" "durham" "112" 28 "278271" "20:39" 1239 "SM20-24" 62.71 "M" 28 "PB stays at 00:19:48" 6
"29" "durham" "112" 29 "193036" "20:41" 1241 "JM15-17" 65.27 "M" 29 "New PB!" 27
"30" "durham" "112" 30 "58553" "20:45" 1245 "SW30-34" 71.33 "F" 1 "PB stays at 00:19:20" 91
"31" "durham" "112" 31 "20296" "20:49" 1249 "VM55-59" 73.82 "M" 30 "First Timer!" 73
"32" "durham" "112" 32 "443952" "20:59" 1259 "SM25-29" 61.48 "M" 31 "PB stays at 00:19:17" 22
"33" "durham" "112" 33 "402509" "21:04" 1264 "VM40-44" 66.77 "M" 32 "New PB!" 175
"34" "durham" "112" 34 "634584" "21:06" 1266 "VM35-39" 62.48 "M" 33 "PB stays at 00:20:49" 52
"35" "durham" "112" 35 "373534" "21:16" 1276 "SW18-19" 69.83 "F" 2 "PB stays at 00:20:34" 91
"36" "durham" "112" 36 "186873" "21:17" 1277 "VM40-44" 66.09 "M" 34 "New PB!" 7
"37" "durham" "112" 37 "668082" "21:27" 1287 "SM20-24" 60.14 "M" 35 "PB stays at 00:20:39" 7
"38" "durham" "112" 38 "176911" "21:37" 1297 "VM55-59" 71.7 "M" 36 "PB stays at 00:19:58" 202
