"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "druridgebay" "178" 1 "1923040" "18:01" 1081 "SM20-24" 72.34 "M" 1 "First Timer!" 2
"2" "druridgebay" "178" 2 "620161" "18:23" 1103 "VM45-49" 77.15 "M" 2 "New PB!" 23
"3" "druridgebay" "178" 3 "2436237" "18:43" 1123 "VM45-49" 75.78 "M" 3 "PB stays at 00:17:50" 92
"4" "druridgebay" "178" 4 "390930" "18:52" 1132 "SM25-29" 68.37 "M" 4 "PB stays at 00:17:28" 33
"5" "druridgebay" "178" 5 "4055379" "18:58" 1138 "VM35-39" 69.95 "M" 5 "First Timer!" 24
"6" "druridgebay" "178" 6 "27201" "19:06" 1146 "SW20-24" 77.49 "F" 1 "New PB!" 48
"7" "druridgebay" "178" 7 "469661" "19:09" 1149 "SM20-24" 67.36 "M" 6 "PB stays at 00:17:54" 241
"8" "druridgebay" "178" 8 "723350" "19:20" 1160 "VM45-49" 75.69 "M" 7 "New PB!" 5
"9" "druridgebay" "178" 9 "1259325" "19:43" 1183 "SW20-24" 75.06 "F" 2 "PB stays at 00:18:44" 84
"10" "druridgebay" "178" 10 "3252432" "19:46" 1186 "SM30-34" 65.43 "M" 8 "PB stays at 00:18:49" 19
"11" "druridgebay" "178" 11 "1307369" "19:56" 1196 "SM25-29" 64.8 "M" 9 "PB stays at 00:17:08" 25
"12" "druridgebay" "178" 12 "1135492" "19:57" 1197 "SM30-34" 65 "M" 10 "New PB!" 40
"13" "druridgebay" "178" 13 "404669" "20:49" 1249 "JM10" 78.54 "M" 11 "New PB!" 168
"14" "druridgebay" "178" 14 "238125" "20:49" 1249 "VM35-39" 64.13 "M" 12 "New PB!" 175
"15" "druridgebay" "178" 15 "3689706" "20:56" 1256 "VM40-44" 66.16 "M" 13 "PB stays at 00:20:38" 11
"16" "druridgebay" "178" 16 "202581" "21:28" 1288 "VM45-49" 66.54 "M" 14 "First Timer!" 284
"17" "druridgebay" "178" 17 "1318296" "21:42" 1302 "SM25-29" 59.52 "M" 15 "PB stays at 00:19:36" 14
"18" "druridgebay" "178" 18 "1241652" "21:52" 1312 "VM40-44" 62.42 "M" 16 "PB stays at 00:20:50" 142
"19" "druridgebay" "178" 19 "1146709" "21:55" 1315 "VM45-49" 64.71 "M" 17 "PB stays at 00:19:41" 204
"20" "druridgebay" "178" 20 "3160959" "21:56" 1316 "VM45-49" 65.65 "M" 18 "PB stays at 00:19:23" 25
"21" "druridgebay" "178" 21 "1563276" "22:36" 1356 "VW55-59" 82.3 "F" 3 "PB stays at 00:20:07" 123
"22" "druridgebay" "178" 22 "2933223" "22:43" 1363 "SM20-24" 57.37 "M" 19 "PB stays at 00:21:44" 22
"23" "druridgebay" "178" 23 "1151678" "22:44" 1364 "JM11-14" 67.3 "M" 20 "New PB!" 42
"24" "druridgebay" "178" 24 "1151672" "22:45" 1365 "VM40-44" 61.39 "M" 21 "PB stays at 00:18:52" 80
"25" "druridgebay" "178" 25 "3465977" "22:48" 1368 "SM30-34" 57.53 "M" 22 "New PB!" 9
"26" "druridgebay" "178" 26 "2963093" "22:57" 1377 "VM55-59" 66.96 "M" 23 "PB stays at 00:22:36" 48
"27" "druridgebay" "178" 27 "2698156" "22:57" 1377 "VM50-54" 65.87 "M" 24 "PB stays at 00:21:47" 79
"28" "druridgebay" "178" 28 "1767019" "23:13" 1393 "VM50-54" 64.03 "M" 25 "PB stays at 00:20:54" 52
"29" "druridgebay" "178" 29 "1163134" "23:24" 1404 "VW50-54" 71.65 "F" 4 "PB stays at 00:23:07" 192
"30" "druridgebay" "178" 30 "3336806" "23:35" 1415 "SM30-34" 55.12 "M" 26 "New PB!" 51
"31" "druridgebay" "178" 31 "551459" "23:38" 1418 "SM20-24" 54.58 "M" 27 "PB stays at 00:20:04" 26
"32" "druridgebay" "178" 32 "2721554" "23:39" 1419 "VM35-39" 57.29 "M" 28 "PB stays at 00:21:45" 66
"33" "druridgebay" "178" 33 "873626" "23:42" 1422 "SW20-24" 62.45 "F" 5 "PB stays at 00:21:19" 169
"34" "druridgebay" "178" 34 "1092935" "23:45" 1425 "VM45-49" 61.12 "M" 29 "PB stays at 00:21:27" 35
"35" "druridgebay" "178" 35 "3774249" "23:56" 1436 "SM30-34" 54.32 "M" 30 "New PB!" 9
"36" "druridgebay" "178" 36 "2648180" "24:04" 1444 "VM40-44" 58.45 "M" 31 "New PB!" 90
"37" "druridgebay" "178" 37 "1100625" "24:27" 1467 "VW45-49" 65.58 "F" 6 "PB stays at 00:23:06" 78
"38" "druridgebay" "178" 38 "1125837" "24:37" 1477 "VW45-49" 67.3 "F" 7 "PB stays at 00:23:44" 20
"39" "druridgebay" "178" 39 "600728" "24:38" 1478 "VM55-59" 64.55 "M" 32 "PB stays at 00:22:04" 22
"40" "druridgebay" "178" 40 "2624318" "24:59" 1499 "VM35-39" 53.84 "M" 33 "New PB!" 9
"41" "druridgebay" "178" 41 NA NA NA NA NA NA NA NA NA
"42" "druridgebay" "178" 42 "2700472" "25:21" 1521 "VW45-49" 63.91 "F" 8 "PB stays at 00:24:53" 4
"43" "druridgebay" "178" 43 "361148" "25:32" 1532 "VM45-49" 55.94 "M" 35 "PB stays at 00:22:07" 152
"44" "druridgebay" "178" 44 "1541457" "25:38" 1538 "VM35-39" 52.08 "M" 36 "PB stays at 00:21:23" 39
"45" "druridgebay" "178" 45 "1125342" "25:45" 1545 "VM55-59" 59.68 "M" 37 "PB stays at 00:22:39" 171
"46" "druridgebay" "178" 46 "249528" "25:51" 1551 "VM35-39" 52.03 "M" 38 "First Timer!" 218
"47" "druridgebay" "178" 47 "1559523" "25:55" 1555 "VM60-64" 63.54 "M" 39 "PB stays at 00:23:59" 16
"48" "druridgebay" "178" 48 "1083466" "25:58" 1558 "VM50-54" 57.25 "M" 40 "PB stays at 00:24:30" 103
"49" "druridgebay" "178" 49 "1306520" "26:02" 1562 "SW25-29" 56.85 "F" 9 "PB stays at 00:24:12" 24
"50" "druridgebay" "178" 50 "243065" "26:30" 1590 "VM70-74" 67.36 "M" 41 "PB stays at 00:25:34" 188
