"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "druridgebay" "112" 1 "307232" "18:57" 1137 "SM25-29" 68.16 "M" 1 "New PB!" 11
"2" "druridgebay" "112" 2 "243597" "19:32" 1172 "VM35-39" 68.34 "M" 2 "PB stays at 00:19:17" 33
"3" "druridgebay" "112" 3 "1294204" "19:49" 1189 "VM35-39" 67.37 "M" 3 "PB stays at 00:18:20" 64
"4" "druridgebay" "112" 4 "1193578" "20:10" 1210 "VM65-69" 83.14 "M" 4 "PB stays at 00:18:57" 35
"5" "druridgebay" "112" 5 "633070" "20:12" 1212 "VM40-44" 68.56 "M" 5 "First Timer!" 245
"6" "druridgebay" "112" 6 "1297815" "20:21" 1221 "SM30-34" 64.46 "M" 6 "PB stays at 00:17:57" 77
"7" "druridgebay" "112" 7 "1233956" "20:27" 1227 "SM30-34" 64.14 "M" 7 "PB stays at 00:19:08" 46
"8" "druridgebay" "112" 8 "2127185" "20:58" 1258 "SM20-24" 61.53 "M" 8 "New PB!" 9
"9" "druridgebay" "112" 9 "1294233" "21:01" 1261 "VM35-39" 62.73 "M" 9 "PB stays at 00:19:23" 101
"10" "druridgebay" "112" 10 "2242373" "21:03" 1263 "SM20-24" 61.28 "M" 10 "PB stays at 00:19:36" 6
"11" "druridgebay" "112" 11 "1562607" "21:24" 1284 "VM50-54" 70.64 "M" 11 "New PB!" 66
"12" "druridgebay" "112" 12 "1241652" "21:31" 1291 "VM35-39" 62.97 "M" 12 "New PB!" 142
"13" "druridgebay" "112" 13 "1673979" "21:35" 1295 "SM30-34" 60.08 "M" 13 "PB stays at 00:19:27" 90
"14" "druridgebay" "112" 14 "750361" "21:38" 1298 "JM10" 72.96 "M" 14 "PB stays at 00:18:40" 97
"15" "druridgebay" "112" 15 "2456769" "21:48" 1308 "VM40-44" 64.53 "M" 15 "PB stays at 00:19:50" 56
"16" "druridgebay" "112" 16 "750367" "21:53" 1313 "VM45-49" 65.27 "M" 16 "PB stays at 00:21:50" 142
"17" "druridgebay" "112" 17 "2805962" "21:56" 1316 "VW40-44" 70.67 "F" 1 "First Timer!" 11
"18" "druridgebay" "112" 18 "1630302" "21:58" 1318 "VM60-64" 74.96 "M" 17 "PB stays at 00:21:08" 24
"19" "druridgebay" "112" 19 "249565" "22:00" 1320 "VM50-54" 67.05 "M" 18 "PB stays at 00:21:51" 202
"20" "druridgebay" "112" 20 "2625139" "22:31" 1351 "VM40-44" 61.51 "M" 19 "New PB!" 15
"21" "druridgebay" "112" 21 "1563276" "22:39" 1359 "VW55-59" 81.02 "F" 2 "PB stays at 00:20:07" 123
"22" "druridgebay" "112" 22 "163274" "22:39" 1359 "SW25-29" 65.34 "F" 3 "PB stays at 00:21:12" 159
"23" "druridgebay" "112" 23 "1123926" "22:48" 1368 "SM30-34" 57.53 "M" 20 "PB stays at 00:21:08" 193
"24" "druridgebay" "112" 24 "750358" "22:51" 1371 "JM11-14" 63.46 "M" 21 "New PB!" 112
"25" "druridgebay" "112" 25 "1399296" "23:20" 1400 "VM45-49" 60.79 "M" 22 "PB stays at 00:21:38" 72
"26" "druridgebay" "112" 26 "1252174" "23:22" 1402 "VM45-49" 61.13 "M" 23 "PB stays at 00:22:54" 143
"27" "druridgebay" "112" 27 "797121" "23:25" 1405 "VM60-64" 69.68 "M" 24 "PB stays at 00:21:50" 116
"28" "druridgebay" "112" 28 "1275624" "23:28" 1408 "VW45-49" 69.74 "F" 4 "New PB!" 68
"29" "druridgebay" "112" 29 "2580246" "23:31" 1411 "VM60-64" 69.38 "M" 25 "New PB!" 24
"30" "druridgebay" "112" 30 "1484669" "23:34" 1414 "VM40-44" 59.69 "M" 26 "New PB!" 50
"31" "druridgebay" "112" 31 "1997606" "23:36" 1416 "VM40-44" 59.18 "M" 27 "PB stays at 00:22:54" 46
"32" "druridgebay" "112" 32 "1163134" "23:38" 1418 "VW45-49" 70.1 "F" 5 "New PB!" 192
"33" "druridgebay" "112" 33 "318000" "23:40" 1420 "VM45-49" 60.85 "M" 28 "New PB!" 4
"34" "druridgebay" "112" 34 "2637169" "23:42" 1422 "VW40-44" 64.91 "F" 6 "New PB!" 58
"35" "druridgebay" "112" 35 "1200559" "23:43" 1423 "SM30-34" 54.67 "M" 29 "PB stays at 00:22:00" 14
"36" "druridgebay" "112" 36 "258950" "23:52" 1432 "VW45-49" 67.88 "F" 7 "New PB!" 44
"37" "druridgebay" "112" 37 "645271" "23:54" 1434 "VM40-44" 57.11 "M" 30 "First Timer!" 83
"38" "druridgebay" "112" 38 "379740" "23:59" 1439 "VM45-49" 60.53 "M" 31 "PB stays at 00:22:35" 23
"39" "druridgebay" "112" 39 "637420" "24:04" 1444 "VM65-69" 70.36 "M" 32 "PB stays at 00:22:14" 77
"40" "druridgebay" "112" 40 "2634154" "24:13" 1453 "SM25-29" 53.27 "M" 33 "New PB!" 55
"41" "druridgebay" "112" 41 "554838" "24:13" 1453 "VW50-54" 69.24 "F" 8 "PB stays at 00:23:20" 80
"42" "druridgebay" "112" 42 "2844288" "24:25" 1465 "SW30-34" 61.02 "F" 9 "First Timer!" 1
"43" "druridgebay" "112" 43 "1627417" "24:28" 1468 "VM50-54" 61.78 "M" 34 "PB stays at 00:21:02" 100
"44" "druridgebay" "112" 44 "750285" "24:31" 1471 "VW40-44" 63.7 "F" 10 "New PB!" 118
"45" "druridgebay" "112" 45 "1619288" "24:38" 1478 "SM30-34" 52.98 "M" 35 "PB stays at 00:22:47" 28
"46" "druridgebay" "112" 46 "1619170" "24:45" 1485 "VM45-49" 59.12 "M" 36 "New PB!" 13
"47" "druridgebay" "112" 47 "551505" "24:51" 1491 "VM50-54" 59.36 "M" 37 "New PB!" 148
"48" "druridgebay" "112" 48 "249617" "24:57" 1497 "SM18-19" 53.44 "M" 38 "PB stays at 00:23:55" 65
"49" "druridgebay" "112" 49 "362284" "25:09" 1509 "VM40-44" 55.07 "M" 39 "First Timer!" 158
"50" "druridgebay" "112" 50 NA NA NA NA NA NA NA NA NA
"51" "druridgebay" "112" 51 "1901826" "25:15" 1515 "VM55-59" 60.86 "M" 41 "New PB!" 97
"52" "druridgebay" "112" 52 "873626" "25:29" 1529 "SW20-24" 58.08 "F" 11 "PB stays at 00:21:19" 169
"53" "druridgebay" "112" 53 "1083466" "25:48" 1548 "VM50-54" 57.17 "M" 42 "PB stays at 00:24:30" 103
"54" "druridgebay" "112" 54 "2055796" "26:15" 1575 "VM65-69" 63.87 "M" 43 "New PB!" 3
"55" "druridgebay" "112" 55 "2356323" "26:47" 1607 "SM30-34" 48.97 "M" 44 "New PB!" 14
"56" "druridgebay" "112" 56 "880944" "26:54" 1614 "VM40-44" 51.92 "M" 45 "PB stays at 00:24:59" 91
"57" "druridgebay" "112" 57 "2266824" "26:58" 1618 "VM35-39" 49.51 "M" 46 "First Timer!" 46
"58" "druridgebay" "112" 58 "579848" "27:16" 1636 "VM60-64" 59.35 "M" 47 "PB stays at 00:26:10" 110
"59" "druridgebay" "112" 59 "480018" "27:24" 1644 "VW35-39" 55.23 "F" 12 "PB stays at 00:24:44" 88
"60" "druridgebay" "112" 60 "984813" "27:30" 1650 "VM65-69" 62.73 "M" 48 "PB stays at 00:24:30" 194
"61" "druridgebay" "112" 61 "2771846" "27:35" 1655 "VW35-39" 54.38 "F" 13 "PB stays at 00:27:35" 31
"62" "druridgebay" "112" 62 "1549175" "27:40" 1660 "VM60-64" 58.98 "M" 49 "New PB!" 203
