"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"43" "2015-05-30" 125 69 53 3.42507248634116 0.63541310643584 2.80889979118569 0.479293931935082 NA
"42" "2015-05-23" 173 109 62 3.40950603280871 0.63526438573587 2.82539709124556 0.447642899935153 NA
"41" "2015-05-16" 137 79 56 3.56307122873836 0.702567751868774 2.75643839641248 0.476924745572241 NA
"40" "2015-05-09" 98 55 41 3.28360583060753 0.624734797237398 2.7985899992743 0.490773606633092 NA
"39" "2015-05-02" 153 85 62 3.34059529963226 0.614072795043412 2.80528517558437 0.444337158965309 NA
"38" "2015-04-25" 110 69 39 3.29429804277811 0.674844821085853 2.79514794724433 0.47614442722333 NA
"37" "2015-04-18" 141 78 63 3.42838542427661 0.652294329915911 2.7332515834229 0.496348146748912 NA
"36" "2015-04-11" 87 50 36 3.16837670258834 0.663470247576227 2.6593834024116 0.510795736949558 NA
"35" "2015-04-04" 143 83 58 3.40604140291044 0.678788265043557 2.85097753242995 0.527797373876389 NA
"34" "2015-03-28" 89 56 33 3.33624579747255 0.729351648548459 2.8039911070383 0.456147248689035 NA
"33" "2015-03-21" 89 50 39 3.27833049184108 0.622443636657588 2.80038825898505 0.508695272438435 NA
"32" "2015-03-14" 131 69 60 3.37004521297106 0.725880196069865 2.68248180829106 0.528372189388132 NA
"31" "2015-03-07" 115 64 51 3.33639664117698 0.572768360311904 2.82857160602032 0.464234214144671 NA
"30" "2015-02-28" 113 63 50 3.41844223555706 0.578521973700406 2.65405495355378 0.433968760519087 NA
"29" "2015-02-21" 131 65 66 3.43379782114703 0.682389107714673 2.71947779058958 0.480344527993418 NA
"28" "2015-02-14" 112 68 44 3.29803974303138 0.648557416845015 2.81306600992619 0.405011901770057 NA
"27" "2015-02-07" 126 65 60 3.29998155816139 0.582172423963106 2.83831218739222 0.495151988054963 NA
"26" "2015-01-31" 101 61 40 3.2617670907662 0.619199950676663 2.74238536598596 0.463273620925314 NA
