"eventName" "runSeqNumber" "pos" "athleteNumber" "time" "timeInSeconds" "ageCat" "ageGrade" "gender" "genderPos" "note" "totalRuns"
"1" "druridgebay" "94" 1 "178127" "18:14" 1094 "SM25-29" 70.75 "M" 1 "New PB!" 112
"2" "druridgebay" "94" 2 "12055" "19:41" 1181 "VM45-49" 72.06 "M" 2 "First Timer!" 291
"3" "druridgebay" "94" 3 "1488261" "19:47" 1187 "SM20-24" 65.21 "M" 3 "New PB!" 17
"4" "druridgebay" "94" 4 "1136668" "19:54" 1194 "SM25-29" 64.82 "M" 4 "PB stays at 00:17:41" 148
"5" "druridgebay" "94" 5 "1233956" "19:55" 1195 "SM30-34" 65.86 "M" 5 "New PB!" 46
"6" "druridgebay" "94" 6 "750361" "20:08" 1208 "JM10" 78.39 "M" 6 "New PB!" 97
"7" "druridgebay" "94" 7 "1673979" "20:12" 1212 "SM30-34" 64.19 "M" 7 "New PB!" 90
"8" "druridgebay" "94" 8 "448165" "20:21" 1221 "VM40-44" 69.12 "M" 8 "PB stays at 00:19:48" 73
"9" "druridgebay" "94" 9 "1294233" "20:24" 1224 "VM35-39" 64.62 "M" 9 "PB stays at 00:19:23" 101
"10" "druridgebay" "94" 10 "44245" "20:26" 1226 "VM45-49" 71.04 "M" 10 "New PB!" 324
"11" "druridgebay" "94" 11 "74622" "20:29" 1229 "VM35-39" 66.15 "M" 11 "PB stays at 00:19:56" 48
"12" "druridgebay" "94" 12 "555105" "20:34" 1234 "SM30-34" 63.78 "M" 12 "PB stays at 00:19:24" 20
"13" "druridgebay" "94" 13 "2500031" "20:45" 1245 "SM20-24" 62.17 "M" 13 "PB stays at 00:20:45" 2
"14" "druridgebay" "94" 14 "1278128" "20:48" 1248 "VM35-39" 64.66 "M" 14 "PB stays at 00:20:11" 78
"15" "druridgebay" "94" 15 "1146709" "20:53" 1253 "VM40-44" 66.88 "M" 15 "PB stays at 00:19:41" 204
"16" "druridgebay" "94" 16 "1131165" "21:10" 1270 "VM50-54" 71.97 "M" 16 "First Timer!" 33
"17" "druridgebay" "94" 17 "368748" "21:12" 1272 "JW11-14" 76.81 "F" 1 "New PB!" 38
"18" "druridgebay" "94" 18 "75581" "21:13" 1273 "SM25-29" 60.88 "M" 17 "PB stays at 00:20:09" 68
"19" "druridgebay" "94" 19 "833173" "21:15" 1275 "SM25-29" 60.71 "M" 18 "First Timer!" 26
"20" "druridgebay" "94" 20 "2058005" "21:32" 1292 "VM50-54" 70.74 "M" 19 "New PB!" 11
"21" "druridgebay" "94" 21 "1627417" "21:39" 1299 "VM50-54" 69.82 "M" 20 "PB stays at 00:21:02" 100
"22" "druridgebay" "94" 22 "864644" "21:48" 1308 "VM50-54" 69.34 "M" 21 "New PB!" 148
"23" "druridgebay" "94" 23 "1563276" "21:51" 1311 "VW55-59" 82.84 "F" 2 "PB stays at 00:20:07" 123
"24" "druridgebay" "94" 24 "750367" "21:53" 1313 "VM45-49" 65.27 "M" 22 "New PB!" 142
"25" "druridgebay" "94" 25 "1144798" "21:55" 1315 "VM40-44" 64.18 "M" 23 "New PB!" 78
"26" "druridgebay" "94" 26 "1562607" "21:59" 1319 "VM50-54" 68.76 "M" 24 "New PB!" 66
"27" "druridgebay" "94" 27 "1226622" "22:20" 1340 "VM50-54" 66.04 "M" 25 "New PB!" 26
"28" "druridgebay" "94" 28 "231804" "22:32" 1352 "VM50-54" 66.49 "M" 26 "PB stays at 00:21:27" 76
"29" "druridgebay" "94" 29 "1153519" "22:39" 1359 "VM50-54" 66.74 "M" 27 "PB stays at 00:21:26" 15
"30" "druridgebay" "94" 30 "1714265" "22:42" 1362 "JM11-14" 62.48 "M" 28 "PB stays at 00:19:39" 49
"31" "druridgebay" "94" 31 "1925997" "22:47" 1367 "VM50-54" 66.86 "M" 29 "New PB!" 78
"32" "druridgebay" "94" 32 "1285424" "23:04" 1384 "SW30-34" 64.6 "F" 3 "First Timer!" 128
"33" "druridgebay" "94" 33 "1285394" "23:04" 1384 "VM35-39" 57.51 "M" 30 "First Timer!" 132
"34" "druridgebay" "94" 34 "1897116" "23:13" 1393 "VM45-49" 63.03 "M" 31 "PB stays at 00:22:15" 24
"35" "druridgebay" "94" 35 "1252174" "23:24" 1404 "VM45-49" 61.04 "M" 32 "PB stays at 00:22:54" 143
"36" "druridgebay" "94" 36 "1658545" "23:32" 1412 "JW11-14" 66.78 "F" 4 "New PB!" 12
"37" "druridgebay" "94" 37 "2345549" "23:34" 1414 "SW20-24" 62.8 "F" 5 "New PB!" 26
"38" "druridgebay" "94" 38 "234404" "23:36" 1416 "VW45-49" 67.94 "F" 6 "PB stays at 00:21:22" 48
"39" "druridgebay" "94" 39 "312134" "23:41" 1421 "VM50-54" 64.32 "M" 33 "PB stays at 00:20:12" 97
"40" "druridgebay" "94" 40 "2096142" "23:56" 1436 "VM35-39" 56.2 "M" 34 "First Timer!" 43
"41" "druridgebay" "94" 41 "750358" "24:16" 1456 "JM11-14" 61.26 "M" 35 "New PB!" 112
"42" "druridgebay" "94" 42 "797121" "24:26" 1466 "VM60-64" 66.78 "M" 36 "PB stays at 00:21:50" 116
"43" "druridgebay" "94" 43 "1451713" "24:39" 1479 "VM35-39" 53.82 "M" 37 "PB stays at 00:21:38" 65
"44" "druridgebay" "94" 44 "441892" "24:49" 1489 "JW11-14" 64.34 "F" 7 "New PB!" 53
"45" "druridgebay" "94" 45 "1653029" "24:53" 1493 "VM65-69" 70.06 "M" 38 "First Timer!" 98
"46" "druridgebay" "94" 46 "2303256" "25:06" 1506 "VM55-59" 61.75 "M" 39 "New PB!" 8
"47" "druridgebay" "94" 47 "1128040" "25:15" 1515 "SM18-19" 52.81 "M" 40 "PB stays at 00:22:46" 110
"48" "druridgebay" "94" 48 "1300290" "25:19" 1519 "VM40-44" 53.92 "M" 41 "New PB!" 12
"49" "druridgebay" "94" 49 "750285" "25:32" 1532 "VW40-44" 61.16 "F" 8 "PB stays at 00:24:31" 118
"50" "druridgebay" "94" 50 "2538608" "25:36" 1536 "JM15-17" 52.73 "M" 42 "First Timer!" 2
"51" "druridgebay" "94" 51 "1944901" "25:39" 1539 "VM50-54" 57.96 "M" 43 "PB stays at 00:24:16" 137
"52" "druridgebay" "94" 52 "243065" "25:42" 1542 "VM65-69" 67.83 "M" 44 "New PB!" 188
"53" "druridgebay" "94" 53 "1516203" "25:51" 1551 "VM35-39" 52.42 "M" 45 "PB stays at 00:23:13" 44
"54" "druridgebay" "94" 54 "1880652" "25:53" 1553 "VM40-44" 53.96 "M" 46 "PB stays at 00:21:44" 11
